context_variant,semantic_family,semantic_k,coarse_family,coarse_k,mode,folds,semantic_logloss,semantic_acc,oracle_rate_r2,pred_rate_r2,pred_rate_rmse,pred_rate_cos,two_level_score,direct_logloss,direct_acc,direct_pred_rate_r2,delta_logloss_vs_direct,delta_pred_rate_r2_vs_direct
full_strict,label_rate,8,hybrid_raw,4,coarse_prob_only,4,2.0598442836970285,0.18779761904761905,0.3338681877355345,-0.08981822466544936,0.3304651752114296,0.900203213095665,-0.09792975050158031,4.21835110060023,0.28402777777777777,-0.19948460687415437,-2.158506816903201,0.109666382208705
prior_all,label_rate,10,raw_mean,8,coarse_prob_only,4,2.136509794293631,0.26845238095238094,0.3471184888183474,-0.015112965825879843,0.31948988139629364,0.9080856591463089,-0.08919780483435073,3.150063354981085,0.2837301587301587,-0.10565902602270064,-1.0135535606874537,0.0905460601968208
prior_raw,label_rate,10,raw_mean,8,coarse_prob_only,4,2.135721659292349,0.26845238095238094,0.3471184888183474,-0.015370062892643865,0.31953202933073044,0.908073902130127,-0.0890807602857766,3.167550504308004,0.3060515873015873,-0.10567355440972562,-1.0318288450156552,0.09030349151708175
prior_all,label_rate,10,raw_mean,4,coarse_prob_only,4,2.1443409219311143,0.21716269841269842,0.3471184888183474,-0.022673394837008393,0.31984199583530426,0.9075185656547546,-0.10068711983706513,3.150063354981085,0.2837301587301587,-0.10565902602270064,-1.0057224330499706,0.08298563118569224
prior_raw,label_rate,10,raw_mean,4,coarse_prob_only,4,2.1441541184024877,0.2052579365079365,0.3471184888183474,-0.02353160689993608,0.31995271891355515,0.9074071794748306,-0.10305119030671595,3.167550504308004,0.3060515873015873,-0.10567355440972562,-1.0233963859055164,0.08214194750978954
full_strict,label_state,10,hybrid_raw,4,coarse_prob_only,4,2.2762235204267784,0.26041666666666663,0.16468109996957905,-0.10422757112634534,0.3326747417449951,0.8978030830621719,-0.15839961143207149,4.628441031168187,0.264484126984127,-0.168493749101351,-2.3522175107414083,0.06426617797500567
prior_raw,label_rate,8,raw_mean,8,coarse_prob_only,4,1.8182582006145933,0.21418650793650795,0.3338681877355345,-0.025335155465605552,0.3211127147078514,0.907837986946106,-0.05565058287639314,2.7806777364960347,0.34444444444444444,-0.0832979161719671,-0.9624195358814414,0.057962760706361555
prior_all,label_rate,8,raw_mean,8,coarse_prob_only,4,1.8162391826960858,0.21418650793650795,0.3338681877355345,-0.024217727649261167,0.32094257324934006,0.9078497886657715,-0.05534655001665045,2.741710355828825,0.38472222222222224,-0.07919051486187281,-0.9254711731327392,0.054972787212611646
prior_all,label_rate,10,teacher_hybrid,10,coarse_prob_only,4,2.1991365583490765,0.25882936507936505,0.3471184888183474,-0.052797168215245605,0.3250816985964775,0.9059681296348572,-0.10072817556841586,3.150063354981085,0.2837301587301587,-0.10565902602270064,-0.9509267966320083,0.05286185780745503
prior_raw,label_rate,10,teacher_hybrid,10,coarse_prob_only,4,2.210689527657784,0.25882936507936505,0.3471184888183474,-0.05368345458769358,0.32521267235279083,0.9060731381177902,-0.10245062011642869,3.167550504308004,0.3060515873015873,-0.10567355440972562,-0.9568609766502201,0.05199009982203204
prior_raw,label_rate,8,raw_mean,4,coarse_prob_only,4,1.8869770564596131,0.19424603174603172,0.3338681877355345,-0.031338362585395574,0.3213348388671875,0.9064116328954697,-0.070089141896305,2.7806777364960347,0.34444444444444444,-0.0832979161719671,-0.8937006800364216,0.05195955358657153
full_strict,label_state,8,raw_mean,8,coarse_prob_only,4,1.9061546796416766,0.19464285714285715,0.1768665574972855,-0.03524021665745011,0.3225913718342781,0.9041564464569092,-0.11236234649766776,4.3499620429959185,0.2652777777777778,-0.0860769764933971,-2.443807363354242,0.05083675983594699
prior_all,label_rate,8,raw_mean,4,coarse_prob_only,4,1.8843425646603524,0.19424603174603172,0.3338681877355345,-0.030841448126419757,0.3212765082716942,0.9064450711011887,-0.06969062430584402,2.741710355828825,0.38472222222222224,-0.07919051486187281,-0.8573677911684725,0.048349066735453056
bidir_label,label_rate,10,raw_mean,4,coarse_prob_only,4,2.105360416843281,0.20863095238095236,0.3471184888183474,-0.012044865491870393,0.3178817927837372,0.910148948431015,-0.0962833550026133,2.409524982458599,0.3104166666666667,-0.05921128132137632,-0.30416456561531824,0.047166415829505925
full_strict,label_state,8,teacher_hybrid,10,coarse_prob_only,4,1.9809828137196561,0.2665674603174603,0.1768665574972855,-0.039220412804297,0.32266412675380707,0.9045914113521576,-0.10915814948491921,4.3499620429959185,0.2652777777777778,-0.0860769764933971,-2.3689792292762624,0.0468565636891001
bidir_label,label_rate,10,raw_mean,8,coarse_prob_only,4,2.1823007099950225,0.25863095238095235,0.3471184888183474,-0.01525521877418795,0.31960219144821167,0.9047686755657196,-0.09836242626190406,2.409524982458599,0.3104166666666667,-0.05921128132137632,-0.22722427246357668,0.04395606254718837
prior_raw,label_rate,8,teacher_hybrid,10,coarse_prob_only,4,1.9619123502154996,0.2887896825396825,0.3338681877355345,-0.04815094006842102,0.3243986740708351,0.9058376550674438,-0.06247810358376042,2.7806777364960347,0.34444444444444444,-0.0832979161719671,-0.8187653862805351,0.035146976103546085
prior_all,label_rate,8,teacher_hybrid,10,coarse_prob_only,4,1.9500557782755132,0.3012896825396825,0.3338681877355345,-0.047657110925929586,0.3243314400315285,0.9056805074214935,-0.058215332557357474,2.741710355828825,0.38472222222222224,-0.07919051486187281,-0.7916545775533117,0.03153340393594323
future_label,label_rate,10,raw_mean,8,coarse_prob_only,4,2.183892962097586,0.22876984126984126,0.3471184888183474,-0.0011379787572754763,0.31738198548555374,0.906773254275322,-0.10437302842855062,2.2252124749107076,0.341765873015873,-0.029241769960782288,-0.041319512813121406,0.02810379120350681
prior_raw,label_state,8,raw_mean,8,coarse_prob_only,4,1.9111778739228575,0.2078373015873016,0.1768665574972855,-0.04632354222716875,0.32442833483219147,0.9049326479434967,-0.11039931660229728,3.4670534986475934,0.27152777777777776,-0.07343228687478293,-1.5558756247247358,0.027108744647614175
prior_raw,label_state,8,teacher_hybrid,10,coarse_prob_only,4,1.959702853978827,0.2708333333333333,0.1768665574972855,-0.05057679061889578,0.32471509277820587,0.9045038223266602,-0.10512173982317,3.4670534986475934,0.27152777777777776,-0.07343228687478293,-1.5073506446687663,0.022855496255887148
prior_label,label_rate,10,hybrid_raw,4,context_plus_coarse_prob,4,2.2840267953713207,0.33134920634920634,0.3471184888183474,-0.011006788345589713,0.31832418590784073,0.9079179018735886,-0.09876276564391115,2.1932269722860003,0.3814484126984127,-0.03305652468311204,0.09079982308532042,0.02204973633752233
full_strict,label_state,8,raw_mean,4,coarse_prob_only,4,2.0036193022276585,0.1886904761904762,0.1768665574972855,-0.06559454624818123,0.32676760107278824,0.9024280905723572,-0.1283453516644964,4.3499620429959185,0.2652777777777778,-0.0860769764933971,-2.34634274076826,0.02048243024521587
prior_raw,label_rate,10,raw_mean,8,context_plus_coarse_prob,4,3.2289144953201294,0.2761904761904762,0.3471184888183474,-0.08550885724069532,0.329351045191288,0.901335209608078,-0.2521859358945295,3.167550504308004,0.3060515873015873,-0.10567355440972562,0.06136399101212531,0.0201646971690303
prior_all,label_state,8,raw_mean,8,coarse_prob_only,4,1.9179300419488132,0.2078373015873016,0.1768665574972855,-0.04575347982577768,0.3243439942598343,0.9048692286014557,-0.11141848374039472,3.399748679598062,0.2700396825396825,-0.0649115671756332,-1.4818186376492488,0.019158087349855524
prior_label,label_rate,10,raw_mean,8,context_plus_true_coarse_train,4,2.2449976979419506,0.31746031746031744,0.3471184888183474,-0.014081589135026606,0.31866973638534546,0.9083254486322403,-0.09564542413141822,2.1932269722860003,0.3814484126984127,-0.03305652468311204,0.05177072565595031,0.018974935548085436
prior_raw,label_state,8,raw_mean,4,coarse_prob_only,4,1.9827102846579205,0.2130952380952381,0.1768665574972855,-0.05486805452054405,0.32515501976013184,0.9038351029157639,-0.12018734541374267,3.4670534986475934,0.27152777777777776,-0.07343228687478293,-1.4843432139896728,0.018564232354238874
prior_raw,label_rate,8,raw_mean,8,context_plus_true_coarse_train,4,2.6207316036873065,0.35555555555555557,0.3338681877355345,-0.06518615089448848,0.3265088051557541,0.9039917290210724,-0.14813240960599394,2.7806777364960347,0.34444444444444444,-0.0832979161719671,-0.15994613280872816,0.018111765277478625
future_label,label_rate,8,raw_mean,4,context_plus_true_coarse_train,4,2.0129878495903935,0.35079365079365077,0.3338681877355345,0.0014934669850010518,0.31643931567668915,0.9061650633811951,-0.05725785391232541,2.018038457937574,0.3661706349206349,-0.016454940409261043,-0.0050506083471804075,0.017948407394262095
prior_raw,label_rate,8,hybrid_raw,4,context_plus_coarse_prob,4,2.7676886928055375,0.366765873015873,0.3338681877355345,-0.06636512216805482,0.32646388560533524,0.9040859937667847,-0.16792448300709392,2.7806777364960347,0.34444444444444444,-0.0832979161719671,-0.012989043690497137,0.016932794003912288
prior_raw,label_rate,10,hybrid_raw,4,context_plus_coarse_prob,4,3.1778732688489995,0.2657738095238095,0.3471184888183474,-0.08874652795254889,0.3299732208251953,0.9010978192090988,-0.24663682429709122,3.167550504308004,0.3060515873015873,-0.10567355440972562,0.010322764540995344,0.016927026457176725
prior_raw,label_rate,10,raw_mean,8,context_plus_true_coarse_train,4,3.1740814898155025,0.2761904761904762,0.3471184888183474,-0.08883722122731255,0.32971809804439545,0.9008423238992691,-0.24401027363971634,3.167550504308004,0.3060515873015873,-0.10567355440972562,0.006530985507498421,0.016836333182413066
prior_raw,label_rate,10,hybrid_raw,4,context_plus_true_coarse_train,4,3.154114076212913,0.2796626984126984,0.3471184888183474,-0.08893390915308902,0.32995396852493286,0.9011700749397278,-0.24028794205083764,3.167550504308004,0.3060515873015873,-0.10567355440972562,-0.013436428095090935,0.0167396452566366
prior_all,label_rate,8,hybrid_raw,4,context_plus_coarse_prob,4,2.7424796398453455,0.36875,0.3338681877355345,-0.06284695787125541,0.32603278011083603,0.9031494110822678,-0.16383995793469142,2.741710355828825,0.38472222222222224,-0.07919051486187281,0.0007692840165205439,0.016343556990617403
prior_raw,label_rate,8,raw_mean,8,context_plus_coarse_prob,4,2.6644649713910162,0.34305555555555556,0.3338681877355345,-0.06733419099446494,0.32686904072761536,0.9035081565380096,-0.1572407720098567,2.7806777364960347,0.34444444444444444,-0.0832979161719671,-0.11621276510501843,0.015963725177502164
prior_raw,label_state,8,raw_mean,8,context_plus_true_coarse_train,4,3.4298347775744453,0.27499999999999997,0.1768665574972855,-0.05812824012426354,0.3253930136561394,0.9053322225809097,-0.3247253550037545,3.4670534986475934,0.27152777777777776,-0.07343228687478293,-0.03721872107314805,0.015304046750519384
bidir_label,label_state,8,raw_mean,8,context_plus_true_coarse_train,4,2.8930600545062144,0.23313492063492064,0.1768665574972855,-0.0183413038194237,0.31949206441640854,0.9073808044195175,-0.2523773042326749,2.849118038550331,0.20813492063492062,-0.033545977733480475,0.04394201595588321,0.015204673914056777
future_label,label_rate,10,hybrid_raw,4,context_plus_coarse_prob,4,2.326626430198392,0.34285714285714286,0.3471184888183474,-0.014435164592401128,0.31860991567373276,0.9084388166666031,-0.10279903208708306,2.2252124749107076,0.341765873015873,-0.029241769960782288,0.10141395528768449,0.01480660536838116
prior_all,label_state,8,teacher_hybrid,10,coarse_prob_only,4,1.9599618420774536,0.2833333333333333,0.1768665574972855,-0.050571227908758565,0.32472063601017,0.9042996764183044,-0.1026810026287995,3.399748679598062,0.2700396825396825,-0.0649115671756332,-1.4397868375206084,0.014340339266874641
prior_all,label_rate,10,hybrid_raw,4,context_plus_coarse_prob,4,3.1490849998105137,0.2657738095238095,0.3471184888183474,-0.0913767908396623,0.33041170984506607,0.8999741822481155,-0.24243094763741668,3.150063354981085,0.2837301587301587,-0.10565902602270064,-0.0009783551705710991,0.014282235183038339
prior_label,label_rate,10,raw_mean,4,context_plus_true_coarse_train,4,2.2216773454440566,0.32787698412698413,0.3471184888183474,-0.01881369898778462,0.31956319510936737,0.9071730226278305,-0.09017928052384173,2.1932269722860003,0.3814484126984127,-0.03305652468311204,0.02845037315805632,0.014242825695327421
prior_raw,label_state,10,raw_mean,4,context_plus_coarse_prob,4,3.100011321759713,0.27867063492063493,0.16468109996957905,-0.0455902784118801,0.3234248608350754,0.9064640700817108,-0.2774508892792641,3.193759519623783,0.27867063492063493,-0.05965146559587797,-0.09374819786407018,0.014061187183997875
full_strict,label_rate,10,hybrid_raw,4,context_plus_true_coarse_train,4,4.245337606533142,0.2610119047619047,0.3471184888183474,-0.262541233277927,0.35469239205121994,0.8876303881406784,-0.4090555990089356,4.207200358675042,0.25257936507936507,-0.27651421067798154,0.03813724785810013,0.013972977400054543
full_strict,label_rate,10,raw_mean,8,context_plus_coarse_prob,4,4.138413766489509,0.22480158730158728,0.3471184888183474,-0.26262946674882903,0.35462386161088943,0.88735131919384,-0.4002869933891381,4.207200358675042,0.25257936507936507,-0.27651421067798154,-0.06878659218553285,0.01388474392915251
full_strict,label_rate,10,raw_mean,8,context_plus_true_coarse_train,4,4.141137296385331,0.22480158730158728,0.3471184888183474,-0.2629005824248304,0.35462401807308197,0.8872846961021423,-0.40070218518268114,4.207200358675042,0.25257936507936507,-0.27651421067798154,-0.06606306228971093,0.013613628253151155
prior_all,label_rate,8,raw_mean,8,context_plus_true_coarse_train,4,2.6239761133685815,0.36944444444444446,0.3338681877355345,-0.0657654740752533,0.32665324211120605,0.9026003628969193,-0.14598044489282275,2.741710355828825,0.38472222222222224,-0.07919051486187281,-0.11773424246024344,0.013425040786619519
prior_raw,label_rate,8,hybrid_raw,4,context_plus_true_coarse_train,4,2.7893482549033024,0.3682539682539682,0.3338681877355345,-0.07030689499611692,0.3270556628704071,0.9037362933158875,-0.1709107683192293,2.7806777364960347,0.34444444444444444,-0.0832979161719671,0.008670518407267735,0.012991021175850187
past_label,label_state,8,raw_mean,8,context_plus_true_coarse_train,4,2.398173565106464,0.28482142857142856,0.1768665574972855,-0.018451993507760417,0.31910646706819534,0.9066186845302582,-0.16788324122433668,2.4082332031831366,0.2563492063492063,-0.031412185539196474,-0.010059638076672428,0.012960192031436057
prior_all,label_rate,10,hybrid_raw,4,context_plus_true_coarse_train,4,3.1340779399309517,0.2796626984126984,0.3471184888183474,-0.09273895417170255,0.33058203011751175,0.8997697830200195,-0.23742255080051422,3.150063354981085,0.2837301587301587,-0.10565902602270064,-0.015985415050133067,0.012920071850998083
bidir_label,label_rate,10,raw_mean,8,context_plus_true_coarse_train,4,2.438392396088873,0.29166666666666663,0.3471184888183474,-0.0463069605911931,0.32351821660995483,0.903085008263588,-0.130337403049052,2.409524982458599,0.3104166666666667,-0.05921128132137632,0.028867413630274008,0.012904320730183216
prior_all,label_state,8,raw_mean,8,context_plus_true_coarse_train,4,3.371634419006781,0.28541666666666665,0.1768665574972855,-0.052173255813187075,0.3245338574051857,0.9052131921052933,-0.31392387093283314,3.399748679598062,0.2700396825396825,-0.0649115671756332,-0.02811426059128097,0.01273831136244613
prior_label,label_rate,8,raw_mean,8,context_plus_true_coarse_train,4,1.8632235026020494,0.41408730158730156,0.3338681877355345,-0.017354186903973556,0.319439060986042,0.9058102071285248,-0.02261799742611098,1.8517080161399955,0.4195436507936508,-0.029825343700272927,0.011515486462053914,0.01247115679629937
prior_all,label_state,10,raw_mean,4,context_plus_coarse_prob,4,3.0079867358909285,0.27867063492063493,0.16468109996957905,-0.043508121926104315,0.32316137850284576,0.906935378909111,-0.26360007051620643,3.1032211916763464,0.27867063492063493,-0.05596880857403866,-0.09523445578541789,0.012460686647934344
full_strict,label_rate,10,hybrid_raw,4,context_plus_coarse_prob,4,4.24961014725691,0.24910714285714286,0.3471184888183474,-0.26448631315111515,0.35497216135263443,0.8876511752605438,-0.4120753537864668,4.207200358675042,0.25257936507936507,-0.27651421067798154,0.04240978858186839,0.012027897526866393
prior_all,label_state,10,raw_mean,4,context_plus_true_coarse_train,4,2.9995664949175715,0.266765873015873,0.16468109996957905,-0.04416473334055912,0.32319900393486023,0.9064947962760925,-0.2647620450144571,3.1032211916763464,0.27867063492063493,-0.05596880857403866,-0.10365469675877481,0.011804075233479538
prior_all,label_state,8,raw_mean,4,coarse_prob_only,4,1.9814712821358014,0.2011904761904762,0.1768665574972855,-0.053956491299154585,0.32503458112478256,0.9039302617311478,-0.12237293153483877,3.399748679598062,0.2700396825396825,-0.0649115671756332,-1.4182773974622607,0.01095507587647862
prior_all,label_rate,8,hybrid_raw,4,context_plus_true_coarse_train,4,2.7602532195007634,0.36041666666666666,0.3338681877355345,-0.06826047558649748,0.32687122374773026,0.9026877731084824,-0.1682188253470493,2.741710355828825,0.38472222222222224,-0.07919051486187281,0.01854286367193847,0.010930039275375336
prior_label,label_rate,10,hybrid_raw,4,context_plus_true_coarse_train,4,2.2196921192337773,0.36468253968253966,0.3471184888183474,-0.022508076056180132,0.32006675750017166,0.9066198319196701,-0.08257570455200476,2.1932269722860003,0.3814484126984127,-0.03305652468311204,0.02646514694777702,0.010548448626931911
bidir_label,label_rate,10,teacher_hybrid,10,coarse_prob_only,4,2.155436587189717,0.24365079365079365,0.3471184888183474,-0.04866637747298597,0.3240785300731659,0.9074594378471375,-0.09705976335899823,2.409524982458599,0.3104166666666667,-0.05921128132137632,-0.25408839526888194,0.010544903848390352
past_label,label_rate,10,raw_mean,8,context_plus_true_coarse_train,4,2.1950686520285525,0.32787698412698413,0.3471184888183474,0.026047387068996397,0.31198976933956146,0.9123803824186325,-0.07785302441173698,2.166988669476521,0.329265873015873,0.01566728792393776,0.0280799825520317,0.010380099145058636
prior_raw,label_state,8,raw_mean,4,context_plus_true_coarse_train,4,3.423061886680264,0.27499999999999997,0.1768665574972855,-0.06323176549821077,0.325888492166996,0.9051306396722794,-0.3237295796604903,3.4670534986475934,0.27152777777777776,-0.07343228687478293,-0.04399161196732937,0.010200521376572153
prior_raw,label_rate,8,raw_mean,4,context_plus_true_coarse_train,4,2.690135838525742,0.3459325396825397,0.3338681877355345,-0.0731290185151725,0.3275504931807518,0.904007151722908,-0.16046610573617892,2.7806777364960347,0.34444444444444444,-0.0832979161719671,-0.09054189797029277,0.010168897656794601
prior_raw,label_state,10,raw_mean,4,context_plus_true_coarse_train,4,3.093984374038276,0.266765873015873,0.16468109996957905,-0.04963249120004948,0.32399506121873856,0.9058462083339691,-0.2789895856767751,3.193759519623783,0.27867063492063493,-0.05965146559587797,-0.09977514558550693,0.010018974395828495
bidir_label,label_state,10,raw_mean,8,context_plus_coarse_prob,4,2.9301216454221715,0.21716269841269842,0.16468109996957905,-0.015426616375751517,0.3187944367527962,0.9090305119752884,-0.26401238094086243,2.805899652465568,0.23541666666666666,-0.02541554561879722,0.12422199295660352,0.009988929243045702
future_label,label_state,8,raw_mean,8,context_plus_true_coarse_train,4,2.614611862566624,0.24503968253968253,0.1768665574972855,-0.011382555750791085,0.3184771090745926,0.9068587720394135,-0.2082813262987943,2.589819146268046,0.27093253968253966,-0.021119452575489278,0.024792716298577933,0.009736896824698194
future_label,label_rate,8,raw_mean,8,context_plus_true_coarse_train,4,2.111013891836871,0.339484126984127,0.3338681877355345,-0.006841290893771279,0.3178815171122551,0.9026074856519699,-0.07502746287962458,2.018038457937574,0.3661706349206349,-0.016454940409261043,0.09297543389929697,0.009613649515489764
prior_label,label_rate,8,raw_mean,4,context_plus_true_coarse_train,4,1.809171398895767,0.43839285714285714,0.3338681877355345,-0.020449712443878554,0.3198886066675186,0.9062586277723312,-0.00960422869467685,1.8517080161399955,0.4195436507936508,-0.029825343700272927,-0.042536617244228525,0.009375631256394373
prior_all,label_rate,8,raw_mean,4,context_plus_true_coarse_train,4,2.669343015353635,0.3827380952380952,0.3338681877355345,-0.07017817608878105,0.3272424638271332,0.9029591083526611,-0.15009087548627642,2.741710355828825,0.38472222222222224,-0.07919051486187281,-0.07236734047519011,0.009012338773091766
prior_all,label_state,8,raw_mean,4,context_plus_true_coarse_train,4,3.361513165260478,0.28541666666666665,0.1768665574972855,-0.05616351162225444,0.3248565346002579,0.9051129221916199,-0.3124157098622551,3.399748679598062,0.2700396825396825,-0.0649115671756332,-0.038235514337583876,0.008748055553378764
future_label,label_rate,10,hybrid_raw,4,context_plus_true_coarse_train,4,2.265655825795719,0.35625,0.3471184888183474,-0.02053378283211682,0.3196992948651314,0.9073137044906616,-0.09108738121570482,2.2252124749107076,0.341765873015873,-0.029241769960782288,0.0404433508850115,0.008707987128665468
prior_all,label_state,8,raw_mean,8,context_plus_coarse_prob,4,3.3607644175904356,0.27152777777777776,0.1768665574972855,-0.05622997886185649,0.3252026215195656,0.9052876085042953,-0.31506370685825885,3.399748679598062,0.2700396825396825,-0.0649115671756332,-0.03898426200762639,0.008681588313776717
prior_raw,label_state,10,raw_mean,4,coarse_prob_only,4,2.173265396303401,0.18323412698412697,0.16468109996957905,-0.0509928257866423,0.32451729476451874,0.9046224802732468,-0.1577104610289653,3.193759519623783,0.27867063492063493,-0.05965146559587797,-1.0204941233203821,0.008658639809235674
future_label,label_state,10,raw_mean,8,context_plus_coarse_prob,4,2.634869318564949,0.20029761904761906,0.16468109996957905,-0.020637388082243746,0.32007408142089844,0.9071682840585709,-0.22328377057696674,2.562951970297825,0.2017857142857143,-0.028986288012630784,0.07191734826712404,0.008348899930387038
future_label,label_rate,10,raw_mean,4,coarse_prob_only,4,2.123282911903091,0.1863095238095238,0.3471184888183474,-0.021298702900211602,0.31957022100687027,0.9094384014606476,-0.10350706967290724,2.2252124749107076,0.341765873015873,-0.029241769960782288,-0.10192956300761669,0.007943067060570685
prior_all,label_rate,10,raw_mean,8,context_plus_coarse_prob,4,3.2219098950499774,0.2538690476190476,0.3471184888183474,-0.09782996333711291,0.33134765177965164,0.8994223326444626,-0.25579081926465397,3.150063354981085,0.2837301587301587,-0.10565902602270064,0.07184654006889257,0.007829062685587723
prior_raw,label_state,8,raw_mean,8,context_plus_coarse_prob,4,3.4278370668247797,0.27499999999999997,0.1768665574972855,-0.0657650580412262,0.3266085460782051,0.905119389295578,-0.32444698171983777,3.4670534986475934,0.27152777777777776,-0.07343228687478293,-0.03921643182281365,0.007667228833556722
prior_all,label_state,10,raw_mean,8,context_plus_true_coarse_train,4,3.0620696387997794,0.2563492063492063,0.16468109996957905,-0.048339576410095814,0.32393984496593475,0.9058267325162888,-0.27628765630610197,3.1032211916763464,0.27867063492063493,-0.05596880857403866,-0.04115155287656691,0.007629232163942845
past_label,label_state,8,raw_mean,8,coarse_prob_only,4,1.9163880348461524,0.2490079365079365,0.1768665574972855,-0.02395508255082729,0.3208194375038147,0.9058685451745987,-0.10285312403355429,2.4082332031831366,0.2563492063492063,-0.031412185539196474,-0.4918451683369842,0.007457102988369185
prior_all,label_state,10,raw_mean,8,context_plus_coarse_prob,4,3.0557446206967374,0.266765873015873,0.16468109996957905,-0.0487169034652431,0.32408857345581055,0.9056624323129654,-0.2732720002776447,3.1032211916763464,0.27867063492063493,-0.05596880857403866,-0.047476570979609,0.007251905108795559
prior_all,label_rate,10,raw_mean,8,context_plus_true_coarse_train,4,3.1667431932080228,0.2642857142857143,0.3471184888183474,-0.09868748934562246,0.33127495646476746,0.8992015868425369,-0.24545455523522003,3.150063354981085,0.2837301587301587,-0.10565902602270064,0.01667983822693797,0.006971536677078172
prior_raw,label_state,10,raw_mean,8,context_plus_true_coarse_train,4,3.155409642750177,0.26825396825396824,0.16468109996957905,-0.05282495452743413,0.3246017023921013,0.9053608179092407,-0.28795429597841404,3.193759519623783,0.27867063492063493,-0.05965146559587797,-0.038349876873605915,0.006826511068443841
prior_raw,label_state,8,hybrid_raw,4,context_plus_coarse_prob,4,3.4821379677262687,0.2869047619047619,0.1768665574972855,-0.06676117587089081,0.32641787827014923,0.9041624963283539,-0.3303068537708312,3.4670534986475934,0.27152777777777776,-0.07343228687478293,0.015084469078675333,0.006671111003892116
past_label,label_rate,10,hybrid_raw,4,context_plus_true_coarse_train,4,2.1965736419380386,0.3257936507936508,0.3471184888183474,0.02231629072331337,0.3125368058681488,0.9117174744606018,-0.07968105926433455,2.166988669476521,0.329265873015873,0.01566728792393776,0.02958497246151781,0.0066490027993756085
prior_raw,label_state,8,raw_mean,4,context_plus_coarse_prob,4,3.4267475812687733,0.27499999999999997,0.1768665574972855,-0.06703312002533249,0.3264375627040863,0.9048238396644592,-0.32431311384954875,3.4670534986475934,0.27152777777777776,-0.07343228687478293,-0.040305917378820055,0.006399166849450438
prior_raw,label_rate,10,raw_mean,4,context_plus_true_coarse_train,4,3.1530872363128584,0.2538690476190476,0.3471184888183474,-0.09928477547192635,0.33147483319044113,0.9008781462907791,-0.24532183908945446,3.167550504308004,0.3060515873015873,-0.10567355440972562,-0.014463267995145745,0.0063887789377992665
