candidate,kind,raw,episode,raw_weight,episode_weight,oof_loss,oof_delta_vs_stage2,jepa_bad_ratio,jepa_bad_cos,raw_good_ratio,raw_good_cos,public_safety_rank
submission_jepa_episode_rawstack_raw075_er_top075_rw1p0_ew1p25.csv,global,raw075,er_top075,1.0,1.25,0.5610150394714457,-0.006515885218371431,0.08455390700251705,0.0688023602795834,1.29366699383584,0.46081596699865607,-0.0065935617763563294
submission_jepa_episode_rawstack_raw075_er_strict10_rw1p0_ew0p75.csv,global,raw075,er_strict10,1.0,0.75,0.561428579465218,-0.006102345224599182,0.02030718893280168,0.021976228963709182,1.344355310882865,0.6368729343926387,-0.006565502091002371
submission_jepa_episode_rawstack_raw075_er_strict075_rw0p75_ew1p25.csv,global,raw075,er_strict075,0.75,1.25,0.5613916333248776,-0.006139291364939514,0.02764433876342041,0.02327022735728399,1.0487448443982672,0.38645561592329153,-0.006558425332358992
submission_jepa_episode_rawstack_raw05_er_strict10_rw1p0_ew1p0.csv,global,raw05,er_strict10,1.0,1.0,0.5614129184866153,-0.006118006203201798,0.02555963918721547,0.02409134019525555,1.0702136026554385,0.44158272173835794,-0.006549648368078505
submission_jepa_episode_rawstack_targetwise_raw05_er_strict10.csv,targetwise,raw05,er_strict10,,,0.5614129184866153,-0.006118006203201798,0.02555963918721547,0.02409134019525555,1.0702136026554385,0.44158272173835794,-0.006549648368078505
submission_jepa_episode_rawstack_raw075_er_strict075_rw1p0_ew1p0.csv,global,raw075,er_strict075,1.0,1.0,0.5614501673226053,-0.006080757367211809,0.024780282055515156,0.02342363770835525,1.355673919075128,0.5609687927452587,-0.006517075674878718
submission_jepa_episode_rawstack_raw075_er_top10_rw0p75_ew1p0.csv,global,raw075,er_top10,0.75,1.0,0.5612273755371109,-0.006303549152706256,0.07217190034654589,0.06937786343296887,0.9691343589358341,0.40782339444512533,-0.00645551775062698
submission_jepa_episode_rawstack_raw05_er_top10_rw1p0_ew1p25.csv,global,raw05,er_top10,1.0,1.25,0.5611355897210607,-0.006395334968756439,0.09133531530639143,0.07207276741090006,1.0004537840842125,0.34559293915734124,-0.00643232307691809
submission_jepa_episode_rawstack_raw05_er_strict075_rw1p0_ew1p25.csv,global,raw05,er_strict075,1.0,1.25,0.5615478216624304,-0.005983103027386694,0.030013908813869554,0.025120088850553245,1.0799735127298027,0.3956827162646129,-0.006388019574503476
submission_jepa_episode_rawstack_raw05_er_strict10_rw0p75_ew1p25.csv,global,raw05,er_strict10,0.75,1.25,0.5615385140875854,-0.005992410602231768,0.028266503604314652,0.02270191996565813,0.8377670033192983,0.29454327463092816,-0.006367360132763424
submission_jepa_episode_rawstack_raw075_er_top10_rw1p0_ew0p75.csv,global,raw075,er_top10,1.0,0.75,0.561421443458127,-0.006109481231690195,0.05704356234013622,0.06275318953510897,1.2919673793418134,0.6221800441934205,-0.006352219857649378
submission_jepa_episode_rawstack_raw075_er_strict10_rw0p5_ew1p25.csv,global,raw075,er_strict10,0.5,1.25,0.5615345990235032,-0.0059963256663139175,0.026072949340731153,0.02116983850694109,0.7336145577649413,0.2607538256016374,-0.006316737432816743
submission_jepa_episode_rawstack_raw05_er_top10_rw1p0_ew1p0.csv,global,raw05,er_top10,1.0,1.0,0.5613834319056357,-0.006147492784181474,0.07454147039699477,0.07117510212877613,1.0003630272673696,0.4181413716308827,-0.006285243961799506
submission_jepa_episode_rawstack_raw075_er_top075_rw1p0_ew1p0.csv,global,raw075,er_top075,1.0,1.0,0.5614509536818365,-0.0060799710079806335,0.06897553112440301,0.06633783968857167,1.2932726168469286,0.5444922680818582,-0.006251117821234215
submission_jepa_episode_rawstack_targetwise_raw05_er_top10.csv,targetwise,raw05,er_top10,,,0.5613889375994835,-0.006141987090333645,0.07992371450066924,0.07664013234551839,1.0003630272673696,0.419926790007244,-0.00624744480332963
submission_jepa_episode_rawstack_raw075_er_top075_rw0p75_ew1p25.csv,global,raw075,er_top075,0.75,1.25,0.5613781890867641,-0.006152735603053072,0.08288840009953025,0.07078052113340684,0.9707432166130178,0.36287723779957537,-0.0062404052024558915
submission_jepa_episode_rawstack_raw075_er_strict10_rw0p75_ew0p75.csv,global,raw075,er_strict10,0.75,0.75,0.5617999372942115,-0.0057309873956056245,0.018641682029814963,0.022156138216381936,1.021431533660044,0.5314392111813473,-0.006204137303426735
submission_jepa_episode_rawstack_raw05_er_strict10_rw0p75_ew1p0.csv,global,raw05,er_strict10,0.75,1.0,0.5617583183223218,-0.005772606367495325,0.023718116497363065,0.023313166444099667,0.8202136026554387,0.3529257917575734,-0.006163436510237182
submission_jepa_episode_rawstack_raw075_er_strict075_rw0p75_ew1p0.csv,global,raw075,er_strict075,0.75,1.0,0.5618213845631008,-0.005709540126716317,0.023114775152528567,0.023442967766162465,1.032750141852307,0.4585149961549775,-0.006155851475801145
submission_jepa_episode_rawstack_raw075_er_strict10_rw0p5_ew1p0.csv,global,raw075,er_strict10,0.5,1.0,0.5617546232948599,-0.005776301394957217,0.021524562233779628,0.02149521172324706,0.7160611571010819,0.3130349864850549,-0.006112593773670242
submission_jepa_episode_rawstack_raw05_er_top075_rw1p0_ew1p25.csv,global,raw05,er_top075,1.0,1.25,0.5615354694244479,-0.005995455265369265,0.0852579701499794,0.07238676661626109,1.0019718849445534,0.3724046444000321,-0.0060689074444693885
submission_jepa_episode_rawstack_raw05_er_strict10_rw1p0_ew0p75.csv,global,raw05,er_strict10,1.0,0.75,0.5619595794990552,-0.005571345190761967,0.021011252080263956,0.024726988709395915,1.0526602019915792,0.5423040713768833,-0.006030277678280384
submission_jepa_episode_rawstack_raw05_er_top10_rw0p75_ew1p25.csv,global,raw05,er_top10,0.75,1.25,0.5614738071052265,-0.006057117584590599,0.08949379261653886,0.07253947697573337,0.750453784084212,0.266281394249803,-0.006007949788546104
submission_jepa_episode_rawstack_raw05_er_strict075_rw0p75_ew1p25.csv,global,raw05,er_strict075,0.75,1.25,0.5618956322209477,-0.005635292468869402,0.028172386124017006,0.024372862391329138,0.8299735127298022,0.31432758868342453,-0.006005740935399672
submission_jepa_episode_rawstack_raw075_er_top10_rw0p75_ew0p75.csv,global,raw075,er_top10,0.75,0.75,0.5617950436762446,-0.005735881013572586,0.05537805543714945,0.06681468225306193,0.9690436021189928,0.5118148564571784,-0.00598861268094969
submission_jepa_episode_rawstack_raw05_er_strict075_rw1p0_ew1p0.csv,global,raw05,er_strict075,1.0,1.0,0.5619811112664557,-0.0055498134233614715,0.02548434520297748,0.02564450527206745,1.0639788101838425,0.46869377826023123,-0.0059819073521436075
submission_jepa_episode_rawstack_raw075_er_top10_rw0p5_ew1p25.csv,global,raw075,er_top10,0.5,1.25,0.5614698137688844,-0.006061110920932755,0.08730023835295539,0.0714785415890516,0.6463013385298549,0.2316491294768029,-0.005957405360859429
submission_jepa_episode_rawstack_raw075_er_strict075_rw0p5_ew1p25.csv,global,raw075,er_strict075,0.5,1.25,0.5618918740584847,-0.00563905063133241,0.025978831860433774,0.02276230378782441,0.7258210671754454,0.2783950630592254,-0.005954961333833846
submission_jepa_episode_rawstack_raw075_er_strict075_rw1p0_ew0p75.csv,global,raw075,er_strict075,1.0,0.75,0.5620590489479531,-0.00547187574186403,0.020250718444623197,0.023006015388258052,1.3396792165291675,0.6662498957552855,-0.0059353714311962905
submission_jepa_episode_rawstack_raw075_er_top075_rw0p75_ew1p0.csv,global,raw075,er_top075,0.75,1.0,0.5618245165840837,-0.005706408105733418,0.0673100242214164,0.06935272639183583,0.9703488396241075,0.4376702695582401,-0.0058875479604049204
submission_jepa_episode_rawstack_raw05_er_top10_rw0p75_ew1p0.csv,global,raw05,er_top10,0.75,1.0,0.5617309541817014,-0.005799970508115759,0.07269994770714239,0.07223350035452167,0.75036302726737,0.3263708427690253,-0.0058515067895966956
submission_jepa_episode_rawstack_raw075_er_strict10_rw0p35_ew1p25.csv,global,raw075,er_strict10,0.35,1.25,0.5618907873375115,-0.005640137352305619,0.025073645198939107,0.02067915774542813,0.5398602914312483,0.1949091010858969,-0.005840604670542295
submission_jepa_episode_rawstack_raw05_er_strict10_rw0p5_ew1p25.csv,global,raw05,er_strict10,0.5,1.25,0.5619360932804963,-0.005594831409320822,0.02642498091446228,0.021706416337254945,0.5877670033192982,0.21135572285965853,-0.005818330075991592
submission_jepa_episode_rawstack_raw05_er_top10_rw1p0_ew0p75.csv,global,raw05,er_top10,1.0,0.75,0.5619555264634637,-0.005575398226353445,0.057747625487598514,0.06898058086967573,1.0002722704505274,0.5230537367533167,-0.005813912473427853
submission_jepa_episode_rawstack_raw075_er_top10_rw0p5_ew1p0.csv,global,raw075,er_top10,0.5,1.0,0.5617271899135938,-0.005803734776223313,0.07050639344355897,0.0711097723715201,0.6462105817130132,0.28530554827972876,-0.005800733293675417
submission_jepa_episode_rawstack_raw075_er_strict10_rw1p0_ew0p5.csv,global,raw075,er_strict10,1.0,0.5,0.5622914477299673,-0.005239476959849831,0.01575880182585013,0.021009666010661746,1.3268019102190047,0.7743501846891099,-0.005729924148894731
submission_jepa_episode_rawstack_raw075_er_top075_rw1p0_ew0p75.csv,global,raw075,er_top075,1.0,0.75,0.5620699496856464,-0.005460975004170754,0.05339715524628913,0.061760544960345054,1.2928782398580176,0.654615054511486,-0.00572559207269302
submission_jepa_episode_rawstack_raw05_er_top075_rw1p0_ew1p0.csv,global,raw05,er_top075,1.0,1.0,0.5619851100942744,-0.0055458145955427085,0.06967959427186535,0.07122995829797522,1.0015775079556428,0.4482053166016366,-0.005712737029911517
submission_jepa_episode_rawstack_raw05_er_top075_rw0p75_ew1p25.csv,global,raw05,er_top075,0.75,1.25,0.5618853363376101,-0.005645588352207076,0.08341644746012683,0.0730708605032279,0.751971884944553,0.28835633607820754,-0.0056338713926602745
submission_jepa_episode_rawstack_raw075_er_strict10_rw0p35_ew1p0.csv,global,raw075,er_strict10,0.35,1.0,0.5621198030191421,-0.005411121670675034,0.020525258091987582,0.02097890048354423,0.5223068907673888,0.23369811816291383,-0.005627469601121911
submission_jepa_episode_rawstack_raw05_er_strict10_rw0p75_ew0p75.csv,global,raw05,er_strict10,0.75,0.75,0.5623150579651461,-0.005215866724671003,0.019169729390411665,0.024091340195255627,0.8026602019915792,0.4415827217383581,-0.00562257747962306
submission_jepa_episode_rawstack_raw05_er_strict10_rw0p5_ew1p0.csv,global,raw05,er_strict10,0.5,1.0,0.5621659747214122,-0.005364949968404975,0.021876593807510798,0.022230327799204665,0.5702136026554382,0.25365247287698733,-0.005604329247285945
submission_jepa_episode_rawstack_raw075_er_top075_rw0p5_ew1p25.csv,global,raw075,er_top075,0.5,1.25,0.5618815183867276,-0.005649406303089521,0.08122289319654359,0.07200248506901338,0.6478194393901958,0.25139600404512036,-0.005583151579513887
submission_jepa_episode_rawstack_raw05_er_strict075_rw0p75_ew1p0.csv,global,raw05,er_strict075,0.75,1.0,0.562336517520747,-0.005194407169070159,0.02364282251312512,0.024955318118464156,0.8139788101838421,0.3761077231546577,-0.005581636460610905
submission_jepa_episode_rawstack_raw075_er_top10_rw1p0_ew0p5.csv,global,raw075,er_top10,1.0,0.5,0.5622985614117894,-0.005232363278027785,0.040249717430739844,0.05454689393282929,1.2918766225249705,0.766414288719835,-0.005575864973443347
submission_jepa_episode_rawstack_raw075_er_strict10_rw0p5_ew0p75.csv,global,raw075,er_strict10,0.5,0.75,0.5623115282696337,-0.005219396420183431,0.016976175126828138,0.02187990120161204,0.6985077564372217,0.3941051468481637,-0.005571569411106656
submission_jepa_episode_rawstack_raw075_er_strict075_rw0p75_ew0p75.csv,global,raw075,er_strict075,0.75,0.75,0.5624415197623376,-0.005089404927479557,0.018585211541636483,0.023423637708355392,1.0167554393063467,0.560968792745259,-0.005562893658229739
submission_jepa_episode_rawstack_raw075_er_strict075_rw0p5_ew1p0.csv,global,raw075,er_strict075,0.5,1.0,0.562332900141792,-0.005198024548025093,0.021449268249541673,0.023059290131468308,0.709826364629485,0.33405728165484927,-0.005530716075537008
submission_jepa_episode_rawstack_raw075_er_top10_rw0p35_ew1p25.csv,global,raw075,er_top10,0.35,1.25,0.561828533663362,-0.005702391026455089,0.08630093421116328,0.0716290458244086,0.4525470721961622,0.1644268709443439,-0.005478741018115615
submission_jepa_episode_rawstack_raw075_er_strict075_rw0p35_ew1p25.csv,global,raw075,er_strict075,0.35,1.25,0.5622593061961317,-0.005271618493685404,0.024979527718641762,0.022283709379934333,0.5320668008417526,0.2077805003952017,-0.0054675847479206926
submission_jepa_episode_rawstack_raw05_er_strict10_rw0p35_ew1p25.csv,global,raw05,er_strict10,0.35,1.25,0.5622044305805352,-0.005326494109281987,0.025320067300550843,0.021008794699257156,0.4377670033192983,0.15900642331699777,-0.005459122257636226
submission_jepa_episode_rawstack_raw05_er_top10_rw0p5_ew1p25.csv,global,raw05,er_top10,0.5,1.25,0.5618741800341439,-0.005656744655673229,0.0876522699266865,0.07248819557084717,0.500453784084212,0.1811771663107357,-0.005456125995767848
submission_jepa_episode_rawstack_raw05_er_strict075_rw0p5_ew1p25.csv,global,raw05,er_strict075,0.5,1.25,0.5623057751678125,-0.005225149522004591,0.026330863434164766,0.023378331065898022,0.5799735127298025,0.22541973116999212,-0.005444147124673973
submission_jepa_episode_rawstack_raw05_er_strict075_rw1p0_ew0p75.csv,global,raw05,er_strict075,1.0,0.75,0.5626048879354653,-0.004926036754351881,0.020954781592085442,0.026113361182369822,1.0479841076378824,0.5717019816007451,-0.005385308064799369
submission_jepa_episode_rawstack_raw05_er_top10_rw0p75_ew0p75.csv,global,raw05,er_top10,0.75,0.75,0.5623125546339446,-0.0052183700558725565,0.05590610279774614,0.07117510212877622,0.7502722704505275,0.418141371630883,-0.0053706104148789225
submission_jepa_episode_rawstack_raw075_er_strict10_rw0p75_ew0p5.csv,global,raw075,er_strict10,0.75,0.5,0.5626778061505412,-0.004853118539275947,0.014093294922863348,0.02178261913355738,1.0038781329961848,0.6792253961364934,-0.005353558769738767
submission_jepa_episode_rawstack_raw075_er_top075_rw0p75_ew0p75.csv,global,raw075,er_top075,0.75,0.75,0.5624541536871174,-0.005076771002699765,0.051731648343302426,0.06633783968857188,0.969954462635197,0.5444922680818586,-0.00535138111263995
submission_jepa_episode_rawstack_raw075_er_top10_rw0p5_ew0p75.csv,global,raw075,er_top10,0.5,0.75,0.5623089676991705,-0.005221956990646648,0.05371254853416266,0.0700679104885919,0.6461198248961701,0.36897066404055356,-0.005319659585624182
submission_jepa_episode_rawstack_raw075_er_top10_rw0p35_ew1p0.csv,global,raw075,er_top10,0.35,1.0,0.5620943477463509,-0.00543657694346622,0.0695070893017669,0.07158165378110319,0.4524563153793199,0.2039786174423864,-0.005313631012652177
submission_jepa_episode_rawstack_raw05_er_top10_rw0p5_ew1p0.csv,global,raw05,er_top10,0.5,1.0,0.5621407907033428,-0.005390133986474366,0.07085842501729016,0.07258330194097036,0.5003630272673693,0.22437052354230114,-0.005290219404094415
submission_jepa_episode_rawstack_raw05_er_top075_rw0p75_ew1p0.csv,global,raw05,er_top075,0.75,1.0,0.5623421331932611,-0.0051887914965560444,0.067838071582013,0.0726069765643046,0.7515775079556426,0.35213889515217195,-0.005270288447235134
submission_jepa_episode_rawstack_raw05_er_strict10_rw0p35_ew1p0.csv,global,raw05,er_strict10,0.35,1.0,0.562440442732023,-0.005090481957794157,0.020771680193599387,0.02142482021527362,0.42021360265543867,0.18973656303191117,-0.005238990718358596
submission_jepa_episode_rawstack_raw075_er_top075_rw0p5_ew1p0.csv,global,raw075,er_top075,0.5,1.0,0.5623384639897401,-0.005192460700077062,0.06564451731842957,0.07150304115373003,0.6474250624012857,0.30871016173201565,-0.00521941988672732
submission_jepa_episode_rawstack_raw075_er_top10_rw0p75_ew0p5.csv,global,raw075,er_top10,0.75,0.5,0.5626863783246516,-0.004844546365165514,0.038584210527753085,0.06063781800673226,0.9689528453021504,0.666610197136033,-0.005198041101998995
submission_jepa_episode_rawstack_raw05_er_strict10_rw1p0_ew0p5.csv,global,raw05,er_strict10,1.0,0.5,0.5628423531421125,-0.004688571547704634,0.01646286497331241,0.02505166344742292,1.0351068013277194,0.6895276378748676,-0.00517479435786476
submission_jepa_episode_rawstack_raw05_er_top075_rw1p0_ew0p75.csv,global,raw05,er_top075,1.0,0.75,0.562618165920581,-0.004912758769236136,0.05410121839375137,0.06858521593911605,1.0011831309667323,0.5556129401245476,-0.005173151458873627
submission_jepa_episode_rawstack_raw075_er_strict075_rw1p0_ew0p5.csv,global,raw075,er_strict075,1.0,0.5,0.5628572361998756,-0.004673688489941541,0.015721154833731203,0.021658830418249897,1.3236845139832065,0.798307864452938,-0.005164361560939154
submission_jepa_episode_rawstack_raw05_er_top10_rw0p35_ew1p25.csv,global,raw05,er_top10,0.35,1.25,0.5621442315904243,-0.005386693099392881,0.08654735631277502,0.07218071255885238,0.350453784084212,0.12794799247337751,-0.005095203921170968
submission_jepa_episode_rawstack_raw075_er_top075_rw0p35_ew1p25.csv,global,raw075,er_top075,0.35,1.25,0.5622508598290807,-0.0052800648607364,0.08022358905475155,0.07226466384749282,0.4540651730565033,0.17905129054560523,-0.005093865688894618
submission_jepa_episode_rawstack_raw075_er_strict10_rw0p35_ew0p75.csv,global,raw075,er_strict10,0.35,0.75,0.5626858470086686,-0.004845077681148502,0.015976870985035974,0.02139497676515765,0.504753490103529,0.2958930641501607,-0.00507730622380558
submission_jepa_episode_rawstack_raw05_er_strict075_rw0p35_ew1p25.csv,global,raw05,er_strict075,0.35,1.25,0.562581770997679,-0.0049491536921381085,0.025225949820253387,0.02265808319065129,0.4299735127298025,0.1690646096951048,-0.00507728077649096
submission_jepa_episode_rawstack_raw05_er_top075_rw0p5_ew1p25.csv,global,raw05,er_top075,0.5,1.25,0.5622975855723296,-0.005233339117487579,0.08157492477027468,0.07316394846830558,0.5019718849445534,0.19708574362052,-0.00507017129407989
submission_jepa_episode_rawstack_raw05_er_strict10_rw0p5_ew0p75.csv,global,raw05,er_strict10,0.5,0.75,0.5627329356502075,-0.004797989039609596,0.01732820670055922,0.02298761247692773,0.5526602019915791,0.3209473562313905,-0.005053248930700767
submission_jepa_episode_rawstack_raw075_er_strict075_rw0p35_ew1p0.csv,global,raw075,er_strict075,0.35,1.0,0.5627072053532767,-0.004823719336540466,0.020449964107749585,0.022579504606588804,0.5160720982957921,0.24944086409249153,-0.005036466415786233
submission_jepa_episode_rawstack_raw05_er_top10_rw1p0_ew0p5.csv,global,raw05,er_top10,1.0,0.5,0.5628514767257915,-0.00467944796402564,0.04095378057820209,0.06334652299117069,1.000181513633685,0.6772405751763702,-0.005018725280556427
submission_jepa_episode_rawstack_raw075_er_top075_rw1p0_ew0p5.csv,global,raw075,er_top075,1.0,0.5,0.5628712828476409,-0.004659641842176265,0.03781877936817516,0.052983185011599536,1.2924838628691067,0.7926674914776147,-0.005017729165967214
submission_jepa_episode_rawstack_raw05_er_strict075_rw0p5_ew1p0.csv,global,raw05,er_strict075,0.5,1.0,0.5627543524181945,-0.004776572271622648,0.021801299823272866,0.023907537501583517,0.5639788101838427,0.27073886805118064,-0.005012350699302509
submission_jepa_episode_rawstack_raw05_er_strict075_rw0p75_ew0p75.csv,global,raw05,er_strict075,0.75,0.75,0.562967984499924,-0.0045629401898931166,0.019113258902233185,0.025644505272067554,0.797984107637882,0.4686937782602312,-0.004966950306444341
submission_jepa_episode_rawstack_raw05_er_top10_rw0p35_ew1p0.csv,global,raw05,er_top10,0.35,1.0,0.5624165941535373,-0.005114330536279854,0.06975351140337871,0.072386210990526,0.3503630272673696,0.1591634716401211,-0.004923545435583373
submission_jepa_episode_rawstack_raw075_er_strict075_rw0p5_ew0p75.csv,global,raw075,er_strict075,0.5,0.75,0.5629644759989275,-0.004566448690889624,0.016919704638649686,0.023366924269264167,0.693831662083525,0.41946743632841155,-0.004915921043412017
submission_jepa_episode_rawstack_raw075_er_top10_rw0p35_ew0p75.csv,global,raw075,er_top10,0.35,0.75,0.5626847292556837,-0.004846195434133449,0.052713244392370476,0.07125584807885024,0.45236555856247734,0.2676860024342261,-0.004823953580844836
submission_jepa_episode_rawstack_raw05_er_top10_rw0p5_ew0p75.csv,global,raw05,er_top10,0.5,0.75,0.5627320201327303,-0.004798904557086869,0.054064580107893764,0.07243749394057354,0.5002722704505274,0.29342180031663795,-0.00479969405223235
submission_jepa_episode_rawstack_raw075_er_strict075_rw0p75_ew0p5.csv,global,raw075,er_strict075,0.75,0.5,0.5632511671839846,-0.004279757505832538,0.014055647930744443,0.022702426239154146,1.0007607367603861,0.7075986976906511,-0.0047804236182480715
submission_jepa_episode_rawstack_raw05_er_strict10_rw0p75_ew0p5.csv,global,raw05,er_strict10,0.75,0.5,0.5632080784769171,-0.004322846212900022,0.014621342283460138,0.02490561178624533,0.7851068013277195,0.5854287866229821,-0.004745437580062279
submission_jepa_episode_rawstack_raw075_er_top075_rw0p35_ew1p0.csv,global,raw075,er_top075,0.35,1.0,0.5627142690914104,-0.004816655598406716,0.06464521317663746,0.072158798410312,0.4536707960675927,0.22168132473788826,-0.004723670336790827
submission_jepa_episode_rawstack_raw05_er_top075_rw0p75_ew0p75.csv,global,raw05,er_top075,0.75,0.75,0.5629824515548443,-0.0045484731349728635,0.05225969570389917,0.07122995829797545,0.7511831309667322,0.44820531660163665,-0.004723183995877845
submission_jepa_episode_rawstack_raw05_er_top075_rw0p35_ew1p25.csv,global,raw05,er_top075,0.35,1.25,0.562574868836308,-0.0049560558535091115,0.08047001115636326,0.07289624086140589,0.35197188494455295,0.1395771766597528,-0.004702017511784891
submission_jepa_episode_rawstack_raw05_er_top075_rw0p5_ew1p0.csv,global,raw05,er_top075,0.5,1.0,0.562761621014149,-0.004769303675668191,0.0659965488921607,0.07319789194984513,0.5015775079556429,0.24352904465726735,-0.004699349762486394
submission_jepa_episode_rawstack_raw075_er_strict10_rw0p5_ew0p5.csv,global,raw075,er_strict10,0.5,0.5,0.5632046574505584,-0.004326267239258774,0.012427788019876707,0.022156138216382047,0.6809543557733629,0.5314392111813474,-0.0046943208423922
submission_jepa_episode_rawstack_raw05_er_strict10_rw0p35_ew0p75.csv,global,raw05,er_strict10,0.35,0.75,0.5630136023835466,-0.004517322306270555,0.016223293086647873,0.022061519967829093,0.4026602019915793,0.2397013540443913,-0.004681711679045194
submission_jepa_episode_rawstack_raw075_er_top075_rw0p5_ew0p75.csv,global,raw075,er_top075,0.5,0.75,0.5629789010471477,-0.004552023642669489,0.05006614144031562,0.07019154733290606,0.6470306854123753,0.39710095880195023,-0.00467219673954564
submission_jepa_episode_rawstack_raw05_er_strict075_rw0p35_ew1p0.csv,global,raw05,er_strict075,0.35,1.0,0.5630350077067722,-0.0044959169830449675,0.020696386209361435,0.023089508599335642,0.4139788101838426,0.20217788354064828,-0.0046408248924082966
submission_jepa_episode_rawstack_raw075_er_top075_rw0p75_ew0p5.csv,global,raw075,er_top075,0.75,0.5,0.5632663497632235,-0.004264574926593601,0.036153272465188444,0.05944604672247883,0.9695600856462862,0.6978875590799539,-0.0046326552918024705
submission_jepa_episode_rawstack_raw05_er_strict075_rw1p0_ew0p5.csv,global,raw05,er_strict075,1.0,0.5,0.5634182776418685,-0.00411264704794867,0.016425217981193507,0.026076959687740296,1.0319894050919214,0.7172266465213663,-0.0045990957400615096
submission_jepa_episode_rawstack_raw05_er_top10_rw0p75_ew0p5.csv,global,raw05,er_top10,0.75,0.5,0.563218203482459,-0.00431272120735815,0.03911225788834984,0.06766558149090997,0.7501815136336849,0.5681416812550197,-0.004565665643889946
submission_jepa_episode_rawstack_raw075_er_strict10_rw1p0_ew0p25.csv,global,raw075,er_strict10,1.0,0.25,0.5634882826464395,-0.0040426420433776755,0.011210414718898498,0.01807351490933382,1.3092485095551456,0.9240136660165384,-0.004560379555064284
submission_jepa_episode_rawstack_raw075_er_top10_rw0p5_ew0p5.csv,global,raw075,er_top10,0.5,0.5,0.5632147405362815,-0.004316184153535629,0.036918703624766416,0.06681468225306214,0.6460290680793285,0.5118148564571784,-0.004514590826038594
submission_jepa_episode_rawstack_raw075_er_top10_rw1p0_ew0p25.csv,global,raw075,er_top10,1.0,0.25,0.5634976549536083,-0.004033269736208878,0.023455872521343325,0.038262786672967355,1.2917858657081285,0.9224671212040739,-0.0044775345010808175
submission_jepa_episode_rawstack_raw05_er_top075_rw1p0_ew0p5.csv,global,raw05,er_top075,1.0,0.5,0.5634338849593968,-0.004097039730420304,0.03852284251563746,0.06223800089432842,1.0007887539778215,0.7078073848270237,-0.00445090267532648
submission_jepa_episode_rawstack_raw05_er_top10_rw0p35_ew0p75.csv,global,raw05,er_top10,0.35,0.75,0.5630136576241115,-0.004517267065705655,0.052959666493982364,0.07256743467628796,0.3502722704505275,0.21010561083985538,-0.004427186042534603
