target,feature,mode,corr,abs_corr
Q1,brlatent_a100p0_rate_Q3,subject_z,0.19097936516636466,0.19097936516636466
Q1,qrlatent_a100p0_rate_Q3,subject_z,0.19097936516636466,0.19097936516636466
Q1,qrlatent_a100p0_count_Q3,subject_z,0.19097936516636466,0.19097936516636466
Q1,brlatent_a100p0_rate_Q3,subject_rank,0.169915976740057,0.169915976740057
Q1,qrlatent_a100p0_rate_Q3,subject_rank,0.169915976740057,0.169915976740057
Q1,qrlatent_a100p0_count_Q3,subject_rank,0.169915976740057,0.169915976740057
Q1,brlatent_a100p0_rate_Q3,subject_center,0.16711171761757743,0.16711171761757743
Q1,qrlatent_a100p0_rate_Q3,subject_center,0.16711171761757743,0.16711171761757743
Q1,qrlatent_a100p0_count_Q3,subject_center,0.16711171761757743,0.16711171761757743
Q1,brlatent_a100p0_last_Q3,subject_z,0.16663994719984732,0.16663994719984732
Q1,qrlatent_a100p0_last_Q3,subject_z,0.16663994719984732,0.16663994719984732
Q1,brlatent_a100p0_logit_delta_Q3,subject_rank,0.15934874291760137,0.15934874291760137
Q1,qrlatent_a100p0_logit_delta_Q3,subject_rank,0.15934874291760137,0.15934874291760137
Q1,brlatent_a100p0_first_Q3,subject_z,0.1572993731879539,0.1572993731879539
Q1,qrlatent_a100p0_first_Q3,subject_z,0.1572993731879539,0.1572993731879539
Q1,brlatent_a100p0_logit_delta_Q3,subject_z,0.15378270013047174,0.15378270013047174
Q1,qrlatent_a100p0_logit_delta_Q3,subject_z,0.15378270013047174,0.15378270013047174
Q1,brlatent_a100p0_last_Q3,subject_rank,0.15310587316728286,0.15310587316728286
Q1,qrlatent_a100p0_last_Q3,subject_rank,0.15310587316728286,0.15310587316728286
Q1,brlatent_a100p0_last_Q3,subject_center,0.15024447842690883,0.15024447842690883
Q1,qrlatent_a100p0_last_Q3,subject_center,0.15024447842690883,0.15024447842690883
Q1,brlatent_a100p0_first_Q3,subject_rank,0.14654709104413005,0.14654709104413005
Q1,qrlatent_a100p0_first_Q3,subject_rank,0.14654709104413005,0.14654709104413005
Q1,brlatent_a100p0_last_Q2,subject_rank,0.13838366540735325,0.13838366540735325
Q1,qrlatent_a100p0_last_Q2,subject_rank,0.13838366540735325,0.13838366540735325
Q1,brlatent_a100p0_last_Q2,subject_z,0.1328851001789881,0.1328851001789881
Q1,qrlatent_a100p0_last_Q2,subject_z,0.1328851001789881,0.1328851001789881
Q1,brlatent_a100p0_rate_Q1,subject_center,0.131482629513737,0.131482629513737
Q1,qrlatent_a100p0_rate_Q1,subject_center,0.131482629513737,0.131482629513737
Q1,qrlatent_a100p0_count_Q1,subject_center,0.131482629513737,0.131482629513737
Q1,brlatent_a100p0_logit_delta_Q3,subject_center,0.1294176440206598,0.1294176440206598
Q1,qrlatent_a100p0_logit_delta_Q3,subject_center,0.1294176440206598,0.1294176440206598
