block_mode,family,k,context_variant,folds,train_blocks,val_blocks,mean_val_len,proto_logloss,proto_acc,proto_predictability,balance_entropy_norm,oracle_rate_r2,oracle_rate_cos,pred_rate_r2,pred_rate_cos,jepa_friendly_score,semantic_floor,nontrivial,balanced_jepa_score
fixed_8,raw_mean,10,past_raw,3,43.333333333333336,8.333333333333334,8.0,0.1359209625442662,1.0,0.9409702759920464,0.9462861625379864,-0.3064324693105537,0.958345115184784,-0.3226721782744939,0.956510066986084,0.513468906799533,0.0,True,0.5296053909245132
fixed_8,hybrid_raw,8,prior_all,1,44.0,9.0,8.0,0.1138940247108572,1.0,0.945228551787587,0.905197729894046,-0.184582855052813,0.9601470232009888,-0.2148834455582822,0.960534930229187,0.5506856487454816,0.0,True,0.5288284520309784
fixed_8,hybrid_raw,8,prior_raw,1,44.0,9.0,8.0,0.11485290400292,1.0,0.9447674283210972,0.905197729894046,-0.184582855052813,0.9601470232009888,-0.2147835080362297,0.9605436325073242,0.5505442430366205,0.0,True,0.5286901149910315
fixed_8,hybrid_raw,10,future_raw,1,44.0,8.0,8.0,0.1439546890844105,1.0,0.9374812728865424,0.917470034454722,-0.3125461749771421,0.960964024066925,-0.2505186393841432,0.9627754092216492,0.522879794832362,0.0,True,0.5271178835886988
fixed_8,modality_state,4,prior_all,4,43.0,8.75,8.0,0.0598778559250405,0.96875,0.95680725709894,0.892462236819038,-0.4329439041561183,0.955782115459442,-0.3637898499487153,0.9581380039453506,0.480179208053372,0.0,True,0.5254152889706339
fixed_8,modality_state,4,prior_raw,4,43.0,8.75,8.0,0.0604437774117272,0.96875,0.9563990310377524,0.892462236819038,-0.4329439041561183,0.955782115459442,-0.3639406838926298,0.9581330418586732,0.4800061621431735,0.0,True,0.5252928211522776
fixed_8,raw_mean,4,bidir_raw,4,43.0,8.75,8.0,0.0620407515078978,0.9722222222222222,0.9552470577332656,0.8307050307160564,-0.5254395671166281,0.9577973932027816,-0.4599987286773777,0.9601757079362868,0.4410357369197233,0.0,True,0.522553813300227
fixed_8,modality_state,4,full_strict,4,43.0,8.75,8.0,0.0731800655739324,0.96875,0.9472117411522792,0.892462236819038,-0.4329439041561183,0.955782115459442,-0.3589198760723213,0.9582653790712355,0.4777947722473196,0.0,True,0.5225366341866357
fixed_8,raw_mean,8,bidir_raw,4,43.0,8.75,8.0,0.1466221895319576,0.975,0.9294896314259876,0.9685106804009193,-0.4196267977849273,0.9545310735702516,-0.2825792138376592,0.9586990624666214,0.4977125766039166,0.0,True,0.5222724234478423
fixed_8,raw_mean,8,bidir_all,4,43.0,8.75,8.0,0.1501873152954325,0.975,0.9277751683396174,0.9685106804009193,-0.4196267977849273,0.9545310735702516,-0.2861013185856542,0.9584934264421464,0.4964080935740881,0.0,True,0.5217580845219312
fixed_8,raw_mean,4,bidir_all,4,43.0,8.75,8.0,0.0701806556441767,0.9722222222222222,0.9493753580679052,0.8307050307160564,-0.5254395671166281,0.9577973932027816,-0.4558420535573249,0.960306316614151,0.4398119770608577,0.0,True,0.5207923034006189
fixed_8,raw_mean,8,full_strict,4,43.0,8.75,8.0,0.1570755107225422,0.975,0.9244626465451624,0.9685106804009193,-0.4196267977849273,0.9545310735702516,-0.3118688218703193,0.9574966877698898,0.4900952102890957,0.0,True,0.5207643279835947
fixed_8,raw_mean,8,prior_raw,4,43.0,8.75,8.0,0.1630944655740723,0.975,0.9215681411066168,0.9685106804009193,-0.4196267977849273,0.9545310735702516,-0.3141243492408835,0.9573902934789658,0.4886310279114919,0.0,True,0.519895976352031
fixed_8,raw_mean,8,prior_all,4,43.0,8.75,8.0,0.1662152626950253,0.975,0.9200673549299436,0.9685106804009193,-0.4196267977849273,0.9545310735702516,-0.3145978486707455,0.9573658406734468,0.488011052863684,0.0,True,0.519445740499029
fixed_6,raw_mean,8,prior_all,3,67.66666666666667,19.333333333333332,6.0,0.1246370281402136,0.95,0.940062259196992,0.9440905419271932,-0.1133759126791381,0.946110983689626,-0.1262188581083403,0.9452274441719056,0.5711806863881277,0.0,True,0.5192232048554573
fixed_6,raw_mean,8,prior_raw,3,67.66666666666667,19.333333333333332,6.0,0.1258129865331367,0.95,0.9394967427497378,0.9440905419271932,-0.1133759126791381,0.946110983689626,-0.1268679970627749,0.9451723098754884,0.5708529278407017,0.0,True,0.519053549921281
fixed_8,modality_state,4,bidir_all,4,43.0,8.75,8.0,0.0905950625089508,0.96875,0.9346494762946556,0.892462236819038,-0.4329439041561183,0.955782115459442,-0.3409489940029604,0.958751693367958,0.4769921559610234,0.0,True,0.5187679547293486
fixed_8,modality_state,4,bidir_raw,4,43.0,8.75,8.0,0.0938580507958704,0.96875,0.9322957277846466,0.892462236819038,-0.4329439041561183,0.955782115459442,-0.3411425791526185,0.958799347281456,0.4761296269525887,0.0,True,0.5180618301763459
fixed_8,raw_mean,10,full_strict,3,43.333333333333336,8.333333333333334,8.0,0.0994988037774209,0.9166666666666666,0.9567882185634916,0.9462861625379864,-0.3064324693105537,0.958345115184784,-0.3106736683907267,0.9589943091074624,0.5047382220096256,0.0,True,0.5176841070292801
fixed_6,raw_mean,8,full_strict,3,67.66666666666667,19.333333333333332,6.0,0.1589876933134775,0.9666666666666668,0.92354308109809,0.9440905419271932,-0.1133759126791381,0.946110983689626,-0.1267296825634293,0.9447727998097738,0.5686301424958277,0.0,True,0.51760078475912
fixed_8,raw_mean,10,prior_raw,3,43.333333333333336,8.333333333333334,8.0,0.1117338237055603,0.9166666666666666,0.9514746169227244,0.9462861625379864,-0.3064324693105537,0.958345115184784,-0.3035363085768257,0.9592581788698832,0.5043059333981372,0.0,True,0.5160900265370499
fixed_8,raw_mean,10,prior_all,3,43.333333333333336,8.333333333333334,8.0,0.1123611591669885,0.9166666666666666,0.951202168593524,0.9462861625379864,-0.3064324693105537,0.958345115184784,-0.3036946231656565,0.959238608678182,0.504178913565151,0.0,True,0.5160082920382899
fixed_8,teacher_hybrid,8,prior_raw,2,43.0,9.0,8.0,0.1318470403102593,0.9375,0.9365949762628338,0.9362780341607606,-0.4561349092534094,0.9578281044960022,-0.3258286599397122,0.962727963924408,0.475350076732114,0.0,True,0.5152923945868881
fixed_8,modality_state,10,past_raw,3,43.333333333333336,8.333333333333334,8.0,0.1946592106616171,0.9629629629629628,0.915460578958017,0.9467330597155276,-0.3540353894720637,0.952934980392456,-0.283105914927716,0.9552914301554362,0.4979506097930985,0.0,True,0.5145674192657741
fixed_8,modality_state,10,bidir_raw,3,43.333333333333336,8.333333333333334,8.0,0.2066742322318839,0.9629629629629628,0.9102425213901016,0.9467330597155276,-0.3540353894720637,0.952934980392456,-0.2629880082895675,0.9577601750691732,0.5001478709719578,0.0,True,0.5130020019953995
fixed_8,raw_mean,10,bidir_all,3,43.333333333333336,8.333333333333334,8.0,0.1384160603436863,0.9166666666666666,0.9398866687859494,0.9462861625379864,-0.3064324693105537,0.958345115184784,-0.2933749004785349,0.9594446221987406,0.5022824331699243,0.0,True,0.5126136420960175
fixed_8,raw_mean,10,bidir_raw,3,43.333333333333336,8.333333333333334,8.0,0.1386789391618055,0.9166666666666666,0.9397725019658312,0.9462861625379864,-0.3064324693105537,0.958345115184784,-0.2885849332967112,0.9596666892369587,0.5032004682192476,0.0,True,0.512579392049982
fixed_8,raw_mean,8,future_raw,4,43.0,8.75,8.0,0.2172088558536375,0.975,0.8955446202742638,0.9685106804009193,-0.4196267977849273,0.9545310735702516,-0.1853263247868534,0.9622116535902024,0.5052824005109744,0.0,True,0.5120889201023251
fixed_8,modality_state,10,bidir_all,3,43.333333333333336,8.333333333333334,8.0,0.2138757936146639,0.9629629629629628,0.9071149230204728,0.9467330597155276,-0.3540353894720637,0.952934980392456,-0.2599007114935563,0.9577823479970295,0.49967067090179,0.0,True,0.5120637224845108
fixed_6,raw_mean,8,bidir_all,3,67.66666666666667,19.333333333333332,6.0,0.1754075291527944,0.948148148148148,0.9156468091855592,0.9440905419271932,-0.1133759126791381,0.946110983689626,-0.1120843506358182,0.9456750949223836,0.5650918100082603,0.0,True,0.511528199481657
fixed_8,raw_mean,4,full_strict,4,43.0,8.75,8.0,0.113141627499523,0.9722222222222222,0.918385567544166,0.8307050307160564,-0.5254395671166281,0.9577973932027816,-0.4679733877622084,0.9603198021650314,0.4265392835365723,0.0,True,0.5114953662434971
fixed_6,raw_mean,10,prior_all,4,67.25,19.5,6.0,0.2129790906226265,0.95,0.9075043561818208,0.9693865841280116,-0.1515305441063976,0.9425456076860428,-0.0908098616109934,0.9461604803800584,0.56367362913828,0.0,True,0.5107206360609469
fixed_8,hybrid_raw,10,prior_label,1,44.0,8.0,8.0,0.2700627888888371,1.0,0.8827132210181752,0.917470034454722,-0.3125461749771421,0.960964024066925,-0.2375342868338557,0.961776077747345,0.506307847188491,0.0,True,0.5106874680281887
fixed_6,raw_mean,10,prior_raw,4,67.25,19.5,6.0,0.2142407626084106,0.95,0.9069564190004228,0.9693865841280116,-0.1515305441063976,0.9425456076860428,-0.0911411415139732,0.9461196064949036,0.5634155951441948,0.0,True,0.5105562549065275
fixed_8,raw_mean,8,past_raw,4,43.0,8.75,8.0,0.2280315466736512,0.975,0.8903400061492277,0.9685106804009193,-0.4196267977849273,0.9545310735702516,-0.2762799547099688,0.9582048058509828,0.4852700595825887,0.0,True,0.5105275358648143
fixed_8,hybrid_raw,8,bidir_label,1,44.0,9.0,8.0,0.2439043996130563,1.0,0.8827067774090812,0.905197729894046,-0.184582855052813,0.9601470232009888,-0.142245086235204,0.96195250749588,0.5433306995776203,0.0,True,0.5100719197174266
fixed_6,raw_mean,8,bidir_raw,3,67.66666666666667,19.333333333333332,6.0,0.1910782388199979,0.948148148148148,0.908110790810864,0.9440905419271932,-0.1133759126791381,0.946110983689626,-0.1119005325098729,0.945733646551768,0.5624909672023061,0.0,True,0.5092673939692485
fixed_8,modality_state,8,past_raw,3,42.666666666666664,9.0,8.0,0.1658490458347243,0.925925925925926,0.9202434680126924,0.9517894998324768,-0.4067485068082077,0.9568783442179362,-0.4106689484334349,0.9564882119496664,0.4593032832649569,0.0,True,0.5088477005806168
fixed_6,raw_mean,8,future_raw,3,67.66666666666667,19.333333333333332,6.0,0.2013679464354723,0.948148148148148,0.9031624874278498,0.9440905419271932,-0.1133759126791381,0.946110983689626,-0.0990562099568757,0.9460089206695556,0.5633279255288505,0.0,True,0.5077829029543441
fixed_8,raw_mean,4,prior_raw,4,43.0,8.75,8.0,0.1377367629392204,0.9722222222222222,0.900643927579744,0.8307050307160564,-0.5254395671166281,0.9577973932027816,-0.4692430799454039,0.9603333026170732,0.4200757711123855,0.0,True,0.5061728742541705
fixed_8,raw_mean,4,prior_all,4,43.0,8.75,8.0,0.1379197541971006,0.9722222222222222,0.9005119272896092,0.8307050307160564,-0.5254395671166281,0.9577973932027816,-0.4692809429319849,0.9603323340415956,0.4200219984135221,0.0,True,0.50613327416713
fixed_8,raw_mean,4,future_raw,4,43.0,8.75,8.0,0.1406573182398006,0.9722222222222222,0.8985371922553493,0.8307050307160564,-0.5254395671166281,0.9577973932027816,-0.4075077935953525,0.960584118962288,0.4316854710188576,0.0,True,0.5055408536568521
fixed_8,teacher_hybrid,8,prior_all,2,43.0,9.0,8.0,0.134898488284319,0.8875,0.935127539976265,0.9362780341607606,-0.4561349092534094,0.9578281044960022,-0.322126686260174,0.9629027545452118,0.4655768687677225,0.0,True,0.5048521637009175
fixed_8,hybrid_raw,10,bidir_label,1,44.0,8.0,8.0,0.3179557347356769,1.0,0.8619135789148015,0.917470034454722,-0.3125461749771421,0.960964024066925,-0.1273220145963949,0.9625635743141174,0.5210704268998024,0.0,True,0.5044475753971766
fixed_8,modality_state,4,future_raw,4,43.0,8.75,8.0,0.1600283541404212,0.96875,0.8845639435399957,0.892462236819038,-0.4329439041561183,0.955782115459442,-0.375759900478321,0.9571901261806488,0.4525000382018204,0.0,True,0.5037422949029506
fixed_6,raw_mean,8,prior_label,3,67.66666666666667,19.333333333333332,6.0,0.2467168039868338,0.95,0.8813542967947402,0.9440905419271932,-0.1133759126791381,0.946110983689626,-0.031451939553609,0.949738621711731,0.5695862832582859,0.0,True,0.5016108161347818
fixed_6,raw_mean,8,past_raw,3,67.66666666666667,19.333333333333332,6.0,0.2486172566405753,0.948148148148148,0.8804403722550744,0.9440905419271932,-0.1133759126791381,0.946110983689626,-0.0943265622260905,0.9465810457865396,0.5563211147645362,0.0,True,0.5009662684025116
fixed_8,modality_state,4,past_raw,4,43.0,8.75,8.0,0.1849906284805323,0.96875,0.8665574688401017,0.892462236819038,-0.4329439041561183,0.955782115459442,-0.338580840575465,0.9589156806468964,0.4536335840374286,0.0,True,0.49834035249298236
fixed_6,raw_mean,4,prior_raw,4,67.25,19.5,6.0,0.1647773082800457,0.95,0.881138297246673,0.8178039272702176,-0.2377077717638949,0.9365339428186416,-0.2337610816653028,0.9369246661663057,0.4977704146657125,0.0,True,0.4952316855375128
fixed_6,raw_mean,4,prior_all,4,67.25,19.5,6.0,0.1648735513560545,0.95,0.8810688725424342,0.8178039272702176,-0.2377077717638949,0.9365339428186416,-0.2335095955338753,0.9369403570890428,0.4977964132455144,0.0,True,0.4952108581262411
fixed_8,hybrid_raw,8,prior_label,1,44.0,9.0,8.0,0.3564154278143037,1.0,0.8286004099319952,0.905197729894046,-0.184582855052813,0.9601470232009888,-0.1249540496208736,0.962260365486145,0.5278516782835062,0.0,True,0.4938400094743009
fixed_8,modality_state,8,prior_label,3,42.666666666666664,9.0,8.0,0.3295191818560528,0.9629629629629628,0.841534770152828,0.9517894998324768,-0.4067485068082077,0.9568783442179362,-0.2628498326273388,0.9632264375686646,0.4687264695826311,0.0,True,0.49264249863006476
fixed_6,raw_mean,10,prior_label,4,67.25,19.5,6.0,0.3311328981474257,0.923611111111111,0.8561908095579415,0.9693865841280116,-0.1515305441063976,0.9425456076860428,-0.0453092628076993,0.9470748007297516,0.5495362298028034,0.0,True,0.49004879429600523
fixed_4,raw_mean,10,prior_raw,4,117.5,38.75,4.0,0.337664439609234,0.9311949311949312,0.8533541971427558,0.9283885028773352,-0.0657118810694976,0.9211842119693756,-0.0235454241968192,0.925033375620842,0.5631859385268958,0.0,True,0.4886646705256798
fixed_4,raw_mean,10,prior_all,4,117.5,38.75,4.0,0.3409228706979872,0.9311949311949312,0.8519390785012484,0.9283885028773352,-0.0657118810694976,0.9211842119693756,-0.0228957128020775,0.925089418888092,0.5628205892813165,0.0,True,0.48824013493322754
fixed_4,raw_mean,10,bidir_all,4,117.5,38.75,4.0,0.3406549099803191,0.9307370557370558,0.8520554523622984,0.9283885028773352,-0.0657118810694976,0.9211842119693756,-0.0427473432666241,0.9231742024421692,0.5587994189481997,0.0,True,0.4881834719999675
fixed_4,raw_mean,10,bidir_raw,4,117.5,38.75,4.0,0.3407378116767882,0.9307370557370558,0.8520194486129815,0.9283885028773352,-0.0657118810694976,0.9211842119693756,-0.0478927209111721,0.922806829214096,0.5577577421070292,0.0,True,0.4881726708751724
fixed_8,hybrid_raw,8,future_label,1,44.0,9.0,8.0,0.3977550142706884,1.0,0.8087202711409863,0.905197729894046,-0.184582855052813,0.9601470232009888,-0.1382694375809563,0.9626910090446472,0.5182305521146366,0.0,True,0.4878759678369982
fixed_4,raw_mean,10,full_strict,4,117.5,38.75,4.0,0.3465046513267898,0.9307370557370558,0.8495149419749649,0.9283885028773352,-0.0657118810694976,0.9211842119693756,-0.0368278403424632,0.9235058277845384,0.5590941408974651,0.0,True,0.4874213188837674
fixed_6,raw_mean,4,prior_label,4,67.25,19.5,6.0,0.2053902655011811,0.95,0.8518422412572892,0.8178039272702176,-0.2377077717638949,0.9365339428186416,-0.1846151718340986,0.9387331157922744,0.497345977035669,0.0,True,0.48644286874069764
fixed_8,modality_state,10,full_strict,3,43.333333333333336,8.333333333333334,8.0,0.2893625706607943,0.8796296296296297,0.8743314322926773,0.9467330597155276,-0.3540353894720637,0.952934980392456,-0.2695253717811006,0.9572457671165466,0.4696048504228861,0.0,True,0.4855620085995055
fixed_8,raw_mean,8,prior_label,4,43.0,8.75,8.0,0.3581161738089319,0.94375,0.8277825239945746,0.9685106804009193,-0.4196267977849273,0.9545310735702516,-0.208944404799075,0.9611630141735076,0.4705920508106389,0.0,True,0.4855102912184183
fixed_6,teacher_hybrid,8,past_raw,3,67.66666666666667,19.333333333333332,6.0,0.3220432372410426,0.9333333333333332,0.8451299395601733,0.8919287863536756,-0.1411308427616096,0.946280558904012,-0.1184022582698827,0.9472607771555582,0.5268049460798769,0.0,True,0.4848020878524024
fixed_6,raw_mean,10,full_strict,4,67.25,19.5,6.0,0.3965756914807636,0.9375,0.8277693655329379,0.9693865841280116,-0.1515305441063976,0.9425456076860428,-0.0973680142430502,0.9452277719974518,0.5319547518847597,0.0,True,0.4843001388662819
fixed_6,teacher_hybrid,8,prior_raw,3,67.66666666666667,19.333333333333332,6.0,0.3267564749376906,0.9314814814814816,0.8428633513430116,0.8919287863536756,-0.1411308427616096,0.946280558904012,-0.1444447504178277,0.9471589128176372,0.5204327714039109,0.0,True,0.48375174101688356
fixed_4,raw_mean,10,past_raw,4,117.5,38.75,4.0,0.3680455225576033,0.9247846747846749,0.8401598604640341,0.9283885028773352,-0.0657118810694976,0.9211842119693756,-0.0223982722158441,0.9242940247058868,0.5575152998034869,0.0,True,0.483424318240012
fixed_6,teacher_hybrid,8,prior_all,3,67.66666666666667,19.333333333333332,6.0,0.3316244289740885,0.9314814814814816,0.8405223602938161,0.8919287863536756,-0.1411308427616096,0.946280558904012,-0.1448402121934062,0.9471448063850404,0.5195343321815769,0.0,True,0.4830494437021249
fixed_4,raw_mean,10,prior_label,4,117.5,38.75,4.0,0.3950269385571335,0.9259355509355508,0.8284419803815021,0.9283885028773352,-0.0657118810694976,0.9211842119693756,0.0011689274650627,0.9263231158256532,0.5583576569409574,0.000409124612771945,True,0.4804313613116933
fixed_8,hybrid_raw,10,past_label,1,44.0,8.0,8.0,0.5035377153377008,1.0,0.7813163487986662,0.917470034454722,-0.3125461749771421,0.960964024066925,-0.1349794074908568,0.9589754343032836,0.4913299177802627,0.0,True,0.4802684063623359
fixed_6,modality_state,8,prior_raw,3,67.66666666666667,19.333333333333332,6.0,0.313423393136587,0.8962962962962963,0.8492752083410847,0.916214430581296,-0.1456416376976967,0.9463172356287638,-0.1048954102511636,0.9478811025619508,0.5253016975318813,0.0,True,0.47985254329064947
fixed_6,modality_state,8,prior_all,3,67.66666666666667,19.333333333333332,6.0,0.3170367352455952,0.8962962962962963,0.8475375580938508,0.916214430581296,-0.1456416376976967,0.9463172356287638,-0.1046373552594717,0.9479008515675864,0.5247451309436878,0.0,True,0.47933124821647927
fixed_6,raw_mean,4,future_raw,4,67.25,19.5,6.0,0.2379312077362874,0.9486111111111112,0.8283689132630682,0.8178039272702176,-0.2377077717638949,0.9365339428186416,-0.2362217078274687,0.9363308846950532,0.4785312272612398,0.0,True,0.4791230925646536
fixed_6,modality_state,8,past_raw,3,67.66666666666667,19.333333333333332,6.0,0.3455516599741117,0.9148148148148147,0.8338247779281333,0.916214430581296,-0.1456416376976967,0.9463172356287638,-0.0917124259468779,0.9488117297490438,0.5262343474519091,0.0,True,0.4789211178704677
fixed_4,raw_mean,10,future_raw,4,117.5,38.75,4.0,0.4044347103815681,0.918027918027918,0.8243562369911452,0.9283885028773352,-0.0657118810694976,0.9211842119693756,-0.0403426780234842,0.9226838052272796,0.5470437990750965,0.0,True,0.4773318798467939
fixed_8,modality_state,10,prior_all,3,43.333333333333336,8.333333333333334,8.0,0.3663753246953866,0.8796296296296297,0.8408852181792814,0.9467330597155276,-0.3540353894720637,0.952934980392456,-0.2699452065096757,0.9574100375175476,0.4578147085374824,0.0,True,0.47552814436548674
fixed_8,raw_trend,4,bidir_raw,3,42.666666666666664,9.0,8.0,0.2474393328794508,0.925,0.8215102507669715,0.8791304009314266,-0.550119473949813,0.957667370637258,-0.4768676581961804,0.9588145216306052,0.3825501751298746,0.0,True,0.4754095952766628
fixed_8,modality_state,10,prior_raw,3,43.333333333333336,8.333333333333334,8.0,0.3704067957495781,0.8796296296296297,0.8391343725464934,0.9467330597155276,-0.3540353894720637,0.952934980392456,-0.2693007707161457,0.9574399987856548,0.4573307997247126,0.0,True,0.4750028906756503
fixed_8,raw_trend,4,bidir_all,3,42.666666666666664,9.0,8.0,0.2620875116827724,0.925,0.8109438233081679,0.8791304009314266,-0.550119473949813,0.957667370637258,-0.475725050254987,0.958802064259847,0.379080447107532,0.0,True,0.47223966703902176
fixed_4,raw_mean,10,bidir_label,4,117.5,38.75,4.0,0.4797385288315429,0.9021260271260272,0.7916522041720769,0.9283885028773352,-0.0657118810694976,0.9211842119693756,0.0301585938461796,0.9268467873334884,0.5465172637819772,0.010555507846162859,True,0.47187994028224023
fixed_8,raw_mean,10,prior_label,3,43.333333333333336,8.333333333333334,8.0,0.3900354615061406,0.875,0.8306097513212949,0.9462861625379864,-0.3064324693105537,0.958345115184784,-0.2471991836004644,0.9607800443967184,0.4649373220995759,0.0,True,0.47149723352328776
fixed_6,teacher_hybrid,4,prior_raw,4,67.25,19.5,6.0,0.2713516282526785,0.9347222222222222,0.8042611757913576,0.855316260003676,-0.2949767815847252,0.9355701506137848,-0.2709887455248352,0.9363396018743516,0.4555232156291114,0.0,True,0.4709886101820355
fixed_6,teacher_hybrid,4,prior_all,4,67.25,19.5,6.0,0.2715847467008777,0.9347222222222222,0.8040930163767792,0.855316260003676,-0.2949767815847252,0.9355701506137848,-0.271726292251755,0.9362947791814804,0.4553168504886249,0.0,True,0.470938162357662
fixed_6,modality_state,4,prior_raw,4,67.25,19.5,6.0,0.2457393356307972,0.9222222222222222,0.8227365395670502,0.7922691015808602,-0.2219687420565155,0.9373332411050797,-0.2031904402609766,0.9380049407482148,0.4776957440903253,0.0,True,0.47087886139360247
fixed_8,raw_mean,4,prior_label,4,43.0,8.75,8.0,0.2485018622135936,0.9131944444444444,0.820743797866388,0.8307050307160564,-0.5254395671166281,0.9577973932027816,-0.3656817973231314,0.9624200314283372,0.4010174266816098,0.0,True,0.4703972797846081
fixed_6,modality_state,4,prior_all,4,67.25,19.5,6.0,0.2484118904350171,0.9222222222222222,0.8208086987857741,0.7922691015808602,-0.2219687420565155,0.9373332411050797,-0.2032370274083699,0.93799489736557,0.4770116823874,0.0,True,0.47030050915921967
fixed_6,modality_state,4,prior_label,4,67.25,19.5,6.0,0.2861575865367316,0.9625,0.7935809344953515,0.7922691015808602,-0.2219687420565155,0.9373332411050797,-0.1788534106783595,0.9382465928792952,0.4804142437873098,0.0,True,0.47018773542764847
fixed_6,raw_mean,4,full_strict,4,67.25,19.5,6.0,0.2837201124468759,0.95,0.7953392003862165,0.8178039272702176,-0.2377077717638949,0.9365339428186416,-0.2482540461370368,0.9352194666862488,0.4648421378702059,0.0,True,0.4694919564793758
fixed_6,modality_state,10,prior_raw,4,67.25,19.5,6.0,0.4248165461191647,0.8861111111111111,0.8155045181992485,0.9412963986848748,-0.2222539696078047,0.9383016675710678,-0.1719088851065498,0.9410470277071,0.489058570997966,0.0,True,0.46893839761624045
fixed_6,teacher_hybrid,8,bidir_all,3,67.66666666666667,19.333333333333332,6.0,0.4076455567828347,0.9148148148148147,0.803963925596328,0.8919287863536756,-0.1411308427616096,0.946280558904012,-0.10419480739073,0.9486525456110636,0.5115346276646578,0.0,True,0.4687485799595451
fixed_6,modality_state,10,prior_all,4,67.25,19.5,6.0,0.4289976260894751,0.8861111111111111,0.8136886982397464,0.9412963986848748,-0.2222539696078047,0.9383016675710678,-0.17163528642119,0.9410486221313475,0.4884777537492122,0.0,True,0.46839365162838986
fixed_6,raw_mean,10,bidir_all,4,67.25,19.5,6.0,0.4809490201070718,0.9111111111111112,0.7911264944907226,0.9693865841280116,-0.1515305441063976,0.9425456076860428,-0.0824487010867469,0.9458574950695038,0.5168358318734673,0.0,True,0.46802949977583963
fixed_6,teacher_hybrid,8,bidir_raw,3,67.66666666666667,19.333333333333332,6.0,0.4145268611197059,0.9148148148148147,0.8006547177157773,0.8919287863536756,-0.1411308427616096,0.946280558904012,-0.1051072364372886,0.9485606948534648,0.5101939190971534,0.0,True,0.4677558175953799
fixed_8,raw_trend,4,prior_label,3,42.666666666666664,9.0,8.0,0.2839068585762507,0.925,0.7952044915288394,0.8791304009314266,-0.550119473949813,0.957667370637258,-0.4077447755120443,0.9604631265004476,0.3871677359333557,0.0,True,0.4675178675052232
