candidate,class,scale,ops,oof_loss,oof_delta_vs_stage2,jepa_bad_ratio,jepa_bad_cos,raw_good_ratio,raw_good_cos
submission_episode_retrieval_jepa_strict_scale0p35.csv,strict,0.35,6,0.5654093276458222,-0.0021215970439949494,0.01230235510128599,0.02238718011122763,0.03551370300915074,0.02829061945889807
submission_episode_retrieval_jepa_strict_noq2_scale0p35.csv,strict_noq2,0.35,6,0.5654093276458222,-0.0021215970439949494,0.01230235510128599,0.02238718011122763,0.03551370300915074,0.02829061945889807
submission_episode_retrieval_jepa_strict_scale0p5.csv,strict,0.5,6,0.564700942889459,-0.0028299818003580945,0.015386261847434041,0.021805420649439373,0.048479902538549,0.030076580041735284
submission_episode_retrieval_jepa_strict_noq2_scale0p5.csv,strict_noq2,0.5,6,0.564700942889459,-0.0028299818003580945,0.015386261847434041,0.021805420649439373,0.048479902538549,0.030076580041735284
submission_episode_retrieval_jepa_strict_scale0p75.csv,strict,0.75,6,0.5637771654871132,-0.0037537592027039324,0.018118254443568106,0.020629001069929633,0.06397881018384213,0.03188844684081032
submission_episode_retrieval_jepa_strict_noq2_scale0p75.csv,strict_noq2,0.75,6,0.5637771654871132,-0.0037537592027039324,0.018118254443568106,0.020629001069929633,0.06397881018384213,0.03188844684081032
submission_episode_retrieval_jepa_strict_scale1p0.csv,strict,1.0,6,0.5631679381118376,-0.004362986577979511,0.0181935484278061,0.019102849755096497,0.07021360265543855,0.03227285374363506
submission_episode_retrieval_jepa_strict_noq2_scale1p0.csv,strict_noq2,1.0,6,0.5631679381118376,-0.004362986577979511,0.0181935484278061,0.019102849755096497,0.07021360265543855,0.03227285374363506
submission_episode_retrieval_jepa_top_probe_scale0p35.csv,top_probe,0.35,7,0.565435067325547,-0.002095857364270093,0.03844336948462319,0.0704481721876658,-0.001194099090823029,-0.0009579084742890721
submission_episode_retrieval_jepa_top_probe_scale0p5.csv,top_probe,0.5,7,0.564726276916367,-0.0028046477734501307,0.04977017928426629,0.07098251099605558,0.00016016993952335697,9.99996611894449e-05
submission_episode_retrieval_jepa_top_probe_scale0p75.csv,top_probe,0.75,7,0.5637878459599992,-0.003743078729817939,0.06231350351245597,0.07125827199564712,0.0015775079556425542,0.0007896961828202926
submission_episode_retrieval_jepa_top_probe_scale1p0.csv,top_probe,1.0,7,0.563147284299167,-0.00438364039065009,0.06717537963758544,0.07061090279311068,0.0003630272673696471,0.00016704606320794518
