candidate_id,beta_row135_q3,alpha_row207,beta_row135_s2,hash,changed_cells_vs_h136,delta_route_vs_h136,delta_h098_vs_h136,delta_h088_vs_h136,delta_margin_vs_h136,delta_route_vs_h141,delta_h098_vs_h141,delta_h088_vs_h141,delta_margin_vs_h141,route,h098,h088,margin,h102_cum_h088_axis_cos,h102_cum_good_bad_margin,h145_q3_repair_pass,h145_vetoes_h088_relief,h145_vetoes_row135_s2,h145_q3_repair_score
h145_q3_g1p15_2d818e46,1.15,0.0,0.0,2d818e46,3,1.1845175078017967e-06,1.5297100938539481e-06,-0.0016747753420553527,0.0007022280935237157,-8.279431519065197e-09,5.295400008580291e-07,-0.00024883644648443504,0.00043606549647839943,-0.0007611090800803524,-2.5828318147671386e-05,-0.06380743976132561,0.1601432785418163,-0.06380743976132561,0.1601432785418163,True,True,True,0.05531357465301949
h145_q3_g1p0_bf414a49,1.0,0.0,0.0,bf414a49,3,1.1855952297013667e-06,1.4606393875508288e-06,-0.0016463908903813704,0.0006556858526677312,-7.201709619495192e-09,4.604692945549098e-07,-0.00022045199481045274,0.00038952325562241485,-0.0007611080023584529,-2.5897388853974505e-05,-0.06377905530965162,0.1600967363009603,-0.06377905530965162,0.1600967363009603,True,True,True,0.053262733558017215
h145_q3_g0p8_85fa2718,0.8,0.0,0.0,85fa2718,3,1.1870332207446644e-06,1.3685452391370067e-06,-0.001606625549564901,0.0005887625061043733,-5.763718576197452e-09,3.683751461410877e-07,-0.00018068665399398331,0.000322599909059057,-0.0007611065643674096,-2.5989483002388327e-05,-0.06373928996883516,0.16002981295439694,-0.06373928996883516,0.16002981295439694,True,True,True,0.04999493474921294
h145_q3_g1p3_532d4421,1.3,0.0,0.0,532d4421,3,1.183440447087309e-06,1.5987808815796749e-06,-0.0017019187554280155,0.000745625202000777,-9.356492233552824e-09,5.986107885837559e-07,-0.00027597985985709783,0.00047946260495546067,-0.0007611101571410669,-2.575924735994566e-05,-0.06383458317469827,0.16018667565029335,-0.06383458317469827,0.16018667565029335,False,True,True,0.047213618997516145
h145_q3_g0p5_824dd72b,0.5,0.0,0.0,824dd72b,3,1.1891924112598495e-06,1.230404287925254e-06,-0.0015428967005483782,0.0004780221341750268,-3.6045280610123853e-09,2.30234194929335e-07,-0.00011695780497746056,0.0002118595371297105,-0.0007611044051768944,-2.612762395360008e-05,-0.06367556111981863,0.1599190725824676,-0.06367556111981863,0.1599190725824676,False,True,True,0.03459679085697916
h145_q3_g0p35_04ebafb8,0.35,0.0,0.0,04ebafb8,3,1.1902729982954992e-06,1.1613339344535055e-06,-0.0015092109298711007,0.00041802675571206427,-2.5239410253626027e-09,1.6116384145758653e-07,-8.327203430018304e-05,0.00015186415866674796,-0.0007611033245898587,-2.619669430707183e-05,-0.06364187534914136,0.15985907720400463,-0.06364187534914136,0.15985907720400463,False,True,True,0.031675996165017206
