decision,selected_candidate_id,root_uploadsafe_path,worldview,candidate_id,spec_name,mode,target_group,fit_feature_set,fit_alpha,k,alpha,cap,selected_cells,changed_cells_vs_h057,changed_rows_vs_h057,model_pred_delta_vs_h057,posterior_delta_vs_h057,hard_diag_delta_vs_h057,anti_h088_direction_rate,h057_positive_align_rate,selected_toxic_mean,selected_conflict_rate,selected_safe_cell_mean,mean_bad_same_rank,cos_h088_direction,cos_h057_vs_h042_direction,cos_h057_vs_h050_direction,max_positive_bad_cosine,mean_abs_prob_move_vs_h057,max_abs_prob_move_vs_h057,selected_subjects,selected_rows,h097_score,file,resolved_path,Q1_changed_vs_h057,Q2_changed_vs_h057,Q3_changed_vs_h057,S1_changed_vs_h057,S2_changed_vs_h057,S3_changed_vs_h057,S4_changed_vs_h057,bad_cos_submission_h010_objectiv,bad_cos_submission_e216_maskfam,bad_cos_submission_e323_5508f966,bad_cos_submission_jepa_latent_q,bad_cos_submission_jepa_latent_r,bad_cos_submission_lejepa_target,bad_cos_submission_ordinal_q_con,path,rows,keys_match,duplicate_keys,nan_cells,min_prob,max_prob,changed_cells_vs_h057_validation,upload_safe,h102_cum_bad_max_pos,h102_cum_bad_weighted_pos,h102_cum_h088_axis_cos,h102_cum_good_max_cos,h102_cum_good_mean_cos,h102_cum_good_bad_margin,route_basis_pred_delta_vs_h057,selected_mean_residual_toxicity,selected_mean_residual_safety,selected_mean_residual_gap,selected_mean_antidote_score,selected_same_bad_residual,selected_opp_bad_residual,selected_same_good_residual,selected_opp_good_residual,selected_h111_cells,selected_h108_rejected_cells,selected_h109_cells,selected_mean_family_count,h112_information_mass,h112_score,h118_h131_overlap_cells,h118_h131_cosine,h118_h130_overlap_cells,h118_h130_cosine,h118_h129_overlap_cells,h118_h129_cosine,h118_h128_overlap_cells,h118_h128_cosine,h118_h127_overlap_cells,h118_h127_cosine,h118_h126_overlap_cells,h118_h126_cosine,h118_h124_overlap_cells,h118_h124_cosine,h118_h122_overlap_cells,h118_h122_cosine,h118_h088_overlap_cells,h118_h088_cosine,h118_h018_overlap_cells,h118_h018_cosine,h118_zero_curv,h118_curv_pred_delta_vs_h057,h118_curv_marginal_vs_zero,h118_mean_forbidden_same,h118_max_forbidden_same,h118_mean_forbidden_pressure,h118_mean_veto_score,h118_selected_rows,h132_start_field,h132_start_cells,h132_bundle_rows,h132_component_gain,h132_delta_start_route,h132_delta_start_h098,h132_delta_start_h088,h132_delta_start_margin,h132_ops,h132_off_ops,h132_half_ops,h132_quarter_ops,h132_op_targets,h132_mean_contradiction,h132_mean_non_h088_passes,h132_mean_step_score,h118_score,h132_worldview,h132_fit_feature_set,h132_fit_alpha,h132_fit_score,h132_score,root_path,root_rows,root_keys_match,root_duplicate_keys,root_nan_cells,root_min_prob,root_max_prob,root_changed_cells_vs_h057_validation,root_upload_safe
promote_h132_bundle_toxicity_field,h132_h131_plus_witness_q1_eraser_ee252845,/Users/kbsoo/Downloads/cl2/submission_h132_bundletox_ee252845_uploadsafe.csv,"H131 value additions are safe, but a small Q1 toxicity witness from H129/H130 must still be erased",h132_h131_plus_witness_q1_eraser_ee252845,h131_plus_witness_q1_eraser,public_residual_toxicity_solver,forbidden_veto_witness_rescued_q1_toxicity,state_core,0.1,29,1.0,0.3,26,26,21,-3.208561093705469e-05,-6.234094349638369e-06,-3.2115936626136656e-06,0.5,0.6153846153846154,0.4394043956043957,0.3076923076923077,0.2869344395604395,0.37970329670329667,-0.026998487208840592,0.14703909709351387,0.056698825396863474,0.0,7.927172903320767e-05,0.03706146565254731,7,"53,55,59,70,79,93,101,102,103,135,136,137,144,145,148,149,150,151,164,188,205",0.21763220415306514,submission_h132_h131_plus_witness_q1_eraser_ee252845.csv,/Users/kbsoo/Downloads/cl2/hitl/h132_bundle_toxicity_field_hsjepa/submission_h132_h131_plus_witness_q1_eraser_ee252845.csv,5,0,5,9,5,0,2,-0.1561941906907368,-0.17284384594419225,-0.17106395955797699,-0.13985620734219617,-0.15743968097259645,-0.18379293922530027,-0.1684686535603077,/Users/kbsoo/Downloads/cl2/hitl/h132_bundle_toxicity_field_hsjepa/submission_h132_h131_plus_witness_q1_eraser_ee252845.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,26,True,0.0,0.0,-0.06963595977224678,0.17607584231061893,0.1652164408383081,0.17607584231061893,-0.0007054311658533215,0.41090752747252746,0.6780394692307692,0.2671319417582418,0.805591208791209,0.0015594206774189883,5.826501511092025,0.06183998003636005,5.717008639914496,12,6,3,2.8076923076923075,0.6621153846153844,0.4431183323873123,26,0.90878501856375,24,0.8943624491972978,19,0.8979103293596464,26,0.8940669591679281,25,0.9050910478437583,24,0.9034321133060842,23,0.9033761029858244,21,0.8948588678434719,19,-0.06963595977224678,26,-0.05719955604539919,-0.0002616634510263019,-0.00021565572661883816,4.600772440746374e-05,0.0,0.0,0.0,1.0,21,h131,29,7,0.003893418199009677,-4.237446172883396e-06,-8.064752365803457e-07,-0.016821109288452568,0.01492383169911829,3,3,0,0,Q1:3,0.41646318476190475,3.0,0.000711062928706683,0.3944238794858195,"H131 value additions are safe, but a small Q1 toxicity witness from H129/H130 must still be erased",route_curvature,30.0,0.001054772929083395,0.31469203160071324,/Users/kbsoo/Downloads/cl2/submission_h132_bundletox_ee252845_uploadsafe.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,26,True
