candidate_id,spec_name,mode,target_group,worldview,fit_feature_set,fit_alpha,k,alpha,cap,selected_cells,changed_cells_vs_h057,changed_rows_vs_h057,model_pred_delta_vs_h057,posterior_delta_vs_h057,hard_diag_delta_vs_h057,anti_h088_direction_rate,h057_positive_align_rate,selected_toxic_mean,selected_conflict_rate,selected_safe_cell_mean,mean_bad_same_rank,cos_h088_direction,cos_h057_vs_h042_direction,cos_h057_vs_h050_direction,max_positive_bad_cosine,mean_abs_prob_move_vs_h057,max_abs_prob_move_vs_h057,selected_subjects,selected_rows,h097_score,file,resolved_path,Q1_changed_vs_h057,Q2_changed_vs_h057,Q3_changed_vs_h057,S1_changed_vs_h057,S2_changed_vs_h057,S3_changed_vs_h057,S4_changed_vs_h057,bad_cos_submission_h010_objectiv,bad_cos_submission_e216_maskfam,bad_cos_submission_e323_5508f966,bad_cos_submission_jepa_latent_q,bad_cos_submission_jepa_latent_r,bad_cos_submission_lejepa_target,bad_cos_submission_ordinal_q_con,path,rows,keys_match,duplicate_keys,nan_cells,min_prob,max_prob,changed_cells_vs_h057_validation,upload_safe,h102_cum_bad_max_pos,h102_cum_bad_weighted_pos,h102_cum_h088_axis_cos,h102_cum_good_max_cos,h102_cum_good_mean_cos,h102_cum_good_bad_margin,route_basis_pred_delta_vs_h057,selected_mean_residual_toxicity,selected_mean_residual_safety,selected_mean_residual_gap,selected_mean_antidote_score,selected_same_bad_residual,selected_opp_bad_residual,selected_same_good_residual,selected_opp_good_residual,selected_h111_cells,selected_h108_rejected_cells,selected_h109_cells,selected_mean_family_count,h112_information_mass,h112_score,h118_h131_overlap_cells,h118_h131_cosine,h118_h130_overlap_cells,h118_h130_cosine,h118_h129_overlap_cells,h118_h129_cosine,h118_h128_overlap_cells,h118_h128_cosine,h118_h127_overlap_cells,h118_h127_cosine,h118_h126_overlap_cells,h118_h126_cosine,h118_h124_overlap_cells,h118_h124_cosine,h118_h122_overlap_cells,h118_h122_cosine,h118_h088_overlap_cells,h118_h088_cosine,h118_h018_overlap_cells,h118_h018_cosine,h118_zero_curv,h118_curv_pred_delta_vs_h057,h118_curv_marginal_vs_zero,h118_mean_forbidden_same,h118_max_forbidden_same,h118_mean_forbidden_pressure,h118_mean_veto_score,h118_selected_rows,h132_start_field,h132_start_cells,h132_bundle_rows,h132_component_gain,h132_delta_start_route,h132_delta_start_h098,h132_delta_start_h088,h132_delta_start_margin,h132_ops,h132_off_ops,h132_half_ops,h132_quarter_ops,h132_op_targets,h132_mean_contradiction,h132_mean_non_h088_passes,h132_mean_step_score,h118_score,h132_worldview,h132_fit_feature_set,h132_fit_alpha,h132_fit_score,h132_score
h132_h131_plus_witness_q1_eraser_ee252845,h131_plus_witness_q1_eraser,public_residual_toxicity_solver,forbidden_veto_witness_rescued_q1_toxicity,"H131 value additions are safe, but a small Q1 toxicity witness from H129/H130 must still be erased",state_core,0.1,29,1.0,0.3,26,26,21,-3.208561093705469e-05,-6.234094349638369e-06,-3.2115936626136656e-06,0.5,0.6153846153846154,0.4394043956043957,0.3076923076923077,0.2869344395604395,0.37970329670329667,-0.026998487208840592,0.14703909709351387,0.056698825396863474,0.0,7.927172903320767e-05,0.03706146565254731,7,"53,55,59,70,79,93,101,102,103,135,136,137,144,145,148,149,150,151,164,188,205",0.21763220415306514,submission_h132_h131_plus_witness_q1_eraser_ee252845.csv,/Users/kbsoo/Downloads/cl2/hitl/h132_bundle_toxicity_field_hsjepa/submission_h132_h131_plus_witness_q1_eraser_ee252845.csv,5,0,5,9,5,0,2,-0.1561941906907368,-0.17284384594419225,-0.17106395955797699,-0.13985620734219617,-0.15743968097259645,-0.18379293922530027,-0.1684686535603077,/Users/kbsoo/Downloads/cl2/hitl/h132_bundle_toxicity_field_hsjepa/submission_h132_h131_plus_witness_q1_eraser_ee252845.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,26,True,0.0,0.0,-0.06963595977224678,0.17607584231061893,0.1652164408383081,0.17607584231061893,-0.0007054311658533215,0.41090752747252746,0.6780394692307692,0.2671319417582418,0.805591208791209,0.0015594206774189883,5.826501511092025,0.06183998003636005,5.717008639914496,12,6,3,2.8076923076923075,0.6621153846153844,0.4431183323873123,26,0.90878501856375,24,0.8943624491972978,19,0.8979103293596464,26,0.8940669591679281,25,0.9050910478437583,24,0.9034321133060842,23,0.9033761029858244,21,0.8948588678434719,19,-0.06963595977224678,26,-0.05719955604539919,-0.0002616634510263019,-0.00021565572661883816,4.600772440746374e-05,0.0,0.0,0.0,1.0,21,h131,29,7,0.003893418199009677,-4.237446172883396e-06,-8.064752365803457e-07,-0.016821109288452568,0.01492383169911829,3,3,0,0,Q1:3,0.41646318476190475,3.0,0.000711062928706683,0.3944238794858195,"H131 value additions are safe, but a small Q1 toxicity witness from H129/H130 must still be erased",route_curvature,30.0,0.001054772929083395,0.31469203160071324
h132_h130_bundle_deoverfit_0603af7d,h130_bundle_deoverfit,public_residual_toxicity_solver,forbidden_veto_bundle_toxicity_deoverfit_h130,"if H130's eraser is overfit, bundle de-overfitting should simplify it without destroying route structure",state_core,0.1,27,1.0,0.3,25,25,21,-1.921987332414684e-05,-3.0846797846349086e-06,-5.616553564069361e-07,0.48,0.6,0.4484948571428572,0.28,0.2943505554285714,0.3584799999999999,-0.02947932649438135,0.13879516940548808,0.07830430443362023,0.0,4.9643928159079446e-05,0.027039625565577263,7,"53,55,59,70,79,93,97,102,103,136,137,143,144,145,148,149,150,151,164,188,205",0.20995674691121544,submission_h132_h130_bundle_deoverfit_0603af7d.csv,/Users/kbsoo/Downloads/cl2/hitl/h132_bundle_toxicity_field_hsjepa/submission_h132_h130_bundle_deoverfit_0603af7d.csv,4,0,4,9,5,0,3,-0.11360402303037438,-0.12427563995060956,-0.11840929763203224,-0.09749893490175743,-0.12277227541698289,-0.1404023130795879,-0.13241448883844315,/Users/kbsoo/Downloads/cl2/hitl/h132_bundle_toxicity_field_hsjepa/submission_h132_h130_bundle_deoverfit_0603af7d.csv,250,True,0,0,4.939277944527429e-06,0.9999967541698626,25,True,0.0,0.0,-0.08622752577407598,0.27053339177762353,0.259650728216225,0.27053339177762353,-0.0006419883179650524,0.4091437142857143,0.6692692991999999,0.2601255849142857,0.8052980571428572,0.0016217975045157479,6.14943048856607,0.05702686889909142,6.055593183760175,10,5,3,2.56,0.6234,0.4279726614222152,23,0.8035999359127529,25,0.9948309204318234,18,0.8213365116938771,25,0.8242921974288642,23,0.7957028803734048,22,0.7930108939392945,22,0.7932391003460206,19,0.7797852106325659,18,-0.08622752577407598,25,-0.07799035843615046,-0.0002616634510263019,-0.0002062844699390453,5.53789810872566e-05,0.0,0.0,0.0,1.0,21,h130,27,4,0.0001406752124252879,-2.310186964115139e-06,9.10187278096693e-07,-6.849051177605647e-05,-0.0010089672391843107,2,2,0,0,Q1:2,0.5530287542857142,3.0,0.0005515669129498456,0.38301867517256327,"if H130's eraser is overfit, bundle de-overfitting should simplify it without destroying route structure",route_curvature,30.0,0.001054772929083395,0.30499794750285136
