start_name,spec_name,route,h098,curv_marg,badw,badmax,h088,margin,start_cells,bundle_rows
h131,h131_plus_witness_q1_eraser,-0.0007011937196804381,-3.1279135700474346e-05,4.577449377362046e-05,0.0,0.0,-0.05281485048379421,0.16115201061150064,29,7
h131,h131_plus_qbundle_eraser,-0.0007011937196804381,-3.1279135700474346e-05,4.577449377362046e-05,0.0,0.0,-0.05281485048379421,0.16115201061150064,29,11
h131,h131_plus_mixed_bundle_eraser,-0.0007011937196804381,-3.1279135700474346e-05,4.577449377362046e-05,0.0,0.0,-0.05281485048379421,0.16115201061150064,29,4
h122,h122_bundle_toxicity_only,-0.0006052271118913546,-2.8653872695282912e-05,4.1325668393203674e-05,0.0,0.0,-0.06615821918278908,0.1258543648265494,24,10
h130,h130_bundle_deoverfit,-0.0006396781310009373,-2.0130060602243532e-05,5.618922196438925e-05,0.0,0.0,-0.08615903526229993,0.27154235901680784,27,4
