candidate_id,step,row,subject_id,sleep_date,bundle_targets,bundle_size,state,h132_bundle_bad_same,h132_bundle_shortcut,h132_bundle_health,h132_bundle_erase_evidence,h132_bundle_toxicity,h132_bundle_source_strength,h132_bundle_witness,h132_bundle_contradiction,h132_route_view_score,h132_no_h088_view_score,h132_bundle_view_score,h132_public_stress_view_score,h132_non_h088_passes,h132_stress_passes,h132_step_score,after_route,after_h098,after_curv_marg,after_badw,after_badmax,after_h088,after_margin,delta_route,delta_h098,delta_curv_marg,delta_badw,delta_badmax,delta_h088,delta_margin
h132_h131_plus_witness_q1_eraser_ee252845,1,207,id09,2024-08-12,Q1,1,off,0.2591428571428571,0.3164571428571429,0.8622857142857144,0.07243885714285708,0.3571962857142857,0.6469047619047619,1.0,0.3616459771428572,0.0007282366146786605,0.0006828135308709855,0.000808159987047619,0.0013545757642485757,3.0,4.0,0.0008620202887805005,-0.0007026654603262734,-3.2731310755003905e-05,4.605932012214276e-05,0.0,0.0,-0.060438468323451615,0.16812488327094807,-1.4717406458353115e-06,-1.4521750545295597e-06,2.8482634852229627e-07,0.0,0.0,-0.007623617839657405,0.006972872659447432
h132_h131_plus_witness_q1_eraser_ee252845,2,131,id06,2024-07-10,Q1,1,off,0.25736507936507935,0.3145142857142857,0.9104761904761905,0.03648990476190472,0.3519642857142857,0.6311428571428571,1.0,0.3544827542857143,0.0004482118332259811,0.00043083147244353726,0.0007987227131428571,0.0015593373610602859,3.0,4.0,0.00075687707015997,-0.0007041390146380635,-3.3020512769652076e-05,4.658466983151134e-05,0.0,0.0,-0.06939912889939331,0.1761992859368761,-1.4735543117901442e-06,-2.892020146481704e-07,5.25349709368586e-07,0.0,0.0,-0.0089606605759417,0.008074402665928015
h132_h131_plus_witness_q1_eraser_ee252845,3,196,id08,2024-09-11,Q1,1,off,0.5051746031746032,0.5422285714285714,0.61,0.3022937142857143,0.4416234285714286,0.6017619047619047,1.0,0.5332608228571428,0.00037541736088649236,0.00036319422082861885,0.0010902116794177497,0.0001570563173394186,3.0,4.0,0.0005142914271795787,-0.0007054311658533215,-3.208561093705469e-05,4.600772440746374e-05,0.0,0.0,-0.06963595977224678,0.17607584231061893,-1.29215121525794e-06,9.349018325973844e-07,-5.769454240476049e-07,0.0,0.0,-0.0002368308728534635,-0.0001234436262571581
h132_h130_bundle_deoverfit_0603af7d,1,196,id08,2024-09-11,Q1,1,off,0.5051746031746032,0.5422285714285714,0.61,0.3022937142857143,0.4416234285714286,0.6017619047619047,1.0,0.5332608228571428,0.00043840279282906565,0.00042164150467874855,0.0011148602413174793,0.00015101113397711206,3.0,4.0,0.0005522778498650769,-0.0006409196731182852,-1.968813000764074e-05,5.584038355028152e-05,0.0,0.0,-0.08626110374359773,0.271471535479019,-1.24154211734789e-06,4.4193059460279245e-07,-3.4883841410772963e-07,0.0,0.0,-0.00010206848129780399,-7.082353778886663e-05
h132_h130_bundle_deoverfit_0603af7d,2,135,id06,2024-07-14,Q1,1,off,0.5363492063492062,0.5903428571428571,0.5945714285714286,0.352014857142857,0.4885834285714285,0.6029047619047619,1.0,0.5727966857142857,0.0004326829383830596,0.0004167903500909304,0.0011830747163014952,6.949380954124165e-05,3.0,4.0,0.0005508559760346144,-0.0006419883179650524,-1.921987332414684e-05,5.53789810872566e-05,0.0,0.0,-0.08622752577407598,0.27053339177762353,-1.0686448467672489e-06,4.682566834939006e-07,-4.614024630249236e-07,0.0,0.0,3.357796952174752e-05,-0.0009381437013954441
