candidate_id,spec_name,mode,target_group,worldview,fit_feature_set,fit_alpha,k,alpha,cap,selected_cells,changed_cells_vs_h057,changed_rows_vs_h057,model_pred_delta_vs_h057,posterior_delta_vs_h057,hard_diag_delta_vs_h057,anti_h088_direction_rate,h057_positive_align_rate,selected_toxic_mean,selected_conflict_rate,selected_safe_cell_mean,mean_bad_same_rank,cos_h088_direction,cos_h057_vs_h042_direction,cos_h057_vs_h050_direction,max_positive_bad_cosine,mean_abs_prob_move_vs_h057,max_abs_prob_move_vs_h057,selected_subjects,selected_rows,h097_score,file,resolved_path,Q1_changed_vs_h057,Q2_changed_vs_h057,Q3_changed_vs_h057,S1_changed_vs_h057,S2_changed_vs_h057,S3_changed_vs_h057,S4_changed_vs_h057,bad_cos_submission_h010_objectiv,bad_cos_submission_e216_maskfam,bad_cos_submission_e323_5508f966,bad_cos_submission_jepa_latent_q,bad_cos_submission_jepa_latent_r,bad_cos_submission_lejepa_target,bad_cos_submission_ordinal_q_con,path,rows,keys_match,duplicate_keys,nan_cells,min_prob,max_prob,changed_cells_vs_h057_validation,upload_safe,h102_cum_bad_max_pos,h102_cum_bad_weighted_pos,h102_cum_h088_axis_cos,h102_cum_good_max_cos,h102_cum_good_mean_cos,h102_cum_good_bad_margin,route_basis_pred_delta_vs_h057,route_basis_feature_set,route_basis_k,route_basis_alpha,source_actions,source_subjects,source_rows,selected_seed_rows,selected_seed_neighbors,selected_seed_subject_cells,selected_mean_vote_weight,selected_mean_consensus,selected_mean_h106_score,global_consensus_cells,global_high_consensus_cells,h106_score
h106_broad_conflict_consensus_c96_a065_f315d99a,broad_conflict_consensus_c96_a065,route_consensus_kernel_expansion,broad_conflict,route-consensus cells outside id06/id07 share the same public/private action law,state_core,0.1,96,0.65,0.22,48,48,22,-3.9827492627161486e-05,3.040846609762684e-05,5.153445520765446e-05,0.9791666666666666,0.9791666666666666,0.6342535714285714,0.9583333333333334,0.018409390476190463,0.655047619047619,-0.055315997940778995,0.29921354352200674,0.2754620553490552,0.0,0.0004515514349736042,0.051651528974940186,10,"0,3,10,35,56,61,70,78,98,101,110,135,136,139,143,144,151,164,196,216,226,235",0.40398450298856453,submission_h106_broad_conflict_consensus_c96_a065_f315d99a.csv,/Users/kbsoo/Downloads/cl2/hitl/h106_route_consensus_kernel_expansion_hsjepa/submission_h106_broad_conflict_consensus_c96_a065_f315d99a.csv,6,0,15,9,5,4,9,-0.0795959794979025,-0.08053316809676918,-0.08915273906978491,-0.06199961625832876,-0.07573711085989146,-0.06803461063319967,-0.0753524947220923,/Users/kbsoo/Downloads/cl2/hitl/h106_route_consensus_kernel_expansion_hsjepa/submission_h106_broad_conflict_consensus_c96_a065_f315d99a.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,48,True,0.0,0.0,-0.016899526001111897,0.0642026167833278,0.06406725451289319,0.0642026167833278,-0.0007959506073688063,signed_meta,40,0.1,220,10,24,10,15,20,6.39159641561439,0.9999999999969053,0.5339586736121117,55,50,1.340160350389289
h106_objective_consensus_q2zero_c88_a070_9be1339a,objective_consensus_q2zero_c88_a070,route_consensus_kernel_expansion,objective_consensus,Q3/S objective consensus is the transferable part of the H105 kernel after removing Q2,state_core,0.1,88,0.7,0.22,46,46,27,-3.951157735521593e-05,2.6343270675735106e-05,3.816038512641489e-05,0.8695652173913043,0.9130434782608695,0.5908422360248448,0.8260869565217391,0.0864476472049689,0.6225962732919254,-0.04689689406181437,0.21876281289012586,0.20784029434320542,0.0,0.000384199663794925,0.03266098326497291,10,"0,3,10,35,56,61,70,78,93,98,101,110,131,135,136,139,143,144,146,149,151,164,196,216,234,235,238",0.35573209780275217,submission_h106_objective_consensus_q2zero_c88_a070_9be1339a.csv,/Users/kbsoo/Downloads/cl2/hitl/h106_route_consensus_kernel_expansion_hsjepa/submission_h106_objective_consensus_q2zero_c88_a070_9be1339a.csv,0,0,16,9,9,4,8,-0.06213578025896969,-0.05895942959205674,-0.06335913045063189,-0.04870175769839598,-0.057881373758355274,-0.06586043176546669,-0.0562667496021469,/Users/kbsoo/Downloads/cl2/hitl/h106_route_consensus_kernel_expansion_hsjepa/submission_h106_objective_consensus_q2zero_c88_a070_9be1339a.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,46,True,0.0,0.0,-0.0015667040765974063,0.10223767717556893,0.10150552390260441,0.10223767717556893,-0.0008883803939873784,signed_meta,40,0.1,180,10,27,10,16,20,5.026091593378614,0.9999999999950918,0.45538421636628473,59,56,1.2593673675447075
h106_kernel_seed_expand_c44_a090_64df3d49,kernel_seed_expand_c44_a090,route_consensus_kernel_expansion,kernel_seed_expand,H105 tiny kernel expands only inside the id06/id07 route-consensus neighborhood,state_core,0.1,44,0.9,0.28,19,19,7,-1.488130635478801e-05,2.4479276249187436e-05,3.693410952137608e-05,0.9473684210526315,0.9473684210526315,0.7159548872180452,0.8947368421052632,0.03743735338345864,0.6678496240601505,-0.050482381835033584,0.21419351781364765,0.19163340954022784,0.0,0.00022315862289172517,0.06948276965047284,2,"135,136,139,143,144,151,164",0.36123975701602273,submission_h106_kernel_seed_expand_c44_a090_64df3d49.csv,/Users/kbsoo/Downloads/cl2/hitl/h106_route_consensus_kernel_expansion_hsjepa/submission_h106_kernel_seed_expand_c44_a090_64df3d49.csv,4,0,5,3,2,1,4,-0.07377756579667759,-0.07224898482922122,-0.08189913501467691,-0.061516982896861715,-0.08533859873673225,-0.07444306511848453,-0.08448402120266862,/Users/kbsoo/Downloads/cl2/hitl/h106_route_consensus_kernel_expansion_hsjepa/submission_h106_kernel_seed_expand_c44_a090_64df3d49.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,19,True,0.0,0.0,-0.016484879399123853,0.05190563395098622,0.05163433511542372,0.05190563395098622,-0.0010559261432963045,signed_meta,40,0.1,96,2,9,9,14,19,6.411148024818214,0.9999999999974942,0.8742885926704337,25,21,1.1007896232557852
h106_strict_conflict_core_c24_a100_f6acb108,strict_conflict_core_c24_a100,route_consensus_kernel_expansion,strict_conflict_core,only the highest-consensus conflict core is action-grade; broader expansion is toxic,state_core,0.1,24,1.0,0.3,23,23,8,-1.7736958152536988e-05,2.1875355522402838e-05,3.9023415028455215e-05,0.782608695652174,0.9130434782608695,0.6094173913043479,0.7391304347826086,0.12013536894409933,0.6522732919254659,-0.04835860472921415,0.21666298225765732,0.19365002492831318,0.0,0.0002594114842820412,0.0706496620971866,2,"135,136,139,143,144,146,151,164",0.3346192554789917,submission_h106_strict_conflict_core_c24_a100_f6acb108.csv,/Users/kbsoo/Downloads/cl2/hitl/h106_route_consensus_kernel_expansion_hsjepa/submission_h106_strict_conflict_core_c24_a100_f6acb108.csv,5,2,6,2,3,1,4,-0.07903737089898089,-0.07926030476546422,-0.08239296592928547,-0.06566641191258774,-0.09214477198007148,-0.08373866055322471,-0.0936812141450976,/Users/kbsoo/Downloads/cl2/hitl/h106_route_consensus_kernel_expansion_hsjepa/submission_h106_strict_conflict_core_c24_a100_f6acb108.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,23,True,0.0,0.0,-0.007921438241002556,0.09106378632743903,0.08929602304904445,0.09106378632743903,-0.001095704658103935,signed_meta,40,0.1,80,2,8,14,19,23,5.961905684507347,0.9906665446039563,0.721597587000915,27,25,1.0550534211937497
