heldout_subject,all_cells,kept_cells,all_gain_sum,kept_gain_sum,removed_gain_sum,all_mean_gain,kept_mean_gain,all_positive_gain_rate,kept_positive_gain_rate
id04,6,5,0.38341558095407136,0.027598467830306783,0.3558171131237646,0.06390259682567856,0.005519693566061357,0.5,0.4
id05,15,10,2.3770867709511516,0.8638552624282756,1.5132315085228765,0.15847245139674343,0.08638552624282755,0.8,0.7
id06,13,13,0.14928200602034536,0.14928200602034536,0.0,0.011483231232334258,0.011483231232334258,0.5384615384615384,0.5384615384615384
id07,1,1,-0.12200748448116266,-0.12200748448116266,0.0,-0.12200748448116266,-0.12200748448116266,0.0,0.0
id08,3,3,0.0962708981810767,0.0962708981810767,0.0,0.032090299393692234,0.032090299393692234,0.6666666666666666,0.6666666666666666
id09,5,2,1.9337069364886443,0.6979202343533005,1.2357867021353437,0.3867413872977289,0.34896011717665026,1.0,1.0
id10,1,1,0.20928907645291445,0.20928907645291445,0.0,0.20928907645291445,0.20928907645291445,1.0,1.0
