decision,selected_candidate_id,root_uploadsafe_path,worldview,candidate_id,spec_name,mode,target_group,fit_feature_set,fit_alpha,k,alpha,cap,selected_cells,changed_cells_vs_h057,changed_rows_vs_h057,model_pred_delta_vs_h057,posterior_delta_vs_h057,hard_diag_delta_vs_h057,anti_h088_direction_rate,h057_positive_align_rate,selected_toxic_mean,selected_conflict_rate,selected_safe_cell_mean,mean_bad_same_rank,cos_h088_direction,cos_h057_vs_h042_direction,cos_h057_vs_h050_direction,max_positive_bad_cosine,mean_abs_prob_move_vs_h057,max_abs_prob_move_vs_h057,selected_subjects,selected_rows,h097_score,file,resolved_path,Q1_changed_vs_h057,Q2_changed_vs_h057,Q3_changed_vs_h057,S1_changed_vs_h057,S2_changed_vs_h057,S3_changed_vs_h057,S4_changed_vs_h057,bad_cos_submission_h010_objectiv,bad_cos_submission_e216_maskfam,bad_cos_submission_e323_5508f966,bad_cos_submission_jepa_latent_q,bad_cos_submission_jepa_latent_r,bad_cos_submission_lejepa_target,bad_cos_submission_ordinal_q_con,path,rows,keys_match,duplicate_keys,nan_cells,min_prob,max_prob,changed_cells_vs_h057_validation,upload_safe,h102_cum_bad_max_pos,h102_cum_bad_weighted_pos,h102_cum_h088_axis_cos,h102_cum_good_max_cos,h102_cum_good_mean_cos,h102_cum_good_bad_margin,route_basis_pred_delta_vs_h057,selected_mean_residual_toxicity,selected_mean_residual_safety,selected_mean_residual_gap,selected_mean_antidote_score,selected_same_bad_residual,selected_opp_bad_residual,selected_same_good_residual,selected_opp_good_residual,selected_h111_cells,selected_h108_rejected_cells,selected_h109_cells,selected_mean_family_count,h112_information_mass,h112_score,h118_h131_overlap_cells,h118_h131_cosine,h118_h130_overlap_cells,h118_h130_cosine,h118_h129_overlap_cells,h118_h129_cosine,h118_h128_overlap_cells,h118_h128_cosine,h118_h127_overlap_cells,h118_h127_cosine,h118_h126_overlap_cells,h118_h126_cosine,h118_h124_overlap_cells,h118_h124_cosine,h118_h122_overlap_cells,h118_h122_cosine,h118_h088_overlap_cells,h118_h088_cosine,h118_h018_overlap_cells,h118_h018_cosine,h118_h132_overlap_cells,h118_h132_cosine,h118_zero_curv,h118_curv_pred_delta_vs_h057,h118_curv_marginal_vs_zero,h118_mean_forbidden_same,h118_max_forbidden_same,h118_mean_forbidden_pressure,h118_mean_veto_score,h118_selected_rows,h133_start_field,h133_start_cells,h133_pool_cells,h133_component_gain,h133_delta_start_route,h133_delta_start_h098,h133_delta_start_h088,h133_delta_start_margin,h133_ops,h133_off_ops,h133_half_ops,h133_quarter_ops,h133_op_targets,h133_mean_cell_toxicity,h133_mean_non_h088_passes,h133_mean_step_score,h118_score,h133_worldview,h133_fit_feature_set,h133_fit_alpha,h133_fit_score,h133_score,h133_diagnostic_only,root_path,root_rows,root_keys_match,root_duplicate_keys,root_nan_cells,root_min_prob,root_max_prob,root_changed_cells_vs_h057_validation,root_upload_safe
promote_h133_targetsplit_assignment,h133_h132_q1_only_signature_0cb376b8,/Users/kbsoo/Downloads/cl2/submission_h133_targetsplit_0cb376b8_uploadsafe.csv,"the toxic field is specifically a Q1 subjective-state residue, not a Q-bundle law",h133_h132_q1_only_signature_0cb376b8,h132_q1_only_signature,public_residual_toxicity_solver,forbidden_veto_q1_toxicity_signature,state_core,0.1,27,1.0,0.3,23,23,19,-3.127091897711122e-05,-6.487769937390612e-06,-3.6973002786013605e-06,0.5652173913043478,0.6521739130434783,0.4685142857142858,0.34782608695652173,0.28464568447204963,0.4059378881987578,-0.025648707954025376,0.1342635834054601,0.04756098841530389,0.0,7.550654298251737e-05,0.03706146565254731,7,"53,55,70,93,101,102,103,135,136,137,144,145,148,149,150,151,164,188,205",0.22885508576355326,submission_h133_h132_q1_only_signature_0cb376b8.csv,/Users/kbsoo/Downloads/cl2/hitl/h133_targetsplit_assignment_hsjepa/submission_h133_h132_q1_only_signature_0cb376b8.csv,2,0,5,9,5,0,2,-0.15230410484560797,-0.16880949056712877,-0.16339952689808301,-0.13561459664469236,-0.15292549296231117,-0.17959919091073895,-0.16710056363034534,/Users/kbsoo/Downloads/cl2/hitl/h133_targetsplit_assignment_hsjepa/submission_h133_h132_q1_only_signature_0cb376b8.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,23,True,0.0,0.0,-0.07224589231747504,0.16434276441504206,0.16001344088088534,0.16434276441504206,-0.0007088901019239644,0.4152275776397515,0.6730874395031057,0.2578598618633541,0.8064419875776399,0.0017628233744736391,5.475488727934205,0.028568067223556735,5.420571588996112,12,6,3,3.0434782608695654,0.6156521739130435,0.43816425997346614,23,0.90018120330946,21,0.895575624363389,16,0.8974608636360636,23,0.8857417404791248,22,0.8963895687928284,21,0.8946592281070371,20,0.8945939439710562,18,0.8856528431562969,18,-0.07224589231747504,23,-0.07247381978360881,23,0.9905326176272722,-0.0002616634510263019,-0.00021883049546187828,4.283295556442362e-05,0.0,0.0,0.0,1.0,19,h132,26,5,0.0007622200879569545,-3.4589360706428936e-06,8.146919599434687e-07,-0.0026099325452282607,-0.011733077895576871,4,3,1,0,Q1:4,0.3132586818047619,3.0,0.00040949966470658336,0.3919130072873839,"the toxic field is specifically a Q1 subjective-state residue, not a Q-bundle law",route_curvature,30.0,0.001054772929083395,0.3225510819141308,False,/Users/kbsoo/Downloads/cl2/submission_h133_targetsplit_0cb376b8_uploadsafe.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,23,True
