perm,best_null_loo_mae,real_best_loo_mae,perm_le_real
0,0.003009577084560103,0.0006656467591208348,False
1,0.002929419685710339,0.0006656467591208348,False
2,0.003350693467386625,0.0006656467591208348,False
3,0.0018717326385339955,0.0006656467591208348,False
4,0.0016214735662478598,0.0006656467591208348,False
5,0.0018565568397384306,0.0006656467591208348,False
6,0.0030536631865780606,0.0006656467591208348,False
7,0.00183221131108761,0.0006656467591208348,False
8,0.001216296855440527,0.0006656467591208348,False
9,0.0039015447106017283,0.0006656467591208348,False
10,0.0038703017162719684,0.0006656467591208348,False
11,0.0017471933884538905,0.0006656467591208348,False
12,0.0018697387621112456,0.0006656467591208348,False
13,0.004191613737642037,0.0006656467591208348,False
14,0.0016675719553024856,0.0006656467591208348,False
15,0.0025442605056901044,0.0006656467591208348,False
16,0.0024275973885981576,0.0006656467591208348,False
17,0.0020898699102746424,0.0006656467591208348,False
18,0.00281351537374984,0.0006656467591208348,False
19,0.0014348502826917024,0.0006656467591208348,False
20,0.001982781566809753,0.0006656467591208348,False
21,0.0015902246413160184,0.0006656467591208348,False
22,0.004701822821978583,0.0006656467591208348,False
23,0.002108379054084112,0.0006656467591208348,False
24,0.0028401758721177785,0.0006656467591208348,False
25,0.0016419966194711907,0.0006656467591208348,False
26,0.0019746083204642373,0.0006656467591208348,False
27,0.0033747999951631823,0.0006656467591208348,False
28,0.0014355413185495657,0.0006656467591208348,False
29,0.0024169772330901083,0.0006656467591208348,False
30,0.0019035937670665878,0.0006656467591208348,False
31,0.0016791380135456361,0.0006656467591208348,False
32,0.0033757137425107935,0.0006656467591208348,False
33,0.0019956501448992444,0.0006656467591208348,False
34,0.001904336608997506,0.0006656467591208348,False
35,0.003513282609083215,0.0006656467591208348,False
36,0.00207305531731874,0.0006656467591208348,False
37,0.0035112106514380583,0.0006656467591208348,False
38,0.002507187842175506,0.0006656467591208348,False
39,0.002625108345178101,0.0006656467591208348,False
40,0.0020387707120412385,0.0006656467591208348,False
41,0.002200303165145347,0.0006656467591208348,False
42,0.003805776717567705,0.0006656467591208348,False
43,0.002173790378627063,0.0006656467591208348,False
44,0.0016132522972484495,0.0006656467591208348,False
45,0.0023774082519335284,0.0006656467591208348,False
46,0.0016801501151932016,0.0006656467591208348,False
47,0.0026162932079664015,0.0006656467591208348,False
48,0.0028709347602608156,0.0006656467591208348,False
49,0.002098567368496884,0.0006656467591208348,False
50,0.00244160599035163,0.0006656467591208348,False
51,0.002903539296130841,0.0006656467591208348,False
52,0.0015495858991752367,0.0006656467591208348,False
53,0.003258640064973032,0.0006656467591208348,False
54,0.003265614345039928,0.0006656467591208348,False
55,0.002457721765553233,0.0006656467591208348,False
56,0.002469367478378429,0.0006656467591208348,False
57,0.00322345056456122,0.0006656467591208348,False
58,0.0020715858195179495,0.0006656467591208348,False
59,0.0017354222914820483,0.0006656467591208348,False
60,0.001925313018679817,0.0006656467591208348,False
61,0.002555026168812261,0.0006656467591208348,False
62,0.0017861709844024553,0.0006656467591208348,False
63,0.0040507043685785015,0.0006656467591208348,False
64,0.0036567908808217116,0.0006656467591208348,False
65,0.0020427576473933447,0.0006656467591208348,False
66,0.003891409285050241,0.0006656467591208348,False
67,0.0034111875409394586,0.0006656467591208348,False
68,0.0036996073975519446,0.0006656467591208348,False
69,0.0017375608989614385,0.0006656467591208348,False
70,0.0013891461603919794,0.0006656467591208348,False
71,0.0019995514688267205,0.0006656467591208348,False
72,0.0018985065832245874,0.0006656467591208348,False
73,0.002116979407422912,0.0006656467591208348,False
74,0.001828536153337568,0.0006656467591208348,False
75,0.0021353496062364373,0.0006656467591208348,False
76,0.002903177491786142,0.0006656467591208348,False
77,0.0021632151056773744,0.0006656467591208348,False
78,0.002732459393117043,0.0006656467591208348,False
79,0.0018888324923796215,0.0006656467591208348,False
80,0.002991825015080862,0.0006656467591208348,False
81,0.0019118116951303392,0.0006656467591208348,False
82,0.0013734813163971413,0.0006656467591208348,False
83,0.0034946553325232808,0.0006656467591208348,False
84,0.002481385637550733,0.0006656467591208348,False
85,0.0027125123647751947,0.0006656467591208348,False
86,0.0016465193144665012,0.0006656467591208348,False
87,0.0031499145455891548,0.0006656467591208348,False
88,0.0018638914598906886,0.0006656467591208348,False
89,0.003805370202931895,0.0006656467591208348,False
90,0.0028995609839792442,0.0006656467591208348,False
91,0.0019734645504966143,0.0006656467591208348,False
92,0.002144583472863104,0.0006656467591208348,False
93,0.0022623045365308945,0.0006656467591208348,False
94,0.0018711942481808015,0.0006656467591208348,False
95,0.0015679483112842245,0.0006656467591208348,False
96,0.0018392335229577654,0.0006656467591208348,False
97,0.001836799860949719,0.0006656467591208348,False
98,0.0022452746743154353,0.0006656467591208348,False
99,0.0024613412469634234,0.0006656467591208348,False
100,0.002523994182533578,0.0006656467591208348,False
101,0.001626261170211841,0.0006656467591208348,False
102,0.0016253245292191412,0.0006656467591208348,False
103,0.001210849203300558,0.0006656467591208348,False
104,0.0018629096427158283,0.0006656467591208348,False
105,0.0024882838639339144,0.0006656467591208348,False
106,0.002508132694802973,0.0006656467591208348,False
107,0.0015157896845486,0.0006656467591208348,False
108,0.0014016072020721128,0.0006656467591208348,False
109,0.0018946660129437517,0.0006656467591208348,False
110,0.002594761646302509,0.0006656467591208348,False
111,0.001653458121664912,0.0006656467591208348,False
112,0.0028379984837634807,0.0006656467591208348,False
113,0.00355773297148883,0.0006656467591208348,False
114,0.0023333775958818137,0.0006656467591208348,False
115,0.0017670920245279876,0.0006656467591208348,False
116,0.0016611363369073548,0.0006656467591208348,False
117,0.0018214327341231154,0.0006656467591208348,False
118,0.0022724117917840236,0.0006656467591208348,False
119,0.0028297252181319526,0.0006656467591208348,False
