file,source,mean_abs_prob_move_h012,max_abs_prob_move_h012,mean_abs_logit_move_h012,max_abs_logit_move_h012,changed_cells_h012_1e6,changed_rows_h012_1e6,route_world_delta,route_world_dispersion,h012posterior_delta,h036world_delta,memory_delta,public_weight_abs_move,private_weight_abs_move,transition_weight_abs_move,row_public_weight_abs_move,support_abs_move,memory_disagree_abs_move,public_private_balance,cos_world,proj_world,cos_h012_ray,proj_h012_ray,mean_abs_logit_move_Q1,mean_signed_logit_move_Q1,changed_cells_Q1,mean_abs_logit_move_Q2,mean_signed_logit_move_Q2,changed_cells_Q2,mean_abs_logit_move_Q3,mean_signed_logit_move_Q3,changed_cells_Q3,mean_abs_logit_move_S1,mean_signed_logit_move_S1,changed_cells_S1,mean_abs_logit_move_S2,mean_signed_logit_move_S2,changed_cells_S2,mean_abs_logit_move_S3,mean_signed_logit_move_S3,changed_cells_S3,mean_abs_logit_move_S4,mean_signed_logit_move_S4,changed_cells_S4,coord_public_cell_k120,cos_public_cell_k120,coord_public_cell_k240,cos_public_cell_k240,coord_public_cell_k420,cos_public_cell_k420,coord_public_cell_k700,cos_public_cell_k700,coord_phase_support_k120,cos_phase_support_k120,coord_phase_support_k260,cos_phase_support_k260,coord_phase_support_k520,cos_phase_support_k520,coord_exception_world_k90,cos_exception_world_k90,coord_exception_world_k180,cos_exception_world_k180,coord_exception_world_k340,cos_exception_world_k340,coord_private_memory_k120,cos_private_memory_k120,coord_private_rollback_k120,cos_private_rollback_k120,coord_private_memory_k260,cos_private_memory_k260,coord_private_rollback_k260,cos_private_rollback_k260,coord_private_memory_k520,cos_private_memory_k520,coord_private_rollback_k520,cos_private_rollback_k520,coord_route_row_all_r12,cos_route_row_all_r12,coord_route_row_top3_r12,cos_route_row_top3_r12,coord_route_row_all_r24,cos_route_row_all_r24,coord_route_row_top3_r24,cos_route_row_top3_r24,coord_route_row_all_r40,cos_route_row_all_r40,coord_route_row_top3_r40,cos_route_row_top3_r40,coord_route_row_all_r70,cos_route_row_all_r70,coord_route_row_top3_r70,cos_route_row_top3_r70,coord_target_Q2_phase_k45,cos_target_Q2_phase_k45,coord_target_Q2_phase_k90,cos_target_Q2_phase_k90,coord_target_Q2_phase_k150,cos_target_Q2_phase_k150,coord_target_S1_phase_k45,cos_target_S1_phase_k45,coord_target_S1_phase_k90,cos_target_S1_phase_k90,coord_target_S1_phase_k150,cos_target_S1_phase_k150,coord_target_S3_phase_k45,cos_target_S3_phase_k45,coord_target_S3_phase_k90,cos_target_S3_phase_k90,coord_target_S3_phase_k150,cos_target_S3_phase_k150,coord_target_S4_phase_k45,cos_target_S4_phase_k45,coord_target_S4_phase_k90,cos_target_S4_phase_k90,coord_target_S4_phase_k150,cos_target_S4_phase_k150
submission_h042_joint_public_private_phase_support_k520_private_rollback_k120_0.46_0.18_c551_ec135b69.csv,h042_candidate,0.004415732113399518,0.05908604894800229,0.03953495607152932,2.1836563841140233,551,214,-0.0013988406101402733,0.002058031529586612,-0.00026540260457357347,-0.0007978871572341348,0.03011792456864816,0.02594026183020502,0.018638797788183396,0.024269476173719676,0.035084054187384105,0.05765514427098026,0.07463402226813282,0.007301464042021623,0.7736268841014855,0.13168464095040075,0.31810715834319664,0.03316297863990992,0.03460974037375019,0.007243729799917792,66,0.013551797370993306,-0.001381354922236323,45,0.018987251074520255,-0.0012917174116514759,54,0.05581860962974139,0.013705461956244868,113,0.06676505818290202,0.03915464535787995,101,0.0469365204617182,0.033456075537487896,76,0.040075715407079854,0.009735884158724183,96,0.15179554891010136,0.6540224286053486,0.154937374013837,0.6741108959129791,0.15673652942736963,0.6888577421008757,0.15785799724497698,0.699960670679782,0.1298170746769214,0.6114672885782412,0.1352900005760735,0.6428289369378408,0.13901804184976405,0.6647015619271187,0.09892368844313779,0.43189683539808577,0.10129315316135398,0.44496868605669976,0.10268567174096875,0.45343538322769605,-0.024201760445028083,-0.31267539674384737,-0.028540359875791205,-0.2706467973917682,-0.024793431636661305,-0.3352638017717546,-0.03064605086246857,-0.2917533789578658,-0.024976356217301283,-0.3514726997914409,-0.03192318537045562,-0.304973093711988,0.17284827729222618,0.49384973412862826,0.17182947947438115,0.48910650741344064,0.15944956794832693,0.5449591513435831,0.15856286320028617,0.5401482707564171,0.1481482327292786,0.5890313455012872,0.14724267501508612,0.5835592939934935,0.13429007609350288,0.5918226129038283,0.13355072591183142,0.5864564468699869,0.396317569705188,0.09092736557183687,0.3796620428522099,0.09456854786627422,0.3696107766164817,0.09330833563747137,0.06877477296078528,0.19544526776907406,0.07241228895821286,0.20697980807147806,0.07344786950202867,0.210523498216241,0.26485296059219654,0.41530848919690333,0.26599545176258926,0.42134367333513933,0.2641978636955243,0.42139166678776174,0.12262344017073144,0.1340861705417323,0.1321257942080753,0.14828396741917582,0.13553645542048415,0.15354654639243137
submission_h042_phase_support_k520_s0.5_c520_8904f98e.csv,h042_candidate,0.004824697540296094,0.06391994374629129,0.08155061206546786,2.8923333582382273,520,213,-0.001529411483505811,0.0022543427561143546,-0.00031688110085578664,-0.0009234983367896048,0.17210579149608374,0.05932431576265894,0.03596116681844839,0.05425385402418101,0.07503626861449887,0.1189279759288073,0.17597310185332596,0.02336314894421055,0.9416428606095596,0.38319102204977956,0.9118615328837983,0.2272660276491005,0.06493451168280487,0.037775956020628464,61,0.014730214533688371,-0.0015014727415612345,45,0.027838666921114086,0.005796309870927437,54,0.18200480791187312,0.14060516103343873,101,0.15434484984418184,0.1257557527949432,98,0.06480672999771707,0.05468564235667792,67,0.062194503566895716,0.014364951290859152,94,0.5424817716453468,0.9776720914352887,0.5389782612468661,0.9808912675621432,0.5335083523929095,0.9807876847623771,0.5285801855597944,0.980375371060734,0.5000000000013297,0.9851126090969479,0.5000000000013068,0.9937432398666599,0.5000000000012906,0.9999999999999968,0.5119757223473921,0.934982649272631,0.5102011167317612,0.9374869412583822,0.5079280549070505,0.9381714722010491,-0.16499217767319901,-0.8916297890556755,-0.226674304213553,-0.8991252664469062,-0.15354708213467486,-0.8684924661233245,-0.22743921059168934,-0.9056933503286958,-0.1440445303394789,-0.8478787538026882,-0.2274786641710442,-0.909013719911486,0.49843450571879133,0.5956790582156027,0.49973914249982454,0.5950090853000286,0.4981939988045318,0.7122190048905028,0.4994279237220477,0.7116374498722147,0.49784891676990495,0.8279687799313354,0.49907635384072024,0.8273566237952076,0.4969162339848288,0.9160206910198453,0.49841923692118467,0.9155008905516067,0.43077996707085586,0.04134102540327184,0.41267613353501037,0.04299652491967791,0.4017508441483492,0.04242355697502437,0.4996226261995054,0.593898947054064,0.4986613490298876,0.5962053584983047,0.49795590145578333,0.5970170335893862,0.49539825788038416,0.32493381894591583,0.4931478661860233,0.3267487148098808,0.4883998868022872,0.3258416973026631,0.4973925665706882,0.22750149006347933,0.49063804495839397,0.23032563166705622,0.4878833357639626,0.2311928383106212
submission_h042_joint_public_exception_public_cell_k700_exception_world_k340_0.34_0.18_c700_85050996.csv,h042_candidate,0.0052574661576384575,0.07432520057082231,0.08065432021749429,2.9116004158420736,700,207,-0.0018395963974145453,0.0022347827104156302,-0.0002581497831901888,-0.0008230890044434863,0.1622062255657538,0.05835249861881637,0.035356665339649526,0.05354275925242205,0.07433022931584042,0.10858567566004117,0.16328102662746175,0.022995833279166843,0.9437234974052019,0.3606860082542782,0.9136992208720128,0.21387710653994702,0.06845954609727889,0.03628345979045843,100,0.022339719928098953,0.000516130365555449,85,0.03150022907656961,0.00789479532558385,86,0.17400437675856,0.1364002800917966,120,0.14359852425890668,0.12261401732963488,103,0.06711525995161832,0.040735173848014845,105,0.05756258545142748,0.010937807111255669,101,0.5073368031200385,0.9735292768995712,0.5052288031729041,0.9789991196452942,0.5024820145369974,0.9835555262928057,0.4998312844802532,0.9870735823573532,0.4685279521233952,0.9828697290604134,0.46779346249984705,0.989926411323126,0.46507391268282905,0.9903678996996713,0.4870363284354239,0.9470221160135979,0.4860497005929334,0.9509311682195976,0.4844186006149305,0.9526764124743884,-0.15601729505772452,-0.8977151187730071,-0.2146977074953181,-0.9067548728170407,-0.1452670504000862,-0.8748552174640754,-0.21506454851338397,-0.911862270957791,-0.13593743279340145,-0.8519627861502462,-0.21469430388855573,-0.9134712251441596,0.46551128331058356,0.5923508616435169,0.4659059447106864,0.5906402809165059,0.46511940479204344,0.7079850798492533,0.46566085574301114,0.7064806742300107,0.46679598278275,0.8265860753222655,0.4674538027966252,0.8251046451712228,0.4669384239577452,0.9164869637215758,0.46798026681654564,0.9152423259562431,0.41316327140438425,0.04221745348087926,0.3505299994030425,0.03888604512568639,0.3412499820456551,0.038367853076608206,0.47309744990021085,0.5987777373594518,0.4725715813749057,0.6015924109180385,0.4709257273446897,0.6011638207986657,0.4501514787314678,0.31437188651751097,0.44833395708368934,0.3162881666526644,0.442194039180193,0.31411492267203706,0.464131381761933,0.22603228167535122,0.4584427934169073,0.22914520835427865,0.44991499223043857,0.22700396224180586
submission_h042_joint_public_exception_phase_support_k520_exception_world_k340_0.34_0.18_c596_2493ff7d.csv,h042_candidate,0.0038937878024019146,0.06924897747500747,0.07670289179343642,3.200000000001486,596,213,-0.0012437099520682781,0.0018459751896808358,-0.0003469457496891114,-0.0009853846770695191,0.17520985851019605,0.056979327294190786,0.03329682566730003,0.05210169181992902,0.0712355161107297,0.11185838386542812,0.17102494250581557,0.023682501626890756,0.9137773301301064,0.37099473790359744,0.9364837238097367,0.23286494865459112,0.05866811552696743,0.03709454880938133,74,0.011911501861817601,-0.0009045242323397076,55,0.024289856011014015,0.008488029470697956,63,0.1792801510731943,0.14739019049914412,111,0.14923430006470262,0.1275005610698915,99,0.05861999943162799,0.049147130376228004,89,0.05491631858473109,0.012591884202663262,105,0.5358242769108885,0.9679037931969325,0.5313416298371576,0.9692263212488688,0.524883146041181,0.9671595975054572,0.5188880165086797,0.9646213973537162,0.49861520948494475,0.9846528276426888,0.4972321433891831,0.990524257357783,0.4955660430001345,0.9934208546304696,0.5275685216834928,0.9656834664434024,0.526368815344053,0.9694283379205205,0.5248290037948304,0.9716270255347722,-0.16871563282226515,-0.913857072391795,-0.23313170969023944,-0.9268746327357203,-0.1569409889543643,-0.8897389631197493,-0.23363971333428832,-0.9325330690468223,-0.14687246583054173,-0.866521023814786,-0.23343080947425388,-0.9349527899651688,0.4878356737439819,0.5843587140655421,0.4890787177219079,0.5836610763458463,0.4883930202310015,0.6998198424005938,0.4896687585208719,0.6993427989518605,0.4931929497475255,0.8221195793654099,0.4944924857427588,0.8216506215488333,0.4948243067768661,0.9142708228474201,0.4964901638343154,0.9140634870265109,0.33849284311357214,0.03255944349749573,0.3192752179642443,0.03334194651086266,0.31082264737246146,0.0328976346368504,0.5126880170546175,0.610837036240561,0.5109126733700761,0.6122637963804016,0.5095999526043851,0.6123883983401941,0.4477110019571459,0.29433366862372895,0.44436293489193635,0.2951048133821081,0.43964125113920854,0.29398913254259046,0.48887829122098725,0.22412352512700662,0.4773285593284427,0.22459506347530067,0.47278239601136957,0.22455432621012988
submission_h042_joint_public_exception_phase_support_k520_exception_world_k180_0.34_0.18_c547_3c02a2ac.csv,h042_candidate,0.0035967381530300387,0.06924897747500747,0.07487257794193278,3.200000000001486,547,213,-0.0012226994594987893,0.0017465417541366593,-0.0003337391698749758,-0.0009089742249996257,0.17462269259027907,0.05584943954843173,0.03242244181547643,0.05096807636029466,0.06957045469055567,0.10918917616531862,0.16682082365232337,0.0234269977329553,0.9140202460117889,0.3704126370370805,0.9368306266488089,0.23252388883831232,0.05712791251666094,0.03728894253972312,68,0.010647420778458665,-0.00039012656871107555,47,0.02304801789336035,0.007594585839892442,56,0.17643232721618637,0.14633172249530896,105,0.1475315278619351,0.1268656266079998,98,0.056604338384066005,0.04794550367385774,77,0.052716500942861996,0.01222220786074108,96,0.5358242769108885,0.9696825562875961,0.5312279268172597,0.9707997266767061,0.5242708565697551,0.9678067034319842,0.5180834750981602,0.9648957238131429,0.49861520948494475,0.9864623712349744,0.4965981942329862,0.9910793953637329,0.49464472991264435,0.9933962362896355,0.5275685216834928,0.9674581491334041,0.526368815344053,0.9712099027399339,0.5229684534199431,0.969961824682258,-0.16855892754466228,-0.9146861490006372,-0.23306210516708897,-0.9283007554625007,-0.1565920682197075,-0.8893923219955657,-0.2334617233820375,-0.9335351075610413,-0.14641560961830224,-0.8654131483869588,-0.2331709462483988,-0.9356282629703527,0.48773291088948695,0.5853092963164919,0.4890456518264332,0.5846941652308356,0.4882269653000012,0.7008675569038457,0.4895500764190544,0.7004582018954082,0.4929470328889575,0.8232197475770349,0.4943949774989529,0.8229982903653834,0.4944435362901081,0.9152461918606368,0.49627517803500093,0.9153467781084071,0.3217883667840041,0.03100953211764365,0.3051030480665463,0.03192049945325122,0.2970256749838681,0.03149512965887342,0.5126459192358194,0.6119093514720166,0.5101190509377966,0.6124361795888188,0.5086923682937479,0.6124211615824923,0.4473023110941492,0.294605404822649,0.44355876611047235,0.2951121055336509,0.43884809542115577,0.2939980506343288,0.4867659919528529,0.2235652562097986,0.47464339333415295,0.2237420527123989,0.47014717858663047,0.22371306846823819
submission_h042_joint_public_exception_public_cell_k700_exception_world_k340_0.24_0.12_c700_9458c4fe.csv,h042_candidate,0.003716258686042387,0.05280733168377738,0.05612440252764776,2.0051722079444243,700,207,-0.0013651956757550067,0.0015637414125287028,-0.000267644155757653,-0.0006800386983779674,0.11212567768063905,0.04055481688013466,0.024623953464153674,0.03721561291567762,0.05169925635167429,0.0754702931438595,0.11330215785729791,0.015930863415980986,0.9453200770992154,0.2502590492622651,0.9121682497534077,0.14789802638843275,0.047786999388998365,0.025164524608603266,100,0.015716443831343595,0.0003597595822774793,85,0.022056448279344373,0.005394501062823467,86,0.12065464537982117,0.09425201414299539,120,0.09962034600091729,0.08489768044305204,103,0.04684978218491493,0.02828518571334476,105,0.04018615262819464,0.007610071006924594,101,0.35155786874649525,0.9739195638732822,0.3501525354484094,0.9795465813029299,0.3483213430244754,0.9843103820917508,0.346554189653316,0.9880316700637755,0.32448961214821515,0.9827314855371072,0.32402565996897303,0.9899238447872756,0.3221715086628277,0.9904563144778664,0.33673152595415257,0.9452706232209809,0.33603508277122124,0.9491320564337999,0.3348837180808689,0.9508067428692104,-0.10791114031507701,-0.8964079416238612,-0.1484509752532121,-0.9051471001065908,-0.10047947288993989,-0.8736149033964468,-0.1487104177084494,-0.9102809036084459,-0.09403545751588845,-0.8508378891015311,-0.14845833072164166,-0.911911180712652,0.32271404289333266,0.5928438171193552,0.3229783486099438,0.5911148068197,0.32242208223494706,0.7085296736252172,0.3227869605077661,0.7070012066806202,0.32341594764178083,0.826791540695101,0.32386191820408505,0.8252847823594678,0.32343177316328997,0.916479972231092,0.3241418140561402,0.9152025723015736,0.28985789881464774,0.04275915203381579,0.24591704086644395,0.03938499787241123,0.23940657268510596,0.03886015682250557,0.3271689987032206,0.597806731343853,0.3268417846543611,0.6006838273213086,0.3257126726493254,0.6002728395198702,0.31340731100254565,0.315985942092201,0.31219564084776485,0.31796679045754545,0.3079201324363489,0.3157820125042175,0.321714255911112,0.22619003069125826,0.3179715918713932,0.22944973976310368,0.3120567895070373,0.22730564795859154
submission_h042_joint_public_private_phase_support_k520_private_rollback_k120_0.34_0.14_c551_2706eae0.csv,h042_candidate,0.003279726026045745,0.044279913960541206,0.02786181527382029,1.595624436336334,541,214,-0.0010907919176772638,0.0015263700187744334,-0.00026051539360964673,-0.0006695455768814825,0.017242415622246026,0.01807505519918177,0.01322560554675305,0.016956318022594667,0.0246308901910604,0.04063181394098793,0.05181403858660258,0.004849449652428721,0.7204689390066883,0.08879681773296405,0.23465509138255425,0.01771285795905528,0.024609904319762455,0.00429086696365907,66,0.010016545882908102,-0.0010210014642616377,45,0.013778042678546595,-0.0012107601155803352,54,0.03700714541477458,0.005660509129128613,103,0.0464405617033687,0.025982297401213345,101,0.03420194329254804,0.024077013689827925,76,0.028978563624833583,0.007061600522003736,96,0.0987749639382093,0.5877625561474599,0.10134317494417255,0.6089632615652713,0.10293700369172823,0.6248161853674891,0.10398448014837862,0.6367911305281655,0.08319105808196957,0.5411771971377605,0.08744777822575593,0.5738520405772418,0.09034736588307175,0.5966126509035962,0.05873706532782952,0.35417132464710827,0.060643079419442775,0.3679188472993259,0.061806969401799895,0.37693324055215194,-0.012957202917731014,-0.2311955350761762,-0.01413852686467088,-0.18516932332844682,-0.01382432835259516,-0.2581757786339206,-0.01574908984975303,-0.20707051706290758,-0.014304471534701392,-0.2780070223761581,-0.016741013895366023,-0.22088106783605135,0.11671543324625573,0.46055286260797207,0.11587664785794015,0.4555364368630664,0.10630276622443052,0.5017722042671858,0.10556923408999752,0.496672726168292,0.09752510841542578,0.5355250666494865,0.0967771435418695,0.5297189645940351,0.08677970419772077,0.5281864203616515,0.0861512139520171,0.5224832161238626,0.2929303776081821,0.09281905117439829,0.2806197708038072,0.0965359859343274,0.2731905740208776,0.09524955579725897,0.03572713003765089,0.14022180575494558,0.03859048789057347,0.152341211196603,0.039421022005066725,0.1560524837350138,0.18838258684729262,0.40796993899951794,0.18935120501783764,0.41423974952096476,0.1881218980104281,0.41439778362192853,0.07768871776594236,0.11732481443161859,0.08531959834119697,0.1322442565486321,0.08807028005553728,0.13779540546137808
submission_h042_phase_support_k520_s0.34_c520_24a6caf4.csv,h042_candidate,0.0033079307577408568,0.044279913960541206,0.055454416204454376,1.9667866836021801,520,213,-0.0011240267182384626,0.0015358470803163112,-0.0003238454167674113,-0.0007591247489397702,0.11692945690443177,0.04034053471856116,0.024453593436526994,0.03689262073640399,0.05102466265779901,0.08087102363149597,0.11966170926010532,0.015886941282034165,0.9416428606097786,0.2605698949934681,0.9118615328833618,0.15454089880105176,0.04415546794414385,0.0256876500938639,61,0.010016545882908102,-0.0010210014642616377,45,0.018930293506382662,0.003941490712255733,54,0.1237632693800167,0.09561150950268126,101,0.10495449789371822,0.08551391190023594,98,0.04406857639857786,0.037186236802671246,67,0.042292262425433255,0.009768166877728374,94,0.36888760471821685,0.9776720914353085,0.36650521764726185,0.9808912675621843,0.36278567962658353,0.9807876847624344,0.35943452618007554,0.9803753710608046,0.34000000000030867,0.9851126090968956,0.3400000000003034,0.993743239866637,0.3400000000002996,0.9999999999999956,0.3481434911955329,0.934982649272356,0.34693675937691243,0.9374869412581228,0.3453910773361163,0.9381714722008007,-0.11219468081753932,-0.8916297890553151,-0.15413852686487173,-0.8991252664464254,-0.10441201585136346,-0.8684924661230085,-0.1546586632020071,-0.9056933503282341,-0.09795028063064669,-0.847878753802407,-0.15468549163597076,-0.9090137199110367,0.33893546388803725,0.5956790582153119,0.33982261689913423,0.5950090852997316,0.3387719191868679,0.7122190048912628,0.3396109881307774,0.7116374498729724,0.33853726340354207,0.8279687799327581,0.3393719206116965,0.8273566237966292,0.3379030391093086,0.9160206910203843,0.3389250811060278,0.9155008905521412,0.2929303776081821,0.04134102540334088,0.2806197708038072,0.04299652491974981,0.2731905740208776,0.042423556975095325,0.33974338581545804,0.5938989470547127,0.33908971734012033,0.5962053584989594,0.3386100129897305,0.5970170335900432,0.3368708153601721,0.32493381894792406,0.33534054900797644,0.3267487148118775,0.33211192302701564,0.3258416973046484,0.338226945266675,0.22750149006292766,0.33363387057038557,0.23032563166653344,0.3317606683181968,0.23119283831010837
submission_h042_joint_public_exception_public_cell_k700_exception_world_k180_0.34_0.18_c700_f498780f.csv,h042_candidate,0.005085627735384721,0.07432520057082231,0.07952427398341666,2.9116004158420736,700,207,-0.0018132147454344406,0.0021468881837898393,-0.00024109580682129728,-0.0007403019694174932,0.16162317269875695,0.05767896339164369,0.034799668184414975,0.05287933675455658,0.07331383017140213,0.10693769156867797,0.1607271074009824,0.022879295207228714,0.9438199522461154,0.3601039073877613,0.9138101969362489,0.21353604672366827,0.06719278075691369,0.03647785352080022,100,0.022025788607069614,0.0010305280291840785,85,0.031100813206113187,0.007001351694778341,86,0.1712881101355821,0.13534181208796142,120,0.1418957520561392,0.1219790828677432,103,0.0665594952588864,0.0395335471456446,105,0.05660717786321244,0.01056813076933349,101,0.5073368031200385,0.9752026298139139,0.5051151001530061,0.9804611694747135,0.5018697250655715,0.9840455607797682,0.4990267430697337,0.9871786657237319,0.4685279521233952,0.9845591368312615,0.4671595133436502,0.9902841039245873,0.4641525995953389,0.990104901104897,0.4870363284354239,0.9486499070368172,0.4860497005929334,0.9525656783257005,0.48255805024004317,0.9506486025194361,-0.15586058978012166,-0.8983549347796445,-0.21462810297216772,-0.9080189771848427,-0.14491812966542938,-0.8742540146981225,-0.21488655856113315,-0.9126736622916695,-0.135480576581162,-0.8505590006711223,-0.21443444066270062,-0.9139337928605502,0.4654085204560886,0.593238037418758,0.4658728788152117,0.5916135137572698,0.4649533498610432,0.7089488052924013,0.46554217364119366,0.7075146411839254,0.46655006592418186,0.8275706450901446,0.46735629455281935,0.826350470043794,0.4665576534709871,0.9173136245444103,0.46776528101723136,0.9163943156742655,0.39645879507481635,0.04058020437374642,0.33635782950534465,0.0373779924741736,0.3274530096570619,0.03687989660332798,0.4730553520814128,0.5997535749147239,0.4717779589426262,0.6016144266776099,0.4700181430340524,0.6010365574470172,0.4497427878684711,0.3146263376551296,0.44752978830222534,0.3162635235599806,0.4414008834621402,0.3140904489042237,0.46201908249379875,0.22539033848298126,0.4557576274226178,0.22819463140832225,0.44727977480569964,0.226062267956782
submission_h042_joint_public_exception_phase_support_k520_exception_world_k90_0.34_0.18_c524_e0816bd5.csv,h042_candidate,0.003380617708204584,0.044279913960541206,0.07306668308676867,3.200000000001486,524,213,-0.001165163383632428,0.0016413680836351902,-0.0003179393249385576,-0.0008341310420186899,0.17398022550701392,0.054573237404190504,0.031535144308873116,0.04972375465067572,0.06787368645714616,0.10655557950153764,0.16282903005009136,0.02303809309531739,0.9135510395346491,0.3692804762686256,0.9375727086727925,0.23211596204571255,0.05602547729654978,0.03753566527985503,62,0.01026013342469888,-0.0007774139224708602,45,0.021659143918392992,0.006670341124266067,54,0.1741657897952669,0.14601402991793147,101,0.14606550721449965,0.12662492122101737,98,0.053436503217706634,0.045815098758532645,69,0.0498542267402658,0.011614733611053347,95,0.5353948706991724,0.9713770770489839,0.5297916454329045,0.9706447295085542,0.52280844247641,0.9675690083204634,0.5166467459618763,0.9646744760161872,0.49795098100306195,0.9876613115470801,0.4952192958065031,0.9908486393895123,0.49328303237976473,0.9931886524512502,0.5275685216834928,0.9699260754099831,0.5241694182872555,0.969618911524723,0.5207917901910265,0.9683887310556643,-0.16829407112107067,-0.9155785456681774,-0.23294526736716778,-0.9302022343273909,-0.15618572563939565,-0.8893473253607118,-0.23328143898878928,-0.9351937624752468,-0.14586749190730133,-0.8643727613572828,-0.23288167360495435,-0.9368512886754741,0.4874602922129535,0.5864743907240777,0.4889559053077862,0.5860781110761067,0.4877774079228172,0.7020084247440097,0.4892467077292127,0.7018098543520929,0.4922095280990163,0.824084958433028,0.49377021567745466,0.824055040977612,0.4935451622171586,0.9159137394586053,0.49547520201724493,0.9162025046509789,0.31123936722214374,0.03006947499777778,0.2961532186261109,0.03106318881504193,0.28831278552772593,0.030649243467528647,0.5120548784631037,0.6127630112024552,0.5094133160436066,0.6131490175920539,0.5079905410077548,0.613136316212086,0.4443443102838588,0.29340373594666463,0.4406600498361904,0.29393140128852074,0.4359890769651372,0.29282778987062746,0.479525925099551,0.22080180683287182,0.46777032935173235,0.22106464793756686,0.46340196506674436,0.221065942141221
