target,selected_loss,base_loss,delta_vs_base,most_common_family
Q1,0.6633544581971254,0.6691817177735858,-0.00582725957646042,digital_boundary_prebed
Q2,0.6871522698400814,0.7016929759704349,-0.01454070613035352,energy_recovery_slope
Q3,0.6716298803146068,0.6738888587098408,-0.0022589783952341016,mobility_constriction
S1,0.5718769075428669,0.5708954587854569,0.000981448757409975,routine_regularity
S2,0.5848860095563635,0.5783156553303062,0.006570354226057384,sleep_intrusion
S3,0.5308000450166735,0.5251202551583003,0.005679789858373296,best_late_fusion
S4,0.6530249218287176,0.6432464279775342,0.00977849385118339,routine_regularity
