perm,real_top1200_sum,perm_top1200_sum,real_minus_perm
0,-3.082300123912482,-0.8496906231884651,-2.232609500724017
1,-3.082300123912482,-1.9192856933232676,-1.1630144305892145
2,-3.082300123912482,-0.8444304960920235,-2.2378696278204586
3,-3.082300123912482,1.0490107787205751,-4.131310902633057
4,-3.082300123912482,-2.0723601777232012,-1.0099399461892808
5,-3.082300123912482,-4.15177178569877,1.069471661786288
6,-3.082300123912482,-4.009450816153928,0.9271506922414456
7,-3.082300123912482,-2.719499178840005,-0.3628009450724772
8,-3.082300123912482,-1.5981053355614616,-1.4841947883510205
9,-3.082300123912482,-3.339599800182043,0.25729967626956096
10,-3.082300123912482,-2.7680777030511905,-0.3142224208612916
11,-3.082300123912482,-2.37451254980315,-0.7077875741093322
12,-3.082300123912482,-2.2340309097346562,-0.8482692141778259
13,-3.082300123912482,-2.734576866367073,-0.3477232575454092
14,-3.082300123912482,-3.026857850812638,-0.055442273099844286
15,-3.082300123912482,-3.3075795697496133,0.22527944583713122
16,-3.082300123912482,-0.07997301116373734,-3.0023271127487448
17,-3.082300123912482,-1.4066491361858695,-1.6756509877266126
18,-3.082300123912482,-3.9309919033606384,0.8486917794481563
19,-3.082300123912482,-4.794684840790934,1.7123847168784518
20,-3.082300123912482,-5.543197498593466,2.460897374680984
21,-3.082300123912482,-3.0839527265192217,0.001652602606739606
22,-3.082300123912482,-3.348555392634786,0.2662552687223041
23,-3.082300123912482,-1.3297852304131474,-1.7525148934993346
24,-3.082300123912482,-1.9947473160111038,-1.0875528079013783
25,-3.082300123912482,-1.4543066041186776,-1.6279935197938045
26,-3.082300123912482,-6.333573467650929,3.251273343738447
27,-3.082300123912482,-1.9088365559806135,-1.1734635679318686
28,-3.082300123912482,-2.4161309123346513,-0.6661692115778308
29,-3.082300123912482,-1.0839228185719385,-1.9983773053405436
30,-3.082300123912482,-5.218186013338256,2.135885889425774
31,-3.082300123912482,-2.878215838354512,-0.2040842855579701
32,-3.082300123912482,-1.7281101223514739,-1.3541900015610082
