feature_set,perm_pred_selected,perm_pred_h012,perm_selected_minus_h012
geometry,0.5643064106075848,0.5642991153728699,7.295234714876919e-06
geometry,0.5562319112753065,0.5552113713888103,0.0010205398864961968
geometry,0.5533361893186286,0.5539318037104088,-0.0005956143917802414
geometry,0.5775366000687052,0.5779159039301384,-0.00037930386143314454
geometry,0.601473845945595,0.6024587201735939,-0.0009848742279988665
geometry,0.6021952245925349,0.6031272190203083,-0.0009319944277733638
geometry,0.5636357663462738,0.5634474203660056,0.00018834598026817861
geometry,0.5860428022933798,0.5864912641324018,-0.00044846183902202963
geometry,0.5590149180127043,0.5590610570729052,-4.613906020090042e-05
geometry,0.5783206668871901,0.5790669686036843,-0.0007463017164942576
geometry,0.5859928648363815,0.5862613449675094,-0.0002684801311279017
geometry,0.5337172040367215,0.5328021722325272,0.0009150318041942773
geometry,0.5731332325403443,0.5730414451311524,9.178740919191242e-05
geometry,0.5655942789266523,0.564856456143725,0.0007378227829272221
geometry,0.5506489606760171,0.5508661891776414,-0.0002172285016243114
geometry,0.5733992409064923,0.5733969950276129,2.2458788794255113e-06
geometry,0.547907561991619,0.5478482403144728,5.932167714628456e-05
geometry,0.567200862946693,0.5666705223182235,0.0005303406284695722
geometry,0.5495373737026616,0.5497698049257594,-0.0002324312230977954
geometry,0.5942682153940843,0.5945236443894588,-0.00025542899537456254
geometry,0.5750460863722572,0.5756257643835798,-0.0005796780113226374
geometry,0.5917173353244808,0.5922101470329548,-0.0004928117084740391
geometry,0.5575184668749653,0.5578950326703016,-0.0003765657953362922
geometry,0.5755362605393566,0.5751797935712877,0.00035646696806890255
geometry,0.5921412085413682,0.5930004260854823,-0.0008592175441141103
geometry,0.5821906204034074,0.582549213537795,-0.0003585931343875748
geometry,0.5685284811660496,0.5681685720286778,0.0003599091373718277
geometry,0.5898480754360971,0.5899382903256276,-9.021488953053769e-05
geometry,0.5854655435975605,0.585773180783537,-0.0003076371859764837
geometry,0.5780721343160861,0.5786533621919808,-0.0005812278758947631
geometry,0.6042786072795435,0.6054421738894395,-0.0011635666098960273
geometry,0.5602027289057777,0.5600350977093248,0.0001676311964529109
geometry,0.573013820435451,0.5725739836698918,0.0004398367655592539
geometry,0.569424571243969,0.5701641897552262,-0.0007396185112572562
geometry,0.5666304379606341,0.5653885757310386,0.0012418622295954362
geometry,0.5718525769792876,0.5718449423453493,7.634633938269353e-06
geometry,0.5430447323507487,0.5427282873154854,0.0003164450352632908
geometry,0.5441083677505192,0.5435612716632189,0.0005470960873003028
geometry,0.56757250106591,0.5667537134043896,0.000818787661520326
geometry,0.5732876365991795,0.5735758812476507,-0.0002882446484712142
geometry,0.594029369231189,0.5941933699836756,-0.00016400075248657053
geometry,0.553416633402894,0.552697556982717,0.0007190764201769895
geometry,0.5699259864111014,0.5703098422171174,-0.0003838558060160757
geometry,0.5926733006727469,0.592997675326285,-0.00032437465353807315
geometry,0.5656889972190433,0.5659060967965346,-0.0002170995774912754
geometry,0.5682433266893236,0.5678765501443152,0.0003667765450084959
geometry,0.6030127484374034,0.6029787925308397,3.39559065636319e-05
geometry,0.5756737377467156,0.5759047039377013,-0.00023096619098572635
geometry,0.5354071348707338,0.5351276566381313,0.000279478232602437
geometry,0.5683309408246268,0.5673710513815982,0.0009598894430286053
geometry,0.5791106595404211,0.5787446047200083,0.0003660548204127423
geometry,0.5786128611044472,0.5773789103017479,0.0012339508026992796
geometry,0.5768706623232494,0.5767748756329236,9.578669032572762e-05
geometry,0.5751508781421577,0.5753248400253682,-0.00017396188321050499
geometry,0.5806666907399056,0.580443457441971,0.00022323329793461077
geometry,0.5438635812179656,0.5439291304949181,-6.554927695245905e-05
geometry,0.5576265604806736,0.5572981120840632,0.0003284483966103924
geometry,0.5792019508961046,0.5784417725397432,0.0007601783563614406
geometry,0.589113582449444,0.5885447846838522,0.0005687977655918219
geometry,0.5621487581904255,0.5629781832847113,-0.0008294250942857406
geometry,0.5622742088680615,0.5619959770501315,0.00027823181792996365
geometry,0.5685855219352374,0.569455784551116,-0.0008702626158786364
geometry,0.5780416436869941,0.5785717552031102,-0.0005301115161161496
geometry,0.5997209018522753,0.6005893176865775,-0.0008684158343021942
geometry,0.5786542623516989,0.5783845200304178,0.00026974232128107456
geometry,0.5744500680613585,0.5732411710975196,0.001208896963838857
geometry,0.551183913251881,0.5514293609382279,-0.0002454476863469335
geometry,0.5825230749380416,0.5831572471016443,-0.0006341721636027309
geometry,0.5909477297080795,0.5909439904652533,3.7392428262617017e-06
geometry,0.5793178922853126,0.5782997302472427,0.0010181620380699252
geometry,0.5866187729164982,0.5871024501966724,-0.0004836772801741773
geometry,0.6095654853351302,0.6105912981855038,-0.0010258128503736197
geometry,0.5857426965433072,0.5865111829965393,-0.0007684864532320201
geometry,0.5887962839473001,0.5891363165563979,-0.00034003260909776234
geometry,0.5529720280232308,0.5528476276910231,0.00012440033220761926
geometry,0.5371919759595555,0.5371513570936529,4.061886590256414e-05
geometry,0.6220014197590282,0.6233420401804084,-0.0013406204213801676
geometry,0.6037596488209086,0.6037528686178533,6.780203055334333e-06
geometry,0.5566844976448602,0.5561422700106419,0.0005422276342182952
geometry,0.63594547497225,0.6375801381237937,-0.0016346631515437027
geometry,0.5958750827538699,0.5958355791000233,3.9503653846639786e-05
geometry,0.6085519033640852,0.6088999493079063,-0.0003480459438210959
geometry,0.5415986023134608,0.5416390595501214,-4.045723666057377e-05
geometry,0.5512738793122861,0.5509531205187699,0.00032075879351622927
geometry,0.5900688216476128,0.5909103180869004,-0.0008414964392876589
geometry,0.5918078843419126,0.5924548042625796,-0.0006469199206670107
geometry,0.5417062300741055,0.5410853028441527,0.0006209272299527724
geometry,0.5696696530663514,0.5697480827132666,-7.842964691517906e-05
