candidate_id,spec_name,target_group,value_modes,novelty_bonus,alpha,cap,selected_routes,selected_cells,changed_cells_vs_h057,changed_rows_vs_h057,q2_cells,posterior_delta_vs_h057,hard_delta_vs_h057,source_proxy_delta_vs_h057,responsibility_weighted_delta_vs_h057,max_positive_bad_cosine,source_agree_rate,h082_ratio,mean_bad_same_rank,mean_abs_prob_move_vs_h057,max_abs_prob_move_vs_h057,selected_subjects,selected_rows,route_templates,h087_score,file,resolved_path,Q1_changed_vs_h057,Q2_changed_vs_h057,Q3_changed_vs_h057,S1_changed_vs_h057,S2_changed_vs_h057,S3_changed_vs_h057,S4_changed_vs_h057,bad_cos_submission_h010_objectiv,bad_cos_submission_e216_maskfam,bad_cos_submission_e323_5508f966,bad_cos_submission_jepa_latent_q,bad_cos_submission_jepa_latent_r,bad_cos_submission_lejepa_target,bad_cos_submission_ordinal_q_con,path,rows,keys_match,duplicate_keys,nan_cells,min_prob,max_prob,changed_cells_vs_h057_validation,upload_safe,profile,h094_novelty,min_cells_for_root,h094_score,mean_h057_transfer_score,mean_known_basin_score,mean_h057_cell_overlap_ratio,mean_value_mode_match,value_head_mix,selected_overlap_h087,selected_overlap_h088,selected_overlap_h091,selected_overlap_h092,selected_overlap_h093,root_uploadsafe_path,root_path,root_rows,root_keys_match,root_duplicate_keys,root_nan_cells,root_min_prob,root_max_prob,root_changed_cells_vs_h057_validation,root_upload_safe
h094_h057_q2_seed_reopen_c540_r160_q145_73f40c93,h057_q2_seed_reopen_c540_r160_q145,all,"h085_hard_bridge,h085_q,hard_binary_edge,hard_q,source_mean,triad_consensus",h057_q2_seed_rows_imply_second_q2_route,1.26,2.25,23,136,134,23,22,-5.2708443181891404e-05,-1.3881863836238971e-05,-1.691626982210583e-07,-5.394904385055984e-05,0.0,0.7647058823529411,0.6764705882352942,0.4764516806722688,0.0009310883325910151,0.038606853709141964,10,"5,6,16,20,24,30,31,40,54,55,57,75,80,109,144,161,177,199,208,210,217,230,237",full_state:18;q2_hardtail:1;q2_s3_tail:3;q_subjective:1,0.2535324420514277,submission_h094_h057_q2_seed_reopen_c540_r160_q145_73f40c93.csv,/Users/kbsoo/Downloads/cl2/hitl/h094_h057_value_law_transfer_hsjepa/submission_h094_h057_q2_seed_reopen_c540_r160_q145_73f40c93.csv,18,22,19,18,18,21,18,-0.1303347428846431,-0.1278505202731284,-0.12040564141613432,-0.101024064382875,-0.12243174014487335,-0.11777571353138629,-0.05803074024718767,/Users/kbsoo/Downloads/cl2/hitl/h094_h057_value_law_transfer_hsjepa/submission_h094_h057_q2_seed_reopen_c540_r160_q145_73f40c93.csv,250,True,0,0,4.939277944527429e-06,0.9999974764459424,134,True,q2_reopen,h057_q2_seed_rows_imply_second_q2_route,120,0.29994347082162903,0.011097634512961812,0.8302018633540373,0.0,0.7712925667129551,known_private:21;known_public:1;known_q2:1,0.9044117647058824,0.8897058823529411,0.8235294117647058,0.4338235294117647,0.0,/Users/kbsoo/Downloads/cl2/submission_h094_value_law_transfer_73f40c93_uploadsafe.csv,/Users/kbsoo/Downloads/cl2/submission_h094_value_law_transfer_73f40c93_uploadsafe.csv,250,True,0,0,4.939277944527429e-06,0.9999974764459424,134,True
