score_col,mode,threshold,cells,gain_sum,mean_gain,positive_gain_rate,all_cells,all_gain_sum,all_mean_gain,all_positive_gain_rate,removed_gain_sum,target
wm_energy_app_social_context,all,0.8125139519349213,5,1.3614369514910036,0.2722873902982007,1.0,5,1.3614369514910036,0.2722873902982007,1.0,0.0,S2
wm_energy_rank_app_social_context,low_energy_listener,0.1044444444444444,3,0.8668073812941458,0.2889357937647153,1.0,5,1.3614369514910036,0.2722873902982007,1.0,0.4946295701968578,S2
wm_energy_rank_app_social_context,high_energy_listener,0.1044444444444444,2,0.49462957019685777,0.24731478509842889,1.0,5,1.3614369514910036,0.2722873902982007,1.0,0.8668073812941459,S2
wm_energy_rank_app_social_context,all,0.1044444444444444,5,1.3614369514910036,0.2722873902982007,1.0,5,1.3614369514910036,0.2722873902982007,1.0,0.0,S2
wm_energy_mobility_environment,low_energy_listener,0.809777011854604,3,0.8764386801238127,0.29214622670793755,1.0,5,1.3614369514910036,0.2722873902982007,1.0,0.484998271367191,S2
wm_energy_mobility_environment,high_energy_listener,0.809777011854604,2,0.48499827136719087,0.24249913568359543,1.0,5,1.3614369514910036,0.2722873902982007,1.0,0.8764386801238128,S2
wm_energy_mobility_environment,all,0.809777011854604,5,1.3614369514910036,0.2722873902982007,1.0,5,1.3614369514910036,0.2722873902982007,1.0,0.0,S2
wm_energy_rank_mobility_environment,low_energy_listener,0.1377777777777777,3,0.8764386801238127,0.29214622670793755,1.0,5,1.3614369514910036,0.2722873902982007,1.0,0.484998271367191,S2
wm_energy_rank_mobility_environment,high_energy_listener,0.1377777777777777,2,0.48499827136719087,0.24249913568359543,1.0,5,1.3614369514910036,0.2722873902982007,1.0,0.8764386801238128,S2
wm_energy_rank_mobility_environment,all,0.1377777777777777,5,1.3614369514910036,0.2722873902982007,1.0,5,1.3614369514910036,0.2722873902982007,1.0,0.0,S2
wm_energy_mean,low_energy_listener,1.1330346421742503,3,0.8985573989861357,0.2995191329953786,1.0,5,1.3614369514910036,0.2722873902982007,1.0,0.4628795525048679,S2
wm_energy_mean,high_energy_listener,1.1330346421742503,2,0.4628795525048678,0.2314397762524339,1.0,5,1.3614369514910036,0.2722873902982007,1.0,0.8985573989861358,S2
wm_energy_mean,all,1.1330346421742503,5,1.3614369514910036,0.2722873902982007,1.0,5,1.3614369514910036,0.2722873902982007,1.0,0.0,S2
wm_energy_max,low_energy_listener,2.1795589320383764,3,0.8985573989861357,0.2995191329953786,1.0,5,1.3614369514910036,0.2722873902982007,1.0,0.4628795525048679,S2
wm_energy_max,high_energy_listener,2.1795589320383764,2,0.4628795525048678,0.2314397762524339,1.0,5,1.3614369514910036,0.2722873902982007,1.0,0.8985573989861358,S2
wm_energy_max,all,2.1795589320383764,5,1.3614369514910036,0.2722873902982007,1.0,5,1.3614369514910036,0.2722873902982007,1.0,0.0,S2
wm_energy_rank_mean,low_energy_listener,0.3151111111111111,3,0.8985573989861357,0.2995191329953786,1.0,5,1.3614369514910036,0.2722873902982007,1.0,0.4628795525048679,S2
wm_energy_rank_mean,high_energy_listener,0.3151111111111111,2,0.4628795525048678,0.2314397762524339,1.0,5,1.3614369514910036,0.2722873902982007,1.0,0.8985573989861358,S2
wm_energy_rank_mean,all,0.3151111111111111,5,1.3614369514910036,0.2722873902982007,1.0,5,1.3614369514910036,0.2722873902982007,1.0,0.0,S2
wm_energy_rank_max,low_energy_listener,0.7733333333333333,3,0.8985573989861357,0.2995191329953786,1.0,5,1.3614369514910036,0.2722873902982007,1.0,0.4628795525048679,S2
wm_energy_rank_max,high_energy_listener,0.7733333333333333,2,0.4628795525048678,0.2314397762524339,1.0,5,1.3614369514910036,0.2722873902982007,1.0,0.8985573989861358,S2
