held_fold,target,rank,source,source_family,selector_loss,held_loss
5,Q1,5,best_plus_fatigue_carryover__absolute_plus_deviation__c0.3_b0.2,fatigue_carryover,0.6659048382539731,0.6754929823344765
5,Q2,1,best__absolute__c0.3_b0.2,best_late_fusion,0.695999452559501,0.6947820761817243
5,Q2,2,best__absolute__c0.1_b0.2,best_late_fusion,0.6962967906059764,0.6932685360896776
5,Q2,3,best__absolute__c0.03_b0.2,best_late_fusion,0.6972435883222862,0.6911897963602505
5,Q2,4,best__deviation__c0.03_b0.2,best_late_fusion,0.6986612377384775,0.6877360970865243
5,Q2,5,best__deviation__c0.1_b0.2,best_late_fusion,0.6989758798884198,0.6923881183639361
5,Q3,1,best__deviation__c0.3_b0.2,best_late_fusion,0.6642891816434913,0.6965234510079655
5,Q3,2,best_plus_fatigue_carryover__absolute_plus_deviation__c0.3_b0.2,fatigue_carryover,0.6643563931261556,0.709591117778221
5,Q3,3,best_plus_fatigue_carryover__absolute_plus_deviation__c0.3_b0.1,fatigue_carryover,0.6644689547919491,0.7068828491670608
5,Q3,4,best_plus_fatigue_carryover__deviation__c0.3_b0.2,fatigue_carryover,0.6651643276282686,0.7074372741981144
5,Q3,5,best_plus_fatigue_carryover__absolute__c0.3_b0.1,fatigue_carryover,0.6653560380715777,0.7049915620441293
5,S1,1,best_plus_fatigue_carryover__deviation__c0.03_b0.2,fatigue_carryover,0.5781647388887587,0.5322448924263661
5,S1,2,best__absolute_plus_deviation__c0.1_b0.2,best_late_fusion,0.5783082721162816,0.541311401432082
5,S1,3,best__absolute_plus_deviation__c0.3_b0.2,best_late_fusion,0.5786738828862444,0.5397817623823069
5,S1,4,best__absolute_plus_deviation__c0.03_b0.2,best_late_fusion,0.5790333782193731,0.5428546043979291
5,S1,5,best_plus_fatigue_carryover__deviation__c0.1_b0.2,fatigue_carryover,0.5792283152324632,0.5283714191932887
5,S2,1,best__absolute__c0.3_b0.2,best_late_fusion,0.5614428663828261,0.6447949952568929
5,S2,2,best__absolute__c0.3_b0.1,best_late_fusion,0.5625289213441621,0.6418039461536436
5,S2,3,best__absolute_plus_deviation__c0.1_b0.2,best_late_fusion,0.5629123397198946,0.639485725515464
5,S2,4,best__absolute__c0.1_b0.2,best_late_fusion,0.5631766774020605,0.6447815884942699
5,S2,5,best__absolute__c0.1_b0.1,best_late_fusion,0.5634457340887693,0.6418543346810387
5,S3,1,best__absolute_plus_deviation__c0.3_b0.2,best_late_fusion,0.507110285403131,0.5971601341789773
5,S3,2,best__absolute_plus_deviation__c0.3_b0.1,best_late_fusion,0.5116443348781692,0.6004047202139533
5,S3,3,best__absolute_plus_deviation__c0.1_b0.2,best_late_fusion,0.514016175107473,0.6023626558775851
5,S3,4,best__absolute_plus_deviation__c0.3_b0.05,best_late_fusion,0.5146268442278982,0.6027633025069161
5,S3,5,best__absolute_plus_deviation__c0.1_b0.1,best_late_fusion,0.5151527557829931,0.6032144501116633
5,S4,1,best_plus_fatigue_carryover__absolute_plus_deviation__c0.3_b0.2,fatigue_carryover,0.6366054304565962,0.6620108435646264
5,S4,2,best_plus_fatigue_carryover__absolute_plus_deviation__c0.1_b0.2,fatigue_carryover,0.6369216702038398,0.6587025838518406
5,S4,3,fatigue_carryover__absolute_plus_deviation__c0.3_b0.2,fatigue_carryover,0.6372025672494458,0.6680503201551972
5,S4,4,best_plus_fatigue_carryover__deviation__c0.3_b0.2,fatigue_carryover,0.6381160014502222,0.6610992191167123
5,S4,5,best_plus_fatigue_carryover__deviation__c0.1_b0.2,fatigue_carryover,0.6389911506957439,0.6598975107267202
