model,subset,n_features,k,C,fold_id,mean_logloss,logloss_Q1,logloss_Q2,logloss_Q3,logloss_S1,logloss_S2,logloss_S3,logloss_S4
topk_semantic_selectk_logistic,topamb_only,1280,50,0.01,chrono_last_20,0.657653475631788,0.6746400300933466,0.7063904795731262,0.7019778845735023,0.6141129063053704,0.6519117491965503,0.6495644633840515,0.6049768162965689
topk_semantic_selectk_logistic,no_flat_no_routine_top,3436,20,0.01,chrono_last_20,0.65766250173443,0.66324432079663,0.6965159277166657,0.7317040341645247,0.5411495083128492,0.6815560476742947,0.6961381675178899,0.5933295059581547
topk_semantic_selectk_logistic,topapp_only,1552,20,0.003,chrono_last_20,0.6576789061432154,0.64455401230722,0.6682933555916515,0.7139465965238707,0.6046345748218274,0.6784079881567237,0.6961381672179475,0.5977776483832674
topk_semantic_selectk_logistic,topapp_only,1552,20,0.01,chrono_last_20,0.657877934846394,0.6563865922692323,0.6682933556176034,0.7222685664246387,0.5879744397475917,0.6784079882295905,0.6961381675178899,0.5956764341182106
topk_semantic_selectk_logistic,semantic_plus_top,3092,20,0.003,chrono_last_20,0.6579194253769248,0.6519826386001065,0.69207445304242,0.7330567994838759,0.5572740661853153,0.6815560472810452,0.6961381672179475,0.5933538058277634
topk_semantic_selectk_logistic,semantic_plus_top,3092,10,0.03,chrono_last_25,0.658099937637549,0.6744182978484496,0.6959494165895647,0.6933475977256663,0.5781689504154744,0.6158294187786866,0.6962108620128508,0.6527750200921504
topk_semantic_selectk_logistic,topamb_only,1280,20,0.03,chrono_last_25,0.6581037227001759,0.6748644837144903,0.6952877436292522,0.6896968973652206,0.6023215638616858,0.6499993857592686,0.6453245829536313,0.6492314016176829
topk_semantic_selectk_logistic,topamb_only,1280,20,0.03,chrono_last_20,0.6584282704648711,0.6657617842326492,0.7072093403579645,0.6980903109220968,0.5961501118405375,0.6662376477735433,0.6618983202459626,0.6136503778813437
topk_semantic_selectk_logistic,semantic_plus_top,3092,20,0.01,chrono_last_20,0.6584836942312288,0.6510217827930277,0.6965159277166657,0.7486664253697065,0.5421339026067576,0.6815560476742947,0.6961381675178899,0.5933536059402593
topk_semantic_selectk_logistic,topapp_only,1552,20,0.001,chrono_last_20,0.6587592148075657,0.6350835971268024,0.6682933555175031,0.7188790222573824,0.6185891277913521,0.678407987948527,0.696138166360966,0.5959232466504275
topk_semantic_selectk_logistic,no_flat_no_routine_top,3436,100,0.01,chrono_last_20,0.6587837599095281,0.6383364940626484,0.6937509309527612,0.7571242424728384,0.5659124909210459,0.7523441182713427,0.6076399019921701,0.59637814069389
topk_semantic_selectk_logistic,semantic_plus_top,3092,20,0.001,chrono_last_20,0.6591229119565788,0.655330151715686,0.6897172233485674,0.7315003476642089,0.5662640705463858,0.6815560461574827,0.696138166360966,0.5933543779027537
topk_semantic_selectk_logistic,no_flat_no_routine_top,3436,20,0.03,chrono_last_20,0.6597898463739683,0.6659970969559601,0.6993337466911014,0.7519000123820351,0.5302744050577041,0.6815560477866317,0.6961381676035863,0.5933294481407602
topk_semantic_selectk_logistic,topamb_only,1280,20,0.01,chrono_last_20,0.6609533492046765,0.6698574811897107,0.7058589490360759,0.6973922085368038,0.615097170543262,0.6614161194242543,0.6590285559692021,0.6180229597334258
topk_semantic_selectk_logistic,topamb_only,1280,100,0.01,chrono_last_20,0.6611295876946668,0.6805208057721542,0.7068243602117673,0.7113423093057072,0.6011448968665882,0.6544388726093411,0.6563753736069364,0.6172604954901721
topk_semantic_selectk_logistic,semantic_plus_top,3092,20,0.03,chrono_last_20,0.6611678947815369,0.6598637108481699,0.6993337466911014,0.7673894712169675,0.5305405704601506,0.6815560477866317,0.6961381676035863,0.5933535488641519
topk_semantic_selectk_logistic,topamb_only,1280,100,0.03,chrono_last_20,0.6613640174459198,0.6724775929828869,0.70874546570368,0.7237149882247431,0.5838919546731406,0.6634449747077673,0.6485486434348928,0.6287245023943275
topk_semantic_selectk_logistic,topapp_only,1552,20,0.01,chrono_last_25,0.6616500869671035,0.6713637765275532,0.6514845676071515,0.699410034915354,0.6156102946587952,0.6849029191459545,0.7046423904905689,0.6041366254243465
topk_semantic_selectk_logistic,topamb_only,1280,10,0.01,chrono_last_25,0.6616732079454294,0.6767814061637035,0.6938686855890387,0.6885927101887869,0.622067392972097,0.6526796465973057,0.6453173017331805,0.6524053123738931
topk_semantic_selectk_logistic,semantic_plus_top,3092,10,0.01,chrono_last_25,0.6617201257777321,0.6678425772322668,0.6933148091720465,0.682535155308277,0.603847051644085,0.6312247804772174,0.696210861917991,0.6570656446922403
topk_semantic_selectk_logistic,no_flat_no_routine_top,3436,100,0.003,chrono_last_20,0.6617949650507502,0.6382884334839272,0.6926643265542076,0.7619731997569968,0.5659124082330356,0.7524437573409392,0.6249044796770695,0.5963781503090756
topk_semantic_selectk_logistic,topamb_only,1280,10,0.01,chrono_last_20,0.6619708414968908,0.669255201046472,0.7043163168670764,0.6923199932102594,0.6201966627404114,0.6655034920831219,0.6577067664255885,0.6244974581053059
topk_semantic_selectk_logistic,topapp_only,1552,20,0.03,chrono_last_25,0.6620996398827075,0.6788429143294546,0.6500165801237069,0.7094047181627878,0.6027521173346659,0.6849029192253206,0.7046423905752275,0.6041358394277879
topk_semantic_selectk_logistic,no_flat_no_routine_top,3436,10,0.03,chrono_last_25,0.6625737208472332,0.7078293708120238,0.6959494165895647,0.6912530072298818,0.5781689504154744,0.6158294187786866,0.6962108620128508,0.6527750200921504
topk_semantic_selectk_logistic,topamb_only,1280,200,0.01,chrono_last_25,0.6627954836501911,0.7217661233140796,0.7008975011130882,0.6962965418685227,0.650521595657553,0.6446354420404458,0.6126551054272359,0.6127960761304132
topk_semantic_selectk_logistic,topamb_only,1280,100,0.003,chrono_last_25,0.6628580636660085,0.6897444619255662,0.6959512732595995,0.7035399308184436,0.6454495321712997,0.6427198442056375,0.629830280111676,0.6327711231698375
topk_semantic_selectk_logistic,topamb_only,1280,20,0.01,chrono_last_25,0.662965387410865,0.6781631694388387,0.6947634615901411,0.6935045318192544,0.6192406972407973,0.6515153324736065,0.6509684139503434,0.6526021053630734
topk_semantic_selectk_logistic,top_semantic,2916,20,0.03,chrono_last_25,0.6635352889449135,0.6696105575222825,0.6955284826450817,0.7078455737049832,0.5780071905788786,0.6849632384698163,0.7046423905752275,0.6041495891181248
topk_semantic_selectk_logistic,topamb_only,1280,10,0.03,chrono_last_30,0.6643445264587367,0.6638231834447488,0.6986093913151666,0.6754042567823049,0.6278601961716527,0.666081458690687,0.6579988562293662,0.6606343425772299
topk_semantic_selectk_logistic,top_semantic,2916,20,0.01,chrono_last_20,0.6644784570522149,0.6510217827930277,0.6916771620931813,0.7431996022534502,0.5929194708323181,0.6784406761585845,0.6961381675178899,0.5979523377170529
topk_semantic_selectk_logistic,topapp_only,1552,10,0.03,chrono_last_25,0.6645588593279409,0.6761347998138306,0.656158014101243,0.6949866421895377,0.5986860675066049,0.680522742994488,0.6962108620128508,0.6492128866770313
topk_semantic_selectk_logistic,topamb_only,1280,20,0.03,chrono_last_30,0.6647638510519707,0.6641176958100459,0.6982296562265419,0.6777935361198896,0.63103131412642,0.668842177766737,0.6652632878049067,0.6480692895092532
topk_semantic_selectk_logistic,topamb_only,1280,200,0.03,chrono_last_25,0.6647673176140335,0.7362924882476772,0.6965277481195032,0.6970719577478085,0.6430399600365597,0.6450529778156769,0.6012275053567072,0.6341585859743024
topk_semantic_selectk_logistic,topamb_only,1280,100,0.003,chrono_last_20,0.6649932525853138,0.6874810903719096,0.7051435794963479,0.7061671580680867,0.6250362024804906,0.6512808045917499,0.6596291080633502,0.620214825025262
topk_semantic_selectk_logistic,topamb_only,1280,50,0.003,chrono_last_20,0.6650644600496737,0.6781911965444052,0.702350534799856,0.7037212769313679,0.6389733615968866,0.6585432431061334,0.6526626064414767,0.6210090009275897
topk_semantic_selectk_logistic,semantic_plus_top,3092,20,0.03,chrono_last_25,0.6651102202875215,0.6696105575222825,0.6918595152262075,0.7151164243802203,0.566701341920453,0.6955594695541051,0.7046423905752275,0.612281842834155
topk_semantic_selectk_logistic,no_flat_no_routine_top,3436,10,0.01,chrono_last_25,0.6651734216700496,0.6943888628588174,0.6933148091720465,0.6801619409279489,0.603847051644085,0.6312247804772174,0.696210861917991,0.6570656446922403
topk_semantic_selectk_logistic,semantic_plus_top,3092,100,0.01,chrono_last_20,0.6651822640183837,0.6381570584669479,0.6953288933359402,0.7662898440451729,0.540796323574624,0.7514595942205323,0.6417568005560592,0.6224873339294094
topk_semantic_selectk_logistic,top_semantic,2916,20,0.01,chrono_last_25,0.6653007761504319,0.6632915177724481,0.6949756696632498,0.7031072174977873,0.6019750286008638,0.6849632386097471,0.7046423904905689,0.6041503704183592
topk_semantic_selectk_logistic,topapp_only,1552,10,0.03,chrono_last_20,0.6653556298663108,0.6635579214348553,0.6792779351174324,0.7240280138788989,0.5747282695534316,0.674456463606498,0.6962469284675881,0.6451938770054707
topk_semantic_selectk_logistic,top_semantic,2916,20,0.03,chrono_last_20,0.6656818294357476,0.6598637108481699,0.692727284123281,0.76470804992105,0.569943815615548,0.6784406761807862,0.6961381676035863,0.5979511017578125
topk_semantic_selectk_logistic,topamb_only,1280,50,0.003,chrono_last_25,0.6661331188455458,0.6824398898183707,0.6915166173007374,0.7026457132630797,0.6347350576532569,0.6617880827424406,0.6394716394775762,0.6503348316633585
topk_semantic_selectk_logistic,no_flat_no_routine_top,3436,20,0.03,chrono_last_25,0.6664217578396171,0.6837652899963363,0.6918595152262075,0.7027685208996315,0.5652702715153693,0.6955594695541051,0.7046423905752275,0.6210868471104424
topk_semantic_selectk_logistic,topamb_only,1280,200,0.003,chrono_last_25,0.6665065896407381,0.7114219146852028,0.7007274439469477,0.6967240150340861,0.663515955992166,0.6476187449986686,0.6270645680975063,0.6184734847305884
topk_semantic_selectk_logistic,topamb_only,1280,50,0.03,chrono_last_30,0.6665120686153738,0.6748098612492679,0.7166962437727956,0.6851333841821854,0.6239113187173205,0.6829657104831173,0.6454237744148188,0.6366441874881119
topk_semantic_selectk_logistic,topamb_only,1280,10,0.01,chrono_last_30,0.6666339305940306,0.6666801764372748,0.6944428383060385,0.682497126701498,0.6411585491461961,0.6639212846650651,0.6536551823540658,0.6640823565480768
topk_semantic_selectk_logistic,no_flat_no_routine_top,3436,20,0.01,chrono_last_25,0.6671164541804757,0.6764578725723829,0.691640768189604,0.6927528784490863,0.5935227097238266,0.6955594695499714,0.7046423904905689,0.6152390902878908
topk_semantic_selectk_logistic,topamb_only,1280,20,0.01,chrono_last_30,0.6672495541568491,0.6683987830023458,0.6949918009772369,0.6845203313740682,0.6422473225382352,0.6654261393206105,0.6641442738077854,0.6510182280776615
topk_semantic_selectk_logistic,semantic_plus_top,3092,20,0.01,chrono_last_25,0.667478651568711,0.6632915177724481,0.691640768189604,0.7099802174791278,0.5949540606501593,0.6955594695499714,0.7046423904905689,0.6122821368490976
topk_semantic_selectk_logistic,topamb_only,1280,50,0.01,chrono_last_30,0.6681145031081307,0.6746934805923376,0.7125459701314457,0.688031352903745,0.6383238821942779,0.6785458567693533,0.6487614835501412,0.6358994956156145
topk_semantic_selectk_logistic,top_semantic,2916,20,0.003,chrono_last_20,0.6682117570805323,0.6519826386001065,0.690462469474744,0.7250614518357357,0.6374402402495976,0.6784406760808475,0.6961381672179475,0.5979566561047469
topk_semantic_selectk_logistic,topamb_only,1280,20,0.003,chrono_last_20,0.6686129088303723,0.6725081931303185,0.7007902554336479,0.6992393185253883,0.6470444343535487,0.666607369772319,0.6600480027579111,0.6340527878394725
topk_semantic_selectk_logistic,topapp_only,1552,10,0.01,chrono_last_25,0.6687849527304869,0.6704710761010654,0.6579310826556244,0.6992624971622855,0.6235534352455017,0.6805227429946427,0.696210861917991,0.6535429730362979
topk_semantic_selectk_logistic,topapp_only,1552,10,0.01,chrono_last_20,0.668812526327707,0.6610065673851538,0.6754676709197778,0.7199185866346156,0.6004218107846706,0.6744564581183716,0.6962469092441993,0.6541696812071602
topk_semantic_selectk_logistic,top_semantic,2916,10,0.03,chrono_last_25,0.6692790099801448,0.6744182978484496,0.6959494165895647,0.6933475977256663,0.591726396025875,0.6805254795664559,0.6962108620128508,0.6527750200921504
topk_semantic_selectk_logistic,semantic_plus_top,3092,10,0.003,chrono_last_25,0.6696811588476631,0.6665519630135391,0.6912806405065864,0.6813459087002415,0.6431161484632103,0.6460557109759987,0.6962108615864244,0.6632068786876418
topk_semantic_selectk_logistic,top_semantic,2916,20,0.003,chrono_last_25,0.6696841351255914,0.6519244732349261,0.6925216385044798,0.7072846121778593,0.6422994817455829,0.6849632380823022,0.7046423901970646,0.6041531119369252
topk_semantic_selectk_logistic,no_flat_no_routine_top,3436,10,0.03,chrono_last_20,0.6696994750958108,0.6989555017231306,0.7123230921136932,0.6987864615772518,0.5599122740698066,0.6716595545248234,0.6962469284675881,0.6500125131943824
topk_semantic_selectk_logistic,semantic_plus_top,3092,10,0.03,chrono_last_20,0.670000335017349,0.6670211996462143,0.7123230921136932,0.7291939423254251,0.5635451148493167,0.6716595545248234,0.6962469284675881,0.6500125131943824
topk_semantic_selectk_logistic,no_flat_no_routine_top,3436,10,0.01,chrono_last_20,0.6700870081051511,0.68910573282912,0.7062931030920466,0.6837118009794192,0.5883802902047314,0.6716595546017206,0.6962469092441993,0.6552116657848212
topk_semantic_selectk_logistic,topapp_only,1552,20,0.003,chrono_last_25,0.6707104679047494,0.6614952071352714,0.6535768869483825,0.6964609583390488,0.689755547962749,0.684902918992067,0.7046423901970646,0.6041393657586634
topk_semantic_selectk_logistic,semantic_plus_top,3092,10,0.01,chrono_last_20,0.6707278879033947,0.6635554098846836,0.7062931030920466,0.7097363357383806,0.592392236977911,0.6716595546017206,0.6962469092441993,0.6552116657848212
topk_semantic_selectk_logistic,no_flat_no_routine_top,3436,20,0.003,chrono_last_25,0.6708609577277059,0.6699796832605823,0.6895001172054924,0.6890875979352155,0.6376253032829685,0.6955594695354842,0.7046423901970646,0.6096321426771343
topk_semantic_selectk_logistic,top_semantic,2916,10,0.01,chrono_last_25,0.6709356890973195,0.6678425772322668,0.6933148091720465,0.682535155308277,0.6190552958017369,0.6805254795566781,0.696210861917991,0.6570656446922403
topk_semantic_selectk_logistic,topapp_only,1552,20,0.001,chrono_last_25,0.6712699721508738,0.6538948117034574,0.6555241790678119,0.7060231090427487,0.6897552234056721,0.6849029181510499,0.7046423893577046,0.6041471743276715
topk_semantic_selectk_logistic,semantic_plus_top,3092,100,0.003,chrono_last_25,0.6714524173201389,0.650578630264921,0.6870123793693104,0.7553419108640735,0.5690141095896181,0.7392028693259829,0.6798500281810929,0.619166993645974
topk_semantic_selectk_logistic,top_semantic,2916,10,0.03,chrono_last_20,0.6715671533099561,0.6670211996462143,0.707464934788902,0.7291939423254251,0.5780998773903111,0.6729306773568692,0.6962469284675881,0.6500125131943824
topk_semantic_selectk_logistic,topamb_only,1280,100,0.03,chrono_last_30,0.6716645459937326,0.6798494894714772,0.7126126131351098,0.7026792369649497,0.615425939260349,0.6737974899484417,0.6285827431153306,0.68870431006047
topk_semantic_selectk_logistic,topamb_only,1280,100,0.001,chrono_last_25,0.6718551609225119,0.6893115962162757,0.6933547153244266,0.7041645942583686,0.6614924170377877,0.6585486176593776,0.643719850309081,0.6523943356522659
topk_semantic_selectk_logistic,topamb_only,1280,10,0.003,chrono_last_20,0.6718941565647115,0.6730692992643844,0.69833703601247,0.6952146677060546,0.6558220882091625,0.6700947240991201,0.6625856092735734,0.6481356713882155
topk_semantic_selectk_logistic,no_flat_no_routine_top,3436,10,0.003,chrono_last_25,0.6719468332659784,0.6857320684614454,0.6912806405065864,0.678025524180542,0.6431161484632103,0.6460557109759987,0.6962108615864244,0.6632068786876418
topk_semantic_selectk_logistic,semantic_plus_top,3092,20,0.003,chrono_last_25,0.67205069618825,0.6519244732349261,0.6895001172054924,0.7117882412973017,0.6386570184213136,0.6955594695354842,0.7046423901970646,0.6122831634261675
topk_semantic_selectk_logistic,no_flat_no_routine_top,3436,100,0.001,chrono_last_25,0.6721146085330328,0.6469025698972943,0.682992711067028,0.7560828446957333,0.5864715325998064,0.7363081994483115,0.6804967402326605,0.6155476617903963
topk_semantic_selectk_logistic,topamb_only,1280,200,0.01,chrono_last_20,0.672397073422788,0.7182879879009862,0.7169954991041748,0.7070565066862264,0.6334306803509372,0.655435137944455,0.6446177984710647,0.630955903501672
topk_semantic_selectk_logistic,topamb_only,1280,10,0.003,chrono_last_25,0.672498957661847,0.6781429986580495,0.6917308109492183,0.6934740106130299,0.655015974492237,0.6650340731855819,0.6569803630403067,0.6671144726945059
topk_semantic_selectk_logistic,topamb_only,1280,100,0.01,chrono_last_30,0.6725885684539475,0.68402789834009,0.7105508663385239,0.6992752241342439,0.6302898555042943,0.6805362198795376,0.6382393796890041,0.6652005352919397
topk_semantic_selectk_logistic,topamb_only,1280,20,0.003,chrono_last_25,0.6727877355503568,0.6789148796608167,0.6923936771348151,0.6983326172143116,0.6488690551811375,0.6636493300375866,0.6586719309840809,0.6686826586397494
topk_semantic_selectk_logistic,topamb_only,1280,50,0.003,chrono_last_30,0.6728355018771183,0.6755517022281623,0.7071819891314961,0.6942857993925328,0.6529230612086083,0.6781493188486601,0.6533581439035082,0.648398498426859
topk_semantic_selectk_logistic,top_semantic,2916,10,0.01,chrono_last_20,0.6729034984856784,0.6635554098846836,0.7040464610936562,0.7097363357383806,0.6085974520806143,0.672930255573394,0.6962469092441993,0.6552116657848212
topk_semantic_selectk_logistic,topamb_only,1280,100,0.001,chrono_last_20,0.673009805853677,0.688380601905393,0.7018377236194139,0.7047481034078712,0.6513019519853862,0.6606893852163374,0.6655441467137618,0.6385667281275761
topk_semantic_selectk_logistic,semantic_plus_top,3092,100,0.001,chrono_last_25,0.6730903166709962,0.6504809844439821,0.6831914500822159,0.7548313823323203,0.5711862066766714,0.7408560329157446,0.6802775913811373,0.6308085688649013
topk_semantic_selectk_logistic,topamb_only,1280,200,0.003,chrono_last_20,0.6731020352544537,0.707328975422895,0.714583323864579,0.7021717922143643,0.6484152711407014,0.6581253846806637,0.6541065611779187,0.6269829382800531
topk_semantic_selectk_logistic,top_semantic,2916,20,0.001,chrono_last_20,0.6733030262385791,0.655330151715686,0.6898842179528304,0.7234359304379903,0.6719231114631692,0.6784406758588993,0.696138166360966,0.5979689298805132
topk_semantic_selectk_logistic,topamb_only,1280,50,0.001,chrono_last_20,0.6738972935824539,0.679068959539149,0.6964497323421776,0.7035755758293737,0.6642001755247092,0.6717215818206153,0.6573899527198921,0.64487507730126
topk_semantic_selectk_logistic,topamb_only,1280,20,0.003,chrono_last_30,0.674108177624731,0.6717922889039837,0.6909381701569318,0.6928013955075687,0.6588398426605415,0.6730316811599983,0.665221738736801,0.6661321262472908
topk_semantic_selectk_logistic,topamb_only,1280,200,0.001,chrono_last_25,0.674136749929606,0.7051748341311677,0.698832513120168,0.6978750168464444,0.6769495122204511,0.6553169118347439,0.6447953238704959,0.6400131374837705
topk_semantic_selectk_logistic,no_flat_no_routine_top,3436,10,0.003,chrono_last_20,0.6743373503741606,0.6824857547680401,0.6976990425958114,0.6765558271447972,0.6327116529955282,0.6716595548708602,0.696246841967433,0.6630027782766541
topk_semantic_selectk_logistic,top_semantic,2916,20,0.001,chrono_last_25,0.6744175497221069,0.6447902940440218,0.69122612276467,0.7187553200028628,0.6723845752804604,0.6849632375674569,0.7046423893577046,0.6041609090375718
topk_semantic_selectk_logistic,semantic_plus_top,3092,10,0.003,chrono_last_20,0.6746360112779435,0.6621243233409974,0.6976990425958114,0.6958268823790026,0.6358926555148458,0.6716595548708602,0.696246841967433,0.6630027782766541
topk_semantic_selectk_logistic,topapp_only,1552,50,0.001,chrono_last_20,0.6748549687251454,0.655840267702569,0.6773535085927207,0.7549600430178394,0.5675825457945713,0.8792967692105769,0.5947638134548635,0.5941878333028758
topk_semantic_selectk_logistic,topamb_only,1280,100,0.003,chrono_last_30,0.6749349762344946,0.6861674699153874,0.705453818891111,0.6984546838464284,0.6451030280245177,0.6818954646234442,0.6446224195695447,0.6628479487710291
topk_semantic_selectk_logistic,topamb_only,1280,10,0.003,chrono_last_30,0.6751402120936392,0.6711383729775786,0.6913178613796281,0.6898230698020649,0.6640877830782327,0.6730773695843615,0.659557501005724,0.6769795268278839
topk_semantic_selectk_logistic,topapp_only,1552,10,0.003,chrono_last_20,0.675422165907943,0.6590382810189492,0.673858146116639,0.7210021639508661,0.6418226604728456,0.6744564388093154,0.696246841967433,0.6615306290195528
topk_semantic_selectk_logistic,topamb_only,1280,50,0.001,chrono_last_25,0.6757661744565405,0.6828094805560884,0.6890647703964884,0.7033080961850877,0.6585924413211165,0.6742858214544752,0.6518141399056124,0.6704884713769147
topk_semantic_selectk_logistic,no_flat_no_routine_top,3436,20,0.001,chrono_last_25,0.6758761230688501,0.6698816628398486,0.6890963035380587,0.6949318764374578,0.6699506450952729,0.6955594694941033,0.7046423893577046,0.6070705147195051
topk_semantic_selectk_logistic,semantic_plus_top,3092,100,0.03,chrono_last_25,0.6761898954963054,0.6506228435037706,0.7072035963904235,0.7534071209868857,0.5664025134472718,0.7363352396443646,0.6802814275548615,0.6390765269465593
topk_semantic_selectk_logistic,top_semantic,2916,10,0.003,chrono_last_25,0.6765677280078491,0.6665519630135391,0.6912806405065864,0.6813459087002415,0.6568523640380534,0.6805254795224575,0.6962108615864244,0.6632068786876418
topk_semantic_selectk_logistic,semantic_plus_top,3092,20,0.001,chrono_last_25,0.6768451179084983,0.6447902940440218,0.6890963035380587,0.7207879041829937,0.670753390202437,0.6955594694941033,0.7046423893577046,0.6122860745401691
topk_semantic_selectk_logistic,top_semantic,2916,10,0.003,chrono_last_20,0.6768956965495667,0.6621243233409974,0.6981707884306383,0.6958268823790026,0.6499691736348404,0.6729290878174015,0.696246841967433,0.6630027782766541
topk_semantic_selectk_logistic,topamb_only,1280,200,0.03,chrono_last_20,0.6770984400297275,0.7394242963207919,0.7158265670397901,0.7136628592643808,0.6281735102476562,0.6498869977779332,0.6358867193076547,0.6568281302498855
topk_semantic_selectk_logistic,topapp_only,1552,10,0.003,chrono_last_25,0.6771549872256809,0.6683357111133682,0.6624263219371157,0.7123344655408612,0.6595434293416069,0.6805227429948556,0.6962108615864244,0.6607113780655346
topk_semantic_selectk_logistic,no_flat_no_routine_top,3436,100,0.01,chrono_last_25,0.6773333790603624,0.6514102530012981,0.6956370761979578,0.7556181196523398,0.5864721775073086,0.7388850426884284,0.6966301766464303,0.6166808077287731
topk_semantic_selectk_logistic,topamb_only,1280,20,0.001,chrono_last_20,0.6776710358015328,0.6769146419002334,0.695641497486236,0.6983098688299125,0.67109206159797,0.6779950345044042,0.6668789849163423,0.6568651613756313
topk_semantic_selectk_logistic,no_flat_no_routine_top,3436,100,0.03,chrono_last_20,0.6780147131240557,0.6380644312693069,0.6928155233382869,0.759128436872454,0.565912513497021,0.7517646893724512,0.7420392595823343,0.5963781379365355
topk_semantic_selectk_logistic,semantic_plus_top,3092,10,0.001,chrono_last_25,0.6781171554950153,0.6698712845597358,0.6916034825010243,0.6860846303977705,0.6709830391319977,0.6652666087261938,0.6962108606389795,0.6668001825094055
topk_semantic_selectk_logistic,no_flat_no_routine_top,3436,100,0.003,chrono_last_25,0.6781624898773221,0.6465115203310703,0.6868995750984995,0.7561149142764788,0.5864720102981654,0.7364974671930249,0.6986885073906095,0.6359534345534062
topk_semantic_selectk_logistic,semantic_plus_top,3092,100,0.01,chrono_last_25,0.6782336932970946,0.6506130522608157,0.6956235352253219,0.7550840748933234,0.5747986873497006,0.7364320754482645,0.6966056274507925,0.6384788004514433
topk_semantic_selectk_logistic,topamb_only,1280,200,0.001,chrono_last_20,0.6782476843235552,0.70357150222834,0.7115313830263594,0.700832860473334,0.6655915880574518,0.6617747286800385,0.6638947325726448,0.6405369952267178
topk_semantic_selectk_logistic,top_semantic,2916,100,0.001,chrono_last_25,0.6783885524781306,0.6516548514179432,0.6767769261990061,0.7545211799090052,0.5664360402525814,0.7504814000657206,0.7150031125620642,0.6338463569405932
topk_semantic_selectk_logistic,no_flat_no_routine_top,3436,20,0.01,chrono_last_30,0.6789269492130626,0.665142941609304,0.6920125120160315,0.67643121732561,0.6153402230493615,0.6938954511298202,0.7827489985819027,0.6269173007794081
topk_semantic_selectk_logistic,topapp_only,1552,10,0.03,chrono_last_30,0.6790291892054674,0.6527042081536337,0.6818104939437486,0.6832100660705238,0.6268696207449407,0.6940440752775204,0.7827509804361065,0.6318148798117977
topk_semantic_selectk_logistic,semantic_plus_top,3092,10,0.001,chrono_last_20,0.6791573240280343,0.6652430290389102,0.6935832852172407,0.6921626519889158,0.6673990361835529,0.6716595556398303,0.6962466497914086,0.6678070603363813
topk_semantic_selectk_logistic,top_semantic,2916,100,0.003,chrono_last_25,0.6792635848156242,0.6517606204781319,0.6759800425782047,0.7562553634140224,0.565828013084918,0.7504773856965191,0.7150031128794523,0.6395405555781218
topk_semantic_selectk_logistic,topamb_only,1280,100,0.001,chrono_last_30,0.6793062663047061,0.6853105772913445,0.6996238297052723,0.6991507439004531,0.6588849633977988,0.6834337928516704,0.6546814540450465,0.6740585029413578
topk_semantic_selectk_logistic,no_flat_no_routine_top,3436,100,0.03,chrono_last_25,0.6795662561020358,0.6514195414461883,0.7073248040686982,0.755348699836677,0.5864722252861246,0.7365275679558668,0.6807240886585652,0.6391468654621302
