name,posterior_old_bce,posterior_refit_bce,robust_posterior,selection_score,entropy,drift_v83,max_drift_v83,drift_v76,mean_Q1,mean_Q2,mean_Q3,mean_S1,mean_S2,mean_S3,mean_S4,file
anchor_v83_v85_soft_direction_w006,0.5956966180253873,0.5964079860137286,0.5964079860137286,0.5966264673646093,0.5999869905784816,0.008220661012524291,0.09273101688600982,0.021071287967541017,0.510125548715509,0.5694331529261221,0.611128826484258,0.6828303205553788,0.6431568384211195,0.6584291744238774,0.5529077154323907,submission_cl_anchor_clue_v85_soft_direction_w006_prob.csv
anchor_v83_cl_s1_only_w002,0.5978149608865346,0.5997800544645556,0.5997800544645556,0.5997816906884245,0.600898092278507,0.00014743275661643944,0.004830477836140767,0.019012319303489934,0.510368196901956,0.5693183150564601,0.6119867616611984,0.6826545022895656,0.6439252486539999,0.6586408208969556,0.5530139220226873,submission_cl_anchor_clue_cl_s1_only_w002_prob.csv
anchor_v83_cl_q1_s1_w002,0.597816274214008,0.5997843317527582,0.5997843317527582,0.5997976305662132,0.6009314139630387,0.000338879214133374,0.005132515687950034,0.01898419490975771,0.5103919662879176,0.5693183150564601,0.6119867616611984,0.6826545022895656,0.6439252486539999,0.6586408208969556,0.5530139220226873,submission_cl_anchor_clue_cl_q1_s1_w002_prob.csv
