file,mean_abs_vs_base,max_target_mean_abs_vs_base,mean_abs_vs_anchor,max_target_mean_abs_vs_anchor,mean_abs_vs_w03,max_target_mean_abs_vs_w03
submission_big_graph_s_family_prob.csv,0.05091300537016717,0.09536807891912169,0.04310042971852611,0.07409142625597215,0.03903867734976003,0.06929596966169947
submission_big_graph_state_noq3_prob.csv,0.05310951071468245,0.08250048481464116,0.03871667390615574,0.0606202578457954,0.03451631385725338,0.055863988531784946
submission_big_crossnight_episode_prob.csv,0.04052166389730967,0.08112781647894064,0.027091843639101335,0.05932745242414745,0.02587467287303816,0.054810837135300175
submission_big_ssl_prototype_prob.csv,0.03365707545236222,0.06572756931653403,0.024736467562477875,0.05626794814728366,0.025314552134685316,0.0548216392630419
submission_big_subject_regime_graph_prob.csv,0.03480820160408015,0.05331724545340954,0.01925079595469085,0.02809968046020045,0.015824771780220726,0.02366007208553387
submission_big_joint_label_state_noq3_prob.csv,0.020365418338497223,0.030827842094384786,0.003834318305649259,0.0077603178053248555,0.009312125478369248,0.015674541393234747
