family,fold,target,candidate,anchor_logloss,mode,coverage,n_moved,logloss,delta_vs_anchor,mean_conf_moved,mean_abs_move
chrono_tail,chrono_tail_last_20,Q2,same_date_peer_w0,0.6815517023797905,top10_w090,0.17582417582417584,16,0.7237785739825611,0.04222687160277061,0.2064066852367688,0.3837293353911898
chrono_tail,chrono_tail_last_20,Q2,near_date_peer_w3,0.6815517023797905,blend_all_w025,1.0,91,0.6552618055458826,-0.02628989683390781,0.1027874575880697,0.044280841621189095
chrono_tail,chrono_tail_last_20,Q2,near_date_peer_w3,0.6815517023797905,top50_w050,0.5054945054945055,46,0.6455649554610505,-0.03598674691873993,0.17314253256241874,0.13333812816799676
chrono_tail,chrono_tail_last_20,Q2,near_date_peer_w3,0.6815517023797905,top30_w060,0.3076923076923077,28,0.693805821148962,0.012254118769171596,0.2269923531612748,0.1556342846219759
chrono_tail,chrono_tail_last_20,Q2,near_date_peer_w3,0.6815517023797905,top20_w075,0.21978021978021978,20,0.7191733962554738,0.03762169387568337,0.26379165830255463,0.22204409350775797
chrono_tail,chrono_tail_last_20,Q2,near_date_peer_w3,0.6815517023797905,top10_w090,0.10989010989010989,10,0.7371907167909807,0.055639014411190235,0.3418181014281293,0.36438448167379484
chrono_tail,chrono_tail_last_20,Q2,near_date_peer_w7,0.6815517023797905,blend_all_w025,1.0,91,0.6669313090098987,-0.014620393369891738,0.08204199666543743,0.03993615730385851
chrono_tail,chrono_tail_last_20,Q2,near_date_peer_w7,0.6815517023797905,top50_w050,0.5164835164835165,47,0.6630879539504155,-0.018463748429374927,0.13932315141453147,0.11381724577406559
chrono_tail,chrono_tail_last_20,Q2,near_date_peer_w7,0.6815517023797905,top30_w060,0.31868131868131866,29,0.6807596138548412,-0.0007920885249492748,0.18064079572934205,0.16798015470173974
chrono_tail,chrono_tail_last_20,Q2,near_date_peer_w7,0.6815517023797905,top20_w075,0.2087912087912088,19,0.7260519762851445,0.04450027390535405,0.22648914876975076,0.20095707414619848
chrono_tail,chrono_tail_last_20,Q2,near_date_peer_w7,0.6815517023797905,top10_w090,0.10989010989010989,10,0.7654152135893889,0.08386351120959845,0.3238299305151673,0.3193316049045567
chrono_tail,chrono_tail_last_20,Q2,nn_semantic_app,0.6815517023797905,blend_all_w025,1.0,91,0.6963267029289573,0.014775000549166806,0.06664032278520773,0.042519284923459424
chrono_tail,chrono_tail_last_20,Q2,nn_semantic_app,0.6815517023797905,top50_w050,0.5054945054945055,46,0.7105329129034857,0.02898121052369529,0.11262003037975835,0.11320146340987672
chrono_tail,chrono_tail_last_20,Q2,nn_semantic_app,0.6815517023797905,top30_w060,0.3076923076923077,28,0.7182956890834417,0.0367439867036512,0.15478546421680697,0.15408158866035002
chrono_tail,chrono_tail_last_20,Q2,nn_semantic_app,0.6815517023797905,top20_w075,0.2087912087912088,19,0.7113755157972067,0.029823813417416245,0.189704610240046,0.20177401473537582
chrono_tail,chrono_tail_last_20,Q2,nn_semantic_app,0.6815517023797905,top10_w090,0.10989010989010989,10,0.7302180844795039,0.04866638209971341,0.25718245468333245,0.3009214599870508
chrono_tail,chrono_tail_last_20,Q2,nn_identity_token,0.6815517023797905,blend_all_w025,1.0,91,0.6969277622841804,0.01537605990438995,0.13345247710894556,0.036016890075897846
chrono_tail,chrono_tail_last_20,Q2,nn_identity_token,0.6815517023797905,top50_w050,0.5054945054945055,46,0.72301780422804,0.041466101848249504,0.22067585099059675,0.08474367545548749
chrono_tail,chrono_tail_last_20,Q2,nn_identity_token,0.6815517023797905,top30_w060,0.3076923076923077,28,0.7209553580754888,0.03940365569569837,0.29693187501565704,0.12179044915469757
chrono_tail,chrono_tail_last_20,Q2,nn_identity_token,0.6815517023797905,top20_w075,0.2087912087912088,19,0.7174227317541896,0.03587102937439912,0.35764671679980903,0.163046090150871
chrono_tail,chrono_tail_last_20,Q2,nn_identity_token,0.6815517023797905,top10_w090,0.10989010989010989,10,0.7220845311198035,0.04053282874001307,0.46209342077620025,0.25622139951715794
chrono_tail,chrono_tail_last_20,Q2,nn_hour_transition,0.6815517023797905,blend_all_w025,1.0,91,0.6907912151641039,0.009239512784313453,0.03936652962260633,0.03259586106456738
chrono_tail,chrono_tail_last_20,Q2,nn_hour_transition,0.6815517023797905,top50_w050,0.5054945054945055,46,0.6986455832006592,0.017093880820868712,0.0623109759277078,0.08514462030541907
chrono_tail,chrono_tail_last_20,Q2,nn_hour_transition,0.6815517023797905,top30_w060,0.3076923076923077,28,0.7129222580428053,0.03137055566301483,0.07667182890457454,0.10502850725598982
chrono_tail,chrono_tail_last_20,Q2,nn_hour_transition,0.6815517023797905,top20_w075,0.2087912087912088,19,0.7241920106572867,0.04264030827749621,0.08880487962146906,0.13412115072604675
chrono_tail,chrono_tail_last_20,Q2,nn_hour_transition,0.6815517023797905,top10_w090,0.10989010989010989,10,0.7218692098515717,0.0403175074717812,0.11027895540489638,0.17940443799709102
chrono_tail,chrono_tail_last_20,Q2,nn_rest_boundary,0.6815517023797905,blend_all_w025,1.0,91,0.6772875925030055,-0.004264109876784938,0.04378192386475406,0.03463237185993143
chrono_tail,chrono_tail_last_20,Q2,nn_rest_boundary,0.6815517023797905,top50_w050,0.5054945054945055,46,0.6920682174832755,0.010516515103485058,0.07037710064588841,0.09136160964951569
chrono_tail,chrono_tail_last_20,Q2,nn_rest_boundary,0.6815517023797905,top30_w060,0.3076923076923077,28,0.6977539674035766,0.01620226502378619,0.08613764214095876,0.13073043590826486
chrono_tail,chrono_tail_last_20,Q2,nn_rest_boundary,0.6815517023797905,top20_w075,0.2087912087912088,19,0.7037619120874234,0.02221020970763299,0.0966070217368995,0.17541265093716804
chrono_tail,chrono_tail_last_20,Q2,nn_rest_boundary,0.6815517023797905,top10_w090,0.10989010989010989,10,0.7040164913741458,0.022464788994355334,0.11184187442321222,0.2533683200801746
chrono_tail,chrono_tail_last_20,Q3,same_date_peer_w0,0.7071502980799891,blend_all_w025,1.0,91,0.7030558462418998,-0.004094451838089319,0.08909261583356291,0.06505027000363868
chrono_tail,chrono_tail_last_20,Q3,same_date_peer_w0,0.7071502980799891,top50_w050,0.5054945054945055,46,0.7463957433386007,0.03924544525861162,0.1474607403818982,0.21044838643406755
chrono_tail,chrono_tail_last_20,Q3,same_date_peer_w0,0.7071502980799891,top30_w060,0.31868131868131866,29,0.7178242045858975,0.010673906505908382,0.1759068933499824,0.23491403729846627
chrono_tail,chrono_tail_last_20,Q3,same_date_peer_w0,0.7071502980799891,top20_w075,0.25274725274725274,23,0.7602632258087545,0.05311292772876541,0.18735214565419236,0.32089940966806574
chrono_tail,chrono_tail_last_20,Q3,same_date_peer_w0,0.7071502980799891,top10_w090,0.25274725274725274,23,0.8256987464247306,0.11854844834474154,0.18735214565419236,0.385079291601679
chrono_tail,chrono_tail_last_20,Q3,near_date_peer_w3,0.7071502980799891,blend_all_w025,1.0,91,0.7058204441186219,-0.0013298539613672,0.10860757543119856,0.05086953119803541
chrono_tail,chrono_tail_last_20,Q3,near_date_peer_w3,0.7071502980799891,top50_w050,0.5274725274725275,48,0.7493281323887524,0.04217783430876332,0.17635761790600712,0.1457624844296144
chrono_tail,chrono_tail_last_20,Q3,near_date_peer_w3,0.7071502980799891,top30_w060,0.3076923076923077,28,0.7274905789619139,0.020340280881924855,0.22330475360462848,0.14289664297530533
chrono_tail,chrono_tail_last_20,Q3,near_date_peer_w3,0.7071502980799891,top20_w075,0.23076923076923078,21,0.7367742726705993,0.02962397459061017,0.24807274015365627,0.19500314678893
chrono_tail,chrono_tail_last_20,Q3,near_date_peer_w3,0.7071502980799891,top10_w090,0.14285714285714285,13,0.7800972676282071,0.072946969548218,0.28156609775958397,0.23171892652641962
chrono_tail,chrono_tail_last_20,Q3,near_date_peer_w7,0.7071502980799891,blend_all_w025,1.0,91,0.7122896494640731,0.0051393513840840566,0.094759596168507,0.042239759396323365
chrono_tail,chrono_tail_last_20,Q3,near_date_peer_w7,0.7071502980799891,top50_w050,0.5054945054945055,46,0.7617298134818552,0.05457951540186612,0.1563988250625565,0.11658455436889213
chrono_tail,chrono_tail_last_20,Q3,near_date_peer_w7,0.7071502980799891,top30_w060,0.34065934065934067,31,0.783334727625538,0.07618442954554894,0.18176061009616562,0.17126444298675703
chrono_tail,chrono_tail_last_20,Q3,near_date_peer_w7,0.7071502980799891,top20_w075,0.2087912087912088,19,0.7581783286413804,0.05102803056139127,0.21812497842772,0.178877069113436
chrono_tail,chrono_tail_last_20,Q3,near_date_peer_w7,0.7071502980799891,top10_w090,0.14285714285714285,13,0.7717966963006151,0.06464639822062601,0.2433223925563759,0.25897849302111475
chrono_tail,chrono_tail_last_20,Q3,nn_semantic_app,0.7071502980799891,blend_all_w025,1.0,91,0.7108165825686261,0.0036662844886370394,0.06926942575713894,0.03695384843041158
chrono_tail,chrono_tail_last_20,Q3,nn_semantic_app,0.7071502980799891,top50_w050,0.5054945054945055,46,0.7296404846331532,0.02249018655316415,0.11007603564805162,0.09975712320072283
chrono_tail,chrono_tail_last_20,Q3,nn_semantic_app,0.7071502980799891,top30_w060,0.3076923076923077,28,0.7257318750318035,0.018581576951814394,0.14039883919365642,0.14957627723174394
chrono_tail,chrono_tail_last_20,Q3,nn_semantic_app,0.7071502980799891,top20_w075,0.2087912087912088,19,0.7513810305029371,0.04423073242294806,0.16893555278144295,0.22330665502236968
chrono_tail,chrono_tail_last_20,Q3,nn_semantic_app,0.7071502980799891,top10_w090,0.10989010989010989,10,0.7356902338782416,0.028539935798252536,0.23555368344648114,0.30559526537439863
chrono_tail,chrono_tail_last_20,Q3,nn_identity_token,0.7071502980799891,blend_all_w025,1.0,91,0.7025877625063368,-0.004562535573652271,0.12181091024044476,0.042807172808979575
chrono_tail,chrono_tail_last_20,Q3,nn_identity_token,0.7071502980799891,top50_w050,0.5054945054945055,46,0.6979418556419558,-0.009208442438033315,0.19092486021419328,0.0979524470895731
chrono_tail,chrono_tail_last_20,Q3,nn_identity_token,0.7071502980799891,top30_w060,0.3076923076923077,28,0.7098348993554182,0.0026846012754291326,0.2293562174735634,0.13078597634410694
chrono_tail,chrono_tail_last_20,Q3,nn_identity_token,0.7071502980799891,top20_w075,0.2087912087912088,19,0.7252484182401114,0.018098120160122355,0.25541874696384564,0.16956330222685043
chrono_tail,chrono_tail_last_20,Q3,nn_identity_token,0.7071502980799891,top10_w090,0.10989010989010989,10,0.7109651228533527,0.00381482477336359,0.29014382577996284,0.2301699679753914
chrono_tail,chrono_tail_last_20,Q3,nn_hour_transition,0.7071502980799891,blend_all_w025,1.0,91,0.7054023930503397,-0.001747905029649388,0.05315809730014472,0.035908449494076365
chrono_tail,chrono_tail_last_20,Q3,nn_hour_transition,0.7071502980799891,top50_w050,0.5054945054945055,46,0.7332132014886533,0.02606290340866424,0.08236455390755845,0.08170176598141742
chrono_tail,chrono_tail_last_20,Q3,nn_hour_transition,0.7071502980799891,top30_w060,0.3076923076923077,28,0.7443886807869187,0.037238382706929585,0.1007300891207419,0.11787611426815811
chrono_tail,chrono_tail_last_20,Q3,nn_hour_transition,0.7071502980799891,top20_w075,0.2087912087912088,19,0.7485178349443804,0.04136753686439132,0.11437828833888075,0.15293511758816586
chrono_tail,chrono_tail_last_20,Q3,nn_hour_transition,0.7071502980799891,top10_w090,0.10989010989010989,10,0.7436919929492285,0.036541694869239416,0.1371642223684344,0.221522253587448
chrono_tail,chrono_tail_last_20,Q3,nn_rest_boundary,0.7071502980799891,blend_all_w025,1.0,91,0.6913830202281334,-0.01576727785185572,0.04500290501210026,0.035397437799796566
chrono_tail,chrono_tail_last_20,Q3,nn_rest_boundary,0.7071502980799891,top50_w050,0.5054945054945055,46,0.6961248432568345,-0.011025454823154535,0.07332222884355503,0.09547513438424442
chrono_tail,chrono_tail_last_20,Q3,nn_rest_boundary,0.7071502980799891,top30_w060,0.3076923076923077,28,0.7041423906991312,-0.003007907380857877,0.09514361744255947,0.1259307112237026
chrono_tail,chrono_tail_last_20,Q3,nn_rest_boundary,0.7071502980799891,top20_w075,0.2087912087912088,19,0.7209481151078776,0.013797817027888515,0.11364029076768249,0.15712097730577348
chrono_tail,chrono_tail_last_20,Q3,nn_rest_boundary,0.7071502980799891,top10_w090,0.10989010989010989,10,0.7379904146892257,0.03084011660923658,0.13405052119522837,0.19282524936376275
chrono_tail,chrono_tail_last_20,S1,same_date_peer_w0,0.5320997646048389,blend_all_w025,1.0,91,0.5587594809592362,0.026659716354397345,0.10347628230636587,0.0715716439515873
chrono_tail,chrono_tail_last_20,S1,same_date_peer_w0,0.5320997646048389,top50_w050,0.6153846153846154,56,0.600250335582168,0.06815057097732913,0.15507361719060883,0.1929544417688494
chrono_tail,chrono_tail_last_20,S1,same_date_peer_w0,0.5320997646048389,top30_w060,0.3626373626373626,33,0.6229119251236122,0.09081216051877328,0.19444585127036382,0.27940311100490844
chrono_tail,chrono_tail_last_20,S1,same_date_peer_w0,0.5320997646048389,top20_w075,0.26373626373626374,24,0.5656054449529605,0.033505680348121625,0.21722376973073354,0.2795605029530664
chrono_tail,chrono_tail_last_20,S1,same_date_peer_w0,0.5320997646048389,top10_w090,0.10989010989010989,10,0.5867894811069961,0.05468971650215726,0.2932590529247911,0.5160398270933383
chrono_tail,chrono_tail_last_20,S1,near_date_peer_w3,0.5320997646048389,blend_all_w025,1.0,91,0.5745225424572314,0.04242277785239257,0.10563068247735248,0.04430973650381686
chrono_tail,chrono_tail_last_20,S1,near_date_peer_w3,0.5320997646048389,top50_w050,0.5054945054945055,46,0.6205730936412135,0.08847332903637461,0.1744819385640292,0.13088464269804034
chrono_tail,chrono_tail_last_20,S1,near_date_peer_w3,0.5320997646048389,top30_w060,0.3516483516483517,32,0.6428565812355123,0.11075681663067338,0.20500745935384257,0.20765584318210853
chrono_tail,chrono_tail_last_20,S1,near_date_peer_w3,0.5320997646048389,top20_w075,0.23076923076923078,21,0.6100273971541444,0.07792763254930557,0.23896052796520367,0.19930910361180545
chrono_tail,chrono_tail_last_20,S1,near_date_peer_w3,0.5320997646048389,top10_w090,0.10989010989010989,10,0.5978273328530794,0.06572756824824055,0.3096065523380983,0.33356811630323835
chrono_tail,chrono_tail_last_20,S1,near_date_peer_w7,0.5320997646048389,blend_all_w025,1.0,91,0.5664907540947559,0.034390989489917034,0.07685455328321504,0.03833800442061886
chrono_tail,chrono_tail_last_20,S1,near_date_peer_w7,0.5320997646048389,top50_w050,0.5054945054945055,46,0.5956453345630063,0.0635455699581674,0.11783748913949399,0.09420326856924097
chrono_tail,chrono_tail_last_20,S1,near_date_peer_w7,0.5320997646048389,top30_w060,0.3076923076923077,28,0.6104775233593026,0.07837775875446373,0.13689031777319913,0.14813676660813366
chrono_tail,chrono_tail_last_20,S1,near_date_peer_w7,0.5320997646048389,top20_w075,0.2087912087912088,19,0.6423525866841574,0.11025282207931852,0.1490126251330218,0.2558185464653961
chrono_tail,chrono_tail_last_20,S1,near_date_peer_w7,0.5320997646048389,top10_w090,0.13186813186813187,12,0.5744485704470995,0.04234880584226064,0.15928192771675265,0.20870934115830606
chrono_tail,chrono_tail_last_20,S1,nn_semantic_app,0.5320997646048389,blend_all_w025,1.0,91,0.5293490790279682,-0.0027506855768706373,0.10302451535757681,0.030229805874414834
chrono_tail,chrono_tail_last_20,S1,nn_semantic_app,0.5320997646048389,top50_w050,0.5054945054945055,46,0.5187382698062079,-0.013361494798631024,0.17357768317854755,0.06500619665745654
chrono_tail,chrono_tail_last_20,S1,nn_semantic_app,0.5320997646048389,top30_w060,0.3076923076923077,28,0.5097248343322134,-0.022374930272625493,0.22222643888072097,0.08915508512220827
chrono_tail,chrono_tail_last_20,S1,nn_semantic_app,0.5320997646048389,top20_w075,0.2087912087912088,19,0.5144337241085061,-0.017666040496332802,0.2589391871741464,0.1279560039470763
chrono_tail,chrono_tail_last_20,S1,nn_semantic_app,0.5320997646048389,top10_w090,0.10989010989010989,10,0.5332346721890037,0.0011349075841647904,0.3212702811274139,0.1787399415070874
chrono_tail,chrono_tail_last_20,S1,nn_identity_token,0.5320997646048389,blend_all_w025,1.0,91,0.5436495581229424,0.01154979351810348,0.28007695542347233,0.037963633414029224
chrono_tail,chrono_tail_last_20,S1,nn_identity_token,0.5320997646048389,top50_w050,0.5054945054945055,46,0.5640694943702711,0.03196972976543222,0.4822297234251342,0.09197250149259358
chrono_tail,chrono_tail_last_20,S1,nn_identity_token,0.5320997646048389,top30_w060,0.3076923076923077,28,0.5597452330596273,0.027645468454788436,0.6526060572982683,0.11158340139186376
chrono_tail,chrono_tail_last_20,S1,nn_identity_token,0.5320997646048389,top20_w075,0.2087912087912088,19,0.5758501983437744,0.0437504337389355,0.7688713123079477,0.16660255615028297
chrono_tail,chrono_tail_last_20,S1,nn_identity_token,0.5320997646048389,top10_w090,0.10989010989010989,10,0.5622804343113139,0.03018066970647504,0.8748534174705851,0.22837507682775274
chrono_tail,chrono_tail_last_20,S1,nn_hour_transition,0.5320997646048389,blend_all_w025,1.0,91,0.5301774361227847,-0.001922328482054203,0.07363588137344274,0.03151549568992877
chrono_tail,chrono_tail_last_20,S1,nn_hour_transition,0.5320997646048389,top50_w050,0.5054945054945055,46,0.5385086500576607,0.006408885452821811,0.11538699633398912,0.07827817153038824
chrono_tail,chrono_tail_last_20,S1,nn_hour_transition,0.5320997646048389,top30_w060,0.3076923076923077,28,0.538393396130921,0.0062936315260820885,0.13671062959142677,0.10050445076431846
chrono_tail,chrono_tail_last_20,S1,nn_hour_transition,0.5320997646048389,top20_w075,0.2087912087912088,19,0.5473010234456415,0.01520125884080259,0.15073441311460198,0.1308800051833046
chrono_tail,chrono_tail_last_20,S1,nn_hour_transition,0.5320997646048389,top10_w090,0.10989010989010989,10,0.5566213465167876,0.024521581911948753,0.1662779499475729,0.17298618109615946
chrono_tail,chrono_tail_last_20,S1,nn_rest_boundary,0.5320997646048389,blend_all_w025,1.0,91,0.5246164616828487,-0.007483302921990176,0.0589660320847311,0.03713763660317353
chrono_tail,chrono_tail_last_20,S1,nn_rest_boundary,0.5320997646048389,top50_w050,0.5054945054945055,46,0.5117600288761891,-0.020339735728649777,0.08779980674172318,0.08345180556808661
chrono_tail,chrono_tail_last_20,S1,nn_rest_boundary,0.5320997646048389,top30_w060,0.3076923076923077,28,0.5091773498992049,-0.022922414705633942,0.1044688032413782,0.09298092543539797
chrono_tail,chrono_tail_last_20,S1,nn_rest_boundary,0.5320997646048389,top20_w075,0.2087912087912088,19,0.5106924153851776,-0.021407349219661254,0.11486356166863727,0.11575224766599472
chrono_tail,chrono_tail_last_20,S1,nn_rest_boundary,0.5320997646048389,top10_w090,0.10989010989010989,10,0.5276967886551096,-0.004402975949729271,0.13102249238871239,0.14609830039689742
chrono_tail,chrono_tail_last_20,S2,same_date_peer_w0,0.6356792955072419,blend_all_w025,1.0,91,0.6700571727059217,0.034377877198679796,0.11979144346832368,0.08231956650586046
chrono_tail,chrono_tail_last_20,S2,same_date_peer_w0,0.6356792955072419,top50_w050,0.6483516483516484,59,0.7041827851374779,0.068503489630236,0.1756479864029083,0.21159532293953712
chrono_tail,chrono_tail_last_20,S2,same_date_peer_w0,0.6356792955072419,top30_w060,0.32967032967032966,30,0.6270932653584866,-0.008586030148755253,0.2501764159702879,0.2636042970348362
chrono_tail,chrono_tail_last_20,S2,same_date_peer_w0,0.6356792955072419,top20_w075,0.23076923076923078,21,0.6543278705132142,0.01864857500597228,0.27993102533492503,0.3691446751115139
chrono_tail,chrono_tail_last_20,S2,same_date_peer_w0,0.6356792955072419,top10_w090,0.15384615384615385,14,0.6960073272164923,0.060328031709250385,0.28953442101074417,0.5297194970994691
chrono_tail,chrono_tail_last_20,S2,near_date_peer_w3,0.6356792955072419,blend_all_w025,1.0,91,0.6482844950929058,0.012605199585663862,0.16089406718787574,0.061755273552148736
chrono_tail,chrono_tail_last_20,S2,near_date_peer_w3,0.6356792955072419,top50_w050,0.5494505494505495,50,0.6582562240203742,0.02257692851313231,0.2485046973126757,0.17335351653940834
chrono_tail,chrono_tail_last_20,S2,near_date_peer_w3,0.6356792955072419,top30_w060,0.31868131868131866,29,0.6488578839911538,0.013178588483911957,0.3206477796017565,0.2039779297806588
chrono_tail,chrono_tail_last_20,S2,near_date_peer_w3,0.6356792955072419,top20_w075,0.24175824175824176,22,0.6647878412826074,0.02910854577536548,0.35838611056229447,0.2780824932050528
