model,fold_id,mean_logloss,logloss_Q1,logloss_Q2,logloss_Q3,logloss_S1,logloss_S2,logloss_S3,logloss_S4
ext_context_only_k50_C0.01,chrono_last_30,0.699785273621079,0.7119695520433664,0.7320143167263861,0.6701944147205892,0.6503324119513524,0.6760061395788663,0.7257306695110802,0.7322494108159131
ext_context_only_k50_C0.03,chrono_last_20,0.7088828812955364,0.7268941232729265,0.7366582491146157,0.6988347719123417,0.6301009744170494,0.7584416137209232,0.7258416238802844,0.6854088127506146
ext_context_only_k50_C0.03,chrono_last_25,0.7070257070564506,0.7528219392138473,0.7507954988259232,0.6875534533485752,0.6652353071645818,0.7047151711405542,0.7089154027348692,0.679143176966803
ext_context_only_k50_C0.03,chrono_last_30,0.7050796723406721,0.7191560517280717,0.7546298690213433,0.6698852654526637,0.654031545722192,0.6791344010054877,0.709176758791095,0.7495438146638508
ext_context_only_k50_C0.1,chrono_last_20,0.7279091476553846,0.7516553536767179,0.7493081222034368,0.7296028318107904,0.6230313107203226,0.7833141242794737,0.774357986430028,0.6840943044669239
ext_context_only_k50_C0.1,chrono_last_25,0.728144526974359,0.798271868062158,0.7560843250663449,0.7190600226709517,0.6774257179169578,0.7459440314297899,0.7223593366320311,0.6778663870422803
ext_context_only_k50_C0.1,chrono_last_30,0.7246393987690138,0.7357712044752199,0.7960619030835394,0.6754547766706669,0.6691781974523057,0.7031267662907597,0.7127649814135957,0.7801179619970086
ext_context_only_k50_C0.3,chrono_last_20,0.7569285819305539,0.7818818494015538,0.8124472061038445,0.7618297377597868,0.6315307873035048,0.8009552438725258,0.8199652198992066,0.6898900291734557
ext_context_only_k50_C0.3,chrono_last_25,0.765210821980201,0.8685552301849394,0.7985870876741461,0.768849881026241,0.7102806213072658,0.7892812824059307,0.7366679623142272,0.6842536889486566
ext_context_only_k50_C0.3,chrono_last_30,0.7543527356802359,0.7848451478312425,0.8277358725805342,0.6901216218033873,0.6931433715780487,0.7405778864254499,0.7283814712865796,0.8156637782564087
ext_context_only_k100_C0.001,chrono_last_20,0.6890497674118239,0.6786298953241469,0.7309293842569372,0.6781000639892593,0.6615872208257156,0.693340745547434,0.6979035905861417,0.6828574713531324
ext_context_only_k100_C0.001,chrono_last_25,0.6958155891228625,0.6922672295465234,0.7378056814986999,0.6806962072849934,0.669673692572924,0.6796361576294556,0.7166235099103873,0.6940066454170536
ext_context_only_k100_C0.001,chrono_last_30,0.6960934464637799,0.6890705513656468,0.7140969139475623,0.682106039149713,0.6753050254105676,0.6908345020499276,0.7196201792072611,0.7016209141157806
ext_context_only_k100_C0.003,chrono_last_20,0.6889822470802113,0.6858354331812144,0.7334592796663002,0.6758818984857069,0.6565524661905151,0.6996019218663542,0.6921977385164142,0.6793469916549734
ext_context_only_k100_C0.003,chrono_last_25,0.6958460004636274,0.7039147672948513,0.7432559053759973,0.6754205554888592,0.6655107620681678,0.6752943497375413,0.7150526721940307,0.6924729910859442
ext_context_only_k100_C0.003,chrono_last_30,0.6970308566905806,0.6985718903503357,0.7173735377365286,0.678912166931165,0.6702925803657361,0.6794820693323227,0.718249580254937,0.7163341718630389
ext_context_only_k100_C0.01,chrono_last_20,0.6931520236886792,0.701650407016359,0.7293043798542237,0.6851489805288155,0.6485811022861705,0.71673555413227,0.699971609640422,0.6706721323624942
ext_context_only_k100_C0.01,chrono_last_25,0.6967017676845971,0.7220362910114834,0.7444727379903959,0.6757091132932103,0.6635670097359844,0.6826351990831292,0.7019197680340874,0.6865722546438897
ext_context_only_k100_C0.01,chrono_last_30,0.6978170847179502,0.7055049475559644,0.7290818680590991,0.676161191173832,0.6695127514859497,0.6705915925378179,0.6995693419950001,0.7342979002179885
ext_context_only_k100_C0.03,chrono_last_20,0.7045015206153347,0.7201492268576397,0.72625124111824,0.7069235628773917,0.6376089795730256,0.7401423282205561,0.7372321224993457,0.663203183161144
ext_context_only_k100_C0.03,chrono_last_25,0.7054932464091921,0.7490863529719918,0.7462069930025123,0.6884450486571569,0.6640904624989733,0.7038622683023799,0.7052065966007497,0.681555002830581
ext_context_only_k100_C0.03,chrono_last_30,0.7064085685593271,0.7099267097089563,0.751809905459407,0.6768698676075542,0.6729122143041191,0.677334377150683,0.6961679995372041,0.7598389061473658
ext_context_only_k100_C0.1,chrono_last_20,0.7272501286870158,0.7400376148247467,0.7555602921550203,0.7402208422553973,0.6255975307883073,0.7641783962113669,0.7968380932408775,0.6683181313333947
ext_context_only_k100_C0.1,chrono_last_25,0.7334601612787198,0.7997677759622024,0.772413731305634,0.7258892757549121,0.6776363819604881,0.7409911641243369,0.7329239204100962,0.6845988794333684
ext_context_only_k100_C0.1,chrono_last_30,0.7296479602542717,0.7263575948696378,0.7955299802535514,0.6839663710920042,0.6814395319100787,0.6967356777831093,0.7234543862196154,0.8000521796519052
ext_context_only_k100_C0.3,chrono_last_20,0.7617210289937015,0.7706512455474817,0.8216682297594979,0.7827875884434364,0.6263949510247144,0.7877421135413798,0.8517412083028663,0.6910618663365347
ext_context_only_k100_C0.3,chrono_last_25,0.7796283506062734,0.8931600249260494,0.8193503262564721,0.7804585912708453,0.7157958703542379,0.7822129630853616,0.7665909208853952,0.6998297574655525
ext_context_only_k100_C0.3,chrono_last_30,0.7639398731987368,0.7840748535621872,0.8286951134772117,0.7002613677480197,0.6981783051438047,0.7316733433817018,0.7711122384770642,0.8335838906011676
ext_context_only_k200_C0.001,chrono_last_20,0.6890497674118239,0.6786298953241469,0.7309293842569372,0.6781000639892593,0.6615872208257156,0.693340745547434,0.6979035905861417,0.6828574713531324
ext_context_only_k200_C0.001,chrono_last_25,0.6958155891228625,0.6922672295465234,0.7378056814986999,0.6806962072849934,0.669673692572924,0.6796361576294556,0.7166235099103873,0.6940066454170536
ext_context_only_k200_C0.001,chrono_last_30,0.6960934464637799,0.6890705513656468,0.7140969139475623,0.682106039149713,0.6753050254105676,0.6908345020499276,0.7196201792072611,0.7016209141157806
ext_context_only_k200_C0.003,chrono_last_20,0.6889822470802113,0.6858354331812144,0.7334592796663002,0.6758818984857069,0.6565524661905151,0.6996019218663542,0.6921977385164142,0.6793469916549734
ext_context_only_k200_C0.003,chrono_last_25,0.6958460004636274,0.7039147672948513,0.7432559053759973,0.6754205554888592,0.6655107620681678,0.6752943497375413,0.7150526721940307,0.6924729910859442
ext_context_only_k200_C0.003,chrono_last_30,0.6970308566905806,0.6985718903503357,0.7173735377365286,0.678912166931165,0.6702925803657361,0.6794820693323227,0.718249580254937,0.7163341718630389
ext_context_only_k200_C0.01,chrono_last_20,0.6931520236886792,0.701650407016359,0.7293043798542237,0.6851489805288155,0.6485811022861705,0.71673555413227,0.699971609640422,0.6706721323624942
ext_context_only_k200_C0.01,chrono_last_25,0.6967017676845971,0.7220362910114834,0.7444727379903959,0.6757091132932103,0.6635670097359844,0.6826351990831292,0.7019197680340874,0.6865722546438897
ext_context_only_k200_C0.01,chrono_last_30,0.6978170847179502,0.7055049475559644,0.7290818680590991,0.676161191173832,0.6695127514859497,0.6705915925378179,0.6995693419950001,0.7342979002179885
ext_context_only_k200_C0.03,chrono_last_20,0.7045015206153347,0.7201492268576397,0.72625124111824,0.7069235628773917,0.6376089795730256,0.7401423282205561,0.7372321224993457,0.663203183161144
ext_context_only_k200_C0.03,chrono_last_25,0.7054932464091921,0.7490863529719918,0.7462069930025123,0.6884450486571569,0.6640904624989733,0.7038622683023799,0.7052065966007497,0.681555002830581
ext_context_only_k200_C0.03,chrono_last_30,0.7064085685593271,0.7099267097089563,0.751809905459407,0.6768698676075542,0.6729122143041191,0.677334377150683,0.6961679995372041,0.7598389061473658
ext_context_only_k200_C0.1,chrono_last_20,0.7272501286870158,0.7400376148247467,0.7555602921550203,0.7402208422553973,0.6255975307883073,0.7641783962113669,0.7968380932408775,0.6683181313333947
ext_context_only_k200_C0.1,chrono_last_25,0.7334601612787198,0.7997677759622024,0.772413731305634,0.7258892757549121,0.6776363819604881,0.7409911641243369,0.7329239204100962,0.6845988794333684
ext_context_only_k200_C0.1,chrono_last_30,0.7296479602542717,0.7263575948696378,0.7955299802535514,0.6839663710920042,0.6814395319100787,0.6967356777831093,0.7234543862196154,0.8000521796519052
ext_context_only_k200_C0.3,chrono_last_20,0.7617210289937015,0.7706512455474817,0.8216682297594979,0.7827875884434364,0.6263949510247144,0.7877421135413798,0.8517412083028663,0.6910618663365347
ext_context_only_k200_C0.3,chrono_last_25,0.7796283506062734,0.8931600249260494,0.8193503262564721,0.7804585912708453,0.7157958703542379,0.7822129630853616,0.7665909208853952,0.6998297574655525
ext_context_only_k200_C0.3,chrono_last_30,0.7639398731987368,0.7840748535621872,0.8286951134772117,0.7002613677480197,0.6981783051438047,0.7316733433817018,0.7711122384770642,0.8335838906011676
ext_appsem_only_k5_C0.001,chrono_last_20,0.6918272894427389,0.6891689706910888,0.6946969126805603,0.6973743783961908,0.6730422951342563,0.6928545049535887,0.7043773928233296,0.6912765714201566
ext_appsem_only_k5_C0.001,chrono_last_25,0.6918427487630695,0.6865353147963088,0.6947007636459823,0.6998909974715882,0.6736048832074979,0.6936958687806976,0.7028028295945749,0.6916685838448368
ext_appsem_only_k5_C0.001,chrono_last_30,0.690342732944039,0.6863067218097179,0.6905120458271498,0.6940929405075971,0.6759321668739097,0.6980669069830804,0.6944046312844302,0.6930837173223882
ext_appsem_only_k5_C0.003,chrono_last_20,0.6905128189246428,0.6866650695810753,0.6959898565116914,0.7032282807005718,0.6517847431317114,0.6913621705073203,0.7146787683050226,0.6898808437351074
ext_appsem_only_k5_C0.003,chrono_last_25,0.6891445061916148,0.6812564777890219,0.6953738684568732,0.7066452251482158,0.6535078169970364,0.688163115164134,0.7080713730984103,0.6909936666876118
ext_appsem_only_k5_C0.003,chrono_last_30,0.6862910860379065,0.6799638326468254,0.687389076979867,0.694644165826201,0.660966590801086,0.6926388197621934,0.6943903672567838,0.694044748992389
ext_appsem_only_k5_C0.01,chrono_last_20,0.6898602796694328,0.6882288265948292,0.6948921377152902,0.7141957379156055,0.6229247591998012,0.6937665193261978,0.7230205510127385,0.6919934259215665
ext_appsem_only_k5_C0.01,chrono_last_25,0.6855101790746855,0.6775814241896181,0.6948963882859509,0.7131027136834377,0.6275487729171281,0.6813332802401939,0.708844581416059,0.6952640927904099
ext_appsem_only_k5_C0.01,chrono_last_30,0.6814989265949827,0.6744268793395526,0.6836290360392453,0.6928156150818547,0.6462236196104795,0.6832837759891608,0.6910673272984779,0.6990462328061089
ext_appsem_only_k5_C0.03,chrono_last_20,0.6932560484633535,0.6963158162004426,0.6926141412770344,0.7275041757752928,0.602231581601001,0.709314153123713,0.7247777676133947,0.7000347036525976
ext_appsem_only_k5_C0.03,chrono_last_25,0.6853329294410297,0.6788609464146999,0.6938146396169986,0.7173649068911977,0.6105159272682337,0.6849282243170935,0.704860834793606,0.7069850267853789
ext_appsem_only_k5_C0.03,chrono_last_30,0.6807701640868443,0.673662209606293,0.6830993692895416,0.6902435316122482,0.6404589606570738,0.6842547784542145,0.6856956458384065,0.7079766531501323
ext_appsem_only_k5_C0.1,chrono_last_20,0.700611032955267,0.7073320438658601,0.6925766088670537,0.7393470157500944,0.5920737238196241,0.7334169907423631,0.7298788008201371,0.7096520468217361
ext_appsem_only_k5_C0.1,chrono_last_25,0.6886682530751396,0.6823303843601889,0.691726053703886,0.7186846752163926,0.6030538645567596,0.6982404296364556,0.7060044953028387,0.7206378687494561
ext_appsem_only_k5_C0.1,chrono_last_30,0.6848472844300523,0.6754168365487296,0.6858677753733072,0.6885737045396112,0.6418910186183725,0.6973693761894108,0.687294908838972,0.7175173709019624
ext_appsem_only_k5_C0.3,chrono_last_20,0.7056820206065177,0.7137115300576472,0.6943322848882885,0.7446359326400441,0.5904044174480368,0.7483188038991301,0.7331865191227767,0.7151846561897006
ext_appsem_only_k5_C0.3,chrono_last_25,0.691735707836188,0.6844589550575525,0.6899005087275709,0.7196198431892782,0.6040344056048422,0.7080439458139143,0.7078102369226039,0.7282820595375541
ext_appsem_only_k5_C0.3,chrono_last_30,0.6884794257847668,0.6770897006853437,0.6894373046957405,0.6874905212472814,0.6439106433407275,0.7083218495584565,0.6898555063868096,0.7232504545790092
ext_appsem_only_k10_C0.001,chrono_last_20,0.6953070210071256,0.6860180934461326,0.692245711255683,0.7021136987775825,0.6715126093686699,0.6935112458850367,0.7054366683163013,0.7163111200004727
ext_appsem_only_k10_C0.001,chrono_last_25,0.6932753725137744,0.6864809929367282,0.6906442400943618,0.707750098457713,0.6735306856093366,0.6955247066042276,0.706334311475285,0.692662572418769
ext_appsem_only_k10_C0.001,chrono_last_30,0.6924730406795484,0.6894793542986478,0.6937212834238909,0.6993836557921486,0.6747792172742388,0.7001225809625702,0.6978678921913214,0.6919573008140212
ext_appsem_only_k10_C0.003,chrono_last_20,0.6963393172332673,0.6813579708835902,0.6886234802354448,0.7094977600150874,0.6519051626013521,0.6926516912010241,0.7128703558197473,0.7374687998766242
ext_appsem_only_k10_C0.003,chrono_last_25,0.6922210648397317,0.682702581352883,0.6854366963120939,0.7182977839179406,0.6586100274108114,0.690850603942666,0.7144370163423832,0.6952127445993437
ext_appsem_only_k10_C0.003,chrono_last_30,0.6915881894050855,0.6882265903348604,0.6928794921369513,0.7048614523387023,0.6625768245944248,0.7014781212581228,0.6990823084662441,0.6920125367062918
ext_appsem_only_k10_C0.01,chrono_last_20,0.6966085569538627,0.678648120031737,0.6796311137328039,0.7211434882958795,0.6242216522761628,0.6952369425565237,0.7146952743233294,0.7626833074606026
ext_appsem_only_k10_C0.01,chrono_last_25,0.6900958253956835,0.6816360359741016,0.6756639052070773,0.7280907622719599,0.6377952398023937,0.6835706427270892,0.7213766080999866,0.702537583687176
ext_appsem_only_k10_C0.01,chrono_last_30,0.6924463804022872,0.690822072808772,0.6914311109728664,0.7110318979973985,0.6524184313949827,0.7066539780820129,0.6992869694234083,0.6954802021365702
ext_appsem_only_k10_C0.03,chrono_last_20,0.7003643067593727,0.6803273353234109,0.6713293787502567,0.7395113530211909,0.6015913761643141,0.7134157706338558,0.7115052370419828,0.7848696963805982
ext_appsem_only_k10_C0.03,chrono_last_25,0.6904899150647342,0.6850645761331284,0.6682436557826784,0.7352283374232105,0.618973861870985,0.6885835440787514,0.7249395766621702,0.7123958535022153
ext_appsem_only_k10_C0.03,chrono_last_30,0.6963254984735192,0.6966150033471509,0.6940743883151127,0.7167607568463887,0.646790166714186,0.7207366663660988,0.6976252843001922,0.7016762234255057
ext_appsem_only_k10_C0.1,chrono_last_20,0.7080313356309748,0.6843470517288976,0.6636110527080765,0.7621311044220841,0.5854778279366627,0.7467787896280396,0.7112978915338839,0.8025756314591787
ext_appsem_only_k10_C0.1,chrono_last_25,0.6941181677865753,0.6903296882212008,0.6641424292216194,0.743392913762242,0.601237443326497,0.710390837477419,0.7297804643484939,0.7195533981485549
ext_appsem_only_k10_C0.1,chrono_last_30,0.7031747855392277,0.7025250582261301,0.7002105822456611,0.7203681754415626,0.6493722162389031,0.7438470214405988,0.699290706965732,0.7066097382160064
ext_appsem_only_k10_C0.3,chrono_last_20,0.7134743193165257,0.6884466112890141,0.6572851731654225,0.774875824742551,0.5794827826536444,0.7721593863467614,0.7112640440426881,0.8108064129755976
ext_appsem_only_k10_C0.3,chrono_last_25,0.6976838992278607,0.6945534224894024,0.6641932869495876,0.7483739455622095,0.5911404515035908,0.7314122752329694,0.7333100197467931,0.7208038931104717
