model,subset,n_features,k,C,fold_id,mean_logloss,logloss_Q1,logloss_Q2,logloss_Q3,logloss_S1,logloss_S2,logloss_S3,logloss_S4
feature_subset_selectk_logistic,semantic_only,1281,120,0.003,chrono_last_20,0.658048715907596,0.6393519412024985,0.7203064515690841,0.7216834933892059,0.6335287493640936,0.6291998174981056,0.6229186171276849,0.6393519412024994
feature_subset_selectk_logistic,semantic_only,1281,120,0.1,chrono_last_20,0.6580487159075961,0.6393519412024985,0.7203064515690846,0.7216834933892062,0.6335287493640936,0.6291998174981056,0.6229186171276849,0.6393519412024994
feature_subset_selectk_logistic,all,4241,20,0.003,chrono_last_25,0.6581160540805598,0.6784941990214848,0.6597564985146619,0.7075485584645744,0.6223535952523168,0.6533768173035089,0.6366561462642133,0.648626563743159
feature_subset_selectk_logistic,subj_norm_only,3178,20,0.003,chrono_last_25,0.6581160540805598,0.6784941990214848,0.6597564985146619,0.7075485584645744,0.6223535952523168,0.6533768173035089,0.6366561462642133,0.648626563743159
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,10,0.01,chrono_last_20,0.6581941854628751,0.6529524285927669,0.6874713753820422,0.7379390983221895,0.5845603049599318,0.6508169997914893,0.6552091146125009,0.638409976579205
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,10,0.03,chrono_last_20,0.65833091939122,0.6599966479920274,0.6893594325608599,0.7513740208906873,0.5558514006271851,0.6528956211435973,0.6630889855223208,0.6357503270018624
feature_subset_selectk_logistic,all,4241,50,0.001,chrono_last_20,0.6583490732217879,0.6607050459292247,0.7211661470062841,0.7230892099245426,0.6216266629414323,0.6463462015012621,0.6336859064905038,0.6018243387592657
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,20,0.003,chrono_last_25,0.6587520976929558,0.670216477070664,0.6657906965742794,0.7091805779643104,0.6179613706287166,0.6562401308060355,0.6455861335725716,0.6462892972341129
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,10,0.1,chrono_last_20,0.6590374525041468,0.6657593487241117,0.6886977421928382,0.7611104574794835,0.5326478285007168,0.6529470652593946,0.6773702763617853,0.6347294490106975
feature_subset_selectk_logistic,semantic_only,1281,10,0.003,chrono_last_20,0.6590405599977406,0.6546830991068638,0.68298965488391,0.7244920054064078,0.6495655750166688,0.6559018226406941,0.6421683575709375,0.6034834053587018
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,20,0.001,chrono_last_20,0.6591540886267995,0.6623205726372838,0.6774417014889073,0.7102270392578598,0.633523507075603,0.6650496138208696,0.65865697733866,0.6068592087684131
feature_subset_selectk_logistic,semantic_only,1281,50,0.03,chrono_last_20,0.6592112234659815,0.6393519412024985,0.695299555894032,0.7004041279009939,0.7006599187862812,0.6128994891476058,0.6265115901279591,0.6393519412024994
feature_subset_selectk_logistic,subj_norm_only,3178,50,0.001,chrono_last_20,0.6592120405816556,0.6607050459292247,0.7211661470062841,0.7297611584186597,0.6216266629414323,0.6457150245262184,0.6336859064905038,0.6018243387592657
feature_subset_selectk_logistic,no_flat_hourly,3185,30,0.001,chrono_last_30,0.6592918515313861,0.6561502098048327,0.6715350916383558,0.696762317821749,0.6327059280147203,0.6775269398947367,0.6454384266590679,0.6349240468862407
feature_subset_selectk_logistic,subj_norm_only,3178,10,0.03,chrono_last_20,0.6594604192623309,0.6731506948522954,0.6932056921143912,0.7602615279939952,0.5689442463799999,0.6461623245280017,0.6424531203995473,0.6320453285680852
feature_subset_selectk_logistic,all,4241,10,0.03,chrono_last_20,0.6594604192623309,0.6731506948522954,0.6932056921143912,0.7602615279939952,0.5689442463799999,0.6461623245280017,0.6424531203995473,0.6320453285680852
feature_subset_selectk_logistic,semantic_only,1281,10,0.003,chrono_last_25,0.6596104660745052,0.6656293064511883,0.672343570356532,0.7069023492669022,0.6592716964712233,0.6570615116988949,0.6410595211259926,0.6150053071508034
feature_subset_selectk_logistic,subj_norm_only,3178,10,0.1,chrono_last_20,0.6598567574809107,0.6756036866353868,0.6955478846643439,0.7709496946675501,0.5470311379497842,0.6501605085996878,0.6481642318088849,0.631540158040737
feature_subset_selectk_logistic,all,4241,10,0.1,chrono_last_20,0.6598567574809107,0.6756036866353868,0.6955478846643439,0.7709496946675501,0.5470311379497842,0.6501605085996878,0.6481642318088849,0.631540158040737
feature_subset_selectk_logistic,semantic_only,1281,10,0.003,chrono_last_30,0.6600819376374927,0.6482656116185168,0.676471052363824,0.6832725777054851,0.6579249552127995,0.6774489981871347,0.641832356368762,0.6353580120059261
feature_subset_selectk_logistic,semantic_only,1281,50,0.03,chrono_last_30,0.6600834255875317,0.652510678672623,0.6718133453499793,0.7166257687249838,0.695510700385366,0.647957340520211,0.5836554667869354,0.6525106786726237
feature_subset_selectk_logistic,daily_windows_only,1204,10,0.003,chrono_last_20,0.6602278129720139,0.6735933528179078,0.6908560600316563,0.6911131396525342,0.6261634931291086,0.6575487995591267,0.6247780983142125,0.6575417472995511
feature_subset_selectk_logistic,sleep_only,592,10,0.01,chrono_last_25,0.6603112417497317,0.6917850853603075,0.6552930640409489,0.6778219031877032,0.6357157291847668,0.6457549588083685,0.65020511463298,0.6656028370330471
feature_subset_selectk_logistic,all,4241,30,0.003,chrono_last_30,0.6604282461181388,0.6574099681671556,0.6725392951526452,0.6945519317346075,0.6312801743911659,0.673594754027586,0.6317166132809503,0.661904986072861
feature_subset_selectk_logistic,all,4241,50,0.003,chrono_last_25,0.6605473560882883,0.6751965983726977,0.6691901653032774,0.7025082675880866,0.7030898491591241,0.6376116136736399,0.6080156358707345,0.6282193626504577
feature_subset_selectk_logistic,all,4241,50,0.01,chrono_last_25,0.660648968789684,0.6803978017257731,0.6821562796769762,0.70084698234419,0.7030898491591239,0.6304567594632546,0.5904129796345685,0.6371821295239016
feature_subset_selectk_logistic,daily_windows_only,1204,10,0.003,chrono_last_30,0.6608787947791382,0.6753149779762323,0.6652183318494251,0.6927164132666143,0.6384056133579454,0.668942622292566,0.623551512386718,0.6620020923244674
feature_subset_selectk_logistic,no_flat_hourly,3185,10,0.003,chrono_last_20,0.6610335697418223,0.6577644109855402,0.6853001137760031,0.7197490395266136,0.6153378794105677,0.6566879191103178,0.6414961746124194,0.6508994507712937
feature_subset_selectk_logistic,sleep_only,592,50,0.1,chrono_last_25,0.6610389927736392,0.735496813963837,0.6744428943917541,0.68663315885092,0.5383766723236003,0.6885688510203107,0.6851275513731682,0.6186270074918842
feature_subset_selectk_logistic,no_flat_hourly,3185,10,0.003,chrono_last_30,0.6610849073718981,0.6517138076391774,0.6686473830011725,0.6848499411292263,0.6433702361855147,0.664443217475951,0.6575597894317582,0.6570099767404864
feature_subset_selectk_logistic,subj_norm_only,3178,10,0.01,chrono_last_20,0.6612222741255168,0.6692493812754643,0.6894808174035352,0.7443137519032617,0.6008083236219081,0.6446539574103901,0.6456787579924186,0.6343709292716397
feature_subset_selectk_logistic,all,4241,10,0.01,chrono_last_20,0.6612222741255168,0.6692493812754643,0.6894808174035352,0.7443137519032617,0.6008083236219081,0.6446539574103901,0.6456787579924186,0.6343709292716397
feature_subset_selectk_logistic,subj_norm_only,3178,50,0.003,chrono_last_25,0.6613100146333384,0.6751965983726977,0.6685007665570233,0.7111985423391091,0.7030898491591241,0.6349493474842218,0.6080156358707345,0.6282193626504577
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,10,0.003,chrono_last_25,0.6613314952235151,0.6717077547001442,0.6700587711022482,0.7047876511214137,0.6271364771382617,0.6579914128850627,0.6515134577067783,0.6461249419106964
feature_subset_selectk_logistic,sleep_only,592,50,0.03,chrono_last_25,0.6616117502987227,0.7383201436640835,0.6681025561838707,0.6760935065173488,0.5594477316028239,0.6885688510203108,0.6851275513731682,0.6156219117294525
feature_subset_selectk_logistic,subj_norm_only,3178,20,0.003,chrono_last_30,0.6618314583107943,0.6572750315564946,0.6685132492941764,0.679473722591529,0.6425967135317885,0.6651413711097643,0.6577582852626666,0.6620618348291405
feature_subset_selectk_logistic,all,4241,20,0.003,chrono_last_30,0.6618561882000628,0.6572750315564946,0.6685132492941764,0.679646831816408,0.6425967135317885,0.6651413711097643,0.6577582852626666,0.6620618348291405
feature_subset_selectk_logistic,semantic_only,1281,30,0.01,chrono_last_25,0.6619729658192822,0.6524222295311889,0.6780292450100399,0.7362350710491896,0.7042503517856091,0.628841897429627,0.5976556402445286,0.6363763256847923
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,200,0.001,chrono_last_25,0.6619835177816448,0.6524222295311883,0.6883277343094678,0.7167047645924319,0.6387238409464435,0.6263678079964143,0.6163720112793608,0.6949662358162066
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,200,0.01,chrono_last_25,0.661983517781645,0.6524222295311883,0.688327734309469,0.7167047645924317,0.6387238409464436,0.6263678079964143,0.6163720112793608,0.6949662358162066
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,200,0.03,chrono_last_25,0.661983517781645,0.6524222295311882,0.6883277343094689,0.7167047645924317,0.6387238409464435,0.6263678079964143,0.6163720112793608,0.6949662358162066
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,200,0.003,chrono_last_25,0.661983517781645,0.6524222295311883,0.6883277343094693,0.7167047645924317,0.6387238409464437,0.6263678079964143,0.6163720112793608,0.6949662358162066
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,200,0.1,chrono_last_25,0.661983517781645,0.6524222295311883,0.688327734309469,0.7167047645924317,0.6387238409464435,0.6263678079964143,0.6163720112793608,0.6949662358162066
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,10,0.003,chrono_last_20,0.6619916536872896,0.6517922822644678,0.6823741169401467,0.7201185704253222,0.6143764174677493,0.6567096989723098,0.6620826150124842,0.646487874728547
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,20,0.001,chrono_last_30,0.6620746238432031,0.6605909703891685,0.6775691383259284,0.6907999118158048,0.6390169489646501,0.6781814554333151,0.6558166994570054,0.6325472425165493
feature_subset_selectk_logistic,subj_norm_only,3178,50,0.01,chrono_last_25,0.6621847711150401,0.6803978017257731,0.6821230451396197,0.7157100066552563,0.7030898491591239,0.6263775859670374,0.5904129796345685,0.6371821295239016
feature_subset_selectk_logistic,semantic_only,1281,30,0.003,chrono_last_25,0.6622295586578512,0.6524222295311889,0.6688193839488284,0.7263184486556761,0.7042503517856091,0.638903721593354,0.6115148722355105,0.6333779028547909
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,30,0.003,chrono_last_30,0.6622798686842025,0.6525106786726214,0.6817415371743626,0.6865849688641473,0.6959861616136236,0.6680994778385059,0.6154696446309139,0.6355666119952424
feature_subset_selectk_logistic,semantic_only,1281,200,0.001,chrono_last_30,0.6623010357436138,0.652510678672623,0.6765397330366002,0.7011824171616989,0.6501171993032238,0.6338055825969567,0.6270627351132879,0.6948889043209064
feature_subset_selectk_logistic,semantic_only,1281,200,0.03,chrono_last_30,0.6623010357436139,0.652510678672623,0.6765397330366001,0.7011824171616989,0.6501171993032238,0.6338055825969569,0.6270627351132879,0.6948889043209066
feature_subset_selectk_logistic,semantic_only,1281,200,0.01,chrono_last_30,0.6623010357436139,0.6525106786726231,0.6765397330366004,0.7011824171616989,0.6501171993032238,0.6338055825969567,0.6270627351132879,0.6948889043209067
feature_subset_selectk_logistic,semantic_only,1281,200,0.003,chrono_last_30,0.662301035743614,0.652510678672623,0.6765397330366005,0.7011824171616989,0.6501171993032239,0.6338055825969569,0.6270627351132879,0.6948889043209068
feature_subset_selectk_logistic,semantic_only,1281,200,0.1,chrono_last_30,0.662301035743614,0.6525106786726231,0.6765397330366005,0.7011824171616989,0.6501171993032238,0.6338055825969567,0.6270627351132879,0.6948889043209069
feature_subset_selectk_logistic,semantic_only,1281,20,0.003,chrono_last_25,0.6623972758032661,0.6676487780139794,0.6734469321330389,0.7143941697535107,0.704250378521675,0.6432740109547737,0.6117403346611808,0.622026326584705
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,30,0.003,chrono_last_25,0.6624549915624628,0.6724257610560018,0.6692406339228535,0.7124766257650704,0.7030898491591241,0.6397545014223631,0.6166645854368669,0.6235329841749595
feature_subset_selectk_logistic,all,4241,30,0.001,chrono_last_20,0.6624824831625985,0.6654668047768477,0.6811733664316307,0.706233625278526,0.6270738227160585,0.6567778103118991,0.6497175267137675,0.6509344259094602
feature_subset_selectk_logistic,semantic_only,1281,30,0.003,chrono_last_30,0.6627648599721214,0.652510678672623,0.6776238444998635,0.6911746533984242,0.6955109193468679,0.6679333363916071,0.603213367858263,0.6513872196372015
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,30,0.01,chrono_last_25,0.662784176345928,0.6795178409179123,0.6789647810076701,0.7161396057722803,0.7030898491591239,0.6335896398580829,0.5984997726642939,0.6296877450421329
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,30,0.01,chrono_last_30,0.662937621695837,0.6525106786726214,0.6972723998131901,0.6852452671727304,0.6959861616136236,0.669728798738927,0.5962589496432651,0.6435610962165008
feature_subset_selectk_logistic,semantic_only,1281,20,0.003,chrono_last_30,0.663065857625682,0.6525106786726227,0.679236931877265,0.6921921277403472,0.6959861616136236,0.6674396560878187,0.6099840326912315,0.6441114146968662
feature_subset_selectk_logistic,semantic_only,1281,20,0.01,chrono_last_25,0.6631005338460033,0.6740626385803232,0.6849361475568383,0.7199924955951751,0.704250378521675,0.6353845764775803,0.5982399309132774,0.624837569277155
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,10,0.003,chrono_last_30,0.6632988495310056,0.6538142172450196,0.674489380606383,0.6817765747327194,0.6484727165727886,0.6682854927032565,0.6575597894317582,0.6586937754251139
feature_subset_selectk_logistic,semantic_only,1281,200,0.001,chrono_last_25,0.6633700932540115,0.6524222295311883,0.6883277343094678,0.7167047645924319,0.6387238409464435,0.6309456854682899,0.6243916401581443,0.6920747577721152
feature_subset_selectk_logistic,semantic_only,1281,200,0.01,chrono_last_25,0.6633700932540118,0.6524222295311883,0.6883277343094689,0.7167047645924317,0.6387238409464436,0.6309456854682899,0.6243916401581443,0.6920747577721155
feature_subset_selectk_logistic,semantic_only,1281,200,0.003,chrono_last_25,0.6633700932540118,0.6524222295311883,0.6883277343094691,0.7167047645924317,0.6387238409464435,0.6309456854682899,0.6243916401581443,0.6920747577721156
feature_subset_selectk_logistic,semantic_only,1281,200,0.03,chrono_last_25,0.6633700932540118,0.6524222295311882,0.6883277343094689,0.7167047645924317,0.6387238409464435,0.6309456854682899,0.6243916401581443,0.6920747577721154
feature_subset_selectk_logistic,semantic_only,1281,200,0.1,chrono_last_25,0.6633700932540118,0.6524222295311883,0.6883277343094691,0.7167047645924317,0.6387238409464435,0.6309456854682899,0.6243916401581443,0.6920747577721154
feature_subset_selectk_logistic,subj_norm_only,3178,30,0.001,chrono_last_20,0.6634160818934928,0.6654668047768477,0.6811733664316307,0.7127688163947855,0.6270738227160585,0.6567778103118991,0.6497175267137675,0.6509344259094602
feature_subset_selectk_logistic,no_flat_hourly,3185,20,0.001,chrono_last_20,0.6634464896535839,0.660121735573113,0.6798729812404223,0.7044472210319553,0.6275629193230304,0.6598482472625173,0.658059495278424,0.6542128278656248
feature_subset_selectk_logistic,semantic_only,1281,20,0.003,chrono_last_20,0.6635131827786163,0.6572464620204556,0.6868113781040925,0.74071632492507,0.7007911326724439,0.6390512378482869,0.6191338561924883,0.6008418876874774
feature_subset_selectk_logistic,semantic_only,1281,50,0.1,chrono_last_20,0.66366465274462,0.6393519412024985,0.6952995558940318,0.700404127900994,0.7006599187862811,0.637434807199653,0.6331502770263825,0.6393519412024994
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,30,0.003,chrono_last_20,0.6637603121638916,0.6582103982653389,0.6826289933705925,0.7437530737790874,0.7007911326724439,0.6363490842431896,0.6201650143926609,0.6044244884239292
feature_subset_selectk_logistic,semantic_only,1281,30,0.01,chrono_last_30,0.6638140248234815,0.6525106786726231,0.6925913315858533,0.6921867584957268,0.6955109193468679,0.6666631473812663,0.5880955805754674,0.6591397577065656
feature_subset_selectk_logistic,raw_no_subj_norm,1063,10,0.03,chrono_last_30,0.6638990936947655,0.7126733674957662,0.6989765128878872,0.6462857594397242,0.5980958467475193,0.6641626609450627,0.641336051669791,0.6857634566776076
feature_subset_selectk_logistic,no_flat_hourly,3185,20,0.001,chrono_last_30,0.6639555038484671,0.6609863974676464,0.6715292926023751,0.690224726208383,0.634764572969026,0.6736680089526949,0.6539354240388132,0.6625801047003316
feature_subset_selectk_logistic,semantic_only,1281,20,0.01,chrono_last_30,0.664020200090485,0.6525106786726227,0.6941257006486993,0.6942671408592904,0.6959861616136236,0.664244486508475,0.5931739755949987,0.6538332567356849
feature_subset_selectk_logistic,semantic_only,1281,50,0.1,chrono_last_30,0.6644468847019808,0.6525106786726231,0.6718133453499792,0.7305950754280155,0.695510700385366,0.6615994037278154,0.5865883106774425,0.6525106786726237
feature_subset_selectk_logistic,all,4241,30,0.001,chrono_last_25,0.6644699275117291,0.6770106055893088,0.6667565333281166,0.6975832273534849,0.6366292293199333,0.6623022936545471,0.6555331465324238,0.655474456804289
feature_subset_selectk_logistic,subj_norm_only,3178,30,0.001,chrono_last_25,0.6646048975761418,0.6770106055893088,0.6667565333281166,0.6985280178043749,0.6366292293199333,0.6623022936545471,0.6555331465324238,0.655474456804289
feature_subset_selectk_logistic,semantic_only,1281,30,0.03,chrono_last_25,0.6646196539108951,0.6524222295311889,0.689168998252315,0.746999331639223,0.704250351785609,0.626545839623943,0.5926814254305758,0.6402694011134108
feature_subset_selectk_logistic,semantic_only,1281,30,0.003,chrono_last_20,0.6646390030495607,0.6393519412024979,0.6953003602171773,0.7558598066387455,0.7006591864439435,0.6381184956277163,0.6158205837203485,0.6073626474964962
feature_subset_selectk_logistic,sleep_only,592,10,0.01,chrono_last_30,0.6646745852286003,0.7060924144562943,0.6841932678958954,0.6591195875980322,0.6355474126732795,0.6502955676880408,0.6462952806770789,0.6711785656115812
feature_subset_selectk_logistic,all,4241,50,0.001,chrono_last_25,0.6646951948786176,0.6720489722200759,0.6658831732652967,0.6986243464249031,0.7030898491591241,0.6506148404687491,0.6357201462850194,0.6268850363271548
feature_subset_selectk_logistic,all,4241,50,0.03,chrono_last_25,0.6649316130920088,0.6845827668757687,0.7004896117204886,0.701506465367672,0.7030898491591241,0.6270006585635078,0.5918861026981778,0.6459658372593227
feature_subset_selectk_logistic,semantic_only,1281,30,0.001,chrono_last_30,0.6650047255874328,0.652510678672623,0.6725654913137338,0.691114039125191,0.6955109193468678,0.6716126059913314,0.6270712324860882,0.6446481121761957
feature_subset_selectk_logistic,subj_norm_only,3178,50,0.001,chrono_last_25,0.6650405949270676,0.6720489722200759,0.6653185663467122,0.703104753200964,0.7030898491591241,0.6491168409504229,0.6357201462850194,0.6268850363271548
feature_subset_selectk_logistic,semantic_only,1281,20,0.01,chrono_last_20,0.6651069357082696,0.6591915535846437,0.6939126153962052,0.7512846173599663,0.7007911326724435,0.6343009758918877,0.6130550112935022,0.6032126437592387
feature_subset_selectk_logistic,semantic_only,1281,30,0.001,chrono_last_25,0.6651080811437983,0.6524222295311888,0.6663647237660604,0.7150142753719112,0.7042503517856091,0.6532911783093807,0.6320651538600016,0.6323486553824361
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,30,0.01,chrono_last_20,0.6651861419851179,0.6612064026710084,0.6888034208961575,0.749744713002562,0.7007911326724435,0.6342435832769849,0.6110582889257712,0.6104554524508973
feature_subset_selectk_logistic,sleep_only,592,20,0.1,chrono_last_25,0.6652205183836183,0.7283286224841121,0.6452409731551237,0.6847405432690331,0.5684169065046453,0.6885688510203107,0.6851275513731682,0.6561201808789343
feature_subset_selectk_logistic,all,4241,10,0.003,chrono_last_25,0.6655326162665213,0.674093278596106,0.6661736397982828,0.7037820625921188,0.6538425671352174,0.6543746864550547,0.6577846085126264,0.6486774707762427
feature_subset_selectk_logistic,subj_norm_only,3178,10,0.003,chrono_last_25,0.6655326162665213,0.674093278596106,0.6661736397982828,0.7037820625921188,0.6538425671352174,0.6543746864550547,0.6577846085126264,0.6486774707762427
feature_subset_selectk_logistic,subj_norm_only,3178,20,0.001,chrono_last_20,0.6656275546685844,0.6646026050728411,0.6851951605631056,0.7127087753318787,0.6323835178922544,0.6591240187809174,0.6521868837116989,0.6531919213273932
feature_subset_selectk_logistic,all,4241,20,0.001,chrono_last_20,0.6656275546685844,0.6646026050728411,0.6851951605631056,0.7127087753318787,0.6323835178922544,0.6591240187809174,0.6521868837116989,0.6531919213273932
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,30,0.001,chrono_last_30,0.6657310765815654,0.6525106786726214,0.6772019431996749,0.687872041393934,0.6959861616136236,0.6732565535192117,0.6397549590676211,0.6335351986042713
feature_subset_selectk_logistic,semantic_only,1281,20,0.001,chrono_last_20,0.6657510962188459,0.6610247334634592,0.6812606838199537,0.7230814950822099,0.7007911326724438,0.6538257583952739,0.6363997038931088,0.6038741662054721
feature_subset_selectk_logistic,subj_norm_only,3178,10,0.003,chrono_last_30,0.6658009165616559,0.6502627035129637,0.6758558129453859,0.6848233194042406,0.6657551471448506,0.6684448312010568,0.6588811596421931,0.6565834420809007
feature_subset_selectk_logistic,sleep_only,592,20,0.1,chrono_last_20,0.6658490397683619,0.7112392801309669,0.6772176274390217,0.7197157849132537,0.5513241238683323,0.6864998212772653,0.6754657651471083,0.6394808756025846
feature_subset_selectk_logistic,all,4241,10,0.003,chrono_last_30,0.6658681993930481,0.6502627035129637,0.6758558129453859,0.6852942992239844,0.6657551471448506,0.6684448312010568,0.6588811596421931,0.6565834420809007
feature_subset_selectk_logistic,semantic_only,1281,10,0.001,chrono_last_20,0.665986587739887,0.6612616681159511,0.6805078829183027,0.708945759029116,0.6749853421547894,0.6685505504291236,0.6608753380917336,0.606779573440193
feature_subset_selectk_logistic,semantic_only,1281,30,0.001,chrono_last_20,0.6660173539124281,0.639351941202498,0.6953003602171772,0.7351555055742395,0.7006591864439435,0.6504303835496049,0.6324982342342018,0.6087258661653314
feature_subset_selectk_logistic,semantic_only,1281,20,0.001,chrono_last_30,0.6660576381878089,0.6525106786726227,0.6773825504655916,0.6908311163404615,0.6959861616136236,0.6731765731808725,0.6345167041972574,0.6379996828442334
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,30,0.001,chrono_last_20,0.6661010950797499,0.6599705741596289,0.6778330612485662,0.7300573334306449,0.7007911326724438,0.6498032398400352,0.6398462568776131,0.6044060673293176
feature_subset_selectk_logistic,semantic_only,1281,20,0.001,chrono_last_25,0.6662677616713172,0.6671849728258339,0.6729035012205188,0.7043731233212374,0.7042503785216753,0.6566002313327314,0.6336785054892655,0.6248836189879573
feature_subset_selectk_logistic,no_flat_hourly,3185,20,0.001,chrono_last_25,0.6663875613003297,0.6717344584982978,0.6681850023095063,0.6989809924198441,0.6402061024682838,0.6649353683140499,0.6636184732744651,0.6570525318178606
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,30,0.001,chrono_last_25,0.6664246871665575,0.6693968839046075,0.6690924622045776,0.703859846741465,0.7030898491591241,0.6532150800878974,0.6415942895191147,0.624724398549116
feature_subset_selectk_logistic,semantic_only,1281,20,0.03,chrono_last_25,0.6664968660541545,0.6801108899351775,0.7014658880803579,0.720427544319267,0.704250378521675,0.6324501416278037,0.5961341747845939,0.6306390451102065
feature_subset_selectk_logistic,semantic_only,1281,30,0.01,chrono_last_20,0.6667082603120893,0.6393519412024979,0.6953003602171771,0.7768199724164986,0.7006591864439434,0.6353352712569307,0.6095250340390449,0.6099660566085328
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,30,0.03,chrono_last_25,0.6668019273789723,0.6843622182676066,0.696089570357868,0.7166511076169946,0.7030898491591241,0.632419620843464,0.5966760227784134,0.6383251026293354
feature_subset_selectk_logistic,all,4241,20,0.001,chrono_last_25,0.6668088894640757,0.6764339991393941,0.6645519420073523,0.6995840286283954,0.6437945800251716,0.6669502672229577,0.6598795519390003,0.6564678572862587
feature_subset_selectk_logistic,subj_norm_only,3178,20,0.001,chrono_last_25,0.6668088894640757,0.6764339991393941,0.6645519420073523,0.6995840286283954,0.6437945800251716,0.6669502672229577,0.6598795519390003,0.6564678572862587
feature_subset_selectk_logistic,subj_norm_only,3178,50,0.03,chrono_last_25,0.6668309283492327,0.6845827668757687,0.7019706605488893,0.7184292131200729,0.7030898491591241,0.6218920687832737,0.5918861026981778,0.6459658372593227
feature_subset_selectk_logistic,semantic_only,1281,30,0.03,chrono_last_30,0.6669093397025659,0.652510678672623,0.7060445922238867,0.6970084477583526,0.6955109193468679,0.667712463525855,0.5849220451747057,0.6646562312156709
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,30,0.03,chrono_last_30,0.6671091273034572,0.6525106786726214,0.7147323944204201,0.6869167429773083,0.6959861616136237,0.6744962777298249,0.5912071139540068,0.6539145217563953
feature_subset_selectk_logistic,sleep_only,592,20,0.03,chrono_last_20,0.6672059371604068,0.7116003351284089,0.6759559671028137,0.702977964262448,0.5728391586539207,0.6864998212772653,0.6754657651471081,0.6451025485508822
feature_subset_selectk_logistic,semantic_only,1281,10,0.001,chrono_last_25,0.6672353349046073,0.6680444202961279,0.6747498911564271,0.6996222873969756,0.6800141391167125,0.6702963888657772,0.658811289058563,0.6191089284416681
feature_subset_selectk_logistic,semantic_only,1281,200,0.03,chrono_last_20,0.6672585167742776,0.6393519412024985,0.7203079840048677,0.7419741583724624,0.6335287493640934,0.6291998174981055,0.6229186171276849,0.6835283498502304
feature_subset_selectk_logistic,semantic_only,1281,200,0.01,chrono_last_20,0.6672585167742776,0.6393519412024985,0.7203079840048678,0.7419741583724618,0.6335287493640935,0.6291998174981056,0.6229186171276849,0.6835283498502305
feature_subset_selectk_logistic,semantic_only,1281,200,0.001,chrono_last_20,0.6672585167742776,0.6393519412024985,0.7203079840048674,0.7419741583724627,0.6335287493640934,0.6291998174981055,0.6229186171276849,0.6835283498502304
feature_subset_selectk_logistic,semantic_only,1281,200,0.003,chrono_last_20,0.6672585167742777,0.6393519412024985,0.7203079840048681,0.7419741583724626,0.6335287493640936,0.6291998174981055,0.6229186171276849,0.6835283498502306
feature_subset_selectk_logistic,semantic_only,1281,200,0.1,chrono_last_20,0.6672585167742778,0.6393519412024985,0.7203079840048683,0.7419741583724629,0.6335287493640936,0.6291998174981056,0.6229186171276849,0.6835283498502305
feature_subset_selectk_logistic,daily_windows_only,1204,20,0.1,chrono_last_25,0.6673259905765343,0.6882935576202683,0.6701383317289228,0.723672902983765,0.5360727370894012,0.6870346440130352,0.7122470445146959,0.6538227160856517
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,20,0.001,chrono_last_25,0.6673948043894057,0.6696096478536263,0.6684269385168229,0.7007216789793732,0.6431956318799676,0.6696290789267048,0.6622788055837574,0.6579018489855876
feature_subset_selectk_logistic,no_flat_hourly,3185,10,0.001,chrono_last_25,0.6674241194075599,0.6671268603816454,0.6728315339963302,0.6973671336980857,0.6420787862930895,0.6711639501994563,0.6593030430935233,0.6620975281907893
feature_subset_selectk_logistic,raw_no_subj_norm,1063,10,0.01,chrono_last_30,0.6675087355395709,0.7109388325783121,0.6893582606484449,0.6500203136135492,0.6292149002714219,0.6568642332632949,0.6533109055780564,0.6828537028239163
feature_subset_selectk_logistic,daily_windows_only,1204,20,0.03,chrono_last_25,0.6676109825967588,0.6853965803934753,0.6662545005548067,0.7125958899387947,0.5527045621223112,0.6870346440130352,0.712247044514697,0.657043656640192
