state,rank,feature,family,std_mean_diff,direction
2,50,amb_speech_prob__prev_abs_delta__subj_mean,location_context,0.31150356900058096,higher_in_state
2,51,ble_deviceclass_524_count,location_context,-0.3112177472167411,lower_in_state
2,52,amb_vehicle_prob_21_03__weekday_vs_subject_mean__subj_mean,location_context,-0.30983843015491275,lower_in_state
2,53,gps_lat_std__dev_roll3__subj_mean,location_context,0.3095560051300115,higher_in_state
2,54,ble_unique_addr__dev_weekday_mean__subj_mean,location_context,0.30852006402337373,higher_in_state
2,55,app_browser_search_time__dev_roll3__subj_z,screen_phone,0.30785654261681283,higher_in_state
2,56,ble_unique_21_03__dev_roll3__subj_mean,location_context,-0.30748029313998837,lower_in_state
2,57,app_browser_search_time__dev_weekday_mean__subj_mean,screen_phone,0.30697678054163036,higher_in_state
2,58,gps_count__dev_weekday_mean__subj_mean,location_context,-0.3060053088978589,lower_in_state
2,59,app_browser_search_time__dev_weekday_mean,screen_phone,0.3007528685416938,higher_in_state
2,60,app_browser_search_time__dev_weekday_mean__subj_delta,screen_phone,0.3007528685416938,higher_in_state
2,61,app_browser_search_time__dev_weekday_mean__routine_deviation_features_v1,screen_phone,0.3007528685416938,higher_in_state
2,62,evening_mlight_mean__dev_roll7__subj_mean,heart_light,0.2944003751272035,higher_in_state
2,63,app_browser_search_time__subj_mean,screen_phone,0.2939683500312968,higher_in_state
2,64,ble_unique_addr__dev_roll7__subj_mean,location_context,0.2930808227628947,higher_in_state
2,65,evening_mlight_mean__subj_mean,heart_light,-0.2916614842178669,lower_in_state
2,66,amb_inside_prob__dev_weekday_mean__subj_z,location_context,-0.2914628840224244,lower_in_state
2,67,app_browser_search_time__subj_delta,screen_phone,0.28909955551164634,higher_in_state
2,68,app_top_share__prev_delta__subj_mean,screen_phone,0.2889558014321091,higher_in_state
2,69,app_browser_search_time__dev_roll3__subj_delta,screen_phone,0.28878744671698053,higher_in_state
2,70,ble_unique_21_03__dev_roll7__subj_mean,location_context,-0.28767439547649576,lower_in_state
