split,target,method,logloss,std,auc,global_loss,subject_loss,delta_vs_global,delta_vs_subject
random_gap,S1,both_exp_tau7_alpha5,0.5835857980552352,0.027441744260245444,0.6937007321448491,0.62867808488573,0.567483340673511,-0.04509228683049471,0.016102457381724222
random_gap,S1,global,0.62867808488573,0.024364927762123893,0.5,0.62867808488573,0.567483340673511,0.0,0.06119474421221893
random_gap,S1,linear_interp,0.9703206538949193,0.12930438884002007,0.6404425240584074,0.62867808488573,0.567483340673511,0.3416425690091893,0.40283731322140826
random_gap,S1,local3_mean,0.8580823371528838,0.0870822212444174,0.6224351899782148,0.62867808488573,0.567483340673511,0.22940425226715389,0.2905989964793728
random_gap,S1,nearest,1.3802474351518779,0.18942022910963366,0.6041967679072062,0.62867808488573,0.567483340673511,0.7515693502661479,0.8127640944783668
random_gap,S1,next1,1.3805197115931698,0.1757343349633249,0.5912179777795384,0.62867808488573,0.567483340673511,0.7518416267074398,0.8130363709196587
random_gap,S1,past_exp_tau30,0.6058997141450062,0.05619035996396818,0.6905919466837175,0.62867808488573,0.567483340673511,-0.022778370740723752,0.03841637347149518
random_gap,S1,past_exp_tau7,0.6916481853302187,0.07687250368640826,0.6446497604850202,0.62867808488573,0.567483340673511,0.0629701004444887,0.12416484465670763
random_gap,S1,prev1,1.4821014248865378,0.24519513972409787,0.5766997259457668,0.62867808488573,0.567483340673511,0.8534233400008079,0.9146180842130268
random_gap,S1,prevnext_mean,0.9088793000963183,0.11484751827622644,0.6290657684655964,0.62867808488573,0.567483340673511,0.2802012152105884,0.3413959594228073
random_gap,S1,subject_mean,0.567483340673511,0.03674627220564641,0.714310333492218,0.62867808488573,0.567483340673511,-0.06119474421221893,0.0
random_gap,S2,both_exp_tau30,0.5675135136736615,0.0261987729991505,0.7465117349042262,0.6500770256175964,0.5779237333265034,-0.08256351194393485,-0.010410219652841834
random_gap,S2,both_exp_tau7,0.5978348366358269,0.040060347206548254,0.7241964279554526,0.6500770256175964,0.5779237333265034,-0.052242188981769466,0.019911103309323552
random_gap,S2,both_exp_tau7_alpha5,0.5850602821280287,0.020440303637360095,0.7181687664561727,0.6500770256175964,0.5779237333265034,-0.06501674348956765,0.007136548801525366
random_gap,S2,global,0.6500770256175964,0.01842985394253828,0.5,0.6500770256175964,0.5779237333265034,0.0,0.07215329229109302
random_gap,S2,linear_interp,1.1094193680544628,0.0747103833204058,0.6180607533029434,0.6500770256175964,0.5779237333265034,0.45934234243686645,0.5314956347279595
random_gap,S2,local3_mean,0.8279554900712345,0.09660760404119521,0.6666707977005971,0.6500770256175964,0.5779237333265034,0.17787846445363809,0.2500317567447311
random_gap,S2,nearest,1.5267137904571166,0.1622588584754748,0.5757239361210895,0.6500770256175964,0.5779237333265034,0.8766367648395202,0.9487900571306133
random_gap,S2,next1,1.4787766545653442,0.14031101782982894,0.5814998339671967,0.6500770256175964,0.5779237333265034,0.8286996289477478,0.9008529212388409
random_gap,S2,past_exp_tau30,0.6027473000897791,0.04705531164140713,0.7232324416993906,0.6500770256175964,0.5779237333265034,-0.047329725527817335,0.024823566763275684
random_gap,S2,past_exp_tau7,0.6620311001632118,0.06961032051950132,0.7051122633704584,0.6500770256175964,0.5779237333265034,0.011954074545615367,0.08410736683670839
random_gap,S2,prev1,1.4901997559921798,0.160816051894187,0.5869252128452807,0.6500770256175964,0.5779237333265034,0.8401227303745834,0.9122760226656764
random_gap,S2,prevnext_mean,1.0464021701547508,0.0824637250971038,0.6245799100806467,0.6500770256175964,0.5779237333265034,0.3963251445371544,0.4684784368282474
random_gap,S2,subject_mean,0.5779237333265034,0.02268405150378685,0.7300487076267267,0.6500770256175964,0.5779237333265034,-0.07215329229109302,0.0
random_gap,S3,both_exp_tau30,0.5525959530813499,0.038327723733260884,0.7687366884346831,0.6491261574241344,0.5430336427305144,-0.09653020434278448,0.009562310350835546
random_gap,S3,both_exp_tau7,0.5890808084164277,0.048331484532374736,0.7483227350466014,0.6491261574241344,0.5430336427305144,-0.06004534900770664,0.04604716568591338
random_gap,S3,both_exp_tau7_alpha5,0.5717992934757034,0.02607744813127164,0.747697110259872,0.6491261574241344,0.5430336427305144,-0.07732686394843102,0.028765650745188998
random_gap,S3,global,0.6491261574241344,0.020656801351610833,0.5,0.6491261574241344,0.5430336427305144,0.0,0.10609251469362002
random_gap,S3,linear_interp,0.9877870604103097,0.09038868713785958,0.6634066979898766,0.6491261574241344,0.5430336427305144,0.33866090298617535,0.44475341767979537
random_gap,S3,local3_mean,0.7843251888802721,0.0893081585515073,0.6808218664316303,0.6491261574241344,0.5430336427305144,0.13519903145613776,0.24129154614975779
random_gap,S3,nearest,1.3828629057823287,0.1387298124469021,0.6224511991489462,0.6491261574241344,0.5430336427305144,0.7337367483581944,0.8398292630518144
random_gap,S3,next1,1.3548995521123397,0.07173821604407735,0.6161599330856068,0.6491261574241344,0.5430336427305144,0.7057733946882053,0.8118659093818253
random_gap,S3,past_exp_tau30,0.5840428400043979,0.05544144208703228,0.7557433673321728,0.6491261574241344,0.5430336427305144,-0.0650833174197365,0.041009197273883524
random_gap,S3,past_exp_tau7,0.6471292318074708,0.07107633156452044,0.7252301312789111,0.6491261574241344,0.5430336427305144,-0.0019969256166635363,0.10409558907695649
random_gap,S3,prev1,1.402985840780101,0.1761193942862893,0.6093700796688478,0.6491261574241344,0.5430336427305144,0.7538596833559666,0.8599521980495867
random_gap,S3,prevnext_mean,0.9188002810807255,0.08955379401053053,0.6636440741285909,0.6491261574241344,0.5430336427305144,0.26967412365659116,0.3757666383502112
random_gap,S3,subject_mean,0.5430336427305144,0.03565618942962558,0.7739983547157804,0.6491261574241344,0.5430336427305144,-0.10609251469362002,0.0
random_gap,S4,both_exp_tau30,0.6408036058269809,0.02849471387733859,0.6859086970580783,0.692650325551726,0.6488311489856845,-0.05184671972474508,-0.008027543158703576
random_gap,S4,both_exp_tau7,0.6650874652972724,0.05047502791912442,0.6867081115903236,0.692650325551726,0.6488311489856845,-0.027562860254453647,0.01625631631158786
random_gap,S4,both_exp_tau7_alpha5,0.6445841294195364,0.017826348358033428,0.6847687908775318,0.692650325551726,0.6488311489856845,-0.048066196132189654,-0.004247019566148147
random_gap,S4,global,0.692650325551726,0.009293509826409441,0.5,0.692650325551726,0.6488311489856845,0.0,0.04381917656604151
random_gap,S4,linear_interp,1.1400862492608546,0.12140790703615975,0.61982870805031,0.692650325551726,0.6488311489856845,0.44743592370912855,0.49125510027517005
random_gap,S4,local3_mean,0.8739409784447654,0.11879003040615312,0.6374770409483398,0.692650325551726,0.6488311489856845,0.18129065289303936,0.22510982945908087
random_gap,S4,nearest,1.6391790275664961,0.16470103778165082,0.5820493325699009,0.692650325551726,0.6488311489856845,0.9465287020147701,0.9903478785808116
random_gap,S4,next1,1.5590199995913732,0.17783577211633936,0.5943813579177019,0.692650325551726,0.6488311489856845,0.8663696740396472,0.9101888506056887
random_gap,S4,past_exp_tau30,0.681652750859106,0.03707953013293003,0.6530578226272254,0.692650325551726,0.6488311489856845,-0.010997574692619971,0.032821601873421535
random_gap,S4,past_exp_tau7,0.7494533244597089,0.028497217119565824,0.6394394588134839,0.692650325551726,0.6488311489856845,0.056802998907982905,0.10062217547402441
random_gap,S4,prev1,1.7020957459898172,0.15816988775005772,0.5649477808191808,0.692650325551726,0.6488311489856845,1.0094454204380912,1.0532645970041328
random_gap,S4,prevnext_mean,1.0780631525262754,0.12413032103427565,0.6146609220242661,0.692650325551726,0.6488311489856845,0.38541282697454937,0.4292320035405909
random_gap,S4,subject_mean,0.6488311489856845,0.024017890679550676,0.6600514231313069,0.692650325551726,0.6488311489856845,-0.04381917656604151,0.0
tail0.20,Q1,both_exp_tau30,0.7231771158448536,,0.5759682224428997,0.7032816880934408,0.6697451697040496,0.01989542775141273,0.05343194614080393
tail0.20,Q1,both_exp_tau7,0.9573647224462415,,0.5111717974180735,0.7032816880934408,0.6697451697040496,0.25408303435280066,0.28761955274219186
tail0.20,Q1,both_exp_tau7_alpha5,0.7117973338057343,,0.5114200595829196,0.7032816880934408,0.6697451697040496,0.008515645712293463,0.042052164101684664
tail0.20,Q1,global,0.7032816880934408,,0.5,0.7032816880934408,0.6697451697040496,0.0,0.0335365183893912
tail0.20,Q1,linear_interp,2.158565508477204,,0.45009930486593835,0.7032816880934408,0.6697451697040496,1.4552838203837632,1.4888203387731545
tail0.20,Q1,local3_mean,0.9867230102499063,,0.5568520357497517,0.7032816880934408,0.6697451697040496,0.28344132215646545,0.31697784054585665
tail0.20,Q1,nearest,2.158565508477204,,0.45009930486593835,0.7032816880934408,0.6697451697040496,1.4552838203837632,1.4888203387731545
tail0.20,Q1,next1,0.7032816880934408,,0.5,0.7032816880934408,0.6697451697040496,0.0,0.0335365183893912
tail0.20,Q1,past_exp_tau30,0.7231771158448536,,0.5759682224428997,0.7032816880934408,0.6697451697040496,0.01989542775141273,0.05343194614080393
tail0.20,Q1,past_exp_tau7,0.9573647224462415,,0.5111717974180735,0.7032816880934408,0.6697451697040496,0.25408303435280066,0.28761955274219186
tail0.20,Q1,prev1,2.158565508477204,,0.45009930486593835,0.7032816880934408,0.6697451697040496,1.4552838203837632,1.4888203387731545
tail0.20,Q1,prevnext_mean,0.8981701818677239,,0.45009930486593835,0.7032816880934408,0.6697451697040496,0.19488849377428308,0.22842501216367428
tail0.20,Q1,subject_mean,0.6697451697040496,,0.6015392254220457,0.7032816880934408,0.6697451697040496,-0.0335365183893912,0.0
tail0.20,Q2,both_exp_tau30,0.6949778819530946,,0.6043715846994535,0.6718165416069896,0.7029478983249556,0.023161340346105064,-0.00797001637186101
tail0.20,Q2,both_exp_tau7,1.0885346527797701,,0.6185792349726776,0.6718165416069896,0.7029478983249556,0.41671811117278057,0.3855867544548145
tail0.20,Q2,both_exp_tau7_alpha5,0.6664328555262996,,0.6098360655737706,0.6718165416069896,0.7029478983249556,-0.005383686080689953,-0.03651504279865603
tail0.20,Q2,global,0.6718165416069896,,0.5,0.6718165416069896,0.7029478983249556,0.0,-0.031131356717966074
tail0.20,Q2,linear_interp,1.6881256922220738,,0.5448087431693989,0.6718165416069896,0.7029478983249556,1.016309150615084,0.9851777938971181
tail0.20,Q2,local3_mean,1.3789016428263974,,0.5852459016393443,0.6718165416069896,0.7029478983249556,0.7070851012194078,0.6759537445014417
tail0.20,Q2,nearest,1.6881256922220738,,0.5448087431693989,0.6718165416069896,0.7029478983249556,1.016309150615084,0.9851777938971181
tail0.20,Q2,next1,0.6718165416069896,,0.5,0.6718165416069896,0.7029478983249556,0.0,-0.031131356717966074
tail0.20,Q2,past_exp_tau30,0.6949778819530946,,0.6043715846994535,0.6718165416069896,0.7029478983249556,0.023161340346105064,-0.00797001637186101
tail0.20,Q2,past_exp_tau7,1.0885346527797701,,0.6185792349726776,0.6718165416069896,0.7029478983249556,0.41671811117278057,0.3855867544548145
tail0.20,Q2,prev1,1.6881256922220738,,0.5448087431693989,0.6718165416069896,0.7029478983249556,1.016309150615084,0.9851777938971181
tail0.20,Q2,prevnext_mean,0.7482230384828863,,0.5448087431693989,0.6718165416069896,0.7029478983249556,0.07640649687589673,0.04527514015793066
tail0.20,Q2,subject_mean,0.7029478983249556,,0.5193989071038251,0.6718165416069896,0.7029478983249556,0.031131356717966074,0.0
tail0.20,Q3,both_exp_tau30,0.7802333143159617,,0.46865203761755486,0.6595171215138281,0.7640643942618629,0.12071619280213353,0.016168920054098757
tail0.20,Q3,both_exp_tau7,1.0263072993802205,,0.46551724137931033,0.6595171215138281,0.7640643942618629,0.36679017786639234,0.26224290511835757
tail0.20,Q3,both_exp_tau7_alpha5,0.6860830588632214,,0.4477533960292581,0.6595171215138281,0.7640643942618629,0.026565937349393276,-0.0779813353986415
tail0.20,Q3,global,0.6595171215138281,,0.5,0.6595171215138281,0.7640643942618629,0.0,-0.10454727274803477
tail0.20,Q3,linear_interp,1.5170566681292987,,0.5023510971786834,0.6595171215138281,0.7640643942618629,0.8575395466154706,0.7529922738674358
tail0.20,Q3,local3_mean,1.202271050821146,,0.4359979101358412,0.6595171215138281,0.7640643942618629,0.5427539293073179,0.43820665655928315
tail0.20,Q3,nearest,1.5170566681292987,,0.5023510971786834,0.6595171215138281,0.7640643942618629,0.8575395466154706,0.7529922738674358
tail0.20,Q3,next1,0.6595171215138281,,0.5,0.6595171215138281,0.7640643942618629,0.0,-0.10454727274803477
tail0.20,Q3,past_exp_tau30,0.7802333143159617,,0.46865203761755486,0.6595171215138281,0.7640643942618629,0.12071619280213353,0.016168920054098757
tail0.20,Q3,past_exp_tau7,1.0263072993802205,,0.46551724137931033,0.6595171215138281,0.7640643942618629,0.36679017786639234,0.26224290511835757
tail0.20,Q3,prev1,1.5170566681292987,,0.5023510971786834,0.6595171215138281,0.7640643942618629,0.8575395466154706,0.7529922738674358
tail0.20,Q3,prevnext_mean,0.734852567989399,,0.5023510971786834,0.6595171215138281,0.7640643942618629,0.07533544647557089,-0.02921182627246388
tail0.20,Q3,subject_mean,0.7640643942618629,,0.39054336468129575,0.6595171215138281,0.7640643942618629,0.10454727274803477,0.0
tail0.20,S1,both_exp_tau30,0.5232677765990955,,0.722636815920398,0.5876985236686071,0.5187178716267473,-0.06443074706951157,0.0045499049723481955
tail0.20,S1,both_exp_tau7,0.6239516975116932,,0.6536069651741294,0.5876985236686071,0.5187178716267473,0.03625317384308613,0.1052338258849459
tail0.20,S1,both_exp_tau7_alpha5,0.5631157862829499,,0.6759950248756219,0.5876985236686071,0.5187178716267473,-0.024582737385657194,0.044397914656202575
tail0.20,S1,global,0.5876985236686071,,0.5,0.5876985236686071,0.5187178716267473,0.0,0.06898065204185977
tail0.20,S1,linear_interp,1.5598239241524925,,0.6377487562189054,0.5876985236686071,0.5187178716267473,0.9721254004838854,1.0411060525257452
tail0.20,S1,local3_mean,0.8131499587390562,,0.6666666666666667,0.5876985236686071,0.5187178716267473,0.22545143507044907,0.29443208711230884
tail0.20,S1,nearest,1.5598239241524925,,0.6377487562189054,0.5876985236686071,0.5187178716267473,0.9721254004838854,1.0411060525257452
tail0.20,S1,next1,0.5876985236686071,,0.5,0.5876985236686071,0.5187178716267473,0.0,0.06898065204185977
tail0.20,S1,past_exp_tau30,0.5232677765990955,,0.722636815920398,0.5876985236686071,0.5187178716267473,-0.06443074706951157,0.0045499049723481955
tail0.20,S1,past_exp_tau7,0.6239516975116932,,0.6536069651741294,0.5876985236686071,0.5187178716267473,0.03625317384308613,0.1052338258849459
tail0.20,S1,prev1,1.5598239241524925,,0.6377487562189054,0.5876985236686071,0.5187178716267473,0.9721254004838854,1.0411060525257452
tail0.20,S1,prevnext_mean,0.63915400410932,,0.6377487562189054,0.5876985236686071,0.5187178716267473,0.05145548044071291,0.12043613248257268
tail0.20,S1,subject_mean,0.5187178716267473,,0.7332089552238805,0.5876985236686071,0.5187178716267473,-0.06898065204185977,0.0
tail0.20,S2,both_exp_tau30,0.6148468684786897,,0.7455882352941177,0.7138412739179355,0.6203163027419185,-0.09899440543924576,-0.005469434263228767
tail0.20,S2,both_exp_tau7,0.7106557344553875,,0.7029411764705883,0.7138412739179355,0.6203163027419185,-0.0031855394625479594,0.09033943171346903
tail0.20,S2,both_exp_tau7_alpha5,0.6810130368754003,,0.6955882352941176,0.7138412739179355,0.6203163027419185,-0.032828237042535235,0.060696734133481756
tail0.20,S2,global,0.7138412739179355,,0.5,0.7138412739179355,0.6203163027419185,0.0,0.09352497117601699
tail0.20,S2,linear_interp,1.6025911801756862,,0.5617647058823529,0.7138412739179355,0.6203163027419185,0.8887499062577507,0.9822748774337677
tail0.20,S2,local3_mean,0.8050843634085045,,0.6823529411764706,0.7138412739179355,0.6203163027419185,0.09124308949056903,0.18476806066658602
tail0.20,S2,nearest,1.6025911801756862,,0.5617647058823529,0.7138412739179355,0.6203163027419185,0.8887499062577507,0.9822748774337677
tail0.20,S2,next1,0.7138412739179355,,0.5,0.7138412739179355,0.6203163027419185,0.0,0.09352497117601699
tail0.20,S2,past_exp_tau30,0.6148468684786897,,0.7455882352941177,0.7138412739179355,0.6203163027419185,-0.09899440543924576,-0.005469434263228767
tail0.20,S2,past_exp_tau7,0.7106557344553875,,0.7029411764705883,0.7138412739179355,0.6203163027419185,-0.0031855394625479594,0.09033943171346903
tail0.20,S2,prev1,1.6025911801756862,,0.5617647058823529,0.7138412739179355,0.6203163027419185,0.8887499062577507,0.9822748774337677
tail0.20,S2,prevnext_mean,0.8021035117844538,,0.5617647058823529,0.7138412739179355,0.6203163027419185,0.08826223786651832,0.1817872090425353
tail0.20,S2,subject_mean,0.6203163027419185,,0.7524509803921569,0.7138412739179355,0.6203163027419185,-0.09352497117601699,0.0
tail0.20,S3,both_exp_tau30,0.6734083911990858,,0.6671826625386996,0.6653366473805873,0.6473012708149414,0.008071743818498511,0.026107120384144422
tail0.20,S3,both_exp_tau7,0.7899512529418373,,0.674406604747162,0.6653366473805873,0.6473012708149414,0.12461460556125004,0.14264998212689595
tail0.20,S3,both_exp_tau7_alpha5,0.6363699421802294,,0.6429308565531476,0.6653366473805873,0.6473012708149414,-0.028966705200357934,-0.010931328634712023
tail0.20,S3,global,0.6653366473805873,,0.5,0.6653366473805873,0.6473012708149414,0.0,0.01803537656564591
tail0.20,S3,linear_interp,1.5598239241524925,,0.5299277605779154,0.6653366473805873,0.6473012708149414,0.8944872767719052,0.9125226533375511
tail0.20,S3,local3_mean,1.0605117872861263,,0.6483488132094943,0.6653366473805873,0.6473012708149414,0.395175139905539,0.4132105164711849
tail0.20,S3,nearest,1.5598239241524925,,0.5299277605779154,0.6653366473805873,0.6473012708149414,0.8944872767719052,0.9125226533375511
tail0.20,S3,next1,0.6653366473805873,,0.5,0.6653366473805873,0.6473012708149414,0.0,0.01803537656564591
tail0.20,S3,past_exp_tau30,0.6734083911990858,,0.6671826625386996,0.6653366473805873,0.6473012708149414,0.008071743818498511,0.026107120384144422
tail0.20,S3,past_exp_tau7,0.7899512529418373,,0.674406604747162,0.6653366473805873,0.6473012708149414,0.12461460556125004,0.14264998212689595
tail0.20,S3,prev1,1.5598239241524925,,0.5299277605779154,0.6653366473805873,0.6473012708149414,0.8944872767719052,0.9125226533375511
tail0.20,S3,prevnext_mean,0.7645839064847136,,0.5299277605779154,0.6653366473805873,0.6473012708149414,0.09924725910412635,0.11728263566977226
tail0.20,S3,subject_mean,0.6473012708149414,,0.6805985552115583,0.6653366473805873,0.6473012708149414,-0.01803537656564591,0.0
tail0.20,S4,both_exp_tau30,0.6104879439697981,,0.7424390243902439,0.6886030160779396,0.6293410529154854,-0.0781150721081415,-0.018853108945687258
tail0.20,S4,both_exp_tau7,0.7101031666445071,,0.6268292682926829,0.6886030160779396,0.6293410529154854,0.02150015056656751,0.08076211372902176
tail0.20,S4,both_exp_tau7_alpha5,0.6640656233324408,,0.6678048780487805,0.6886030160779396,0.6293410529154854,-0.02453739274549882,0.034724570416955425
tail0.20,S4,global,0.6886030160779396,,0.5,0.6886030160779396,0.6293410529154854,0.0,0.059261963162454245
tail0.20,S4,linear_interp,1.6025911801756858,,0.5948780487804878,0.6886030160779396,0.6293410529154854,0.9139881640977462,0.9732501272602004
tail0.20,S4,local3_mean,0.95375097489513,,0.6402439024390244,0.6886030160779396,0.6293410529154854,0.26514795881719044,0.3244099219796447
tail0.20,S4,nearest,1.6025911801756858,,0.5948780487804878,0.6886030160779396,0.6293410529154854,0.9139881640977462,0.9732501272602004
tail0.20,S4,next1,0.6886030160779396,,0.5,0.6886030160779396,0.6293410529154854,0.0,0.059261963162454245
tail0.20,S4,past_exp_tau30,0.6104879439697981,,0.7424390243902439,0.6886030160779396,0.6293410529154854,-0.0781150721081415,-0.018853108945687258
tail0.20,S4,past_exp_tau7,0.7101031666445071,,0.6268292682926829,0.6886030160779396,0.6293410529154854,0.02150015056656751,0.08076211372902176
tail0.20,S4,prev1,1.6025911801756858,,0.5948780487804878,0.6886030160779396,0.6293410529154854,0.9139881640977462,0.9732501272602004
tail0.20,S4,prevnext_mean,0.729347262144977,,0.5948780487804878,0.6886030160779396,0.6293410529154854,0.040744246067037415,0.10000620922949166
tail0.20,S4,subject_mean,0.6293410529154854,,0.6890243902439024,0.6886030160779396,0.6293410529154854,-0.059261963162454245,0.0
tail0.30,Q1,both_exp_tau30,0.7110002386495308,,0.6108241634852909,0.6989688437453018,0.6565060001026578,0.012031394904228998,0.054494238546872964
tail0.30,Q1,both_exp_tau7,1.1772787333890657,,0.4803503256231754,0.6989688437453018,0.6565060001026578,0.478309889643764,0.5207727332864079
tail0.30,Q1,both_exp_tau7_alpha5,0.7026888217834976,,0.5423310128003593,0.6989688437453018,0.6565060001026578,0.0037199780381957925,0.04618282168083976
tail0.30,Q1,global,0.6989688437453018,,0.5,0.6989688437453018,0.6565060001026578,0.0,0.042462843642643966
tail0.30,Q1,linear_interp,1.8789825511912517,,0.5360431169997754,0.6989688437453018,0.6565060001026578,1.18001370744595,1.2224765510885938
tail0.30,Q1,local3_mean,1.4127295263789499,,0.5049404895576016,0.6989688437453018,0.6565060001026578,0.7137606826336481,0.7562235262762921
tail0.30,Q1,nearest,1.8789825511912517,,0.5360431169997754,0.6989688437453018,0.6565060001026578,1.18001370744595,1.2224765510885938
tail0.30,Q1,next1,0.6989688437453018,,0.5,0.6989688437453018,0.6565060001026578,0.0,0.042462843642643966
