family,anchor_loss,model_loss,best_blend_loss,delta_best_vs_anchor
chrono_tail,0.6379682394435767,0.6967811980715493,0.6308959029908379,-0.007072336452738874
hole_v1,0.6259292009465633,0.6697720449871591,0.6183408323761344,-0.007588368570429062
mirror_v1,0.642288179366711,0.7166765313007326,0.6349039581392693,-0.007384221227441724
