model,fold_id,mean_logloss,logloss_Q1,logloss_Q2,logloss_Q3,logloss_S1,logloss_S2,logloss_S3,logloss_S4,auc_Q1,auc_Q2,auc_Q3,auc_S1,auc_S2,auc_S3,auc_S4,acc_Q1,acc_Q2,acc_Q3,acc_S1,acc_S2,acc_S3,acc_S4
target_specific_feature_only,chrono_last_20,0.6214991713682777,0.6129752871032171,0.7117549974738007,0.6493659569609375,0.522202929170233,0.563137421349585,0.5985447153077373,0.692512892212433,0.7000993048659384,0.510655737704918,0.587251828631139,0.7338308457711442,0.7490196078431373,0.7079463364293086,0.3853658536585366,0.6263736263736264,0.4835164835164835,0.5714285714285714,0.7142857142857143,0.6703296703296703,0.7032967032967034,0.4725274725274725
target_specific_feature_only,chrono_last_25,0.6250881037045317,0.6473999950166149,0.6986346802029755,0.6301974572847769,0.5277147151872911,0.589068660236224,0.5962236373039775,0.6863775806998614,0.6595744680851064,0.520383275261324,0.6034607065609229,0.7455645161290322,0.7106060606060606,0.7300569800569799,0.39341590612777055,0.6036036036036037,0.4774774774774775,0.5765765765765766,0.7297297297297297,0.6576576576576577,0.6936936936936937,0.3783783783783784
target_specific_feature_only,chrono_last_30,0.621619114582077,0.6408307661587569,0.6688402174702589,0.6158123106046567,0.5690326922497169,0.5809931359285085,0.5884607263113442,0.6873639533512969,0.6575342465753425,0.6141542002301495,0.6816326530612246,0.7050856120623563,0.6769465290806754,0.7257142857142856,0.4008736559139785,0.5746268656716418,0.5895522388059702,0.6791044776119403,0.7089552238805971,0.6417910447761194,0.6940298507462687,0.39552238805970147
