analysis,target,feature,auc_raw,auc_absdir,mean_pos,mean_neg,diff_pos_minus_neg,n,pos_rate
coverage_vs_latent_state,state_0,ac_record_n,0.43965855572998425,0.5603414442700158,1323.7435897435898,1352.187074829932,-28.443485086342207,450,0.3466666666666667
coverage_vs_latent_state,state_0,ac_item_n,0.43965855572998425,0.5603414442700158,1323.7435897435898,1352.187074829932,-28.443485086342207,450,0.3466666666666667
coverage_vs_latent_state,state_0,ac_active_hours,0.4773133612419327,0.5226866387580673,22.871794871794872,23.282312925170068,-0.41051805337519554,450,0.3466666666666667
coverage_vs_latent_state,state_0,ac_night_hours,0.4780110762253619,0.5219889237746381,7.461538461538462,7.741496598639456,-0.27995813710099426,450,0.3466666666666667
coverage_vs_latent_state,state_0,ac_day_hours,0.48232818768533053,0.5176718123146695,15.41025641025641,15.540816326530612,-0.13055991627420127,450,0.3466666666666667
coverage_vs_latent_state,state_0,ac_longest_missing_hours,0.5225231118088262,0.5225231118088262,1.0256410256410255,0.6972789115646258,0.3283621140763997,450,0.3466666666666667
coverage_vs_latent_state,state_0,activity_record_n,0.45555337519623235,0.5444466248037676,1355.6858974358975,1380.938775510204,-25.252878074306636,450,0.3466666666666667
coverage_vs_latent_state,state_0,activity_item_n,0.45555337519623235,0.5444466248037676,1355.6858974358975,1380.938775510204,-25.252878074306636,450,0.3466666666666667
coverage_vs_latent_state,state_0,activity_active_hours,0.4773133612419327,0.5226866387580673,22.871794871794872,23.282312925170068,-0.41051805337519554,450,0.3466666666666667
coverage_vs_latent_state,state_0,activity_night_hours,0.4780110762253619,0.5219889237746381,7.461538461538462,7.741496598639456,-0.27995813710099426,450,0.3466666666666667
coverage_vs_latent_state,state_0,activity_day_hours,0.48232818768533053,0.5176718123146695,15.41025641025641,15.540816326530612,-0.13055991627420127,450,0.3466666666666667
coverage_vs_latent_state,state_0,activity_longest_missing_hours,0.5225231118088262,0.5225231118088262,1.0256410256410255,0.6972789115646258,0.3283621140763997,450,0.3466666666666667
coverage_vs_latent_state,state_0,ambience_record_n,0.4636207046921333,0.5363792953078668,670.1858974358975,685.6292517006802,-15.443354264782784,450,0.3466666666666667
coverage_vs_latent_state,state_0,ambience_item_n,0.4636207046921333,0.5363792953078668,670.1858974358975,685.6292517006802,-15.443354264782784,450,0.3466666666666667
coverage_vs_latent_state,state_0,ambience_active_hours,0.4683193790336648,0.5316806209663352,22.58974358974359,23.0578231292517,-0.46807953950811054,450,0.3466666666666667
coverage_vs_latent_state,state_0,ambience_night_hours,0.47719344147915577,0.5228065585208442,7.384615384615385,7.653061224489796,-0.26844583987441073,450,0.3466666666666667
coverage_vs_latent_state,state_0,ambience_day_hours,0.47806558520844233,0.5219344147915577,15.205128205128204,15.404761904761905,-0.1996336996337007,450,0.3466666666666667
coverage_vs_latent_state,state_0,ambience_longest_missing_hours,0.532312925170068,0.532312925170068,1.2628205128205128,0.8775510204081632,0.38526949241234953,450,0.3466666666666667
coverage_vs_latent_state,state_0,ble_record_n,0.563949938949939,0.563949938949939,32.916666666666664,29.098639455782312,3.8180272108843525,450,0.3466666666666667
coverage_vs_latent_state,state_0,ble_item_n,0.563949938949939,0.563949938949939,32.916666666666664,29.098639455782312,3.8180272108843525,450,0.3466666666666667
coverage_vs_latent_state,state_0,ble_active_hours,0.5450789290075004,0.5450789290075004,11.762820512820513,11.547619047619047,0.21520146520146533,450,0.3466666666666667
coverage_vs_latent_state,state_0,ble_night_hours,0.5104875283446711,0.5104875283446711,2.3333333333333335,2.1156462585034013,0.21768707482993221,450,0.3466666666666667
coverage_vs_latent_state,state_0,ble_day_hours,0.5244636316064888,0.5244636316064888,9.429487179487179,9.431972789115646,-0.0024856096284668894,450,0.3466666666666667
coverage_vs_latent_state,state_0,ble_longest_missing_hours,0.4603392639106925,0.5396607360893075,5.7756410256410255,6.1020408163265305,-0.32639979068550495,450,0.3466666666666667
coverage_vs_latent_state,state_0,gps_record_n,0.42128902843188554,0.5787109715681145,1062.3910256410256,1181.9455782312925,-119.5545525902669,450,0.3466666666666667
coverage_vs_latent_state,state_0,gps_item_n,0.42128902843188554,0.5787109715681145,1062.3910256410256,1181.9455782312925,-119.5545525902669,450,0.3466666666666667
coverage_vs_latent_state,state_0,gps_active_hours,0.4367695796267224,0.5632304203732776,20.294871794871796,21.6734693877551,-1.378597592883306,450,0.3466666666666667
coverage_vs_latent_state,state_0,gps_night_hours,0.4416208791208791,0.5583791208791209,6.378205128205129,7.054421768707483,-0.6762166405023544,450,0.3466666666666667
coverage_vs_latent_state,state_0,gps_day_hours,0.45670896563753705,0.543291034362463,13.916666666666666,14.619047619047619,-0.7023809523809526,450,0.3466666666666667
coverage_vs_latent_state,state_0,gps_longest_missing_hours,0.538668672597244,0.538668672597244,1.3653846153846154,1.0408163265306123,0.32456828885400313,450,0.3466666666666667
coverage_vs_latent_state,state_0,m_light_record_n,0.48361459968602816,0.5163854003139718,135.80128205128204,138.2108843537415,-2.4096023024594615,450,0.3466666666666667
coverage_vs_latent_state,state_0,m_light_item_n,0.48361459968602816,0.5163854003139718,135.80128205128204,138.2108843537415,-2.4096023024594615,450,0.3466666666666667
coverage_vs_latent_state,state_0,m_light_active_hours,0.46870094191522754,0.5312990580847725,22.814102564102566,23.24829931972789,-0.4341967556253259,450,0.3466666666666667
coverage_vs_latent_state,state_0,m_light_night_hours,0.4701617826617827,0.5298382173382172,7.397435897435898,7.704081632653061,-0.3066457352171632,450,0.3466666666666667
coverage_vs_latent_state,state_0,m_light_day_hours,0.4811398918541776,0.5188601081458224,15.416666666666666,15.54421768707483,-0.12755102040816446,450,0.3466666666666667
coverage_vs_latent_state,state_0,m_light_longest_missing_hours,0.5311900401186116,0.5311900401186116,1.0833333333333333,0.7210884353741497,0.3622448979591836,450,0.3466666666666667
coverage_vs_latent_state,state_0,screen_record_n,0.44619963369963367,0.5538003663003663,1321.2051282051282,1351.6496598639455,-30.44453165881737,450,0.3466666666666667
coverage_vs_latent_state,state_0,screen_item_n,0.44619963369963367,0.5538003663003663,1321.2051282051282,1351.6496598639455,-30.44453165881737,450,0.3466666666666667
coverage_vs_latent_state,state_0,screen_active_hours,0.4773133612419327,0.5226866387580673,22.871794871794872,23.282312925170068,-0.41051805337519554,450,0.3466666666666667
coverage_vs_latent_state,state_0,screen_night_hours,0.4780110762253619,0.5219889237746381,7.461538461538462,7.741496598639456,-0.27995813710099426,450,0.3466666666666667
coverage_vs_latent_state,state_0,screen_day_hours,0.48232818768533053,0.5176718123146695,15.41025641025641,15.540816326530612,-0.13055991627420127,450,0.3466666666666667
coverage_vs_latent_state,state_0,screen_longest_missing_hours,0.5225231118088262,0.5225231118088262,1.0256410256410255,0.6972789115646258,0.3283621140763997,450,0.3466666666666667
coverage_vs_latent_state,state_0,usage_record_n,0.5164617128902843,0.5164617128902843,64.57051282051282,63.35034013605442,1.2201726844583973,450,0.3466666666666667
coverage_vs_latent_state,state_0,usage_item_n,0.5164617128902843,0.5164617128902843,64.57051282051282,63.35034013605442,1.2201726844583973,450,0.3466666666666667
coverage_vs_latent_state,state_0,usage_active_hours,0.4878335949764521,0.5121664050235479,17.224358974358974,17.343537414965986,-0.11917844060701199,450,0.3466666666666667
coverage_vs_latent_state,state_0,usage_night_hours,0.5073369091226234,0.5073369091226234,3.91025641025641,3.857142857142857,0.053113553113552925,450,0.3466666666666667
coverage_vs_latent_state,state_0,usage_day_hours,0.4716771323914182,0.5283228676085818,13.314102564102564,13.486394557823129,-0.17229199372056492,450,0.3466666666666667
coverage_vs_latent_state,state_0,usage_longest_missing_hours,0.5090375893947322,0.5090375893947322,4.461538461538462,4.295918367346939,0.16562009419152268,450,0.3466666666666667
coverage_vs_latent_state,state_0,wifi_record_n,0.40145866038723177,0.5985413396127682,101.68589743589743,112.26530612244898,-10.579408686551545,450,0.3466666666666667
coverage_vs_latent_state,state_0,wifi_item_n,0.40145866038723177,0.5985413396127682,101.68589743589743,112.26530612244898,-10.579408686551545,450,0.3466666666666667
coverage_vs_latent_state,state_0,wifi_active_hours,0.4287458573172859,0.571254142682714,19.75,21.17687074829932,-1.4268707482993186,450,0.3466666666666667
coverage_vs_latent_state,state_0,wifi_night_hours,0.429160125588697,0.570839874411303,5.903846153846154,6.64625850340136,-0.742412349555206,450,0.3466666666666667
coverage_vs_latent_state,state_0,wifi_day_hours,0.4477258852258852,0.5522741147741148,13.846153846153847,14.53061224489796,-0.6844583987441126,450,0.3466666666666667
coverage_vs_latent_state,state_0,wifi_longest_missing_hours,0.5590114250828537,0.5590114250828537,2.4615384615384617,1.7414965986394557,0.720041862899006,450,0.3466666666666667
coverage_vs_latent_state,state_0,hr_record_n,0.45964154892726317,0.5403584510727368,509.3397435897436,544.7278911564625,-35.38814756671894,450,0.3466666666666667
coverage_vs_latent_state,state_0,hr_item_n,0.45964154892726317,0.5403584510727368,509.3397435897436,544.7278911564625,-35.38814756671894,450,0.3466666666666667
coverage_vs_latent_state,state_0,hr_active_hours,0.46123321123321126,0.5387667887667887,10.673076923076923,11.346938775510203,-0.67386185243328,450,0.3466666666666667
coverage_vs_latent_state,state_0,hr_night_hours,0.47227673120530267,0.5277232687946973,1.3012820512820513,1.336734693877551,-0.03545264259549974,450,0.3466666666666667
coverage_vs_latent_state,state_0,hr_day_hours,0.467687074829932,0.532312925170068,9.371794871794872,10.010204081632653,-0.6384092098377803,450,0.3466666666666667
coverage_vs_latent_state,state_0,hr_longest_missing_hours,0.5109126984126984,0.5109126984126984,7.262820512820513,7.227891156462585,0.03492935635792804,450,0.3466666666666667
coverage_vs_latent_state,state_0,w_light_record_n,0.4504295307866736,0.5495704692133264,835.8461538461538,916.8027210884354,-80.95656724228161,450,0.3466666666666667
coverage_vs_latent_state,state_0,w_light_item_n,0.4504295307866736,0.5495704692133264,835.8461538461538,916.8027210884354,-80.95656724228161,450,0.3466666666666667
coverage_vs_latent_state,state_0,w_light_active_hours,0.4321799232513518,0.5678200767486482,17.92948717948718,19.843537414965986,-1.9140502354788076,450,0.3466666666666667
coverage_vs_latent_state,state_0,w_light_night_hours,0.44649398220826797,0.553506017791732,5.538461538461538,6.129251700680272,-0.5907901622187337,450,0.3466666666666667
coverage_vs_latent_state,state_0,w_light_day_hours,0.43027210884353745,0.5697278911564625,12.39102564102564,13.714285714285714,-1.323260073260073,450,0.3466666666666667
coverage_vs_latent_state,state_0,w_light_longest_missing_hours,0.5454495900924472,0.5454495900924472,3.2435897435897436,2.36734693877551,0.8762428048142334,450,0.3466666666666667
coverage_vs_latent_state,state_0,pedo_record_n,0.4422204779347637,0.5577795220652363,955.6217948717949,1055.0714285714287,-99.44963369963375,450,0.3466666666666667
coverage_vs_latent_state,state_0,pedo_item_n,0.4422204779347637,0.5577795220652363,955.6217948717949,1055.0714285714287,-99.44963369963375,450,0.3466666666666667
coverage_vs_latent_state,state_0,pedo_active_hours,0.43594104308390025,0.5640589569160998,17.262820512820515,19.07482993197279,-1.8120094191522753,450,0.3466666666666667
coverage_vs_latent_state,state_0,pedo_night_hours,0.4379360718646433,0.5620639281353568,5.064102564102564,5.782312925170068,-0.7182103610675039,450,0.3466666666666667
coverage_vs_latent_state,state_0,pedo_day_hours,0.4483254840397698,0.5516745159602302,12.198717948717949,13.29251700680272,-1.0937990580847714,450,0.3466666666666667
coverage_vs_latent_state,state_0,pedo_longest_missing_hours,0.5310483167626024,0.5310483167626024,3.0384615384615383,2.5476190476190474,0.4908424908424909,450,0.3466666666666667
coverage_vs_latent_state,state_0,any_sensor_active_hours,0.4702708006279435,0.5297291993720565,11.371794871794872,11.581632653061224,-0.20983778126635144,450,0.3466666666666667
coverage_vs_latent_state,state_1,ac_record_n,0.5374278846153847,0.5374278846153847,1343.1307692307691,1342.0,1.1307692307691468,450,0.28888888888888886
