target,subset,k,C,avg_logloss,avg_auc,avg_acc,n_cols,chrono_last_20,chrono_last_25,chrono_last_30
Q1,semantic_only,20,0.0005,0.6410215914081698,0.6348978712519237,0.5392951586981438,260,0.6326352261445876,0.6457098726853991,0.6447196753945228
Q1,semantic_plus_dino_k4,20,0.0005,0.6410215914081698,0.6348978712519237,0.5392951586981438,271,0.6326352261445876,0.6457098726853991,0.6447196753945228
Q1,semantic_plus_dino_k4,80,0.003,0.6410637531036317,0.6663080072835984,0.5966223727417757,271,0.6157943801558545,0.6553468931705104,0.65204998598453
Q1,semantic_only,10,0.001,0.6411720641992208,0.6207112304302581,0.5179771373801224,260,0.628968657635985,0.6477553055317434,0.6467922294299343
Q1,semantic_plus_dino_k4,10,0.001,0.6411720641992208,0.6207112304302581,0.5179771373801224,271,0.628968657635985,0.6477553055317434,0.6467922294299343
Q1,semantic_only,30,0.0005,0.6416285604379689,0.633453941157646,0.5279352667412369,260,0.6343877159609369,0.6467637275472318,0.6437342378057379
Q1,semantic_plus_dino_k4,30,0.0005,0.6416285604379689,0.633453941157646,0.5279352667412369,271,0.6343877159609369,0.6467637275472318,0.6437342378057379
Q1,semantic_only,20,0.001,0.6420003421511709,0.6345768536583288,0.522815582517075,260,0.6322112915099868,0.6474481221469653,0.6463416127965604
Q1,semantic_plus_dino_k4,20,0.001,0.6420003421511709,0.6345768536583288,0.522815582517075,271,0.6322112915099868,0.6474481221469653,0.6463416127965604
Q1,semantic_only,200,0.0005,0.6428935576092187,0.6552053380998366,0.6067989426198381,260,0.6373369692215917,0.65415260490022,0.6371910987058446
Q1,semantic_only,30,0.001,0.6430242892316229,0.6325878211972642,0.5217847008891785,260,0.6347671836726685,0.6493776776570795,0.6449280063651208
Q1,semantic_plus_dino_k4,30,0.001,0.6430242892316229,0.6325878211972642,0.5217847008891785,271,0.6347671836726685,0.6493776776570795,0.6449280063651208
Q1,semantic_plus_dino_k4,50,0.1,0.6432389580768733,0.6617835376026697,0.582188798606709,271,0.6214607542384263,0.6632692960889338,0.6449868239032597
Q1,semantic_only,50,0.1,0.6432789111300219,0.6617086817002819,0.582188798606709,260,0.6214607542384263,0.6632692960889338,0.6451066830627055
Q1,semantic_only,80,0.01,0.6434212708291703,0.6724351071267692,0.6086265041488922,260,0.6109897857904693,0.6615615845021441,0.6577124421948977
Q1,semantic_only,120,0.0005,0.6434722323343837,0.6447490192722609,0.5649283037342739,260,0.6385621150198474,0.6482308336806992,0.643623748302604
Q1,semantic_only,10,0.0005,0.6436194029208974,0.6225389725827086,0.5253031447061297,260,0.6311022506198807,0.6499415528963589,0.6498144052464525
Q1,semantic_plus_dino_k4,10,0.0005,0.6436194029208974,0.6225389725827086,0.5253031447061297,271,0.6311022506198807,0.6499415528963589,0.6498144052464525
Q1,semantic_plus_dino_k4,120,0.0005,0.6439032331423024,0.642544061106381,0.5649283037342739,271,0.6390711183797163,0.6487838527336813,0.6438547283135094
Q1,semantic_plus_dino_k4,200,0.001,0.6440976194943437,0.6634610786281613,0.6297920850159656,271,0.6338966015529196,0.657545914929694,0.6408503420004178
Q1,semantic_plus_dino_k4,80,0.01,0.644443074366223,0.671625185586222,0.6181509539718495,271,0.6118826349324807,0.6630063211528088,0.6584402670133795
Q1,semantic_only,10,0.003,0.6455727235858763,0.6153065180593537,0.5179771373801224,260,0.6277176407011591,0.6560699395115005,0.6529305905449693
Q1,semantic_plus_dino_k4,10,0.003,0.6455727235858763,0.6153065180593537,0.5179771373801224,271,0.6277176407011591,0.6560699395115005,0.6529305905449693
Q1,semantic_only,400,0.0005,0.6460499944201411,0.6427911576759088,0.5951499309708265,260,0.6405148745058704,0.6528651702990212,0.6447699384555318
Q1,semantic_plus_dino_k4,400,0.0005,0.6462070612207523,0.6432733162891953,0.6006404961628842,271,0.6406900661943502,0.6530160533636248,0.6449150641042822
Q1,semantic_only,200,0.001,0.6468272774736477,0.6573948167516391,0.6377702123970782,260,0.6414008352266646,0.6580447635356282,0.6410362336586503
Q1,semantic_only,120,0.001,0.6470564003818717,0.6506616098637149,0.598531695546621,260,0.642868217164895,0.6512798616576831,0.647021122323037
Q1,q1x_plus_dino_k4,30,0.003,0.6473385611423578,0.6480447015320846,0.5581568939777894,449,0.6515082563918567,0.6525896490114165,0.6379177780238
Q1,semantic_plus_dino_k4,120,0.001,0.6477786970543488,0.6467109183913516,0.6021946992096247,271,0.6436719883432408,0.6522254409249787,0.647438661894827
Q1,semantic_only,20,0.003,0.6488199239427918,0.6168347302885722,0.5284507075551851,260,0.63348649386759,0.6575259343469341,0.6554473436138512
Q1,semantic_plus_dino_k4,20,0.003,0.6488199239427918,0.6168347302885722,0.5284507075551851,271,0.63348649386759,0.6575259343469341,0.6554473436138512
Q1,semantic_only,400,0.001,0.649820686009322,0.6457781056745403,0.5974929333138288,260,0.6439765653412927,0.6557233854245729,0.6497621072621005
Q1,semantic_only,30,0.003,0.6500120361170014,0.6155223374504887,0.5199571393601244,260,0.6369889310552442,0.6605139241106932,0.6525332531850669
Q1,semantic_plus_dino_k4,30,0.003,0.6500120361170014,0.6155223374504887,0.5199571393601244,271,0.6369889310552442,0.6605139241106932,0.6525332531850669
Q1,semantic_plus_dino_k4,400,0.001,0.6500865797884879,0.6437588190138851,0.5986683747877778,271,0.6442440377726845,0.6560186830144201,0.6499970185783593
Q1,semantic_only,80,0.03,0.6514202410868654,0.6604671566053012,0.601163817581728,260,0.6182975598277269,0.6736221751149443,0.6623409883179249
Q1,semantic_plus_dino_k4,80,0.03,0.6514867122030116,0.6626032071958315,0.6133203894397924,271,0.6179805497580063,0.6759995338853417,0.6604800529656867
Q1,q1x_plus_dino_k4,30,0.001,0.6517614982411252,0.6508867540421076,0.5428527592706697,449,0.6517743141775938,0.6553992786608237,0.648110901884958
Q1,semantic_only,120,0.003,0.6521821271397149,0.6508560908734097,0.6106882674046853,260,0.6488002636394893,0.6548399013107487,0.6529062164689065
Q1,semantic_plus_dino_k4,200,0.003,0.6534910615990492,0.65871468068354,0.6079665034888916,271,0.6447894338883311,0.6668502243479778,0.6488335265608388
Q1,semantic_plus_dino_k4,120,0.003,0.6535314321611188,0.6483087625968772,0.5863751236885565,271,0.6502023832584887,0.657458839964828,0.6529330732600396
Q1,q1x_plus_dino_k4,20,0.003,0.6545313707686731,0.6179806405735366,0.5473203234397265,449,0.6528712505607468,0.6676603661824292,0.6430624955628433
Q1,q1x_plus_dino_k4,30,0.01,0.6548057806748062,0.6370399389447067,0.5615386585535839,449,0.6615796041349473,0.6622353157957769,0.6406024220936947
Q1,semantic_only,10,0.01,0.655225875700714,0.5875954611197765,0.5061993270948495,260,0.6336504287983836,0.6681343071555003,0.6638928911482581
Q1,semantic_plus_dino_k4,10,0.01,0.655225875700714,0.5875954611197765,0.5061993270948495,271,0.6336504287983836,0.6681343071555003,0.6638928911482581
Q1,q1x_plus_dino_k4,50,0.003,0.6552982584360603,0.6451133210895876,0.6092786242039974,449,0.6556436910427123,0.6618749254513423,0.6483761588141262
Q1,q1x_plus_dino_k4,50,0.001,0.6555764462570156,0.6475070351919109,0.5628507792686898,449,0.6529054276084857,0.6595467173764359,0.6542771937861254
Q1,semantic_only,200,0.003,0.6566487260024059,0.656129736145668,0.6127970680209486,260,0.6524459763576517,0.6681972926150151,0.6493029090345508
Q1,q1x_plus_dino_k4,30,0.0005,0.6566666441627736,0.6519375823581588,0.5435127599306704,449,0.654539902398829,0.6597821548137178,0.6556778752757741
Q1,semantic_only,50,0.3,0.6576623783734411,0.6521342845749855,0.5854730406969213,260,0.6365592406165761,0.6852649118397832,0.6511629826639637
Q1,semantic_plus_dino_k4,50,0.3,0.657884138883512,0.6523588522821492,0.5854730406969213,271,0.6365592406165761,0.6852649118397832,0.6518282641941766
Q1,q1x_plus_dino_k4,50,0.0005,0.6583886570348855,0.6435094350197664,0.5552435328554731,449,0.6540668790341914,0.6617190867549171,0.659380005315548
Q1,q1x_plus_dino_k4,20,0.01,0.6588237299728539,0.6162414138521214,0.5553063314257344,449,0.6608741633600258,0.6751773604231122,0.6404196661354236
Q1,semantic_only,120,0.01,0.6590717967782642,0.655969555557144,0.6063731436865765,260,0.6568836056157138,0.6589673991911101,0.6613643855279687
Q1,semantic_only,20,0.01,0.6592983041916819,0.5864317247588499,0.5169541363571215,260,0.6385594157206108,0.6721708328877037,0.6671646639667314
Q1,semantic_plus_dino_k4,20,0.01,0.6592983041916819,0.5864317247588499,0.5169541363571215,271,0.6385594157206108,0.6721708328877037,0.6671646639667314
Q1,q1x_plus_dino_k4,20,0.001,0.6597332255682798,0.6097853875128062,0.5283531850696029,449,0.6543602003954865,0.6701212086626331,0.6547182676467198
Q1,semantic_only,30,0.01,0.660227246189514,0.6036343786570079,0.52779858750008,260,0.641481360558637,0.6767517032953931,0.6624486747145119
Q1,semantic_plus_dino_k4,30,0.01,0.660227246189514,0.6036343786570079,0.52779858750008,271,0.641481360558637,0.6767517032953931,0.6624486747145119
Q1,semantic_plus_dino_k4,120,0.01,0.6617962181869647,0.6517649939103524,0.6015346985496239,271,0.6593090415871689,0.6664487995727676,0.6596308134009574
Q1,semantic_only,400,0.003,0.6628094040041116,0.6449562874799168,0.6141091887360545,260,0.6572487480107791,0.668944119169115,0.6622353448324404
Q1,semantic_plus_dino_k4,400,0.003,0.663502986441663,0.6448141960578809,0.6232627575911157,271,0.6580317048763985,0.6696711668768707,0.6628060875717197
Q1,q1x_plus_dino_k4,10,0.003,0.6641422696603364,0.5819000281694778,0.4913131107160958,449,0.6568027190053997,0.6738220678149672,0.6618020221606424
Q1,q1x_plus_dino_k4,20,0.0005,0.6644350663920591,0.6103164409542315,0.5228626198775452,449,0.65721140618693,0.6746992588885629,0.6613945341006843
Q1,q1x_plus_dino_k4,10,0.01,0.6650928717541809,0.5765600977507033,0.4979791173821025,449,0.6581307565085845,0.677594268661974,0.6595535900919841
Q1,q1x_plus_dino_k4,80,0.0005,0.665225235747661,0.6365659225457917,0.5725197889376994,449,0.6642589588023508,0.6599159472870428,0.6715008011535895
Q1,semantic_only,10,0.03,0.6662375356017435,0.567366273687295,0.475220176712714,260,0.6438334187958992,0.6788507844402293,0.676028403569102
Q1,semantic_plus_dino_k4,10,0.03,0.6662375356017435,0.567366273687295,0.475220176712714,271,0.6438334187958992,0.6788507844402293,0.676028403569102
Q1,q1x_plus_dino_k4,80,0.001,0.6668876011812462,0.6394709370225141,0.5818179176388131,449,0.6653379470420482,0.6604653633831022,0.6748594931185883
Q1,q1x_plus_dino_k4,50,0.01,0.6673291066386291,0.6376227328968912,0.6019604974828855,449,0.668045667119966,0.6784135764267469,0.6555280763691743
Q1,semantic_plus_dino_k4,80,0.1,0.6673899513271154,0.6472755286883549,0.5700401073535403,271,0.6305186549980695,0.6952474165002986,0.6764037824829783
Q1,semantic_only,80,0.1,0.6677415291059251,0.6437960468299461,0.5755306725455979,260,0.6329055005943793,0.6919922414992793,0.6783268452241166
Q1,semantic_only,20,0.03,0.6679768214855607,0.5772466037255989,0.4978503187458411,260,0.6468310467015083,0.6819293159960036,0.6751701017591701
Q1,semantic_plus_dino_k4,20,0.03,0.6679768214855607,0.5772466037255989,0.4978503187458411,271,0.6468310467015083,0.6819293159960036,0.6751701017591701
Q1,semantic_only,30,0.03,0.6681456774132153,0.6064905736296496,0.5159232547292248,260,0.6481474010719592,0.6885368291133093,0.6677528020543774
Q1,semantic_plus_dino_k4,30,0.03,0.6681456774132153,0.6064905736296496,0.5159232547292248,271,0.6481474010719592,0.6885368291133093,0.6677528020543774
Q1,q1x_plus_dino_k4,20,0.03,0.6702878242367621,0.6146503903043198,0.5380300753435082,449,0.6736436245551827,0.6884271105998727,0.6487927375552309
Q1,q1x_plus_dino_k4,30,0.03,0.6704317698042942,0.6304006247804027,0.572004348123751,449,0.6772971764034561,0.6784824723361393,0.6555156606732871
Q1,q1x_plus_dino_k4,10,0.001,0.671078361869928,0.5857592704277038,0.48831010771309274,449,0.6661725398842079,0.6762046797992822,0.6708578659262942
Q1,semantic_only,120,0.03,0.6714825376060222,0.6482053386862175,0.5978716948866203,260,0.6708329297532634,0.666834994961377,0.6767796881034264
Q1,q1x_plus_dino_k4,10,0.03,0.67205186480046,0.5783938635542502,0.49629611569910076,449,0.668623659102606,0.6846417186925252,0.662890216606249
Q1,semantic_plus_dino_k4,200,0.01,0.6728281344477901,0.6520123474416774,0.6074510626749432,271,0.6686448464148305,0.6880296990009381,0.6618098579276016
Q1,q1x_plus_dino_k4,80,0.003,0.6749413091944819,0.633115491629626,0.6007850560089366,449,0.668873951697339,0.6717980222250858,0.6841519536610208
Q1,semantic_only,200,0.01,0.6754731305603846,0.6490471750648279,0.6109695064918946,260,0.6753075117245103,0.6883045920617205,0.6628072878949233
Q1,semantic_only,20,0.1,0.6764433144420782,0.5763746107622373,0.5016500016500016,260,0.6551351181949219,0.6910661219625185,0.6831287031687941
Q1,semantic_plus_dino_k4,20,0.1,0.6764433144420782,0.5763746107622373,0.5016500016500016,271,0.6551351181949219,0.6910661219625185,0.6831287031687941
Q1,semantic_plus_dino_k4,120,0.03,0.6766894313373046,0.6465257896493454,0.5797091170225498,271,0.6740417268873125,0.681837228479626,0.6741893386449753
Q1,semantic_only,10,0.1,0.6771402966208613,0.5564742247306301,0.4678941693867067,260,0.6548288801012617,0.6882660686500655,0.6883259411112569
Q1,semantic_plus_dino_k4,10,0.1,0.6771402966208613,0.5564742247306301,0.4678941693867067,271,0.6548288801012617,0.6882660686500655,0.6883259411112569
Q1,q1x_plus_dino_k4,10,0.0005,0.6773422626693807,0.5868113033602963,0.48765010705309214,449,0.6740095793364423,0.6802728268334107,0.677744381838289
Q1,semantic_only,30,0.1,0.6780050027609473,0.6111778548661455,0.5440360813495141,260,0.6576637700862359,0.7050063906858712,0.6713448475107351
Q1,semantic_plus_dino_k4,30,0.1,0.6780050027609473,0.6111778548661455,0.5440360813495141,271,0.6576637700862359,0.7050063906858712,0.6713448475107351
Q1,q1x_plus_dino_k4,10,0.1,0.6790752347892582,0.5834252440679591,0.5156341350371202,449,0.6786010276651243,0.6927268169961327,0.6658978597065178
Q1,semantic_only,20,0.3,0.6817400432009006,0.5731408103794515,0.49798699798699797,260,0.660410293727212,0.6962274256391148,0.688582410236375
Q1,semantic_plus_dino_k4,20,0.3,0.6817400432009006,0.5731408103794515,0.49798699798699797,271,0.660410293727212,0.6962274256391148,0.688582410236375
Q1,q1x_plus_dino_k4,10,0.3,0.6821490728538951,0.588388755479932,0.5113111307141158,449,0.6827977789286491,0.697612997596738,0.6660364420362982
Q1,semantic_only,10,0.3,0.6826186906980712,0.5536188294830039,0.46240360419464893,260,0.6600868087068941,0.692836157691327,0.6949331056959924
Q1,semantic_plus_dino_k4,10,0.3,0.6826186906980712,0.5536188294830039,0.46240360419464893,271,0.6600868087068941,0.692836157691327,0.6949331056959924
Q1,q1x_plus_dino_k4,20,0.1,0.6834555082578401,0.6134055639125456,0.5637998996207951,449,0.6889828946482345,0.7024095933463338,0.6589740367789516
Q1,q1x_plus_dino_k4,120,0.0005,0.6849962449539935,0.5337199659586935,0.5353979533084011,449,0.6921686110659039,0.6927820753166306,0.6700380484794459
Q1,semantic_only,30,0.3,0.6854984901834135,0.6165432816383966,0.5536972104136284,260,0.665983868439551,0.7186931631859121,0.6718184389247777
Q1,semantic_plus_dino_k4,30,0.3,0.6854984901834135,0.6165432816383966,0.5536972104136284,271,0.665983868439551,0.7186931631859121,0.6718184389247777
Q1,q1x_plus_dino_k4,120,0.001,0.6863755259542325,0.537238193370925,0.5478357642536748,449,0.6921686110659039,0.6927820753166306,0.674175891480163
Q1,semantic_plus_dino_k4,80,0.3,0.6870937724227817,0.635518119115907,0.5765615541734944,271,0.6440134961146293,0.7192179468542881,0.6980498742994278
Q1,q1x_plus_dino_k4,50,0.03,0.6878910605558838,0.6301611176039922,0.5846842414006593,449,0.6873955848065504,0.701397117511891,0.6748804793492099
Q1,q1x_plus_dino_k4,30,0.1,0.6879055923870103,0.6250279879537133,0.5944899303108259,449,0.6957648623288184,0.6948518344021992,0.6731000804300132
Q1,semantic_only,80,0.3,0.6880734601675965,0.6281155257582451,0.5660958646033273,260,0.6510149881135651,0.7151417072061637,0.6980636851830608
Q1,semantic_only,120,0.1,0.6902710700261322,0.6314085582694364,0.5827121200255528,260,0.6864061793764993,0.683980215403063,0.7004268152988347
Q1,q1x_plus_dino_k4,120,0.003,0.6907670198790683,0.5364147784446581,0.5528108886317842,449,0.6921686110659039,0.6927820753166306,0.6873503732546703
Q1,q1x_plus_dino_k4,200,0.01,0.6917494252349319,0.5421747689935884,0.5336600336600337,449,0.6922559975686193,0.6927857249453998,0.6902065531907766
Q1,q1x_plus_dino_k4,200,0.03,0.6917494252349322,0.5421747689935884,0.5336600336600337,449,0.6922559975686193,0.6927857249453999,0.6902065531907774
Q1,q1x_plus_dino_k4,200,0.0005,0.6917494252349323,0.5421747689935884,0.5336600336600337,449,0.6922559975686197,0.6927857249453998,0.6902065531907774
Q1,q1x_plus_dino_k4,200,0.001,0.6917494252349323,0.5421747689935884,0.5336600336600337,449,0.6922559975686197,0.6927857249453999,0.6902065531907774
Q1,q1x_plus_dino_k4,200,0.003,0.6917494252349323,0.5421747689935884,0.5336600336600337,449,0.6922559975686197,0.6927857249453998,0.6902065531907775
Q1,q1x_plus_dino_k4,200,0.3,0.6917494252349323,0.5421747689935884,0.5336600336600337,449,0.6922559975686198,0.6927857249453999,0.6902065531907774
Q1,q1x_plus_dino_k4,200,0.1,0.6917494252349324,0.5421747689935884,0.5336600336600337,449,0.6922559975686196,0.6927857249453998,0.6902065531907781
Q1,q1x_plus_dino_k4,20,0.3,0.6924930631202267,0.6116267320830451,0.583934598859972,449,0.7022678072669539,0.7114175183887151,0.6637938637050113
Q1,dino_k4_cluster,10,0.0005,0.6936612242547368,0.4877722659207068,0.466195406493914,11,0.6936941930302403,0.6935677944272098,0.6937216853067604
Q1,dino_k4_cluster,20,0.0005,0.6936626168964889,0.48873364664578983,0.466195406493914,11,0.6936943928928755,0.6935715428406886,0.6937219149559027
Q1,dino_k4_cluster,20,0.001,0.6940951064596158,0.48757635432229635,0.4612202821158045,11,0.6941622504517011,0.6939573773010691,0.6941656916260771
Q1,dino_k4_cluster,10,0.001,0.6940978153958093,0.48807430924070433,0.4612202821158045,11,0.6941651224393451,0.6939609487392351,0.6941673750088478
Q1,dino_k4_cluster,20,0.003,0.6953382669742121,0.4902704424073034,0.46657416806670543,11,0.6954995386853353,0.695209625062357,0.6953056371749438
Q1,dino_k4_cluster,10,0.003,0.695381547906475,0.4921844696770576,0.46605872725275715,11,0.6955282929927684,0.6952912889706978,0.6953250617559587
Q1,q1x_plus_dino_k4,80,0.01,0.6956096612201965,0.623361368607755,0.5938378102557207,449,0.6871191281867004,0.6988726606861265,0.7008371947877627
Q1,semantic_only,400,0.01,0.6961012124089668,0.6178179310934361,0.6034092974391482,260,0.692441203093003,0.7094815716391003,0.6863808624947971
Q1,semantic_only,200,0.03,0.6963663624615042,0.6328721094035811,0.6036356185609917,260,0.7026868223801032,0.7122529387124773,0.6741593262919321
Q1,semantic_plus_dino_k4,120,0.1,0.6964180229144493,0.631103361866569,0.5705555481674884,271,0.693222966102335,0.7013615926144694,0.6946695100265434
Q1,semantic_plus_dino_k4,200,0.03,0.6964647035743813,0.636116595151495,0.5993283754477784,271,0.7000049771945899,0.7167060335692715,0.6726830999592825
Q1,q1x_plus_dino_k4,120,0.01,0.6968128698774988,0.5335702541539178,0.54534820206462,449,0.6921686110659039,0.6927820753166306,0.7054879232499618
Q1,semantic_plus_dino_k4,400,0.01,0.6974635180568672,0.6210794022682018,0.5874530426769233,271,0.6950064164910296,0.7102638966025981,0.6871202410769742
Q1,dino_k4_cluster,20,0.01,0.6975664200833879,0.5009971184073762,0.50999900999901,11,0.697554625307082,0.6978559470478894,0.6972886878951924
Q1,dino_k4_cluster,10,0.01,0.6977136876843585,0.5032666170584,0.494179434477942,11,0.6976736020112618,0.6980882226249235,0.69737923841689
Q1,q1x_plus_dino_k4,30,0.3,0.7003988251184742,0.6192896396525681,0.6084819443028399,449,0.7112045166080216,0.7065261443076667,0.683465814439734
Q1,dino_k4_cluster,10,0.03,0.7005387634811736,0.5059403910999632,0.5063360063360064,11,0.6997090753667659,0.7010756397659502,0.7008315753108045
Q1,dino_k4_cluster,20,0.03,0.7005648243883053,0.5025541683830864,0.5170358976329126,11,0.6994901348616586,0.7015507176013498,0.7006536207019077
Q1,q1x_plus_dino_k4,400,0.03,0.7016863811373905,0.5431830805856702,0.5276540276540277,449,0.7024655843747105,0.7004731327889514,0.7021204262485091
Q1,q1x_plus_dino_k4,400,0.003,0.7016864509926343,0.5431830805856702,0.5276540276540277,449,0.7024655843747637,0.70047313278887,0.7021206358142691
Q1,q1x_plus_dino_k4,400,0.3,0.7016864646017386,0.5431830805856702,0.5276540276540277,449,0.7024655843745589,0.7004731327889968,0.7021206766416599
Q1,q1x_plus_dino_k4,400,0.01,0.7016864681604571,0.5431830805856702,0.5276540276540277,449,0.7024655843747424,0.7004731327890912,0.7021206873175379
Q1,q1x_plus_dino_k4,400,0.1,0.70168650683673,0.5431830805856702,0.5276540276540277,449,0.7024655843746225,0.7004731327889341,0.7021208033466332
Q1,q1x_plus_dino_k4,400,0.0005,0.7016865402112958,0.5431830805856702,0.5276540276540277,449,0.7024655843747063,0.7004731327889429,0.7021209034702385
Q1,q1x_plus_dino_k4,400,0.001,0.7016865402112958,0.5431830805856702,0.5276540276540277,449,0.7024655843747063,0.7004731327889429,0.7021209034702385
Q1,q1x_plus_dino_k4,120,0.03,0.7023533715366691,0.5332708305443662,0.54534820206462,449,0.6921686110659039,0.6927820753166306,0.7221094282274731
Q1,dino_k4_cluster,10,0.1,0.7040066488170788,0.5114881297712246,0.5154974557959632,11,0.7020373277389285,0.7035610334334033,0.7064215852789045
Q1,dino_k4_cluster,20,0.1,0.7047356072501664,0.5130482823913525,0.5263340263340264,11,0.7017855091668354,0.706207811399956,0.7062135011837078
Q1,dino_k4_cluster,10,0.3,0.7065053658021269,0.5134270043175561,0.5191604594589668,11,0.7036476286280886,0.7050469532359678,0.7108215155423245
Q1,q1x_plus_dino_k4,120,0.1,0.7072320450465778,0.5342439572754089,0.5403730776865104,449,0.6921686110659039,0.6927820753166306,0.7367454487571987
Q1,dino_k4_cluster,20,0.3,0.7077032452505815,0.5147497294268887,0.5268494671479745,11,0.7033951042305625,0.7090737385031403,0.7106408930180415
Q1,semantic_only,120,0.3,0.7097864326212076,0.622097736680136,0.5827042394206573,260,0.7045937779376781,0.7044560057180519,0.7203095142078926
Q1,q1x_plus_dino_k4,120,0.3,0.7109853799915804,0.5348802324457061,0.5478357642536748,449,0.6921686110659039,0.6927820753166306,0.7480054535922066
Q1,q1x_plus_dino_k4,50,0.1,0.7133504320544101,0.6190155280403665,0.5698955475074878,449,0.714312397981681,0.7251629088488751,0.7005759893326738
Q1,q1x_plus_dino_k4,80,0.03,0.7154297885988274,0.6177639979309743,0.5828566798716053,449,0.696400052180019,0.7290647550797974,0.7208245585366662
Q1,semantic_plus_dino_k4,120,0.3,0.720266451720274,0.61866399792619,0.5682046652195906,271,0.7189073444230752,0.7212209101998603,0.7206711005378862
Q1,semantic_only,200,0.1,0.7225691510940097,0.6301012610000982,0.6134491880760539,260,0.7284309067948483,0.7436436083194516,0.6956329381677286
Q1,semantic_plus_dino_k4,200,0.1,0.7245935355472248,0.6324587766533745,0.5986683747877778,271,0.7304332444094415,0.7490710458434181,0.6942763163888153
Q1,q1x_plus_dino_k4,50,0.3,0.733545730527917,0.6103108935647,0.5567080940215269,449,0.7375110241341433,0.74328518794352,0.7198409795060878
Q1,q1x_plus_dino_k4,80,0.1,0.7344006688231257,0.6166859286000745,0.5808845584964988,449,0.7004462556218363,0.7615002251214235,0.7412555257261174
Q1,semantic_only,400,0.03,0.7472682275255883,0.5954128868757703,0.5861409219618174,260,0.7566123661188556,0.7663431016207674,0.7188492148371418
Q1,q1x_plus_dino_k4,80,0.3,0.7473429376855775,0.6133078064815213,0.566384984295432,449,0.7016896415266131,0.7847940364216784,0.755545135108441
Q1,semantic_only,200,0.3,0.7515079143732523,0.6231756090020487,0.6350484484812843,260,0.7512614000442978,0.781588743255806,0.7216735998196528
Q1,semantic_plus_dino_k4,400,0.03,0.7555774884137644,0.5935958663912831,0.5903193664387695,271,0.769105523702647,0.7723692133837234,0.725257728154923
Q1,semantic_plus_dino_k4,200,0.3,0.7556027189067596,0.6301046649407486,0.6035068199247304,271,0.7575264746885343,0.7878816213972142,0.7214000606345305
Q1,semantic_only,400,0.1,0.7964632232347366,0.5851871621248427,0.6031280583519388,260,0.8048657930896814,0.8285591173388145,0.7559647592757142
Q1,semantic_plus_dino_k4,400,0.1,0.8131537100613883,0.580326604465981,0.6031280583519388,271,0.8308005465312159,0.8406832340485947,0.7679773496043544
Q1,semantic_only,400,0.3,0.8520293946158503,0.578998691733403,0.5914869273078228,260,0.8662826845974039,0.8920414107921063,0.7977640884580407
Q1,semantic_plus_dino_k4,400,0.3,0.8752133017842337,0.5762056833404413,0.6091340643579449,271,0.9008197512739525,0.9120779214661353,0.8127422326126134
