model,fold_id,mean_logloss,logloss_Q1,logloss_Q2,logloss_Q3,logloss_S1,logloss_S2,logloss_S3,logloss_S4
prior_sleep_targetwise_best_from_sweep,chrono_last_20,0.581371415980141,0.5845937699104703,0.6024204969075068,0.6470283360386839,0.522202929170233,0.5629569974221492,0.5975540062218974,0.5528433761900464
prior_sleep_targetwise_best_from_sweep,chrono_last_25,0.5873823193927372,0.6013595192458332,0.6099394348387945,0.6404634265417825,0.5277147151872911,0.5654303625714235,0.5713319811440394,0.5954367962199963
prior_sleep_targetwise_best_from_sweep,chrono_last_30,0.6109909553185174,0.642015833209678,0.6289466199637043,0.6542094534822095,0.5690326922497169,0.5802639653118844,0.5653089953228623,0.637159127689567
