scheme,modality,normalized,masks,acc,bal_acc,state_logloss,majority_acc
interleaved_rank,raw_wifi,False,3,0.44799999999999995,0.45227922825644185,1.064887882357478,0.34833333333333333
interleaved_rank,raw_hr,False,3,0.428,0.4104887551562005,1.0752003078877514,0.34833333333333333
interleaved_rank,raw_ble,False,3,0.39466666666666667,0.38102689622570046,1.0771766019406643,0.34833333333333333
interleaved_rank,raw_usage,False,3,0.4026666666666667,0.3765597232322533,1.0900529262662075,0.34833333333333333
interleaved_rank,raw_pedo,False,3,0.36933333333333335,0.3608403558428775,1.0983724599721054,0.34833333333333333
interleaved_rank,raw_screen,False,3,0.3706666666666667,0.3537076147347447,1.0876198424113008,0.34833333333333333
interleaved_rank,raw_mlight,False,3,0.36800000000000005,0.3389000053774114,1.1209592978085559,0.34833333333333333
interleaved_rank,raw_gps,False,3,0.3506666666666667,0.3377250209945761,1.1131834301657724,0.34833333333333333
interleaved_rank,raw_wlight,True,3,0.36000000000000004,0.33767056743476287,1.1144736091720253,0.34833333333333333
interleaved_rank,raw_pedo,True,3,0.35333333333333333,0.3373517152846166,1.1106734188793386,0.34833333333333333
interleaved_rank,raw_ble,True,3,0.35333333333333333,0.3346442296962934,1.0936121243946737,0.34833333333333333
interleaved_rank,raw_gps,True,3,0.36133333333333334,0.33385045700414917,1.1078957914277792,0.34833333333333333
interleaved_rank,raw_usage,True,3,0.35733333333333334,0.33250776249901465,1.0977286032303488,0.34833333333333333
interleaved_rank,raw_amb,True,3,0.36800000000000005,0.3294657010047582,1.1002101680071845,0.34833333333333333
interleaved_rank,raw_wifi,True,3,0.34800000000000003,0.3293195365384387,1.1137242647497732,0.34833333333333333
interleaved_rank,raw_wlight,False,3,0.3506666666666667,0.32572239238572165,1.1095330294229304,0.34833333333333333
interleaved_rank,raw_amb,False,3,0.36400000000000005,0.32532109448623237,1.1022557143741782,0.34833333333333333
interleaved_rank,raw_ac,False,3,0.35600000000000004,0.32494411503336956,1.114792497685184,0.34833333333333333
interleaved_rank,raw_hr,True,3,0.3466666666666667,0.3232094827913389,1.1084465728800774,0.34833333333333333
interleaved_rank,raw_screen,True,3,0.34400000000000003,0.3119680084928116,1.1155328426544537,0.34833333333333333
interleaved_rank,raw_act,False,3,0.34,0.31115694660623855,1.137230671709198,0.34833333333333333
interleaved_rank,raw_mlight,True,3,0.3293333333333333,0.30754119802970037,1.1216867599834417,0.34833333333333333
interleaved_rank,raw_ac,True,3,0.33866666666666667,0.30690991341136137,1.1174064310410412,0.34833333333333333
interleaved_rank,raw_act,True,3,0.312,0.2880688046858304,1.1352966564402651,0.34833333333333333
testpattern,raw_wifi,False,4,0.4216932515337423,0.42697823039495975,1.07956984907464,0.3727134146341463
testpattern,raw_hr,False,4,0.39488957055214724,0.3842865465484951,1.0952557591001946,0.3727134146341463
testpattern,raw_ble,False,4,0.3834907975460123,0.37138214978707595,1.0839316764959683,0.3727134146341463
testpattern,raw_usage,False,4,0.37822699386503067,0.3584895090863315,1.1108982297718775,0.3727134146341463
testpattern,raw_screen,False,4,0.37662576687116567,0.35611685474128,1.0948527130382282,0.3727134146341463
testpattern,raw_pedo,False,4,0.36049079754601226,0.35041152547765125,1.1092378713220756,0.3727134146341463
testpattern,raw_gps,False,4,0.35942331288343554,0.3438543661845125,1.1132324199077244,0.3727134146341463
testpattern,raw_usage,True,4,0.3620920245398773,0.3420580439929076,1.1081448603020778,0.3727134146341463
testpattern,raw_ble,True,4,0.3531533742331288,0.34150150615499186,1.102217506658921,0.3727134146341463
testpattern,raw_ac,False,4,0.3634233128834356,0.3378486656433539,1.1125143092155854,0.3727134146341463
testpattern,raw_mlight,False,4,0.35982208588957054,0.33524181163299027,1.131960965842998,0.3727134146341463
testpattern,raw_amb,False,4,0.36149079754601227,0.33398319829010076,1.1112496392096494,0.3727134146341463
testpattern,raw_wlight,True,4,0.35049079754601226,0.3322211000651482,1.115444866714856,0.3727134146341463
testpattern,raw_wlight,False,4,0.35175460122699387,0.3290203661869209,1.11370952903472,0.3727134146341463
testpattern,raw_amb,True,4,0.34275460122699386,0.32158129917167033,1.1092182168799138,0.3727134146341463
testpattern,raw_hr,True,4,0.3342883435582822,0.3207129050395676,1.1205024050731756,0.3727134146341463
testpattern,raw_wifi,True,4,0.3339570552147239,0.3200132455037976,1.1204278922370963,0.3727134146341463
testpattern,raw_mlight,True,4,0.3373558282208589,0.3183611076454227,1.1264237790949028,0.3727134146341463
testpattern,raw_pedo,True,4,0.32775460122699385,0.3128811145574533,1.1220004449298118,0.3727134146341463
testpattern,raw_act,True,4,0.32975460122699385,0.31284870706510015,1.12571395126168,0.3727134146341463
testpattern,raw_screen,True,4,0.33288957055214724,0.3120868988476994,1.1177428851719173,0.3727134146341463
testpattern,raw_gps,True,4,0.3242208588957055,0.31160120678031233,1.1226357419724389,0.3727134146341463
testpattern,raw_ac,True,4,0.3302208588957055,0.31058869378498805,1.1228894061083197,0.3727134146341463
testpattern,raw_act,False,4,0.32675460122699385,0.3044156149560791,1.1297353515602861,0.3727134146341463
