rank,name,old_bce,refit_bce,robust,drift_v83,max_drift_v83,n_moves,moves,credible_under_0585,mean_Q1,dmean_Q1,mean_Q2,dmean_Q2,mean_Q3,dmean_Q3,mean_S1,dmean_S1,mean_S2,dmean_S2,mean_S3,dmean_S3,mean_S4,dmean_S4
11,beam_011,0.5954501454458262,0.5953766685170399,0.5954501454458262,0.012535781629450548,0.06884776286375488,4,submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q3|rank_logit|all|g0.16 || submission_v84_shape_two_thirds_v83_plus_v18_p06|S4|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.12 || submission_v84_shape_two_thirds_v83_plus_v18_l06|S3|rank_logit|small_gap5|g0.12,False,0.510368196901956,0.0,0.5696007195063691,0.00028240444990912383,0.6105968685481511,-0.0013898931130472691,0.6826123872110993,0.0,0.6439252486539999,0.0,0.6604443778049315,0.0018035569079758451,0.5533977747533849,0.00038385273069763137
12,beam_012,0.5952643524562929,0.5951240395919069,0.5952643524562929,0.01352454291993014,0.06884776286375488,4,submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q3|rank_logit|all|g0.16 || submission_v84_shape_two_thirds_v83_plus_v18_l06|S4|rank_logit|all|g0.16 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_two_thirds_v83_plus_v18_l06|S3|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6105968685481511,-0.0013898931130472691,0.6826123872110993,0.0,0.6439252486539999,0.0,0.6611146316722313,0.002473810775275642,0.5533422384379771,0.0003283164152898532
13,beam_013,0.5954545893537905,0.5953645082708747,0.5954545893537905,0.012582319876005858,0.06884776286375488,4,submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q3|rank_logit|all|g0.16 || submission_v84_shape_two_thirds_v83_plus_v18_l06|S4|rank_logit|all|g0.16 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q010_s005_plus_v18_l06|S3|rank_logit|all|g0.08,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6105968685481511,-0.0013898931130472691,0.6826123872110993,0.0,0.6439252486539999,0.0,0.6610864259346713,0.0024456050377156258,0.5533422384379771,0.0003283164152898532
14,beam_014,0.5954545893537905,0.5953645082708747,0.5954545893537905,0.012582319876005858,0.06884776286375488,4,submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q3|rank_logit|all|g0.16 || submission_v84_shape_two_thirds_v83_plus_v18_l06|S4|rank_logit|all|g0.16 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_half_v83_plus_v18_l06|S3|rank_logit|all|g0.08,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6105968685481511,-0.0013898931130472691,0.6826123872110993,0.0,0.6439252486539999,0.0,0.6610864259346713,0.0024456050377156258,0.5533422384379771,0.0003283164152898532
15,beam_015,0.5952659086522228,0.5951035915630744,0.5952659086522228,0.013526235731635965,0.06884776286375488,4,submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q3|rank_logit|all|g0.16 || submission_v84_shape_two_thirds_v83_plus_v18_l06|S4|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.12 || submission_v84_shape_two_thirds_v83_plus_v18_l06|S3|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5696007195063691,0.00028240444990912383,0.6105968685481511,-0.0013898931130472691,0.6826123872110993,0.0,0.6439252486539999,0.0,0.6611146316722313,0.002473810775275642,0.5532783944533892,0.00026447243070193416
16,beam_016,0.5954448202948596,0.5953628094120188,0.5954448202948596,0.012634360249575979,0.06884776286375488,4,submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q3|rank_logit|all|g0.16 || submission_v84_shape_two_thirds_v83_plus_v18_p06|S4|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.12 || submission_v84_shape_two_thirds_v83_plus_v18_p06|S3|rank_logit|all|g0.08,False,0.510368196901956,0.0,0.5696007195063691,0.00028240444990912383,0.6105968685481511,-0.0013898931130472691,0.6826123872110993,0.0,0.6439252486539999,0.0,0.6610704088855104,0.002429587988554749,0.5533977747533849,0.00038385273069763137
17,beam_017,0.5954561455497204,0.5953440602420422,0.5954561455497204,0.012584012687711683,0.06884776286375488,4,submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q3|rank_logit|all|g0.16 || submission_v84_shape_two_thirds_v83_plus_v18_l06|S4|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.12 || submission_v84_shape_q010_s005_plus_v18_l06|S3|rank_logit|all|g0.08,False,0.510368196901956,0.0,0.5696007195063691,0.00028240444990912383,0.6105968685481511,-0.0013898931130472691,0.6826123872110993,0.0,0.6439252486539999,0.0,0.6610864259346713,0.0024456050377156258,0.5532783944533892,0.00026447243070193416
18,beam_018,0.5954561455497204,0.5953440602420422,0.5954561455497204,0.012584012687711683,0.06884776286375488,4,submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q3|rank_logit|all|g0.16 || submission_v84_shape_two_thirds_v83_plus_v18_l06|S4|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.12 || submission_v84_shape_half_v83_plus_v18_l06|S3|rank_logit|all|g0.08,False,0.510368196901956,0.0,0.5696007195063691,0.00028240444990912383,0.6105968685481511,-0.0013898931130472691,0.6826123872110993,0.0,0.6439252486539999,0.0,0.6610864259346713,0.0024456050377156258,0.5532783944533892,0.00026447243070193416
19,beam_019,0.5954579642093599,0.5953662850548915,0.5954579642093599,0.012581755596684271,0.06884776286375488,4,submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q3|rank_logit|all|g0.16 || submission_v84_shape_two_thirds_v83_plus_v18_l06|S4|rank_logit|all|g0.16 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_two_thirds_v83_plus_v18_l04|S3|rank_logit|all|g0.08,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6105968685481511,-0.0013898931130472691,0.6826123872110993,0.0,0.6439252486539999,0.0,0.6611026372676765,0.0024618163707208485,0.5533422384379771,0.0003283164152898532
20,beam_020,0.5954595204052899,0.5953458370260593,0.5954595204052899,0.012583448408390095,0.06884776286375488,4,submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q3|rank_logit|all|g0.16 || submission_v84_shape_two_thirds_v83_plus_v18_l06|S4|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.12 || submission_v84_shape_two_thirds_v83_plus_v18_l04|S3|rank_logit|all|g0.08,False,0.510368196901956,0.0,0.5696007195063691,0.00028240444990912383,0.6105968685481511,-0.0013898931130472691,0.6826123872110993,0.0,0.6439252486539999,0.0,0.6611026372676765,0.0024618163707208485,0.5532783944533892,0.00026447243070193416
21,beam_021,0.5950165363100391,0.5948194784953014,0.5950165363100391,0.014834228401853262,0.06884776286375488,5,submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q3|rank_logit|all|g0.16 || submission_v84_shape_two_thirds_v83_plus_v18_l06|S4|rank_logit|all|g0.16 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_two_thirds_v83_plus_v18_l06|S3|rank_logit|all|g0.08 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q1|rank_logit|all|g0.08,False,0.5099826329089976,-0.00038556399295841537,0.5695616548563521,0.00024333979989210608,0.6105968685481511,-0.0013898931130472691,0.6826123872110993,0.0,0.6439252486539999,0.0,0.6603687277183603,0.0017279068214046678,0.5533422384379771,0.0003283164152898532
22,beam_022,0.595018092505969,0.5947990304664691,0.595018092505969,0.014835921213559087,0.06884776286375488,5,submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q3|rank_logit|all|g0.16 || submission_v84_shape_two_thirds_v83_plus_v18_l06|S4|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.12 || submission_v84_shape_two_thirds_v83_plus_v18_l06|S3|rank_logit|all|g0.08 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q1|rank_logit|all|g0.08,False,0.5099826329089976,-0.00038556399295841537,0.5696007195063691,0.00028240444990912383,0.6105968685481511,-0.0013898931130472691,0.6826123872110993,0.0,0.6439252486539999,0.0,0.6603687277183603,0.0017279068214046678,0.5532783944533892,0.00026447243070193416
23,beam_023,0.5952828366506128,0.5951196589008703,0.5952828366506128,0.013528854205370231,0.06884776286375488,4,submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q3|rank_logit|all|g0.16 || submission_v84_shape_two_thirds_v83_plus_v18_p06|S4|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.12 || submission_v84_shape_two_thirds_v83_plus_v18_l06|S3|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5696007195063691,0.00028240444990912383,0.6105968685481511,-0.0013898931130472691,0.6826123872110993,0.0,0.6439252486539999,0.0,0.6611146316722313,0.002473810775275642,0.5533977747533849,0.00038385273069763137
24,beam_024,0.5954730735481103,0.5953601275798381,0.5954730735481103,0.012586631161445951,0.06884776286375488,4,submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q3|rank_logit|all|g0.16 || submission_v84_shape_two_thirds_v83_plus_v18_p06|S4|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.12 || submission_v84_shape_q010_s005_plus_v18_l06|S3|rank_logit|all|g0.08,False,0.510368196901956,0.0,0.5696007195063691,0.00028240444990912383,0.6105968685481511,-0.0013898931130472691,0.6826123872110993,0.0,0.6439252486539999,0.0,0.6610864259346713,0.0024456050377156258,0.5533977747533849,0.00038385273069763137
25,beam_025,0.5954730735481103,0.5953601275798381,0.5954730735481103,0.012586631161445951,0.06884776286375488,4,submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q3|rank_logit|all|g0.16 || submission_v84_shape_two_thirds_v83_plus_v18_p06|S4|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.12 || submission_v84_shape_half_v83_plus_v18_l06|S3|rank_logit|all|g0.08,False,0.510368196901956,0.0,0.5696007195063691,0.00028240444990912383,0.6105968685481511,-0.0013898931130472691,0.6826123872110993,0.0,0.6439252486539999,0.0,0.6610864259346713,0.0024456050377156258,0.5533977747533849,0.00038385273069763137
26,beam_026,0.5949989570600438,0.5948043941219213,0.5949989570600438,0.014957797476964461,0.06884776286375488,5,submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q3|rank_logit|all|g0.16 || submission_v84_shape_two_thirds_v83_plus_v18_l06|S4|rank_logit|all|g0.16 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_two_thirds_v83_plus_v18_l06|S3|rank_logit|all|g0.08 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q1|rank_logit|inside_future|g0.12,False,0.5087898985939565,-0.0015782983079994928,0.5695616548563521,0.00024333979989210608,0.6105968685481511,-0.0013898931130472691,0.6826123872110993,0.0,0.6439252486539999,0.0,0.6603687277183603,0.0017279068214046678,0.5533422384379771,0.0003283164152898532
27,beam_027,0.5950005132559737,0.5947839460930889,0.5950005132559737,0.014959490288670284,0.06884776286375488,5,submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q3|rank_logit|all|g0.16 || submission_v84_shape_two_thirds_v83_plus_v18_l06|S4|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.12 || submission_v84_shape_two_thirds_v83_plus_v18_l06|S3|rank_logit|all|g0.08 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q1|rank_logit|inside_future|g0.12,False,0.5087898985939565,-0.0015782983079994928,0.5696007195063691,0.00028240444990912383,0.6105968685481511,-0.0013898931130472691,0.6826123872110993,0.0,0.6439252486539999,0.0,0.6603687277183603,0.0017279068214046678,0.5532783944533892,0.00026447243070193416
28,beam_028,0.5954764484036797,0.5953619043638552,0.5954764484036797,0.012586066882124361,0.06884776286375488,4,submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q3|rank_logit|all|g0.16 || submission_v84_shape_two_thirds_v83_plus_v18_p06|S4|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.12 || submission_v84_shape_two_thirds_v83_plus_v18_l04|S3|rank_logit|all|g0.08,False,0.510368196901956,0.0,0.5696007195063691,0.00028240444990912383,0.6105968685481511,-0.0013898931130472691,0.6826123872110993,0.0,0.6439252486539999,0.0,0.6611026372676765,0.0024618163707208485,0.5533977747533849,0.00038385273069763137
29,beam_029,0.5951240674417192,0.5949692233418218,0.5951240674417192,0.014374657241470008,0.06884776286375488,5,submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q3|rank_logit|all|g0.16 || submission_v84_shape_two_thirds_v83_plus_v18_l06|S4|rank_logit|all|g0.16 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_two_thirds_v83_plus_v18_l06|S3|rank_logit|small_gap5|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|S2|rank_logit|all|g0.08,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6105968685481511,-0.0013898931130472691,0.6826123872110993,0.0,0.6422929661522958,-0.0016322825017041076,0.6604443778049315,0.0018035569079758451,0.5533422384379771,0.0003283164152898532
30,beam_030,0.5951256236376492,0.5949487753129893,0.5951256236376492,0.014376350053175831,0.06884776286375488,5,submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q3|rank_logit|all|g0.16 || submission_v84_shape_two_thirds_v83_plus_v18_l06|S4|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.12 || submission_v84_shape_two_thirds_v83_plus_v18_l06|S3|rank_logit|small_gap5|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|S2|rank_logit|all|g0.08,False,0.510368196901956,0.0,0.5696007195063691,0.00028240444990912383,0.6105968685481511,-0.0013898931130472691,0.6826123872110993,0.0,0.6422929661522958,-0.0016322825017041076,0.6604443778049315,0.0018035569079758451,0.5532783944533892,0.00026447243070193416
31,beam_031,0.5952544221057271,0.595218111801111,0.5952544221057271,0.01374000384200059,0.06884776286375488,4,submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q3|rank_logit|all|g0.16 || submission_v84_shape_two_thirds_v83_plus_v18_l06|S4|rank_logit|all|g0.16 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|S2|rank_logit|all|g0.08,False,0.510368196901956,0.0,0.5696007195063691,0.00028240444990912383,0.6105968685481511,-0.0013898931130472691,0.6826123872110993,0.0,0.6422929661522958,-0.0016322825017041076,0.6586408208969556,0.0,0.5533422384379771,0.0003283164152898532
32,beam_032,0.595035020504359,0.594815097804265,0.595035020504359,0.014838539687293352,0.06884776286375488,5,submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q3|rank_logit|all|g0.16 || submission_v84_shape_two_thirds_v83_plus_v18_p06|S4|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.12 || submission_v84_shape_two_thirds_v83_plus_v18_l06|S3|rank_logit|all|g0.08 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q1|rank_logit|all|g0.08,False,0.5099826329089976,-0.00038556399295841537,0.5696007195063691,0.00028240444990912383,0.6105968685481511,-0.0013898931130472691,0.6826123872110993,0.0,0.6439252486539999,0.0,0.6603687277183603,0.0017279068214046678,0.5533977747533849,0.00038385273069763137
33,beam_033,0.595486690363803,0.5954062901623799,0.595486690363803,0.012600857824728084,0.06884776286375488,4,submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q3|rank_logit|all|g0.16 || submission_v84_shape_two_thirds_v83_plus_v18_l06|S4|rank_logit|all|g0.16 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_two_thirds_v83_plus_v18_p06|S3|rank_logit|small_gap5|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6105968685481511,-0.0013898931130472691,0.6826123872110993,0.0,0.6439252486539999,0.0,0.6617266428212767,0.0030858219243210527,0.5533422384379771,0.0003283164152898532
34,beam_034,0.5951285272801751,0.5949371865932112,0.5951285272801751,0.014398111468762688,0.06884776286375488,5,submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q3|rank_logit|all|g0.16 || submission_v84_shape_two_thirds_v83_plus_v18_l06|S4|rank_logit|all|g0.16 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_two_thirds_v83_plus_v18_l06|S3|rank_logit|all|g0.08 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|S2|rank_logit|small_gap5|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6105968685481511,-0.0013898931130472691,0.6826123872110993,0.0,0.6429528491859958,-0.0009723994680040926,0.6603687277183603,0.0017279068214046678,0.5533422384379771,0.0003283164152898532
35,beam_035,0.595488246559733,0.5953858421335474,0.595488246559733,0.012602550636433908,0.06884776286375488,4,submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q3|rank_logit|all|g0.16 || submission_v84_shape_two_thirds_v83_plus_v18_l06|S4|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.12 || submission_v84_shape_two_thirds_v83_plus_v18_p06|S3|rank_logit|small_gap5|g0.12,False,0.510368196901956,0.0,0.5696007195063691,0.00028240444990912383,0.6105968685481511,-0.0013898931130472691,0.6826123872110993,0.0,0.6439252486539999,0.0,0.6617266428212767,0.0030858219243210527,0.5532783944533892,0.00026447243070193416
36,beam_036,0.5951254871984786,0.5948727080768818,0.5951254871984786,0.01441784214612058,0.06884776286375488,5,submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q3|rank_logit|all|g0.16 || submission_v84_shape_two_thirds_v83_plus_v18_l06|S4|rank_logit|all|g0.16 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_two_thirds_v83_plus_v18_l06|S3|rank_logit|all|g0.08 || submission_v84_shape_two_thirds_v83_plus_v18_l06|S2|rank_logit|all|g0.08,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6105968685481511,-0.0013898931130472691,0.6826123872110993,0.0,0.6467741655848631,0.002848916930863199,0.6603687277183603,0.0017279068214046678,0.5533422384379771,0.0003283164152898532
37,beam_037,0.5950174412543638,0.5948000134308848,0.5950174412543638,0.014962108762404547,0.06884776286375488,5,submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q3|rank_logit|all|g0.16 || submission_v84_shape_two_thirds_v83_plus_v18_p06|S4|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.12 || submission_v84_shape_two_thirds_v83_plus_v18_l06|S3|rank_logit|all|g0.08 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q1|rank_logit|inside_future|g0.12,False,0.5087898985939565,-0.0015782983079994928,0.5696007195063691,0.00028240444990912383,0.6105968685481511,-0.0013898931130472691,0.6826123872110993,0.0,0.6439252486539999,0.0,0.6603687277183603,0.0017279068214046678,0.5533977747533849,0.00038385273069763137
