split,seed,target,tau,alpha,w,logloss,base_logloss,smooth_only_logloss
testpattern,1,Q3,7,1,0.0,0.6636381668703838,0.6636381668703838,0.6895515002745747
testpattern,1,Q3,7,1,0.05,0.6611513626860892,0.6636381668703838,0.6895515002745747
testpattern,1,Q3,7,1,0.1,0.659030304668893,0.6636381668703838,0.6895515002745747
testpattern,1,Q3,7,1,0.2,0.655866474500362,0.6636381668703838,0.6895515002745747
testpattern,1,Q3,7,1,0.3,0.6541312228529513,0.6636381668703838,0.6895515002745747
testpattern,1,Q3,7,1,0.4,0.6538438267050801,0.6636381668703838,0.6895515002745747
testpattern,1,Q3,7,5,0.0,0.6636381668703838,0.6636381668703838,0.6506078247988221
testpattern,1,Q3,7,5,0.05,0.6620345807890612,0.6636381668703838,0.6506078247988221
testpattern,1,Q3,7,5,0.1,0.6605369637845468,0.6636381668703838,0.6506078247988221
testpattern,1,Q3,7,5,0.2,0.6578520317195421,0.6636381668703838,0.6506078247988221
testpattern,1,Q3,7,5,0.3,0.6555709037181648,0.6636381668703838,0.6506078247988221
testpattern,1,Q3,7,5,0.4,0.6536850504875585,0.6636381668703838,0.6506078247988221
testpattern,1,Q3,7,10,0.0,0.6636381668703838,0.6636381668703838,0.651455149052296
testpattern,1,Q3,7,10,0.05,0.6625730381359624,0.6636381668703838,0.651455149052296
testpattern,1,Q3,7,10,0.1,0.6615586934956845,0.6636381668703838,0.651455149052296
testpattern,1,Q3,7,10,0.2,0.6596794649607535,0.6636381668703838,0.651455149052296
testpattern,1,Q3,7,10,0.3,0.6579954499079427,0.6636381668703838,0.651455149052296
testpattern,1,Q3,7,10,0.4,0.6565027096300925,0.6636381668703838,0.651455149052296
testpattern,1,Q3,14,1,0.0,0.6636381668703838,0.6636381668703838,0.6994297387964445
testpattern,1,Q3,14,1,0.05,0.66125676155394,0.6636381668703838,0.6994297387964445
testpattern,1,Q3,14,1,0.1,0.6592619552664194,0.6636381668703838,0.6994297387964445
testpattern,1,Q3,14,1,0.2,0.6564178720496365,0.6636381668703838,0.6994297387964445
testpattern,1,Q3,14,1,0.3,0.655102205075885,0.6636381668703838,0.6994297387964445
testpattern,1,Q3,14,1,0.4,0.6553507582060631,0.6636381668703838,0.6994297387964445
testpattern,1,Q3,14,5,0.0,0.6636381668703838,0.6636381668703838,0.6573787355092812
testpattern,1,Q3,14,5,0.05,0.6619501975792222,0.6636381668703838,0.6573787355092812
testpattern,1,Q3,14,5,0.1,0.6604111683172378,0.6636381668703838,0.6573787355092812
testpattern,1,Q3,14,5,0.2,0.65777045167144,0.6636381668703838,0.6573787355092812
testpattern,1,Q3,14,5,0.3,0.6557017184247409,0.6636381668703838,0.6573787355092812
testpattern,1,Q3,14,5,0.4,0.6541974545147438,0.6636381668703838,0.6573787355092812
testpattern,1,Q3,14,10,0.0,0.6636381668703838,0.6636381668703838,0.6532866387868975
testpattern,1,Q3,14,10,0.05,0.6624198922823146,0.6636381668703838,0.6532866387868975
testpattern,1,Q3,14,10,0.1,0.661279060767295,0.6636381668703838,0.6532866387868975
testpattern,1,Q3,14,10,0.2,0.6592251992177354,0.6636381668703838,0.6532866387868975
testpattern,1,Q3,14,10,0.3,0.6574690199918339,0.6636381668703838,0.6532866387868975
testpattern,1,Q3,14,10,0.4,0.6560051304640997,0.6636381668703838,0.6532866387868975
testpattern,1,Q3,30,1,0.0,0.6636381668703838,0.6636381668703838,0.7013816504190526
testpattern,1,Q3,30,1,0.05,0.6615885506442784,0.6636381668703838,0.7013816504190526
testpattern,1,Q3,30,1,0.1,0.6598965496358107,0.6636381668703838,0.7013816504190526
testpattern,1,Q3,30,1,0.2,0.6575765836403172,0.6636381668703838,0.7013816504190526
testpattern,1,Q3,30,1,0.3,0.6566828768223743,0.6636381668703838,0.7013816504190526
testpattern,1,Q3,30,1,0.4,0.6572562156730594,0.6636381668703838,0.7013816504190526
testpattern,1,Q3,30,5,0.0,0.6636381668703838,0.6636381668703838,0.6670064368270829
testpattern,1,Q3,30,5,0.05,0.6620493281705381,0.6636381668703838,0.6670064368270829
testpattern,1,Q3,30,5,0.1,0.6606432637418278,0.6636381668703838,0.6670064368270829
testpattern,1,Q3,30,5,0.2,0.6583713252710747,0.6636381668703838,0.6670064368270829
testpattern,1,Q3,30,5,0.3,0.656812224447707,0.6636381668703838,0.6670064368270829
testpattern,1,Q3,30,5,0.4,0.65596512414872,0.6636381668703838,0.6670064368270829
testpattern,1,Q3,30,10,0.0,0.6636381668703838,0.6636381668703838,0.6587664582330005
testpattern,1,Q3,30,10,0.05,0.6624092826899736,0.6636381668703838,0.6587664582330005
testpattern,1,Q3,30,10,0.1,0.6612863387142204,0.6636381668703838,0.6587664582330005
testpattern,1,Q3,30,10,0.2,0.6593534906707669,0.6636381668703838,0.6587664582330005
testpattern,1,Q3,30,10,0.3,0.657832311229696,0.6636381668703838,0.6587664582330005
testpattern,1,Q3,30,10,0.4,0.6567188421778383,0.6636381668703838,0.6587664582330005
testpattern,1,S1,3,1,0.0,0.6191094206679959,0.6191094206679959,0.606030763035649
testpattern,1,S1,3,1,0.05,0.6004700688240803,0.6191094206679959,0.606030763035649
testpattern,1,S1,3,1,0.1,0.5915001357786464,0.6191094206679959,0.606030763035649
testpattern,1,S1,3,1,0.2,0.5820783179177933,0.6191094206679959,0.606030763035649
testpattern,1,S1,3,1,0.3,0.57780229280303,0.6191094206679959,0.606030763035649
testpattern,1,S1,3,1,0.4,0.5764547254913199,0.6191094206679959,0.606030763035649
testpattern,1,S1,3,5,0.0,0.6191094206679959,0.6191094206679959,0.6038610788019485
testpattern,1,S1,3,5,0.05,0.6020963909644239,0.6191094206679959,0.6038610788019485
testpattern,1,S1,3,5,0.1,0.5937873319126313,0.6191094206679959,0.6038610788019485
testpattern,1,S1,3,5,0.2,0.5851301859623707,0.6191094206679959,0.6038610788019485
testpattern,1,S1,3,5,0.3,0.5812627825046534,0.6191094206679959,0.6038610788019485
testpattern,1,S1,3,5,0.4,0.5800588057424304,0.6191094206679959,0.6038610788019485
testpattern,1,S1,3,10,0.0,0.6191094206679959,0.6191094206679959,0.6094554946190385
testpattern,1,S1,3,10,0.05,0.6025595651049162,0.6191094206679959,0.6094554946190385
testpattern,1,S1,3,10,0.1,0.594468681769142,0.6191094206679959,0.6094554946190385
testpattern,1,S1,3,10,0.2,0.5861737713292445,0.6191094206679959,0.6094554946190385
testpattern,1,S1,3,10,0.3,0.582686099167899,0.6191094206679959,0.6094554946190385
testpattern,1,S1,3,10,0.4,0.5819078029571804,0.6191094206679959,0.6094554946190385
testpattern,1,S1,7,1,0.0,0.6191094206679959,0.6191094206679959,0.5945289662096466
testpattern,1,S1,7,1,0.05,0.6005112462611653,0.6191094206679959,0.5945289662096466
testpattern,1,S1,7,1,0.1,0.5914936876352316,0.6191094206679959,0.5945289662096466
testpattern,1,S1,7,1,0.2,0.5817170913697728,0.6191094206679959,0.5945289662096466
testpattern,1,S1,7,1,0.3,0.5768233589762122,0.6191094206679959,0.5945289662096466
testpattern,1,S1,7,1,0.4,0.5746396007697696,0.6191094206679959,0.5945289662096466
testpattern,1,S1,7,5,0.0,0.6191094206679959,0.6191094206679959,0.5906996363903613
testpattern,1,S1,7,5,0.05,0.6015474612125353,0.6191094206679959,0.5906996363903613
testpattern,1,S1,7,5,0.1,0.5929105560621103,0.6191094206679959,0.5906996363903613
testpattern,1,S1,7,5,0.2,0.5835495731483634,0.6191094206679959,0.5906996363903613
testpattern,1,S1,7,5,0.3,0.5788238075934187,0.6191094206679959,0.5906996363903613
testpattern,1,S1,7,5,0.4,0.5765969874869984,0.6191094206679959,0.5906996363903613
testpattern,1,S1,7,10,0.0,0.6191094206679959,0.6191094206679959,0.5985523099156291
testpattern,1,S1,7,10,0.05,0.60211964585035,0.6191094206679959,0.5985523099156291
testpattern,1,S1,7,10,0.1,0.5937638618208523,0.6191094206679959,0.5985523099156291
testpattern,1,S1,7,10,0.2,0.5849020624994891,0.6191094206679959,0.5985523099156291
testpattern,1,S1,7,10,0.3,0.580718676066625,0.6191094206679959,0.5985523099156291
testpattern,1,S1,7,10,0.4,0.5791046832651857,0.6191094206679959,0.5985523099156291
testpattern,1,S1,14,1,0.0,0.6191094206679959,0.6191094206679959,0.5808946572621299
testpattern,1,S1,14,1,0.05,0.6006323951192856,0.6191094206679959,0.5808946572621299
testpattern,1,S1,14,1,0.1,0.5915638235798402,0.6191094206679959,0.5808946572621299
testpattern,1,S1,14,1,0.2,0.5814283888843774,0.6191094206679959,0.5808946572621299
testpattern,1,S1,14,1,0.3,0.575878519996536,0.6191094206679959,0.5808946572621299
testpattern,1,S1,14,1,0.4,0.5727604819898672,0.6191094206679959,0.5808946572621299
testpattern,1,S1,14,5,0.0,0.6191094206679959,0.6191094206679959,0.5815061426785436
testpattern,1,S1,14,5,0.05,0.6013187959726519,0.6191094206679959,0.5815061426785436
testpattern,1,S1,14,5,0.1,0.5925228464050485,0.6191094206679959,0.5815061426785436
testpattern,1,S1,14,5,0.2,0.5827552993130827,0.6191094206679959,0.5815061426785436
testpattern,1,S1,14,5,0.3,0.5774720832261062,0.6191094206679959,0.5815061426785436
testpattern,1,S1,14,5,0.4,0.5745401779052045,0.6191094206679959,0.5815061426785436
testpattern,1,S1,14,10,0.0,0.6191094206679959,0.6191094206679959,0.5894356899748099
testpattern,1,S1,14,10,0.05,0.6018438941102736,0.6191094206679959,0.5894356899748099
testpattern,1,S1,14,10,0.1,0.5933107932510702,0.6191094206679959,0.5894356899748099
testpattern,1,S1,14,10,0.2,0.5840272051947897,0.6191094206679959,0.5894356899748099
testpattern,1,S1,14,10,0.3,0.5792851057558897,0.6191094206679959,0.5894356899748099
testpattern,1,S1,14,10,0.4,0.5769736461619146,0.6191094206679959,0.5894356899748099
testpattern,1,S1,30,1,0.0,0.6191094206679959,0.6191094206679959,0.5655957482873843
testpattern,1,S1,30,1,0.05,0.6002952899283491,0.6191094206679959,0.5655957482873843
testpattern,1,S1,30,1,0.1,0.5908929359108324,0.6191094206679959,0.5655957482873843
testpattern,1,S1,30,1,0.2,0.5799924609399814,0.6191094206679959,0.5655957482873843
testpattern,1,S1,30,1,0.3,0.5734868411283849,0.6191094206679959,0.5655957482873843
testpattern,1,S1,30,1,0.4,0.5692062948174399,0.6191094206679959,0.5655957482873843
testpattern,1,S1,30,5,0.0,0.6191094206679959,0.6191094206679959,0.5722998412578737
testpattern,1,S1,30,5,0.05,0.6010504331934421,0.6191094206679959,0.5722998412578737
testpattern,1,S1,30,5,0.1,0.5920411260367834,0.6191094206679959,0.5722998412578737
testpattern,1,S1,30,5,0.2,0.581793510137273,0.6191094206679959,0.5722998412578737
testpattern,1,S1,30,5,0.3,0.5759124264909974,0.6191094206679959,0.5722998412578737
testpattern,1,S1,30,5,0.4,0.5722579187944206,0.6191094206679959,0.5722998412578737
testpattern,1,S1,30,10,0.0,0.6191094206679959,0.6191094206679959,0.5804250300109994
testpattern,1,S1,30,10,0.05,0.6015672160624713,0.6191094206679959,0.5804250300109994
testpattern,1,S1,30,10,0.1,0.5928382974988953,0.6191094206679959,0.5804250300109994
testpattern,1,S1,30,10,0.2,0.5831109879754438,0.6191094206679959,0.5804250300109994
testpattern,1,S1,30,10,0.3,0.577803637603992,0.6191094206679959,0.5804250300109994
testpattern,1,S1,30,10,0.4,0.5747982783657022,0.6191094206679959,0.5804250300109994
testpattern,1,S2,3,1,0.0,0.6610222410604919,0.6610222410604919,0.6357239251736231
testpattern,1,S2,3,1,0.05,0.654594682646,0.6610222410604919,0.6357239251736231
testpattern,1,S2,3,1,0.1,0.6486844471150465,0.6610222410604919,0.6357239251736231
testpattern,1,S2,3,1,0.2,0.6383737815093262,0.6610222410604919,0.6357239251736231
testpattern,1,S2,3,1,0.3,0.6300382351466559,0.6610222410604919,0.6357239251736231
testpattern,1,S2,3,1,0.4,0.6236750226359602,0.6610222410604919,0.6357239251736231
testpattern,1,S2,3,5,0.0,0.6610222410604919,0.6610222410604919,0.6452083670590002
testpattern,1,S2,3,5,0.05,0.6565582898049219,0.6610222410604919,0.6452083670590002
testpattern,1,S2,3,5,0.1,0.6524825423395114,0.6610222410604919,0.6452083670590002
testpattern,1,S2,3,5,0.2,0.6454696606797431,0.6610222410604919,0.6452083670590002
testpattern,1,S2,3,5,0.3,0.6399485684197147,0.6610222410604919,0.6452083670590002
testpattern,1,S2,3,5,0.4,0.6359086688121339,0.6610222410604919,0.6452083670590002
testpattern,1,S2,3,10,0.0,0.6610222410604919,0.6610222410604919,0.6540567779834653
testpattern,1,S2,3,10,0.05,0.6571249714059348,0.6610222410604919,0.6540567779834653
testpattern,1,S2,3,10,0.1,0.6536018833532321,0.6610222410604919,0.6540567779834653
testpattern,1,S2,3,10,0.2,0.6476553938471933,0.6610222410604919,0.6540567779834653
testpattern,1,S2,3,10,0.3,0.6431525901208667,0.6610222410604919,0.6540567779834653
testpattern,1,S2,3,10,0.4,0.640085575295423,0.6610222410604919,0.6540567779834653
testpattern,1,S2,7,1,0.0,0.6610222410604919,0.6610222410604919,0.6148478126858706
testpattern,1,S2,7,1,0.05,0.6536285027847826,0.6610222410604919,0.6148478126858706
testpattern,1,S2,7,1,0.1,0.6467424323712944,0.6610222410604919,0.6148478126858706
testpattern,1,S2,7,1,0.2,0.6344556128333488,0.6610222410604919,0.6148478126858706
testpattern,1,S2,7,1,0.3,0.6241134035236974,0.6610222410604919,0.6148478126858706
testpattern,1,S2,7,1,0.4,0.6157110359164981,0.6610222410604919,0.6148478126858706
testpattern,1,S2,7,5,0.0,0.6610222410604919,0.6610222410604919,0.6304011086786504
testpattern,1,S2,7,5,0.05,0.6557033300847691,0.6610222410604919,0.6304011086786504
testpattern,1,S2,7,5,0.1,0.6507835519753274,0.6610222410604919,0.6304011086786504
testpattern,1,S2,7,5,0.2,0.64211615321882,0.6610222410604919,0.6304011086786504
testpattern,1,S2,7,5,0.3,0.6349851067902824,0.6610222410604919,0.6304011086786504
testpattern,1,S2,7,5,0.4,0.6293789706211532,0.6610222410604919,0.6304011086786504
testpattern,1,S2,7,10,0.0,0.6610222410604919,0.6610222410604919,0.6419522775754622
testpattern,1,S2,7,10,0.05,0.6565018129592113,0.6610222410604919,0.6419522775754622
testpattern,1,S2,7,10,0.1,0.6523589514600303,0.6610222410604919,0.6419522775754622
testpattern,1,S2,7,10,0.2,0.6451834566266452,0.6610222410604919,0.6419522775754622
testpattern,1,S2,7,10,0.3,0.6394648521798305,0.6610222410604919,0.6419522775754622
testpattern,1,S2,7,10,0.4,0.6351928937671724,0.6610222410604919,0.6419522775754622
testpattern,1,S2,14,1,0.0,0.6610222410604919,0.6610222410604919,0.5943080898155461
testpattern,1,S2,14,1,0.05,0.6528778858875406,0.6610222410604919,0.5943080898155461
testpattern,1,S2,14,1,0.1,0.6452239570273446,0.6610222410604919,0.5943080898155461
testpattern,1,S2,14,1,0.2,0.6313504598373326,0.6610222410604919,0.5943080898155461
testpattern,1,S2,14,1,0.3,0.6193509529969847,0.6610222410604919,0.5943080898155461
testpattern,1,S2,14,1,0.4,0.6092121032531683,0.6610222410604919,0.5943080898155461
testpattern,1,S2,14,5,0.0,0.6610222410604919,0.6610222410604919,0.6146838241449631
testpattern,1,S2,14,5,0.05,0.6548501196322566,0.6610222410604919,0.6146838241449631
testpattern,1,S2,14,5,0.1,0.6490853766011303,0.6610222410604919,0.6146838241449631
testpattern,1,S2,14,5,0.2,0.6387526470808791,0.6610222410604919,0.6146838241449631
testpattern,1,S2,14,5,0.3,0.629987654004091,0.6610222410604919,0.6146838241449631
testpattern,1,S2,14,5,0.4,0.6227764160347297,0.6610222410604919,0.6146838241449631
testpattern,1,S2,14,10,0.0,0.6610222410604919,0.6610222410604919,0.628533575403982
testpattern,1,S2,14,10,0.05,0.6558024789159775,0.6610222410604919,0.628533575403982
testpattern,1,S2,14,10,0.1,0.6509650955394594,0.6610222410604919,0.628533575403982
testpattern,1,S2,14,10,0.2,0.6424149148061153,0.6610222410604919,0.628533575403982
testpattern,1,S2,14,10,0.3,0.6353393328637462,0.6610222410604919,0.628533575403982
testpattern,1,S2,14,10,0.4,0.6297252549996408,0.6610222410604919,0.628533575403982
testpattern,1,S2,30,1,0.0,0.6610222410604919,0.6610222410604919,0.584841201761142
testpattern,1,S2,30,1,0.05,0.6526458353030105,0.6610222410604919,0.584841201761142
testpattern,1,S2,30,1,0.1,0.6447459961625334,0.6610222410604919,0.584841201761142
testpattern,1,S2,30,1,0.2,0.6303401801146482,0.6610222410604919,0.584841201761142
testpattern,1,S2,30,1,0.3,0.6177532436941395,0.6610222410604919,0.584841201761142
testpattern,1,S2,30,1,0.4,0.6069660538902155,0.6610222410604919,0.584841201761142
testpattern,1,S2,30,5,0.0,0.6610222410604919,0.6610222410604919,0.6011909676079518
testpattern,1,S2,30,5,0.05,0.6541586799121083,0.6610222410604919,0.6011909676079518
testpattern,1,S2,30,5,0.1,0.6477065677701118,0.6610222410604919,0.6011909676079518
testpattern,1,S2,30,5,0.2,0.6360107067039316,0.6610222410604919,0.6011909676079518
testpattern,1,S2,30,5,0.3,0.6258962865226025,0.6610222410604919,0.6011909676079518
testpattern,1,S2,30,5,0.4,0.6173464322704248,0.6610222410604919,0.6011909676079518
testpattern,1,S2,30,10,0.0,0.6610222410604919,0.6610222410604919,0.6147860950575776
testpattern,1,S2,30,10,0.05,0.6551153216020902,0.6610222410604919,0.6147860950575776
testpattern,1,S2,30,10,0.1,0.6495923036920322,0.6610222410604919,0.6147860950575776
testpattern,1,S2,30,10,0.2,0.6396755548562626,0.6610222410604919,0.6147860950575776
testpattern,1,S2,30,10,0.3,0.6312387244911587,0.6610222410604919,0.6147860950575776
testpattern,1,S2,30,10,0.4,0.624266473860451,0.6610222410604919,0.6147860950575776
testpattern,1,S3,3,1,0.0,0.5701997745251999,0.5701997745251999,0.6270848074952926
testpattern,1,S3,3,1,0.05,0.5675826301135553,0.5701997745251999,0.6270848074952926
testpattern,1,S3,3,1,0.1,0.5661978350967913,0.5701997745251999,0.6270848074952926
testpattern,1,S3,3,1,0.2,0.5655206406221048,0.5701997745251999,0.6270848074952926
testpattern,1,S3,3,1,0.3,0.5668703896524743,0.5701997745251999,0.6270848074952926
testpattern,1,S3,3,1,0.4,0.5699364979589482,0.5701997745251999,0.6270848074952926
testpattern,1,S3,3,5,0.0,0.5701997745251999,0.5701997745251999,0.6386815878565923
testpattern,1,S3,3,5,0.05,0.5689855247637549,0.5701997745251999,0.6386815878565923
testpattern,1,S3,3,5,0.1,0.5689293591249037,0.5701997745251999,0.6386815878565923
testpattern,1,S3,3,5,0.2,0.5708121700614469,0.5701997745251999,0.6386815878565923
testpattern,1,S3,3,5,0.3,0.5745529473682539,0.5701997745251999,0.6386815878565923
testpattern,1,S3,3,5,0.4,0.5797695614717147,0.5701997745251999,0.6386815878565923
testpattern,1,S3,3,10,0.0,0.5701997745251999,0.5701997745251999,0.6489489378079906
testpattern,1,S3,3,10,0.05,0.5693859124998475,0.5701997745251999,0.6489489378079906
testpattern,1,S3,3,10,0.1,0.5697457742029026,0.5701997745251999,0.6489489378079906
testpattern,1,S3,3,10,0.2,0.5725128361512484,0.5701997745251999,0.6489489378079906
testpattern,1,S3,3,10,0.3,0.5771932120951883,0.5701997745251999,0.6489489378079906
testpattern,1,S3,3,10,0.4,0.5833936724072585,0.5701997745251999,0.6489489378079906
testpattern,1,S3,7,1,0.0,0.5701997745251999,0.5701997745251999,0.6101493889232029
testpattern,1,S3,7,1,0.05,0.5666586690125752,0.5701997745251999,0.6101493889232029
testpattern,1,S3,7,1,0.1,0.5643629529949746,0.5701997745251999,0.6101493889232029
testpattern,1,S3,7,1,0.2,0.561811849202382,0.5701997745251999,0.6101493889232029
testpattern,1,S3,7,1,0.3,0.5612143283801921,0.5701997745251999,0.6101493889232029
testpattern,1,S3,7,1,0.4,0.5622792345222967,0.5701997745251999,0.6101493889232029
testpattern,1,S3,7,5,0.0,0.5701997745251999,0.5701997745251999,0.6178294413694616
testpattern,1,S3,7,5,0.05,0.5682063616089019,0.5701997745251999,0.6178294413694616
testpattern,1,S3,7,5,0.1,0.5673285251205928,0.5701997745251999,0.6178294413694616
testpattern,1,S3,7,5,0.2,0.5674466946558475,0.5701997745251999,0.6178294413694616
testpattern,1,S3,7,5,0.3,0.5692933293277069,0.5701997745251999,0.6178294413694616
testpattern,1,S3,7,5,0.4,0.5725101757588518,0.5701997745251999,0.6178294413694616
testpattern,1,S3,7,10,0.0,0.5701997745251999,0.5701997745251999,0.6314661070894968
testpattern,1,S3,7,10,0.05,0.5688302544579358,0.5701997745251999,0.6314661070894968
testpattern,1,S3,7,10,0.1,0.5685909583216037,0.5701997745251999,0.6314661070894968
testpattern,1,S3,7,10,0.2,0.5700461517166449,0.5701997745251999,0.6314661070894968
testpattern,1,S3,7,10,0.3,0.5732868049014517,0.5701997745251999,0.6314661070894968
testpattern,1,S3,7,10,0.4,0.5779313450164656,0.5701997745251999,0.6314661070894968
testpattern,1,S3,14,1,0.0,0.5701997745251999,0.5701997745251999,0.6008784306716828
testpattern,1,S3,14,1,0.05,0.5660957168545837,0.5701997745251999,0.6008784306716828
testpattern,1,S3,14,1,0.1,0.56325367662928,0.5701997745251999,0.6008784306716828
testpattern,1,S3,14,1,0.2,0.5596000610257035,0.5701997745251999,0.6008784306716828
testpattern,1,S3,14,1,0.3,0.5578661734334949,0.5701997745251999,0.6008784306716828
testpattern,1,S3,14,1,0.4,0.5577552567589669,0.5701997745251999,0.6008784306716828
testpattern,1,S3,14,5,0.0,0.5701997745251999,0.5701997745251999,0.6014978593317262
testpattern,1,S3,14,5,0.05,0.5674871255431897,0.5701997745251999,0.6014978593317262
testpattern,1,S3,14,5,0.1,0.5658811709993927,0.5701997745251999,0.6014978593317262
testpattern,1,S3,14,5,0.2,0.564473745255518,0.5701997745251999,0.6014978593317262
testpattern,1,S3,14,5,0.3,0.5647124290175488,0.5701997745251999,0.6014978593317262
testpattern,1,S3,14,5,0.4,0.5662573755310876,0.5701997745251999,0.6014978593317262
testpattern,1,S3,14,10,0.0,0.5701997745251999,0.5701997745251999,0.6150835691822361
testpattern,1,S3,14,10,0.05,0.5682407296130616,0.5701997745251999,0.6150835691822361
testpattern,1,S3,14,10,0.1,0.567381193401443,0.5701997745251999,0.6150835691822361
testpattern,1,S3,14,10,0.2,0.5674970850645685,0.5701997745251999,0.6150835691822361
testpattern,1,S3,14,10,0.3,0.5692872901438896,0.5701997745251999,0.6150835691822361
testpattern,1,S3,14,10,0.4,0.5723867147623826,0.5701997745251999,0.6150835691822361
testpattern,1,S3,30,1,0.0,0.5701997745251999,0.5701997745251999,0.6001846234156808
testpattern,1,S3,30,1,0.05,0.5656301294281713,0.5701997745251999,0.6001846234156808
testpattern,1,S3,30,1,0.1,0.5623560020760465,0.5701997745251999,0.6001846234156808
testpattern,1,S3,30,1,0.2,0.5579112033843944,0.5701997745251999,0.6001846234156808
testpattern,1,S3,30,1,0.3,0.5554654566790103,0.5701997745251999,0.6001846234156808
testpattern,1,S3,30,1,0.4,0.5547157730124234,0.5701997745251999,0.6001846234156808
testpattern,1,S3,30,5,0.0,0.5701997745251999,0.5701997745251999,0.5896962590648483
testpattern,1,S3,30,5,0.05,0.5667519202425546,0.5701997745251999,0.5896962590648483
testpattern,1,S3,30,5,0.1,0.5644480481798412,0.5701997745251999,0.5896962590648483
testpattern,1,S3,30,5,0.2,0.5616692979188788,0.5701997745251999,0.5896962590648483
testpattern,1,S3,30,5,0.3,0.560549823972206,0.5701997745251999,0.5896962590648483
testpattern,1,S3,30,5,0.4,0.5607522566025236,0.5701997745251999,0.5896962590648483
testpattern,1,S3,30,10,0.0,0.5701997745251999,0.5701997745251999,0.5996698364187186
testpattern,1,S3,30,10,0.05,0.5675389240545085,0.5701997745251999,0.5996698364187186
testpattern,1,S3,30,10,0.1,0.5659829842879139,0.5701997745251999,0.5996698364187186
testpattern,1,S3,30,10,0.2,0.5646636693863332,0.5701997745251999,0.5996698364187186
testpattern,1,S3,30,10,0.3,0.5649592744460601,0.5701997745251999,0.5996698364187186
testpattern,1,S3,30,10,0.4,0.5665138929720734,0.5701997745251999,0.5996698364187186
testpattern,1,S4,3,1,0.0,0.694073767362753,0.694073767362753,0.6689549274948172
testpattern,1,S4,3,1,0.05,0.6894572246067111,0.694073767362753,0.6689549274948172
testpattern,1,S4,3,1,0.1,0.6851828898890974,0.694073767362753,0.6689549274948172
testpattern,1,S4,3,1,0.2,0.677642210172786,0.694073767362753,0.6689549274948172
testpattern,1,S4,3,1,0.3,0.6714284939123475,0.694073767362753,0.6689549274948172
testpattern,1,S4,3,1,0.4,0.6665411264717501,0.694073767362753,0.6689549274948172
testpattern,1,S4,3,5,0.0,0.694073767362753,0.694073767362753,0.6692832505964209
testpattern,1,S4,3,5,0.05,0.6916621830706547,0.694073767362753,0.6692832505964209
testpattern,1,S4,3,5,0.1,0.6893770332665344,0.694073767362753,0.6692832505964209
testpattern,1,S4,3,5,0.2,0.68518126322272,0.694073767362753,0.6692832505964209
testpattern,1,S4,3,5,0.3,0.6814786338674993,0.694073767362753,0.6692832505964209
testpattern,1,S4,3,5,0.4,0.6782640216622873,0.694073767362753,0.6692832505964209
testpattern,1,S4,3,10,0.0,0.694073767362753,0.694073767362753,0.676806500683626
testpattern,1,S4,3,10,0.05,0.6922777181751951,0.694073767362753,0.676806500683626
testpattern,1,S4,3,10,0.1,0.6905819488698955,0.694073767362753,0.676806500683626
testpattern,1,S4,3,10,0.2,0.6874884684198876,0.694073767362753,0.676806500683626
testpattern,1,S4,3,10,0.3,0.684788643817867,0.694073767362753,0.676806500683626
testpattern,1,S4,3,10,0.4,0.6824791737717041,0.694073767362753,0.676806500683626
testpattern,1,S4,7,1,0.0,0.694073767362753,0.694073767362753,0.6578373504457238
testpattern,1,S4,7,1,0.05,0.6879987272187984,0.694073767362753,0.6578373504457238
testpattern,1,S4,7,1,0.1,0.6823535328288832,0.694073767362753,0.6578373504457238
testpattern,1,S4,7,1,0.2,0.6723268337455238,0.694073767362753,0.6578373504457238
testpattern,1,S4,7,1,0.3,0.663962232173778,0.694073767362753,0.6578373504457238
testpattern,1,S4,7,1,0.4,0.6572610714779176,0.694073767362753,0.6578373504457238
testpattern,1,S4,7,5,0.0,0.694073767362753,0.694073767362753,0.6550434870959476
testpattern,1,S4,7,5,0.05,0.6905214494424363,0.694073767362753,0.6550434870959476
testpattern,1,S4,7,5,0.1,0.687142317313802,0.694073767362753,0.6550434870959476
testpattern,1,S4,7,5,0.2,0.680894896737995,0.694073767362753,0.6550434870959476
testpattern,1,S4,7,5,0.3,0.6753175535173114,0.694073767362753,0.6550434870959476
testpattern,1,S4,7,5,0.4,0.6704017700605657,0.694073767362753,0.6550434870959476
testpattern,1,S4,7,10,0.0,0.694073767362753,0.694073767362753,0.6645261555635876
testpattern,1,S4,7,10,0.05,0.6914749404039221,0.694073767362753,0.6645261555635876
testpattern,1,S4,7,10,0.1,0.6889978759006031,0.694073767362753,0.6645261555635876
testpattern,1,S4,7,10,0.2,0.6844042028395434,0.694073767362753,0.6645261555635876
testpattern,1,S4,7,10,0.3,0.6802845857373336,0.694073767362753,0.6645261555635876
testpattern,1,S4,7,10,0.4,0.6766332056282442,0.694073767362753,0.6645261555635876
testpattern,1,S4,14,1,0.0,0.694073767362753,0.694073767362753,0.6474399782986102
testpattern,1,S4,14,1,0.05,0.6874594648429873,0.694073767362753,0.6474399782986102
testpattern,1,S4,14,1,0.1,0.6812850037010387,0.694073767362753,0.6474399782986102
testpattern,1,S4,14,1,0.2,0.6702258138619682,0.694073767362753,0.6474399782986102
testpattern,1,S4,14,1,0.3,0.6608567973272028,0.694073767362753,0.6474399782986102
