fold_id,base_mean,stack_mean,base_Q1,base_Q2,base_Q3,base_S1,base_S2,base_S3,base_S4,stack_Q1,stack_Q2,stack_Q3,stack_S1,stack_S2,stack_S3,stack_S4
chrono_last_20,0.6214991713682777,0.6210839166178346,0.6129752871032171,0.7117549974738007,0.6493659569609375,0.522202929170233,0.563137421349585,0.5985447153077373,0.692512892212433,0.6451557153758362,0.6895319151619598,0.6743542829046296,0.511047389810177,0.6021817306561074,0.589995833052327,0.635320549363805
chrono_last_25,0.6250881037045317,0.6415082673248543,0.6473999950166149,0.6986346802029755,0.6301974572847769,0.5277147151872911,0.589068660236224,0.5962236373039775,0.6863775806998614,0.6710040791346138,0.6978155400688312,0.6996352935913084,0.5443843016106723,0.6137309947968783,0.619440218315673,0.6445474437560029
chrono_last_30,0.621619114582077,0.6655739459558812,0.6408307661587569,0.6688402174702589,0.6158123106046567,0.5690326922497169,0.5809931359285085,0.5884607263113442,0.6873639533512969,0.7443433108547175,0.665103080668279,0.6661082929744042,0.5681665409090417,0.6932421510933933,0.674399215920682,0.6476550292706499
