feature_file,feature_family,target,mode,weight,temp,chrono,hole,mirror,mirror_hole,worst,mean_move_vs_sleep,base_chrono,base_hole,base_mirror,base_mirror_hole,delta_mirror_hole_vs_sleep,delta_chrono_vs_sleep,selection_score
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,Q3,logit,0.0,1.08,0.6662270692985997,0.6477737973414166,0.6812605217427045,0.6645171595420605,0.6812605217427045,0.009930012960792389,0.6686416694422178,0.6486944681309611,0.6859629897930591,0.6673287289620101,-0.0028115694199496444,-0.002414600143618162,-0.0028115694199496444
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,Q3,logit,0.0,1.16,0.664631508003382,0.6474656461506576,0.6777992475815781,0.6626324468661178,0.6777992475815781,0.018718420722441394,0.6686416694422178,0.6486944681309611,0.6859629897930591,0.6673287289620101,-0.004696282095892346,-0.004010161438835813,-0.004696282095892346
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,Q3,logit,0.0,1.25,0.6635253880977553,0.6476102121463909,0.6749794299164894,0.6612948210314402,0.6749794299164894,0.027458069748078042,0.6686416694422178,0.6486944681309611,0.6859629897930591,0.6673287289620101,-0.006033907930569904,-0.005116281344462514,-0.006033907930569904
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,Q3,logit,0.05,1.0,0.6661792229381468,0.6486473985211536,0.6880493122597732,0.6683483553904634,0.6880493122597732,0.011125151578092886,0.6686416694422178,0.6486944681309611,0.6859629897930591,0.6673287289620101,0.001019626428453324,-0.002462446504071014,0.001019626428453324
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,Q3,logit,0.05,1.08,0.6638812857264407,0.6475018412447618,0.6828630080603866,0.6651824246525742,0.6828630080603866,0.01185846922755007,0.6686416694422178,0.6486944681309611,0.6859629897930591,0.6673287289620101,-0.0021463043094359646,-0.004760383715777139,-0.0021463043094359646
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,Q3,logit,0.05,1.16,0.6623934876736408,0.6470224442671887,0.679016307534937,0.6630193759010629,0.679016307534937,0.01844088003009051,0.6686416694422178,0.6486944681309611,0.6859629897930591,0.6673287289620101,-0.004309353060947263,-0.006248181768576999,-0.004309353060947263
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,Q3,logit,0.05,1.25,0.661398785473989,0.6470221107841635,0.6758522834389697,0.6614371971115667,0.6758522834389697,0.02628415446327662,0.6686416694422178,0.6486944681309611,0.6859629897930591,0.6673287289620101,-0.005891531850443443,-0.007242883968228808,-0.005891531850443443
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,Q3,logit,0.1,1.0,0.6644880492647689,0.6493669899600748,0.6911617388443699,0.6702643644022224,0.6911617388443699,0.022131740750275086,0.6686416694422178,0.6486944681309611,0.6859629897930591,0.6673287289620101,0.0029356354402122475,-0.004153620177448913,0.0029356354402122475
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,Q3,logit,0.1,1.08,0.6622063944136823,0.6478982426673487,0.6853630330229201,0.6666306378451344,0.6853630330229201,0.019875901572774902,0.6686416694422178,0.6486944681309611,0.6859629897930591,0.6673287289620101,-0.0006980911168756876,-0.00643527502853547,-0.0006980911168756876
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,Q3,logit,0.1,1.16,0.6607439696736189,0.6471666375914862,0.681024382381573,0.6640955099865296,0.681024382381573,0.022278366863150077,0.6686416694422178,0.6486944681309611,0.6859629897930591,0.6673287289620101,-0.0032332189754805674,-0.007897699768598887,-0.0032332189754805674
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,Q3,logit,0.1,1.25,0.6597845879013009,0.6469463856304687,0.6774169235128882,0.6621816545716784,0.6774169235128882,0.02800091250755925,0.6686416694422178,0.6486944681309611,0.6859629897930591,0.6673287289620101,-0.005147074390331685,-0.008857081540916911,-0.005147074390331685
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,Q3,logit,0.15,1.0,0.6635656893152364,0.650838998208214,0.6952807871927132,0.6730598927004636,0.6952807871927132,0.032992235454783934,0.6686416694422178,0.6486944681309611,0.6859629897930591,0.6673287289620101,0.005731163738453504,-0.005075980126981405,0.005731163738453504
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,Q3,logit,0.15,1.08,0.6612004574900727,0.6489520401311774,0.6887454602200963,0.6688487501756368,0.6887454602200963,0.029373566588877704,0.6686416694422178,0.6486944681309611,0.6859629897930591,0.6673287289620101,0.00152002121362671,-0.007441211952145088,0.00152002121362671
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,Q3,logit,0.15,1.16,0.6596814135231737,0.6478896709499001,0.6838115665859339,0.665850618767917,0.6838115665859339,0.02904638295783656,0.6686416694422178,0.6486944681309611,0.6859629897930591,0.6673287289620101,-0.001478110194093163,-0.008960255919044147,-0.001478110194093163
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,Q3,logit,0.15,1.25,0.6586815925793452,0.6473764635340213,0.6796641378033725,0.6635203006686969,0.6796641378033725,0.03191575684291665,0.6686416694422178,0.6486944681309611,0.6859629897930591,0.6673287289620101,-0.003808428293313182,-0.009960076862872591,-0.003808428293313182
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,Q3,logit,0.2,1.0,0.6634070571596538,0.6530467809571345,0.7003829410519118,0.6767148610045232,0.7003829410519118,0.043680881843315755,0.6686416694422178,0.6486944681309611,0.6859629897930591,0.6673287289620101,0.00938613204251304,-0.005234612282564055,0.00938613204251304
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,Q3,logit,0.2,1.08,0.6608595216162164,0.6506503865315981,0.6929919834977604,0.6718211850146792,0.6929919834977604,0.039150153200770206,0.6686416694422178,0.6486944681309611,0.6859629897930591,0.6673287289620101,0.004492456052669125,-0.007782147826001395,0.004492456052669125
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,Q3,logit,0.2,1.16,0.6592027097007415,0.6491814909310278,0.6873634355577619,0.6682724632443948,0.6873634355577619,0.03713310295328271,0.6686416694422178,0.6486944681309611,0.6859629897930591,0.6673287289620101,0.0009437342823847006,-0.00943895974147635,0.0009437342823847006
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,Q3,logit,0.2,1.25,0.6580873940723566,0.6483046008272648,0.6825827444462385,0.6654436726367516,0.6825827444462385,0.037651516917555805,0.6686416694422178,0.6486944681309611,0.6859629897930591,0.6673287289620101,-0.0018850563252584829,-0.010554275369861199,-0.0018850563252584829
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,Q3,logit,0.3,1.0,0.6653476628509819,0.6595928671840846,0.7134247308127533,0.6865087989984189,0.7134247308127533,0.06445111231966934,0.6686416694422178,0.6486944681309611,0.6859629897930591,0.6673287289620101,0.01918007003640876,-0.0032940065912359096,0.022070292500342627
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,Q3,logit,0.3,1.08,0.6621468921550913,0.6559211159435845,0.7039899188439138,0.6799555173937492,0.7039899188439138,0.05852857748212115,0.6686416694422178,0.6486944681309611,0.6859629897930591,0.6673287289620101,0.012626788431739033,-0.006494777287126552,0.014332503928163261
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,Q3,logit,0.3,1.16,0.6599766757011867,0.6534246300361529,0.6966921210442952,0.6750583755402241,0.6966921210442952,0.05444915062305447,0.6686416694422178,0.6486944681309611,0.6859629897930591,0.6673287289620101,0.007729646578213956,-0.008664993741031135,0.00861947670282485
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,Q3,logit,0.3,1.25,0.6584098262854893,0.6516188029412758,0.6903803806965109,0.6709995918188933,0.6903803806965109,0.05197577232991551,0.6686416694422178,0.6486944681309611,0.6859629897930591,0.6673287289620101,0.003670862856883228,-0.010231843156728537,0.004066017322866329
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,Q3,logit,0.4,1.0,0.6702188143787042,0.668835630964101,0.730034988223425,0.6994353095937631,0.730034988223425,0.08428677725386428,0.6686416694422178,0.6486944681309611,0.6859629897930591,0.6673287289620101,0.03210658063175298,0.0015771449364864187,0.03896393608252584
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,Q3,logit,0.4,1.08,0.6659981420844653,0.6635778787315908,0.7181586534766597,0.6908682661041252,0.7181586534766597,0.07728382840685029,0.6686416694422178,0.6486944681309611,0.6859629897930591,0.6673287289620101,0.023539537142115097,-0.0026435273577525287,0.028996302823485153
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,Q3,logit,0.4,1.16,0.6630107540585067,0.6597912474099813,0.7088529416166105,0.684322094513296,0.7088529416166105,0.07188250996434947,0.6686416694422178,0.6486944681309611,0.6859629897930591,0.6673287289620101,0.016993365551285833,-0.005630915383711077,0.021369867544155728
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,Q3,logit,0.4,1.25,0.6607093951418788,0.6568074668186294,0.7006867254032028,0.6787470961109161,0.7006867254032028,0.0674908472497257,0.6686416694422178,0.6486944681309611,0.6859629897930591,0.6673287289620101,0.011418367148905983,-0.007932274300339048,0.014916536598851124
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,Q3,logit,0.55,1.0,0.6827373067254955,0.6873420413763235,0.761013410639396,0.7241777260078597,0.761013410639396,0.11206364116571392,0.6686416694422178,0.6486944681309611,0.6859629897930591,0.6673287289620101,0.05684899704584956,0.014095637283277673,0.08135736256227001
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,Q3,logit,0.55,1.08,0.676362626569838,0.6792087879997112,0.7448568454346802,0.7120328167171956,0.7448568454346802,0.10384365651703757,0.6686416694422178,0.6486944681309611,0.6859629897930591,0.6673287289620101,0.04470408775518553,0.0077209571276202205,0.06119377618621326
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,Q3,logit,0.55,1.16,0.6716268544870582,0.6730602265443107,0.7320023763900371,0.7025313014671739,0.7320023763900371,0.09700602413106445,0.6686416694422178,0.6486944681309611,0.6859629897930591,0.6673287289620101,0.03520257250516379,0.002985185044840355,0.045588962376217027
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,Q3,logit,0.55,1.25,0.6677322009292979,0.6678985921110397,0.7205323314186329,0.6942154617648364,0.7205323314186329,0.0907251495940038,0.6686416694422178,0.6486944681309611,0.6859629897930591,0.6673287289620101,0.026886732802826274,-0.0009094685129199531,0.03503176272162703
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,Q3,logit,0.7,1.0,0.7010310435225632,0.7108275622346361,0.7983682499776373,0.7545979061061368,0.7983682499776373,0.13733100878446203,0.6686416694422178,0.6486944681309611,0.6859629897930591,0.6673287289620101,0.08726917714412663,0.03238937408034537,0.1351247529813644
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,Q3,logit,0.7,1.08,0.6918563876032962,0.699337592884397,0.7773592794403098,0.7383484361623533,0.7773592794403098,0.12827206395254528,0.6686416694422178,0.6486944681309611,0.6859629897930591,0.6673287289620101,0.07101970720034323,0.02321471816107834,0.10788883815193062
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,Q3,logit,0.7,1.16,0.6848225764013455,0.6904045959798313,0.7604454211999471,0.7254250085898892,0.7604454211999471,0.12042349770421228,0.6686416694422178,0.6486944681309611,0.6859629897930591,0.6673287289620101,0.05809627962787911,0.01618090695912766,0.08636188612784923
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,Q3,logit,0.7,1.25,0.6788101450707712,0.682650146564118,0.7451626365480084,0.7139063915560633,0.7451626365480084,0.11292964429581026,0.6686416694422178,0.6486944681309611,0.6859629897930591,0.6673287289620101,0.04657766259405316,0.010168475628553386,0.0673320670817686
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,S2,prob,0.0,1.0,0.6568718499313236,0.5702388998050282,0.5920422237370843,0.5811405617710562,0.6568718499313236,0.0,0.6568718499313236,0.5702388998050282,0.5920422237370843,0.5811405617710562,0.0,0.0,0.0
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,S2,prob,0.05,1.0,0.6556065115364138,0.5688793429448,0.5911698793515807,0.5800246111481904,0.6556065115364138,0.0083393474020746,0.6568718499313236,0.5702388998050282,0.5920422237370843,0.5811405617710562,-0.0011159506228658467,-0.0012653383949098318,-0.0011159506228658467
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,S2,prob,0.1,1.0,0.6549869919631857,0.5679840177781184,0.5908383482410594,0.5794111830095889,0.6549869919631857,0.01667869480414923,0.6568718499313236,0.5702388998050282,0.5920422237370843,0.5811405617710562,-0.0017293787614672818,-0.0018848579681379762,-0.0017293787614672818
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,S2,prob,0.15,1.0,0.6550110193773651,0.5675478936791551,0.5910409067965666,0.5792944002378608,0.6550110193773651,0.025018042206223823,0.6568718499313236,0.5702388998050282,0.5920422237370843,0.5811405617710562,-0.0018461615331953896,-0.0018608305539585812,-0.0018461615331953896
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,S2,prob,0.2,1.0,0.6556837493162684,0.5675708671532623,0.591777488894122,0.5796741780236921,0.6556837493162684,0.03335738960829846,0.6568718499313236,0.5702388998050282,0.5920422237370843,0.5811405617710562,-0.001466383747364075,-0.0011881006150552542,-0.001466383747364075
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,S2,prob,0.3,1.0,0.6590325953659577,0.5690171652965134,0.5948831336057264,0.5819501494511199,0.6590325953659577,0.05003608441244767,0.6568718499313236,0.5702388998050282,0.5920422237370843,0.5811405617710562,0.0008095876800636725,0.0021607454346340704,0.000977549997187276
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,S2,prob,0.4,1.0,0.6652272823104614,0.5724176656193543,0.6002780967841101,0.5863478812017322,0.6652272823104614,0.06671477921659691,0.6568718499313236,0.5702388998050282,0.5920422237370843,0.5811405617710562,0.005207319430675983,0.008355432379137717,0.014905707653133081
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,S2,prob,0.55,1.0,0.6806635786396579,0.5816155595639183,0.6132152431646407,0.5974154013642795,0.6806635786396579,0.09173282142282074,0.6568718499313236,0.5702388998050282,0.5920422237370843,0.5811405617710562,0.01627483959322329,0.023791728708334237,0.046413132586121675
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,S2,prob,0.7,1.0,0.705528040223094,0.5968500968345901,0.6333793816004449,0.6151147392175176,0.705528040223094,0.11675086362904456,0.6568718499313236,0.5702388998050282,0.5920422237370843,0.5811405617710562,0.03397417744646136,0.048656190291770374,0.09398054046404064
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,S2,logit,0.0,1.0,0.6568718499313236,0.5702388998050282,0.5920422237370843,0.5811405617710562,0.6568718499313236,5.922175834353505e-18,0.6568718499313236,0.5702388998050282,0.5920422237370843,0.5811405617710562,0.0,0.0,0.0
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,S2,logit,0.0,1.08,0.6517849067946705,0.5715086376625105,0.5913371006166281,0.5814228691395693,0.6517849067946705,0.011739365282296575,0.6568718499313236,0.5702388998050282,0.5920422237370843,0.5811405617710562,0.0002823073685130906,-0.005086943136653144,0.0002823073685130906
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,S2,logit,0.0,1.16,0.6482186156972839,0.5734027501406975,0.5915896248683061,0.5824961875045018,0.6482186156972839,0.02231594363714859,0.6568718499313236,0.5702388998050282,0.5920422237370843,0.5811405617710562,0.001355625733445609,-0.008653234234039742,0.001355625733445609
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,S2,logit,0.0,1.25,0.6455184486101191,0.5759966721380674,0.5926404767178632,0.5843185744279653,0.6455184486101191,0.03300472985119524,0.6568718499313236,0.5702388998050282,0.5920422237370843,0.5811405617710562,0.0031780126569090905,-0.011353401321204548,0.0031780126569090905
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,S2,logit,0.05,1.0,0.6568290569342916,0.5691559886807751,0.5912754145873194,0.5802157016340472,0.6568290569342916,0.010869847226736062,0.6568718499313236,0.5702388998050282,0.5920422237370843,0.5811405617710562,-0.0009248601370089871,-4.2792997032026214e-05,-0.0009248601370089871
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,S2,logit,0.05,1.08,0.6513296974041287,0.5702169881580337,0.5901969860629787,0.5802069871105062,0.6513296974041287,0.011800680670410563,0.6568718499313236,0.5702388998050282,0.5920422237370843,0.5811405617710562,-0.0009335746605499962,-0.005542152527194921,-0.0009335746605499962
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,S2,logit,0.05,1.16,0.6474430167305745,0.5719521293895128,0.5901625625714205,0.5810573459804667,0.6474430167305745,0.02025879446057241,0.6568718499313236,0.5702388998050282,0.5920422237370843,0.5811405617710562,-8.321579058956363e-05,-0.009428833200749165,-8.321579058956363e-05
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,S2,logit,0.05,1.25,0.644466280557655,0.5744130136140396,0.5909694025938104,0.582691208103925,0.644466280557655,0.030225545324177275,0.6568718499313236,0.5702388998050282,0.5920422237370843,0.5811405617710562,0.0015506463328688325,-0.012405569373668657,0.0015506463328688325
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,S2,logit,0.1,1.0,0.6578005213458438,0.5687787178448153,0.5914043502754261,0.5800915340601207,0.6578005213458438,0.021531897719087163,0.6568718499313236,0.5702388998050282,0.5920422237370843,0.5811405617710562,-0.0010490277109355128,0.0009286714145201325,-0.0010490277109355128
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,S2,logit,0.1,1.08,0.651767802389085,0.5695483104313657,0.5898499772977694,0.5796991438645676,0.651767802389085,0.018273039920927495,0.6568718499313236,0.5702388998050282,0.5920422237370843,0.5811405617710562,-0.0014414179064886623,-0.005104047542238588,-0.0014414179064886623
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,S2,logit,0.1,1.16,0.6474594564902215,0.571055078798026,0.5894417916086058,0.5802484352033159,0.6474594564902215,0.022258343891644564,0.6568718499313236,0.5702388998050282,0.5920422237370843,0.5811405617710562,-0.0008921265677402923,-0.009412393441102118,-0.0008921265677402923
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,S2,logit,0.1,1.25,0.6441108576288519,0.5733174418762309,0.589922212072067,0.5816198269741489,0.6441108576288519,0.030110696101183287,0.6568718499313236,0.5702388998050282,0.5920422237370843,0.5811405617710562,0.0004792652030927158,-0.012760992302471741,0.0004792652030927158
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,S2,logit,0.15,1.0,0.6597634798714566,0.5690912850961012,0.5924048292094501,0.5807480571527757,0.6597634798714566,0.031964933341384984,0.6568718499313236,0.5702388998050282,0.5920422237370843,0.5811405617710562,-0.0003925046182805536,0.0028916299401329226,0.000499125321852369
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,S2,logit,0.15,1.08,0.6530812625757262,0.5694901295130201,0.5902769555149452,0.5798835425139827,0.6530812625757262,0.027055059340862903,0.6568718499313236,0.5702388998050282,0.5920422237370843,0.5811405617710562,-0.001257019257073555,-0.0037905873555974523,-0.001257019257073555
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,S2,logit,0.15,1.16,0.6482536232554482,0.5707016384281942,0.5894120536675685,0.5800568460478814,0.6482536232554482,0.027289748510590194,0.6568718499313236,0.5702388998050282,0.5920422237370843,0.5811405617710562,-0.001083715723174783,-0.008618226675875418,-0.001083715723174783
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,S2,logit,0.15,1.25,0.6444409663712873,0.5727021306298792,0.5894869297393784,0.5810945301846289,0.6444409663712873,0.032241670236944735,0.6568718499313236,0.5702388998050282,0.5920422237370843,0.5811405617710562,-4.6031586427353055e-05,-0.012430883560036299,-4.6031586427353055e-05
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,S2,logit,0.2,1.0,0.6626915623354078,0.5700762656336295,0.5942505536831294,0.5821634096583794,0.6626915623354078,0.04215031953678563,0.6568718499313236,0.5702388998050282,0.5920422237370843,0.5811405617710562,0.0010228478873232083,0.0058197124040841874,0.004842560291407396
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,S2,logit,0.2,1.08,0.6552492606558891,0.5700286525652323,0.5914570498289825,0.5807428511971073,0.6552492606558891,0.03633001984684456,0.6568718499313236,0.5702388998050282,0.5920422237370843,0.5811405617710562,-0.000397710573948884,-0.0016225892754345717,-0.000397710573948884
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,S2,logit,0.2,1.16,0.6498089139746125,0.5708807712541646,0.5900566263714724,0.5804686988128185,0.6498089139746125,0.03416161676630503,0.6568718499313236,0.5702388998050282,0.5920422237370843,0.5811405617710562,-0.0006718629582377345,-0.007062935956711147,-0.0006718629582377345
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,S2,logit,0.2,1.25,0.6454435846109808,0.5725583884918709,0.5896503815089005,0.5811043850003856,0.6454435846109808,0.0362424639386065,0.6568718499313236,0.5702388998050282,0.5920422237370843,0.5811405617710562,-3.617677067058178e-05,-0.0114282653203428,-3.617677067058178e-05
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,S2,logit,0.3,1.0,0.6713218551977449,0.5739871594161706,0.60036429576591,0.5871757275910403,0.6713218551977449,0.061718070817312336,0.6568718499313236,0.5702388998050282,0.5920422237370843,0.5811405617710562,0.00603516581998409,0.014450005266421262,0.020828785249867816
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,S2,logit,0.3,1.08,0.6620529259325062,0.5728351046917033,0.5959859388969483,0.5844105217943258,0.6620529259325062,0.054737436904644464,0.6568718499313236,0.5702388998050282,0.5920422237370843,0.5811405617710562,0.0032699600232696246,0.005181076001182561,0.007398523405381077
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,S2,logit,0.3,1.16,0.6551261633427176,0.5727879753925094,0.5932956519683557,0.5830418136804325,0.6551261633427176,0.050045873918536765,0.6568718499313236,0.5702388998050282,0.5920422237370843,0.5811405617710562,0.0019012519093762892,-0.0017456865886060768,0.0019104266930836417
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,S2,logit,0.3,1.25,0.6494060364813655,0.5736470450478236,0.591715616763367,0.5826813309055954,0.6494060364813655,0.047935167755889,0.6568718499313236,0.5702388998050282,0.5920422237370843,0.5811405617710562,0.001540769134539155,-0.007465813449958114,0.001540769134539155
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,S2,logit,0.4,1.0,0.683424242069828,0.580349226546709,0.6095074880074154,0.5949283572770622,0.683424242069828,0.08014552437730757,0.6568718499313236,0.5702388998050282,0.5920422237370843,0.5811405617710562,0.013787795506005951,0.026552392138504355,0.04436929251997182
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,S2,logit,0.4,1.08,0.6719664008411358,0.5778377956967896,0.6032448944276033,0.5905413450621965,0.6719664008411358,0.07239245805701583,0.6568718499313236,0.5702388998050282,0.5920422237370843,0.5811405617710562,0.009400783291140247,0.015094550909812154,0.026973825812355565
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,S2,logit,0.4,1.16,0.6632406911145927,0.5766717516461453,0.5990032966287981,0.5878375241374717,0.6632406911145927,0.06639532989585123,0.6568718499313236,0.5702388998050282,0.5920422237370843,0.5811405617710562,0.006696962366415482,0.0063688411832690806,0.014344869528854809
goal4_hour_transition_features_v1.parquet,goal4_hour_transition_features_v1,S2,logit,0.4,1.25,0.6558635778230617,0.5765000103855299,0.5959938784191309,0.5862469444023304,0.6558635778230617,0.061861261431933295,0.6568718499313236,0.5702388998050282,0.5920422237370843,0.5811405617710562,0.0051063826312741645,-0.0010082721082619317,0.007478634917660824
