split,source,feature_set,target,score_col,policy,fraction,selected_cells,selected_gain_sum,selected_mean_gain,selected_positive_gain_rate,active_subjects,positive_subjects,negative_subjects,raw_action_count,inverse_action_count,null_gain_mean,null_gain_std,gain_lift_vs_null,gain_z_vs_null,tail_safe_policy_score,accepted,accept_reason
subject_heldout,relative_lifelog_context,relative_lifelog_context_tail_plus_listener,S3,pessimistic_utility,top_score,0.05,45,0.08413799012368195,0.0018697331138595988,0.5777777777777777,9,6,3,9,36,0.0,,0.08413799012368195,,0.04861306096034956,True,fast_stress_policy_passed
subject_heldout,relative_lifelog_context,relative_lifelog_context_tail_plus_listener,S4,predicted_gain,top_score,0.1,90,0.7285968224626906,0.008095520249585451,0.5888888888888889,9,5,4,54,36,0.0,,0.7285968224626906,,0.42906257322802893,True,fast_stress_policy_passed
subject_heldout,transport_rhythm_context,action_only,Q1,predicted_gain,top_score,0.05,45,0.6928088166082437,0.015395751480183193,0.6,4,3,1,7,38,0.0,,0.6928088166082437,,0.4156852899649462,True,fast_stress_policy_passed
subject_heldout,transport_rhythm_context,action_only,Q2,health_weighted_utility,top_score,0.1,90,0.0636173867817244,0.0007068598531302712,0.5111111111111111,9,4,5,13,77,0.0,,0.0636173867817244,,0.032515553243992475,False,fast_stress_policy_failed
subject_heldout,transport_rhythm_context,action_only,Q3,health_weighted_utility,top_score,0.01,9,0.05305689778445133,0.005895210864939037,0.6666666666666666,2,1,1,0,9,0.0,,0.05305689778445133,,0.03537126518963422,True,fast_stress_policy_passed
subject_heldout,transport_rhythm_context,action_only,S1,tail_safe_utility,top_score,0.1,90,0.17164992468100265,0.001907221385344474,0.5444444444444444,9,6,3,14,76,0.0,,0.17164992468100265,,0.09345384788187922,False,fast_stress_policy_failed
subject_heldout,transport_rhythm_context,action_only,S2,predicted_gain,top_score,0.01,9,-0.7583455383895128,-0.08426061537661253,0.0,2,0,2,6,3,0.0,,-0.7583455383895128,,-0.0,False,fast_stress_policy_failed
subject_heldout,transport_rhythm_context,action_only,S3,health_weighted_utility,top_score,0.01,9,0.04004741670688283,0.0044497129674314255,0.6666666666666666,2,1,1,0,9,0.0,,0.04004741670688283,,0.026698277804588555,True,fast_stress_policy_passed
subject_heldout,transport_rhythm_context,action_only,S4,health_weighted_utility,top_score,0.01,9,0.05797477830841913,0.006441642034268792,0.7777777777777778,5,5,0,0,9,0.0,,0.05797477830841913,,0.04509149423988155,True,fast_stress_policy_passed
subject_heldout,transport_rhythm_context,listener_support_baseline,Q1,health_weighted_utility,top_score,0.01,9,0.11728354915371964,0.013031505461524404,0.7777777777777778,3,3,0,0,9,0.0,,0.11728354915371964,,0.09122053823067083,True,fast_stress_policy_passed
subject_heldout,transport_rhythm_context,listener_support_baseline,Q2,predicted_gain,top_score,0.02,18,0.686054357170468,0.03811413095391489,0.6666666666666666,6,4,2,13,5,0.0,,0.686054357170468,,0.45736957144697865,True,fast_stress_policy_passed
subject_heldout,transport_rhythm_context,listener_support_baseline,Q3,tail_safe_utility,top_score,0.02,18,0.06941319385299038,0.0038562885473883545,0.6666666666666666,8,5,3,4,14,0.0,,0.06941319385299038,,0.046275462568660254,True,fast_stress_policy_passed
subject_heldout,transport_rhythm_context,listener_support_baseline,S1,pessimistic_utility,top_score,0.05,45,-0.03608552648098223,-0.0008019005884662718,0.6444444444444445,9,4,5,10,35,0.0,,-0.03608552648098223,,-0.023255117065521885,False,fast_stress_policy_failed
subject_heldout,transport_rhythm_context,listener_support_baseline,S2,predicted_gain,top_score,0.01,9,0.2557633129235373,0.028418145880393035,0.7777777777777778,5,4,1,8,1,0.0,,0.2557633129235373,,0.19892702116275127,True,fast_stress_policy_passed
subject_heldout,transport_rhythm_context,listener_support_baseline,S3,predicted_gain,top_score,0.01,9,0.11158283214149617,0.012398092460166241,0.7777777777777778,4,3,1,4,5,0.0,,0.11158283214149617,,0.08678664722116369,True,fast_stress_policy_passed
subject_heldout,transport_rhythm_context,listener_support_baseline,S4,predicted_gain,top_score,0.02,18,0.4012379324637455,0.02229099624798586,0.6111111111111112,6,3,3,12,6,0.0,,0.4012379324637455,,0.2452009587278445,True,fast_stress_policy_passed
subject_heldout,transport_rhythm_context,transport_rhythm_context_tail_representation,Q1,predicted_gain,top_score,0.05,45,0.7238373206527573,0.016085273792283496,0.6444444444444445,6,3,3,2,43,0.0,,0.7238373206527573,,0.4664729399762214,True,fast_stress_policy_passed
subject_heldout,transport_rhythm_context,transport_rhythm_context_tail_representation,Q2,predicted_gain,top_score,0.02,18,0.11228408893890163,0.00623800494105009,0.6111111111111112,3,3,0,4,14,0.0,,0.11228408893890163,,0.068618054351551,True,fast_stress_policy_passed
subject_heldout,transport_rhythm_context,transport_rhythm_context_tail_representation,Q3,health_weighted_utility,top_score,0.1,90,0.1500405895084762,0.0016671176612052911,0.5444444444444444,9,5,4,4,86,0.0,,0.1500405895084762,,0.08168876539905927,False,fast_stress_policy_failed
subject_heldout,transport_rhythm_context,transport_rhythm_context_tail_representation,S1,tail_safe_utility,top_score,0.05,45,0.1416614907157745,0.003148033127017211,0.5555555555555556,8,6,2,8,37,0.0,,0.1416614907157745,,0.07870082817543028,True,fast_stress_policy_passed
subject_heldout,transport_rhythm_context,transport_rhythm_context_tail_representation,S2,predicted_gain,top_score,0.01,9,0.17575833848030015,0.019528704275588907,0.4444444444444444,4,3,1,8,1,0.0,,0.17575833848030015,,0.07811481710235561,False,fast_stress_policy_failed
subject_heldout,transport_rhythm_context,transport_rhythm_context_tail_representation,S3,health_weighted_utility,top_score,0.02,18,-0.022332611876047237,-0.0012407006597804021,0.5555555555555556,6,3,3,1,17,0.0,,-0.022332611876047237,,-0.012407006597804021,False,fast_stress_policy_failed
subject_heldout,transport_rhythm_context,transport_rhythm_context_tail_representation,S4,tail_safe_utility,top_score,0.01,9,0.027991589983591858,0.0031101766648435397,0.6666666666666666,4,4,0,0,9,0.0,,0.027991589983591858,,0.018661059989061236,True,fast_stress_policy_passed
subject_heldout,transport_rhythm_context,transport_rhythm_context_tail_plus_listener,Q1,tail_safe_utility,top_score,0.05,45,0.20337066156547268,0.004519348034788282,0.5555555555555556,7,4,3,4,41,0.0,,0.20337066156547268,,0.11298370086970705,True,fast_stress_policy_passed
subject_heldout,transport_rhythm_context,transport_rhythm_context_tail_plus_listener,Q2,predicted_gain,top_score,0.01,9,0.12095463778322868,0.01343940419813652,0.6666666666666666,3,2,1,1,8,0.0,,0.12095463778322868,,0.08063642518881911,True,fast_stress_policy_passed
subject_heldout,transport_rhythm_context,transport_rhythm_context_tail_plus_listener,Q3,tail_safe_utility,top_score,0.01,9,-0.013899193331948001,-0.001544354814660889,0.3333333333333333,5,2,3,4,5,0.0,,-0.013899193331948001,,-0.004633064443982667,False,fast_stress_policy_failed
subject_heldout,transport_rhythm_context,transport_rhythm_context_tail_plus_listener,S1,health_weighted_utility,top_score,0.01,9,-0.09576884945267927,-0.01064098327251992,0.5555555555555556,5,2,3,0,9,0.0,,-0.09576884945267927,,-0.0532049163625996,False,fast_stress_policy_failed
subject_heldout,transport_rhythm_context,transport_rhythm_context_tail_plus_listener,S2,predicted_gain,top_score,0.1,90,1.4491554736224648,0.016101727484694052,0.6,10,9,1,60,30,0.0,,1.4491554736224648,,0.8694932841734788,True,fast_stress_policy_passed
subject_heldout,transport_rhythm_context,transport_rhythm_context_tail_plus_listener,S3,tail_safe_utility,top_score,0.01,9,0.11421306884299914,0.01269034098255546,0.6666666666666666,5,4,1,2,7,0.0,,0.11421306884299914,,0.07614204589533276,True,fast_stress_policy_passed
subject_heldout,transport_rhythm_context,transport_rhythm_context_tail_plus_listener,S4,predicted_gain,top_score,0.02,18,0.3749563492395921,0.02083090829108845,0.6666666666666666,7,5,2,15,3,0.0,,0.3749563492395921,,0.2499708994930614,True,fast_stress_policy_passed
subject_heldout,listener_rhythm_interface,action_only,Q1,predicted_gain,top_score,0.05,45,0.6928088166082437,0.015395751480183193,0.6,4,3,1,7,38,0.0,,0.6928088166082437,,0.4156852899649462,True,fast_stress_policy_passed
subject_heldout,listener_rhythm_interface,action_only,Q2,health_weighted_utility,top_score,0.1,90,0.0636173867817244,0.0007068598531302712,0.5111111111111111,9,4,5,13,77,0.0,,0.0636173867817244,,0.032515553243992475,False,fast_stress_policy_failed
subject_heldout,listener_rhythm_interface,action_only,Q3,health_weighted_utility,top_score,0.01,9,0.05305689778445133,0.005895210864939037,0.6666666666666666,2,1,1,0,9,0.0,,0.05305689778445133,,0.03537126518963422,True,fast_stress_policy_passed
subject_heldout,listener_rhythm_interface,action_only,S1,tail_safe_utility,top_score,0.1,90,0.17164992468100265,0.001907221385344474,0.5444444444444444,9,6,3,14,76,0.0,,0.17164992468100265,,0.09345384788187922,False,fast_stress_policy_failed
subject_heldout,listener_rhythm_interface,action_only,S2,predicted_gain,top_score,0.01,9,-0.7583455383895128,-0.08426061537661253,0.0,2,0,2,6,3,0.0,,-0.7583455383895128,,-0.0,False,fast_stress_policy_failed
subject_heldout,listener_rhythm_interface,action_only,S3,health_weighted_utility,top_score,0.01,9,0.04004741670688283,0.0044497129674314255,0.6666666666666666,2,1,1,0,9,0.0,,0.04004741670688283,,0.026698277804588555,True,fast_stress_policy_passed
subject_heldout,listener_rhythm_interface,action_only,S4,health_weighted_utility,top_score,0.01,9,0.05797477830841913,0.006441642034268792,0.7777777777777778,5,5,0,0,9,0.0,,0.05797477830841913,,0.04509149423988155,True,fast_stress_policy_passed
subject_heldout,listener_rhythm_interface,listener_support_baseline,Q1,health_weighted_utility,top_score,0.01,9,0.11728354915371964,0.013031505461524404,0.7777777777777778,3,3,0,0,9,0.0,,0.11728354915371964,,0.09122053823067083,True,fast_stress_policy_passed
subject_heldout,listener_rhythm_interface,listener_support_baseline,Q2,predicted_gain,top_score,0.02,18,0.686054357170468,0.03811413095391489,0.6666666666666666,6,4,2,13,5,0.0,,0.686054357170468,,0.45736957144697865,True,fast_stress_policy_passed
subject_heldout,listener_rhythm_interface,listener_support_baseline,Q3,tail_safe_utility,top_score,0.02,18,0.06941319385299038,0.0038562885473883545,0.6666666666666666,8,5,3,4,14,0.0,,0.06941319385299038,,0.046275462568660254,True,fast_stress_policy_passed
subject_heldout,listener_rhythm_interface,listener_support_baseline,S1,pessimistic_utility,top_score,0.05,45,-0.03608552648098223,-0.0008019005884662718,0.6444444444444445,9,4,5,10,35,0.0,,-0.03608552648098223,,-0.023255117065521885,False,fast_stress_policy_failed
subject_heldout,listener_rhythm_interface,listener_support_baseline,S2,predicted_gain,top_score,0.01,9,0.2557633129235373,0.028418145880393035,0.7777777777777778,5,4,1,8,1,0.0,,0.2557633129235373,,0.19892702116275127,True,fast_stress_policy_passed
subject_heldout,listener_rhythm_interface,listener_support_baseline,S3,predicted_gain,top_score,0.01,9,0.11158283214149617,0.012398092460166241,0.7777777777777778,4,3,1,4,5,0.0,,0.11158283214149617,,0.08678664722116369,True,fast_stress_policy_passed
subject_heldout,listener_rhythm_interface,listener_support_baseline,S4,predicted_gain,top_score,0.02,18,0.4012379324637455,0.02229099624798586,0.6111111111111112,6,3,3,12,6,0.0,,0.4012379324637455,,0.2452009587278445,True,fast_stress_policy_passed
subject_heldout,listener_rhythm_interface,listener_rhythm_interface_tail_representation,Q1,health_weighted_utility,top_score,0.02,18,0.23248954112386888,0.012916085617992715,0.7222222222222222,3,2,1,0,18,0.0,,0.23248954112386888,,0.1679091130339053,True,fast_stress_policy_passed
subject_heldout,listener_rhythm_interface,listener_rhythm_interface_tail_representation,Q2,predicted_gain,top_score,0.01,9,0.1961813886513561,0.0217979320723729,0.5555555555555556,6,3,3,2,7,0.0,,0.1961813886513561,,0.1089896603618645,True,fast_stress_policy_passed
subject_heldout,listener_rhythm_interface,listener_rhythm_interface_tail_representation,Q3,predicted_gain,top_score,0.01,9,0.01272772039698733,0.0014141911552208145,0.5555555555555556,3,1,2,2,7,0.0,,0.01272772039698733,,0.007070955776104073,True,fast_stress_policy_passed
subject_heldout,listener_rhythm_interface,listener_rhythm_interface_tail_representation,S1,predicted_gain,top_score,0.05,45,0.8413142494521235,0.01869587221004719,0.6,9,6,3,26,19,0.0,,0.8413142494521235,,0.5047885496712741,True,fast_stress_policy_passed
subject_heldout,listener_rhythm_interface,listener_rhythm_interface_tail_representation,S2,pessimistic_utility,top_score,0.05,45,0.009491007656889316,0.00021091128126420703,0.4888888888888889,8,5,3,15,30,0.0,,0.009491007656889316,,0.0046400481878125545,False,fast_stress_policy_failed
subject_heldout,listener_rhythm_interface,listener_rhythm_interface_tail_representation,S3,health_weighted_utility,top_score,0.05,45,-0.035074285784193804,-0.0007794285729820845,0.5777777777777777,9,7,2,0,45,0.0,,-0.035074285784193804,,-0.020265142897534196,False,fast_stress_policy_failed
subject_heldout,listener_rhythm_interface,listener_rhythm_interface_tail_representation,S4,pessimistic_utility,top_score,0.01,9,0.06113205822985379,0.006792450914428199,0.7777777777777778,5,3,2,1,8,0.0,,0.06113205822985379,,0.047547156400997395,True,fast_stress_policy_passed
subject_heldout,listener_rhythm_interface,listener_rhythm_interface_tail_plus_listener,Q1,health_weighted_utility,top_score,0.01,9,0.12007040439545469,0.01334115604393941,0.7777777777777778,3,2,1,0,9,0.0,,0.12007040439545469,,0.09338809230757587,True,fast_stress_policy_passed
subject_heldout,listener_rhythm_interface,listener_rhythm_interface_tail_plus_listener,Q2,predicted_gain,top_score,0.01,9,0.2843940549601045,0.031599339440011615,0.6666666666666666,7,4,3,3,6,0.0,,0.2843940549601045,,0.18959603664006966,True,fast_stress_policy_passed
subject_heldout,listener_rhythm_interface,listener_rhythm_interface_tail_plus_listener,Q3,predicted_gain,top_score,0.01,9,-0.043577747369948794,-0.00484197192999431,0.5555555555555556,5,2,3,4,5,0.0,,-0.043577747369948794,,-0.024209859649971553,False,fast_stress_policy_failed
subject_heldout,listener_rhythm_interface,listener_rhythm_interface_tail_plus_listener,S1,tail_safe_utility,top_score,0.02,18,0.2566015080459054,0.014255639335883634,0.8333333333333334,7,4,3,6,12,0.0,,0.2566015080459054,,0.21383459003825453,True,fast_stress_policy_passed
subject_heldout,listener_rhythm_interface,listener_rhythm_interface_tail_plus_listener,S2,predicted_gain,top_score,0.1,90,0.7290962996911896,0.008101069996568773,0.5444444444444444,9,7,2,75,15,0.0,,0.7290962996911896,,0.39695242983186985,False,fast_stress_policy_failed
subject_heldout,listener_rhythm_interface,listener_rhythm_interface_tail_plus_listener,S3,health_weighted_utility,top_score,0.02,18,-0.10675404960095075,-0.005930780533386153,0.7777777777777778,7,5,2,0,18,0.0,,-0.10675404960095075,,-0.08303092746740615,False,fast_stress_policy_failed
subject_heldout,listener_rhythm_interface,listener_rhythm_interface_tail_plus_listener,S4,predicted_gain,top_score,0.1,90,0.7503673349561719,0.008337414832846354,0.5888888888888889,9,5,4,52,38,0.0,,0.7503673349561719,,0.4418829861408568,True,fast_stress_policy_passed
chronological_holdout,relative_lifelog_context,action_only,Q1,tail_safe_utility,top_score,0.02,18,0.002736094189497995,0.00015200523274988862,0.5555555555555556,2,1,1,0,18,0.0,,0.002736094189497995,,0.0015200523274988863,True,fast_stress_policy_passed
chronological_holdout,relative_lifelog_context,action_only,Q2,health_weighted_utility,top_score,0.05,45,2.0276505840273824,0.04505890186727517,0.6444444444444445,4,3,1,1,44,0.0,,2.0276505840273824,,1.30670815415098,True,fast_stress_policy_passed
chronological_holdout,relative_lifelog_context,action_only,Q3,predicted_gain,top_score,0.01,9,-0.19081477523343537,-0.02120164169260393,0.2222222222222222,2,0,2,2,7,0.0,,-0.19081477523343537,,-0.04240328338520786,False,fast_stress_policy_failed
chronological_holdout,relative_lifelog_context,action_only,S1,tail_safe_utility,top_score,0.01,9,-0.36058424116394794,-0.0400649156848831,0.3333333333333333,2,1,1,1,8,0.0,,-0.36058424116394794,,-0.1201947470546493,False,fast_stress_policy_failed
chronological_holdout,relative_lifelog_context,action_only,S2,health_weighted_utility,top_score,0.01,9,0.05842290874359546,0.00649143430484394,0.6666666666666666,2,1,1,1,8,0.0,,0.05842290874359546,,0.038948605829063634,True,fast_stress_policy_passed
chronological_holdout,relative_lifelog_context,action_only,S3,tail_safe_utility,top_score,0.05,45,1.3102155995620917,0.029115902212490927,0.6222222222222222,4,2,2,1,44,0.0,,1.3102155995620917,,0.8152452619497459,True,fast_stress_policy_passed
chronological_holdout,relative_lifelog_context,action_only,S4,predicted_gain,top_score,0.01,9,-0.04669269809330523,-0.0051880775659228036,0.4444444444444444,4,2,2,4,5,0.0,,-0.04669269809330523,,-0.02075231026369121,False,fast_stress_policy_failed
chronological_holdout,relative_lifelog_context,listener_support_baseline,Q1,tail_safe_utility,top_score,0.01,9,-0.19910728399725464,-0.022123031555250514,0.2222222222222222,3,0,3,4,5,0.0,,-0.19910728399725464,,-0.04424606311050103,False,fast_stress_policy_failed
chronological_holdout,relative_lifelog_context,listener_support_baseline,Q2,health_weighted_utility,top_score,0.05,45,2.0276505840273824,0.04505890186727517,0.6444444444444445,4,3,1,1,44,0.0,,2.0276505840273824,,1.30670815415098,True,fast_stress_policy_passed
chronological_holdout,relative_lifelog_context,listener_support_baseline,Q3,tail_safe_utility,top_score,0.02,18,-0.02422773439476833,-0.0013459852441537962,0.5,4,1,3,1,17,0.0,,-0.02422773439476833,,-0.012113867197384165,False,fast_stress_policy_failed
chronological_holdout,relative_lifelog_context,listener_support_baseline,S1,predicted_gain,top_score,0.1,90,0.5569039289153083,0.006187821432392314,0.5666666666666667,9,5,4,25,65,0.0,,0.5569039289153083,,0.31557889305200804,True,fast_stress_policy_passed
chronological_holdout,relative_lifelog_context,listener_support_baseline,S2,pessimistic_utility,top_score,0.01,9,0.5865458246174806,0.06517175829083117,0.6666666666666666,5,3,2,5,4,0.0,,0.5865458246174806,,0.3910305497449871,True,fast_stress_policy_passed
chronological_holdout,relative_lifelog_context,listener_support_baseline,S3,pessimistic_utility,top_score,0.05,45,1.4354524675124531,0.031898943722498956,0.6444444444444445,4,2,2,1,44,0.0,,1.4354524675124531,,0.9250693679524699,True,fast_stress_policy_passed
chronological_holdout,relative_lifelog_context,listener_support_baseline,S4,predicted_gain,top_score,0.05,45,0.6449029111803802,0.01433117580400845,0.5555555555555556,10,6,4,36,9,0.0,,0.6449029111803802,,0.3582793951002113,True,fast_stress_policy_passed
chronological_holdout,relative_lifelog_context,relative_lifelog_context_tail_representation,Q1,tail_safe_utility,top_score,0.02,18,0.002736094189497995,0.00015200523274988862,0.5555555555555556,2,1,1,0,18,0.0,,0.002736094189497995,,0.0015200523274988863,True,fast_stress_policy_passed
chronological_holdout,relative_lifelog_context,relative_lifelog_context_tail_representation,Q2,health_weighted_utility,top_score,0.05,45,2.0276505840273824,0.04505890186727517,0.6444444444444445,4,3,1,1,44,0.0,,2.0276505840273824,,1.30670815415098,True,fast_stress_policy_passed
chronological_holdout,relative_lifelog_context,relative_lifelog_context_tail_representation,Q3,predicted_gain,top_score,0.01,9,-0.19081477523343537,-0.02120164169260393,0.2222222222222222,2,0,2,2,7,0.0,,-0.19081477523343537,,-0.04240328338520786,False,fast_stress_policy_failed
chronological_holdout,relative_lifelog_context,relative_lifelog_context_tail_representation,S1,tail_safe_utility,top_score,0.01,9,-0.36058424116394794,-0.0400649156848831,0.3333333333333333,2,1,1,1,8,0.0,,-0.36058424116394794,,-0.1201947470546493,False,fast_stress_policy_failed
chronological_holdout,relative_lifelog_context,relative_lifelog_context_tail_representation,S2,health_weighted_utility,top_score,0.01,9,0.05842290874359546,0.00649143430484394,0.6666666666666666,2,1,1,1,8,0.0,,0.05842290874359546,,0.038948605829063634,True,fast_stress_policy_passed
chronological_holdout,relative_lifelog_context,relative_lifelog_context_tail_representation,S3,tail_safe_utility,top_score,0.05,45,1.3102155995620917,0.029115902212490927,0.6222222222222222,4,2,2,1,44,0.0,,1.3102155995620917,,0.8152452619497459,True,fast_stress_policy_passed
chronological_holdout,relative_lifelog_context,relative_lifelog_context_tail_representation,S4,predicted_gain,top_score,0.01,9,-0.04669269809330523,-0.0051880775659228036,0.4444444444444444,4,2,2,4,5,0.0,,-0.04669269809330523,,-0.02075231026369121,False,fast_stress_policy_failed
chronological_holdout,relative_lifelog_context,relative_lifelog_context_tail_plus_listener,Q1,tail_safe_utility,top_score,0.01,9,-0.19910728399725464,-0.022123031555250514,0.2222222222222222,3,0,3,4,5,0.0,,-0.19910728399725464,,-0.04424606311050103,False,fast_stress_policy_failed
chronological_holdout,relative_lifelog_context,relative_lifelog_context_tail_plus_listener,Q2,health_weighted_utility,top_score,0.05,45,2.0276505840273824,0.04505890186727517,0.6444444444444445,4,3,1,1,44,0.0,,2.0276505840273824,,1.30670815415098,True,fast_stress_policy_passed
chronological_holdout,relative_lifelog_context,relative_lifelog_context_tail_plus_listener,Q3,tail_safe_utility,top_score,0.02,18,-0.02422773439476833,-0.0013459852441537962,0.5,4,1,3,1,17,0.0,,-0.02422773439476833,,-0.012113867197384165,False,fast_stress_policy_failed
