candidate_id,spec_name,mode,target_group,worldview,fit_feature_set,fit_alpha,k,alpha,cap,selected_cells,changed_cells_vs_h057,changed_rows_vs_h057,model_pred_delta_vs_h057,posterior_delta_vs_h057,hard_diag_delta_vs_h057,anti_h088_direction_rate,h057_positive_align_rate,selected_toxic_mean,selected_conflict_rate,selected_safe_cell_mean,mean_bad_same_rank,cos_h088_direction,cos_h057_vs_h042_direction,cos_h057_vs_h050_direction,max_positive_bad_cosine,mean_abs_prob_move_vs_h057,max_abs_prob_move_vs_h057,selected_subjects,selected_rows,h097_score,file,resolved_path,Q1_changed_vs_h057,Q2_changed_vs_h057,Q3_changed_vs_h057,S1_changed_vs_h057,S2_changed_vs_h057,S3_changed_vs_h057,S4_changed_vs_h057,bad_cos_submission_h010_objectiv,bad_cos_submission_e216_maskfam,bad_cos_submission_e323_5508f966,bad_cos_submission_jepa_latent_q,bad_cos_submission_jepa_latent_r,bad_cos_submission_lejepa_target,bad_cos_submission_ordinal_q_con,path,rows,keys_match,duplicate_keys,nan_cells,min_prob,max_prob,changed_cells_vs_h057_validation,upload_safe,route_basis_pred_delta_vs_h057,route_basis_feature_set,route_basis_k,route_basis_alpha,selected_basis_actions,mean_h100_action_score,mean_route_basis_action_delta,mean_assignment_route_score,mean_h099_route_score,basis_specs,h100_score,mean_h101_stability_score,mean_h101_route_pred_mean,mean_h101_route_neg_rate,mean_h101_route_cell_gap,mean_h101_route_pred_std,h101_score
h101_conflict_stable_c72_r30_amp100_9e088156,conflict_stable_c72_r30_amp100,route_basis,conflict_stable,H057/H088 conflict cells are safe only when route-basis models agree,state_core,0.1,72,1.0,2.0,6,6,5,-1.3693352722851421e-05,2.98812334291615e-06,2.752953262838405e-06,0.8333333333333334,0.8333333333333334,0.5808904761904762,1.0,0.11474935238095228,0.6004761904761905,-0.012011850389788085,0.012713401548556698,0.03323376173536097,0.0,4.159242263059924e-05,0.029891215092887835,3,"70,144,146,149,164",0.30128030452321736,submission_h101_conflict_stable_c72_r30_amp100_9e088156.csv,/Users/kbsoo/Downloads/cl2/hitl/h101_disagreement_toxicity_arbitrage_hsjepa/submission_h101_conflict_stable_c72_r30_amp100_9e088156.csv,0,0,2,2,0,1,1,-0.008605336974234393,-0.005326670362286576,-0.006907336383009528,-0.006863968693446095,-0.014785399848603997,-0.00933690727487284,-0.02238300336269519,/Users/kbsoo/Downloads/cl2/hitl/h101_disagreement_toxicity_arbitrage_hsjepa/submission_h101_conflict_stable_c72_r30_amp100_9e088156.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,6,True,-0.0006414549403167021,signed_meta,40,0.1,5,0.6325942575257717,-0.00011285643494174026,0.3326702898550724,0.5612782043936774,"basis_conflict_a052,basis_objective_a042,basis_q2_counter_a050",0.5790241852099063,0.6325942575257717,-0.00011285643494174026,0.55,0.00010789213829532731,0.0002138564330842166,0.5738902679299619
h101_h100_pruned_c56_r24_amp090_20ece395,h100_pruned_c56_r24_amp090,route_basis,h100_pruned,prune H100 to the route actions that remain stable under equation disagreement,state_core,0.1,56,1.0,2.0,6,6,5,-1.2548395806577213e-05,2.42622539535178e-06,2.2145723232818164e-06,0.8333333333333334,0.8333333333333334,0.5808904761904762,1.0,0.11474935238095228,0.6004761904761905,-0.011934201921995752,0.012656114115342178,0.0330878574596626,0.0,3.7459196122235106e-05,0.026803590692366597,3,"70,144,146,149,164",0.30107066628924295,submission_h101_h100_pruned_c56_r24_amp090_20ece395.csv,/Users/kbsoo/Downloads/cl2/hitl/h101_disagreement_toxicity_arbitrage_hsjepa/submission_h101_h100_pruned_c56_r24_amp090_20ece395.csv,0,0,2,2,0,1,1,-0.008647830765123182,-0.005378923383618646,-0.006953635155465236,-0.006957695918550338,-0.01491903684478329,-0.00963562893287557,-0.022410580374161628,/Users/kbsoo/Downloads/cl2/hitl/h101_disagreement_toxicity_arbitrage_hsjepa/submission_h101_h100_pruned_c56_r24_amp090_20ece395.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,6,True,-0.0005765782270071648,signed_meta,40,0.1,5,0.6325942575257717,-0.00011285643494174026,0.3326702898550724,0.5612782043936774,"basis_conflict_a052,basis_objective_a042,basis_q2_counter_a050",0.5613840349137462,0.6325942575257717,-0.00011285643494174026,0.55,0.00010789213829532731,0.0002138564330842166,0.5587982421408682
h101_stable_concord_c80_r36_amp100_12e2f66e,stable_concord_c80_r36_amp100,route_basis,stable_concord,route-basis benefit survives when H098 cell equation is non-toxic,state_core,0.1,80,1.0,2.0,1,1,1,-2.5406523807016378e-06,5.316662831284089e-09,-4.189193499235449e-09,1.0,1.0,0.4573714285714285,1.0,0.081622857142857,0.8954285714285715,-0.0008273987729353978,0.03498730120669851,0.03285369682235963,0.0,6.129527974281988e-07,0.001072667395484228,1,70,0.3127349407408308,submission_h101_stable_concord_c80_r36_amp100_12e2f66e.csv,/Users/kbsoo/Downloads/cl2/hitl/h101_disagreement_toxicity_arbitrage_hsjepa/submission_h101_stable_concord_c80_r36_amp100_12e2f66e.csv,0,0,0,0,0,1,0,-0.023428658269154325,-0.025062184345757528,-0.025489765324470805,-0.012199817814479635,-0.013553147459490888,-0.01201048840014594,-0.03495253751767744,/Users/kbsoo/Downloads/cl2/hitl/h101_disagreement_toxicity_arbitrage_hsjepa/submission_h101_stable_concord_c80_r36_amp100_12e2f66e.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,1,True,1.4960420589435952e-06,signed_meta,40,0.1,1,0.6758564402419882,-2.2616522558637157e-06,0.0979121376811594,0.5364991242435243,basis_q2_counter_a050,0.4324910916277929,0.6758564402419882,-2.2616522558637157e-06,0.6666666666666666,-2.7900012483792207e-07,5.849385753468931e-06,0.4902274658587758
h101_route_advantage_c70_r30_amp095_53fae6e7,route_advantage_c70_r30_amp095,route_basis,route_advantage,route equation reveals hidden safe assignment where cell equation is nearly silent,state_core,0.1,70,1.0,2.0,1,1,1,-2.8192842646242514e-06,1.0595383330210274e-07,3.435634939611321e-08,1.0,1.0,0.4573714285714285,1.0,0.081622857142857,0.8954285714285715,-0.0008273987741321772,0.03498730128647403,0.03285369689269794,0.0,4.625017501317239e-06,0.008093780627290048,1,70,0.31278377000145235,submission_h101_route_advantage_c70_r30_amp095_53fae6e7.csv,/Users/kbsoo/Downloads/cl2/hitl/h101_disagreement_toxicity_arbitrage_hsjepa/submission_h101_route_advantage_c70_r30_amp095_53fae6e7.csv,0,0,0,0,0,1,0,-0.023428658269197836,-0.025062184345796594,-0.025489765324511346,-0.01219981781453712,-0.013553147459544928,-0.012010488400195233,-0.03495253751771639,/Users/kbsoo/Downloads/cl2/hitl/h101_disagreement_toxicity_arbitrage_hsjepa/submission_h101_route_advantage_c70_r30_amp095_53fae6e7.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,1,True,2.3482299567357265e-06,signed_meta,40,0.1,1,0.6053261084705012,-1.770263901988485e-05,0.1916757246376811,0.4939262643460171,basis_objective_a042,0.4416689644994038,0.6053261084705012,-1.770263901988485e-05,0.5833333333333334,1.4866445851851322e-05,3.969368843128765e-05,0.4767391872791313
h101_highassign_stable_c110_r34_amp080_3d45b771,highassign_stable_c110_r34_amp080,route_basis,highassign_stable,high H071 assignment routes survive the disagreement toxicity boundary,state_core,0.1,110,1.0,2.0,7,7,4,-1.816071681781336e-05,2.643533922431481e-06,5.326821981758285e-06,0.2857142857142857,0.2857142857142857,0.42622448979591837,0.7142857142857143,0.3181653061224489,0.25857142857142845,-0.007612965212006858,-0.00415566487903859,0.008256695948879442,0.0078081670585240966,6.535007252051684e-05,0.02638422643014282,2,"10,144,146,149",0.16235230631517325,submission_h101_highassign_stable_c110_r34_amp080_3d45b771.csv,/Users/kbsoo/Downloads/cl2/hitl/h101_disagreement_toxicity_arbitrage_hsjepa/submission_h101_highassign_stable_c110_r34_amp080_3d45b771.csv,1,2,3,1,0,0,0,0.0014009871439991397,0.0028111513833651474,0.0014425093009078362,0.0078081670585240966,-0.001906329508840325,0.001504689033873219,-0.007774577163674808,/Users/kbsoo/Downloads/cl2/hitl/h101_disagreement_toxicity_arbitrage_hsjepa/submission_h101_highassign_stable_c110_r34_amp080_3d45b771.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,7,True,-0.0004026538226728282,signed_meta,40,0.1,4,0.6039250838795908,-0.0001035554787442616,0.5271308876811595,0.5584692655137574,"basis_conflict_a052,basis_fullstate_a030,basis_q2_counter_a050",0.33293115750507113,0.6039250838795908,-0.0001035554787442616,0.5833333333333334,9.61055437842912e-05,0.00021029738196963764,0.34252495892328894
