row,flat_idx,target,q1_shadow_pressure,sign,shadow_step,old_route_energy,new_route_energy,route_energy_delta,coef,public_delta_estimate,public_utility,h088_same_direction,stage_action_count,source_solver_score,solver_score
200,1400,Q1,0.47186565331934893,1,0.08,0.7160439521923733,0.7166717225742499,0.0006277703818766689,0.0,0.0,-0.0,0.0,2,0.0019528462796980623,0.006109114668405316
200,1400,Q1,0.47186565331934893,1,0.14,0.7160439521923733,0.7173033006217215,0.0012593484293482726,0.0,0.0,-0.0,0.0,2,0.0019528462796980623,0.006082841021630497
159,1113,Q1,0.4471799040255025,1,0.22,0.6364473960500828,0.6316119330981892,-0.004835462951893632,0.0,0.0,-0.0,0.0,2,0.001307219433709221,0.006065436435546856
200,1400,Q1,0.47186565331934893,1,0.22,0.7160439521923733,0.7183570095397764,0.002313057347403169,0.0,0.0,-0.0,0.0,2,0.0019528462796980623,0.006039006730639414
159,1113,Q1,0.4471799040255025,1,0.14,0.6364473960500828,0.6331359089110624,-0.003311487139020408,0.0,0.0,-0.0,0.0,2,0.001307219433709221,0.005986189693277449
159,1113,Q1,0.4471799040255025,1,0.08,0.6364473960500828,0.6344556417240089,-0.0019917543260739023,0.0,0.0,-0.0,0.0,2,0.001307219433709221,0.005917563587004231
36,252,Q1,-0.47685480768822286,-1,-0.08,0.604694761317696,0.6078129176884298,0.003118156370733871,0.000538830425471846,-4.310643403774768e-05,4.310643403774768e-05,0.004256130980366785,2,0.00041641749011993296,0.005915227360218157
17,119,Q1,0.5331047478828884,1,0.08,0.5998845836447629,0.6002963766539323,0.0004117930091693811,0.0,0.0,-0.0,0.03973057698352289,2,0.0022001951946957633,0.005070832458857989
161,1127,Q1,0.3340127070097678,1,0.68,0.6477562496689714,0.6369425419626719,-0.010813707706299525,0.0,0.0,-0.0,0.0,2,0.0009209516820926898,0.004904938467695603
130,910,Q1,0.05846454468387034,1,0.68,0.8519387987442989,0.7730061257880579,-0.07893267295624096,0.0,0.0,-0.0,0.0,2,0.002505188077391173,0.004865790668653539
161,1127,Q1,0.3340127070097678,1,0.5,0.6477562496689714,0.6381710567489495,-0.009585192920021912,0.0,0.0,-0.0,0.0,2,0.0009209516820926898,0.004841055698809167
161,1127,Q1,0.3340127070097678,1,0.34,0.6477562496689714,0.6402884275848388,-0.007467822084132547,0.0,0.0,-0.0,0.0,2,0.0009209516820926898,0.00473095241534292
217,1519,Q1,0.36764598428979317,1,0.08,0.6496540942788326,0.6513437706122784,0.0016896763334458553,0.0,0.0,-0.0,0.0,2,0.000870633182929066,0.004709542576887428
184,1288,Q1,0.5543333829566831,1,0.08,0.6449262285364982,0.643219931295513,-0.001706297240985144,0.0,0.0,-0.0,0.05702608322751482,2,0.003972627595496256,0.004651037487009168
217,1519,Q1,0.36764598428979317,1,0.14,0.6496540942788326,0.6527563840667294,0.003102289787896839,0.0,0.0,-0.0,0.0,2,0.000870633182929066,0.004650777857182267
161,1127,Q1,0.3340127070097678,1,0.22,0.6477562496689714,0.6424806032537634,-0.005275646415207946,0.0,0.0,-0.0,0.0,2,0.0009209516820926898,0.004616959280558841
161,1127,Q1,0.3340127070097678,1,0.14,0.6477562496689714,0.6442165935172454,-0.0035396561517260228,0.0,0.0,-0.0,0.0,2,0.0009209516820926898,0.004526687786857781
161,1127,Q1,0.3340127070097678,1,0.08,0.6477562496689714,0.6456572040915768,-0.002099045577394598,0.0,0.0,-0.0,0.0,2,0.0009209516820926898,0.004451776036992547
130,910,Q1,0.05846454468387034,1,0.5,0.8519387987442989,0.791335294185856,-0.06060350455844288,0.0,0.0,-0.0,0.0,2,0.002505188077391173,0.003912673911968039
162,1134,Q1,0.26725532908171956,1,0.5,0.6677074125918944,0.6624284567871497,-0.005278955804744689,0.0,0.0,-0.0,0.0,2,0.0014031133206517,0.003749526536569404
162,1134,Q1,0.26725532908171956,1,0.68,0.6677074125918944,0.6629790076108819,-0.004728404981012457,0.0,0.0,-0.0,0.0,2,0.0014031133206517,0.003720897893735328
162,1134,Q1,0.26725532908171956,1,0.34,0.6677074125918944,0.663021790623034,-0.004685621968860354,0.0,0.0,-0.0,0.0,2,0.0014031133206517,0.0037186731771034183
17,119,Q1,0.5331047478828884,1,0.14,0.5998845836447629,0.600777257028697,0.0008926733839340617,0.0,0.0,-0.0,0.03973057698352289,2,0.0022001951946957633,0.0036682037562411813
162,1134,Q1,0.26725532908171956,1,0.22,0.6677074125918944,0.6641448170473838,-0.0035625955445105495,0.0,0.0,-0.0,0.0,2,0.0014031133206517,0.0036602758030372285
162,1134,Q1,0.26725532908171956,1,0.14,0.6677074125918944,0.6652164112583226,-0.0024910013335717185,0.0,0.0,-0.0,0.0,2,0.0014031133206517,0.003604552904068409
162,1134,Q1,0.26725532908171956,1,0.08,0.6677074125918944,0.66618860481331,-0.0015188077785843745,0.0,0.0,-0.0,0.0,2,0.0014031133206517,0.0035539988392090673
182,1274,Q1,-0.22298211930542206,-1,-0.68,0.7400859875143342,0.7291116116020142,-0.010974375912319978,0.0,-0.0,0.0,0.0,2,0.007782287613863309,0.0034733262422180573
182,1274,Q1,-0.22298211930542206,-1,-0.5,0.7400859875143342,0.7303307617925908,-0.009755225721743366,0.0,-0.0,0.0,0.0,2,0.007782287613863309,0.0034099304323080737
189,1323,Q1,0.24319885190195287,1,0.5,0.7283267606581202,0.7242979749069937,-0.004028785751126529,0.0,0.0,-0.0,0.0,2,0.0010662875320726255,0.003371615077550003
189,1323,Q1,0.24319885190195287,1,0.34,0.7283267606581202,0.7247259068691786,-0.0036008537889415937,0.0,0.0,-0.0,0.0,2,0.0010662875320726255,0.0033493626155163864
189,1323,Q1,0.24319885190195287,1,0.68,0.7283267606581202,0.7248551383420822,-0.0034716223160380366,0.0,0.0,-0.0,0.0,2,0.0010662875320726255,0.0033426425789254014
189,1323,Q1,0.24319885190195287,1,0.22,0.7283267606581202,0.7255928514320901,-0.002733909226030118,0.0,0.0,-0.0,0.0,2,0.0010662875320726255,0.0033042814982449896
182,1274,Q1,-0.22298211930542206,-1,-0.34,0.7400859875143342,0.732428358232397,-0.007657629281937139,0.0,-0.0,0.0,0.0,2,0.007782287613863309,0.0033008554174381497
189,1323,Q1,0.24319885190195287,1,0.14,0.7283267606581202,0.7264202053381732,-0.0019065553199469898,0.0,0.0,-0.0,0.0,2,0.0010662875320726255,0.003261259095128667
189,1323,Q1,0.24319885190195287,1,0.08,0.7283267606581202,0.7271672479741643,-0.0011595126839558656,0.0,0.0,-0.0,0.0,2,0.0010662875320726255,0.0032224128780571283
182,1274,Q1,-0.22298211930542206,-1,-0.22,0.7400859875143342,0.7346351157249492,-0.00545087178938497,0.0,-0.0,0.0,0.0,2,0.007782287613863309,0.003186104027825437
182,1274,Q1,-0.22298211930542206,-1,-0.14,0.7400859875143342,0.7364079080483489,-0.0036780794659853067,0.0,-0.0,0.0,0.0,2,0.007782287613863309,0.0030939188270086545
182,1274,Q1,-0.22298211930542206,-1,-0.08,0.7400859875143342,0.7378949836674245,-0.0021910038469097337,0.0,-0.0,0.0,0.0,2,0.007782287613863309,0.0030165908948167246
130,910,Q1,0.05846454468387034,1,0.34,0.8519387987442989,0.8093513269896,-0.0425874717546989,0.0,0.0,-0.0,0.0,2,0.002505188077391173,0.002975840206173353
93,651,Q1,0.17447171600596936,1,0.68,0.7250821130437425,0.7120711107678119,-0.01301100227593055,0.0,0.0,-0.0,0.0,2,0.0016212776294163031,0.0029455150652406984
212,1484,Q1,0.4141739329883608,1,0.08,0.6140032871939056,0.6140492666716029,4.597947769724442e-05,0.0,0.0,-0.0,0.05369630061126493,2,0.0014222048990704522,0.0028915511366633274
93,651,Q1,0.17447171600596936,1,0.5,0.7250821130437425,0.7131951744633594,-0.011886938580383033,0.0,0.0,-0.0,0.0,2,0.0016212776294163031,0.0028870637530722274
5,35,Q1,0.15643419071202327,1,0.68,0.66328445979773,0.6483932657503855,-0.014891194047344514,0.0,0.0,-0.0,0.0,2,0.0033153422931835826,0.002809644240864809
93,651,Q1,0.17447171600596936,1,0.34,0.7250821130437425,0.7155147002467702,-0.009567412796972263,0.0,0.0,-0.0,0.0,2,0.0016212776294163031,0.002766448412334867
184,1288,Q1,0.5543333829566831,1,0.14,0.6449262285364982,0.6421022713201958,-0.002823957216302353,0.0,0.0,-0.0,0.05702608322751482,2,0.003972627595496256,0.002724648109408147
5,35,Q1,0.15643419071202327,1,0.5,0.66328445979773,0.6512647802875036,-0.012019679510226422,0.0,0.0,-0.0,0.0,2,0.0033153422931835826,0.0026603254849346682
93,651,Q1,0.17447171600596936,1,0.22,0.7250821130437425,0.7181403548031441,-0.006941758240598395,0.0,0.0,-0.0,0.0,2,0.0016212776294163031,0.0026299143754034263
93,651,Q1,0.17447171600596936,1,0.14,0.7250821130437425,0.7203373700572432,-0.004744742986499295,0.0,0.0,-0.0,0.0,2,0.0016212776294163031,0.002515669582190273
5,35,Q1,0.15643419071202327,1,0.34,0.66328445979773,0.6545075774141554,-0.008776882383574547,0.0,0.0,-0.0,0.0,2,0.0033153422931835826,0.0024917000343487707
109,763,Q1,-0.14942755966155788,-1,-0.68,0.7120670213107225,0.7021811140523633,-0.00988590725835925,0.0,-0.0,0.0,0.0,2,0.0023179366081776866,0.0024577844213390224
93,651,Q1,0.17447171600596936,1,0.08,0.7250821130437425,0.7222281842100784,-0.0028539288336640878,0.0,0.0,-0.0,0.0,2,0.0016212776294163031,0.0024173472462428423
109,763,Q1,-0.14942755966155788,-1,-0.5,0.7120670213107225,0.7031170263598249,-0.008949994950897655,0.0,-0.0,0.0,0.0,2,0.0023179366081776866,0.0024091169813510193
5,35,Q1,0.15643419071202327,1,0.22,0.66328445979773,0.6573296254654807,-0.005954834332249304,0.0,0.0,-0.0,0.0,2,0.0033153422931835826,0.002344953535679858
229,1603,Q1,0.46518470633364944,1,0.08,0.7455537782859901,0.7468555963367137,0.0013018180507236021,0.0,0.0,-0.0,0.07892222943062277,2,0.0019265219030863247,0.0023322173667979875
109,763,Q1,-0.14942755966155788,-1,-0.34,0.7120670213107225,0.7049608727021531,-0.007106148608569396,0.0,-0.0,0.0,0.0,2,0.0023179366081776866,0.00231323697154995
5,35,Q1,0.15643419071202327,1,0.14,0.66328445979773,0.6593831968738456,-0.0039012629238843743,0.0,0.0,-0.0,0.0,2,0.0033153422931835826,0.002238167822444882
130,910,Q1,0.05846454468387034,1,0.22,0.8519387987442989,0.8237913765344607,-0.028147422209838235,0.0,0.0,-0.0,0.0,2,0.002505188077391173,0.002224957629840598
109,763,Q1,-0.14942755966155788,-1,-0.22,0.7120670213107225,0.7069755277920636,-0.005091493518658896,0.0,-0.0,0.0,0.0,2,0.0023179366081776866,0.002208474906874604
5,35,Q1,0.15643419071202327,1,0.08,0.66328445979773,0.6610087573603806,-0.002275702437349425,0.0,0.0,-0.0,0.0,2,0.0033153422931835826,0.0021536386771450642
109,763,Q1,-0.14942755966155788,-1,-0.14,0.7120670213107225,0.7086189452533945,-0.003448076057327998,0.0,-0.0,0.0,0.0,2,0.0023179366081776866,0.0021230171988853973
109,763,Q1,-0.14942755966155788,-1,-0.08,0.7120670213107225,0.7100080824535284,-0.0020589388571941036,0.0,-0.0,0.0,0.0,2,0.0023179366081776866,0.002050782064478435
23,161,Q1,0.11030744208223943,1,0.68,0.6655199174568162,0.6552757602389541,-0.010244157217862093,0.0,0.0,-0.0,0.0,2,0.0022356328210072886,0.001967810738808445
23,161,Q1,0.11030744208223943,1,0.5,0.6655199174568162,0.656663195872248,-0.008856721584568183,0.0,0.0,-0.0,0.0,2,0.0022356328210072886,0.0018956640858771617
17,119,Q1,0.5331047478828884,1,0.22,0.5998845836447629,0.6016425397930787,0.0017579561483157535,0.0,0.0,-0.0,0.03973057698352289,2,0.0022001951946957633,0.0017887092212074413
23,161,Q1,0.11030744208223943,1,0.34,0.6655199174568162,0.6587392856778848,-0.006780631778931401,0.0,0.0,-0.0,0.0,2,0.0022356328210072886,0.001787707415984049
234,1638,Q1,-0.12166593877528674,-1,-0.34,0.6948942344077553,0.6921555102184175,-0.002738724189337849,0.0,-0.0,0.0,0.0,2,0.003873938366154057,0.0017260078311073727
234,1638,Q1,-0.12166593877528674,-1,-0.5,0.6948942344077553,0.6922558411749377,-0.0026383932328176707,0.0,-0.0,0.0,0.0,2,0.003873938366154057,0.0017207906213683234
130,910,Q1,0.05846454468387034,1,0.14,0.8519387987442989,0.8338010574320748,-0.01813774131222412,0.0,0.0,-0.0,0.0,2,0.002505188077391173,0.0017044542231646643
234,1638,Q1,-0.12166593877528674,-1,-0.22,0.6948942344077553,0.6926524355249687,-0.0022417988827866386,0.0,-0.0,0.0,0.0,2,0.003873938366154057,0.0017001677151667097
23,161,Q1,0.11030744208223943,1,0.22,0.6655199174568162,0.6607821932768043,-0.0047377241800118375,0.0,0.0,-0.0,0.0,2,0.0022356328210072886,0.0016814762208402318
234,1638,Q1,-0.12166593877528674,-1,-0.14,0.6948942344077553,0.6932655437473324,-0.0016286906604229268,0.0,-0.0,0.0,0.0,2,0.003873938366154057,0.0016682860876037966
234,1638,Q1,-0.12166593877528674,-1,-0.68,0.6948942344077553,0.6933560944609004,-0.0015381399468549217,0.0,-0.0,0.0,0.0,2,0.003873938366154057,0.0016635774504982603
234,1638,Q1,-0.12166593877528674,-1,-0.08,0.6948942344077553,0.6938762321385992,-0.0010180022691561597,0.0,-0.0,0.0,0.0,2,0.003873938366154057,0.0016365302912579247
23,161,Q1,0.11030744208223943,1,0.14,0.6655199174568162,0.6623618421565194,-0.00315807530029677,0.0,0.0,-0.0,0.0,2,0.0022356328210072886,0.0015993344790950481
94,658,Q1,0.09713229253934634,1,0.5,0.6456793390044692,0.6395787755126258,-0.006100563491843403,0.0,0.0,-0.0,0.0,2,0.0011885694632208126,0.0015805433893189699
94,658,Q1,0.09713229253934634,1,0.68,0.6456793390044692,0.6397700898710982,-0.005909249133370986,0.0,0.0,-0.0,0.0,2,0.0011885694632208126,0.0015705950426784041
100,700,Q1,-0.18664592978301728,-1,-0.08,0.6772244021652037,0.6775350799627535,0.0003106777975497854,0.0,-0.0,0.0,0.018715257002936192,2,0.0006729070290592967,0.0015454214193794439
94,658,Q1,0.09713229253934634,1,0.34,0.6456793390044692,0.6404671017116369,-0.005212237292832267,0.0,0.0,-0.0,0.0,2,0.0011885694632208126,0.0015343504269703908
23,161,Q1,0.11030744208223943,1,0.08,0.6655199174568162,0.6636555878741398,-0.0018643295826763495,0.0,0.0,-0.0,0.0,2,0.0022356328210072886,0.0015320597017787865
56,392,Q1,-0.12405107937374861,-1,-0.08,0.6168104138467501,0.6195002728660601,0.00268985901931007,0.0,-0.0,0.0,0.0,2,0.0012640827108297535,0.0015013979380108478
94,658,Q1,0.09713229253934634,1,0.22,0.6456793390044692,0.6417928268776121,-0.003886512126857089,0.0,0.0,-0.0,0.0,2,0.0011885694632208126,0.0014654127183396815
129,903,Q1,0.12366905934649786,1,0.08,0.8195714688999696,0.8091121418659658,-0.010459327034003763,0.0,0.0,-0.0,0.015376458625538603,2,0.0015650421991679866,0.0014388976181472606
25,175,Q1,0.1159182866427246,1,0.08,0.6343531446808838,0.6367613591777153,0.0024082144968314845,0.0,0.0,-0.0,0.0,2,0.0026538883935871265,0.0014080829474840237
94,658,Q1,0.09713229253934634,1,0.14,0.6456793390044692,0.6429896532269648,-0.0026896857775043914,0.0,0.0,-0.0,0.0,2,0.0011885694632208126,0.0014031777481733412
94,658,Q1,0.09713229253934634,1,0.08,0.6456793390044692,0.6440502587118065,-0.0016290802926626213,0.0,0.0,-0.0,0.0,2,0.0011885694632208126,0.0013480262629615692
130,910,Q1,0.05846454468387034,1,0.08,0.8519387987442989,0.8414853097538149,-0.010453488990484039,0.0,0.0,-0.0,0.0,2,0.002505188077391173,0.0013048731024341799
129,903,Q1,0.12366905934649786,1,0.14,0.8195714688999696,0.8014149116873172,-0.018156557212652413,0.0,0.0,-0.0,0.015376458625538603,2,0.0015650421991679866,0.0013040528272682472
137,959,Q1,0.07290323375198522,1,0.68,0.9349353991574215,0.8470659180786309,-0.08786948107879067,0.0,0.0,-0.0,0.010706595229312166,2,0.001849728459556485,0.001295198760661983
137,959,Q1,0.07290323375198522,1,0.5,0.9349353991574215,0.8688789555858933,-0.06605644357152818,0.0,0.0,-0.0,0.010706595229312166,2,0.001849728459556485,0.0012786893522245238
137,959,Q1,0.07290323375198522,1,0.34,0.9349353991574215,0.8893546939665917,-0.045580705190829796,0.0,0.0,-0.0,0.010706595229312166,2,0.001849728459556485,0.0012075229937083764
137,959,Q1,0.07290323375198522,1,0.22,0.9349353991574215,0.9052046105176986,-0.029730788639722894,0.0,0.0,-0.0,0.010706595229312166,2,0.001849728459556485,0.0011285063610109443
129,903,Q1,0.12366905934649786,1,0.22,0.8195714688999696,0.7913760246784812,-0.02819544422148834,0.0,0.0,-0.0,0.015376458625538603,2,0.0015650421991679866,0.0011126072715027242
137,959,Q1,0.07290323375198522,1,0.14,0.9349353991574215,0.9159398226025285,-0.018995576554893034,0.0,0.0,-0.0,0.010706595229312166,2,0.001849728459556485,0.001067061351239876
137,959,Q1,0.07290323375198522,1,0.08,0.9349353991574215,0.9240553924994931,-0.010880006657928432,0.0,0.0,-0.0,0.010706595229312166,2,0.001849728459556485,0.0010176412305777803
212,1484,Q1,0.4141739329883608,1,0.14,0.6140032871939056,0.6142447562829597,0.0002414690890540916,0.0,0.0,-0.0,0.05369630061126493,2,0.0014222048990704522,0.0010147875075588624
75,525,Q1,0.07932365386391617,1,0.08,0.6569998297056866,0.6588820815720016,0.0018822518663149657,0.0,0.0,-0.0,0.0,2,0.0010745522064396433,0.0009534430986954275
75,525,Q1,0.07932365386391617,1,0.14,0.6569998297056866,0.6603900007910288,0.0033901710853422307,0.0,0.0,-0.0,0.0,2,0.0010745522064396433,0.0008907136591838932
100,700,Q1,-0.18664592978301728,-1,-0.14,0.6772244021652037,0.6779370317412801,0.0007126295760763179,0.0,-0.0,0.0,0.018715257002936192,2,0.0006729070290592967,0.0008774092816905604
129,903,Q1,0.12366905934649786,1,0.34,0.8195714688999696,0.7768659327937257,-0.042705536106243835,0.0,0.0,-0.0,0.015376458625538603,2,0.0015650421991679866,0.0007969305291725235
95,665,Q1,-0.06101204007207804,-1,-0.08,0.5943171685167,0.5925692233111691,-0.0017479452055308986,0.0,-0.0,0.0,0.0026405691861541847,2,0.001653902904278021,0.000762354212839206
95,665,Q1,-0.06101204007207804,-1,-0.14,0.5943171685167,0.5913883575101123,-0.002928811006587706,0.0,-0.0,0.0,0.0026405691861541847,2,0.001653902904278021,0.0007318674268159943
95,665,Q1,-0.06101204007207804,-1,-0.22,0.5943171685167,0.5899947490955568,-0.004322419421143198,0.0,-0.0,0.0,0.0026405691861541847,2,0.001653902904278021,0.0006818126541353258
95,665,Q1,-0.06101204007207804,-1,-0.34,0.5943171685167,0.5883104212228528,-0.006006747293847203,0.0,-0.0,0.0,0.0026405691861541847,2,0.001653902904278021,0.0005856140881596028
95,665,Q1,-0.06101204007207804,-1,-0.5,0.5943171685167,0.5868686410997845,-0.007448527416915485,0.0,-0.0,0.0,0.0026405691861541847,2,0.001653902904278021,0.0004155418340840451
129,903,Q1,0.12366905934649786,1,0.5,0.8195714688999696,0.7587069705555718,-0.06086449834439778,0.0,0.0,-0.0,0.015376458625538603,2,0.0015650421991679866,0.00031426120510654604
95,665,Q1,-0.06101204007207804,-1,-0.68,0.5943171685167,0.5864186483014455,-0.007898520215254501,0.0,-0.0,0.0,0.0026405691861541847,2,0.001653902904278021,0.00016326603656317693
184,1288,Q1,0.5543333829566831,1,0.22,0.6449262285364982,0.6408317104158139,-0.004094518120684287,0.0,0.0,-0.0,0.05702608322751482,2,0.003972627595496256,0.00014470701467932123
