row,driver_target,driver_flat,driver_step,bridge_target,bridge_flat,bridge_step,action_count,public_delta_estimate,driver_public_delta,bridge_public_delta,public_utility,old_route_energy,new_route_energy,route_energy_delta,same_direction,driver_h088_alignment,driver_stability,source_support,solver_score,s2hub_score
184,S2,1292,1.2802977332677983,S4,1294,0.62,2,-0.0013663658037879303,-0.0013663658037879303,0.0,0.0013663658037879303,0.6840839009131192,0.6424757328461576,-0.04160816806696166,True,0.5348571428571428,1.0,5,0.003466114654130595,0.0037589794440164325
184,S2,1292,1.2802977332677983,S4,1294,0.46499999999999997,2,-0.0013663658037879303,-0.0013663658037879303,0.0,0.0013663658037879303,0.6840839009131192,0.6443915856130842,-0.03969231530003503,True,0.5348571428571428,1.0,5,0.0033849295808105065,0.003670234362031861
184,S2,1292,1.2802977332677983,S3,1293,0.46499999999999997,2,-0.0013663658037879303,-0.0013663658037879303,0.0,0.0013663658037879303,0.6840839009131192,0.6444602175689822,-0.03962368334413702,True,0.5348571428571428,1.0,5,0.003382021272579379,0.0036670558535022543
5,S2,39,1.068731825035975,S4,41,0.62,2,-0.0014025789575713478,-0.0009262454151805655,-0.0004763335423907823,0.0014025789575713478,0.7002695208916305,0.66328445979773,-0.03698506109390054,True,0.0,1.0,9,0.0033153422931835826,0.003593812435462413
184,S2,1292,1.2802977332677983,S4,1294,0.30999999999999994,2,-0.0013663658037879303,-0.0013663658037879303,0.0,0.0013663658037879303,0.6840839009131192,0.6474053534354758,-0.03667854747764343,True,0.5348571428571428,1.0,5,0.0032572198914991054,0.0035307002530180656
184,S2,1292,1.2802977332677983,S3,1293,0.30999999999999994,2,-0.0013663658037879303,-0.0013663658037879303,0.0,0.0013663658037879303,0.6840839009131192,0.6476321879669518,-0.03645171294616745,True,0.5348571428571428,1.0,5,0.003247607682049969,0.003520201429816655
184,S2,1292,1.2802977332677983,S1,1291,0.15500000000000003,2,-0.0014887954165195727,-0.0013663658037879303,-0.00012242961273164243,0.0014887954165195727,0.6840839009131192,0.6525702102765429,-0.031513690636576275,True,0.5348571428571428,1.0,5,0.0031909453267730888,0.0034570812670124806
234,S4,1644,-1.291722271523555,S1,1641,0.62,2,-0.0017520133937204757,-0.0017520133937204757,0.0,0.0017520133937204757,0.734783888398664,0.696637139568576,-0.03814674883008806,False,0.5085714285714286,1.0,4,0.003170962968101209,0.0031830591608905754
234,S4,1644,-1.291722271523555,S1,1641,0.46499999999999997,2,-0.0017520133937204757,-0.0017520133937204757,0.0,0.0017520133937204757,0.734783888398664,0.6966798987417647,-0.03810398965689932,False,0.5085714285714286,1.0,4,0.0031694510037372546,0.0031815278765637
234,S4,1644,-1.291722271523555,S1,1641,-0.15500000000000003,2,-0.0017520133937204757,-0.0017520133937204757,-0.0,0.0017520133937204757,0.734783888398664,0.7064724830090469,-0.028311405389617184,True,0.5085714285714286,1.0,4,0.0031619674509316977,0.0031709194251649084
234,S4,1644,-1.291722271523555,S3,1643,-0.15500000000000003,2,-0.0016787975209103054,-0.0017520133937204757,7.321587281017019e-05,0.0016787975209103054,0.734783888398664,0.7037164693360054,-0.03106741906265864,True,0.5085714285714286,1.0,4,0.00314489727562695,0.003154667659784041
234,S4,1644,-1.291722271523555,S1,1641,0.30999999999999994,2,-0.0017520133937204757,-0.0017520133937204757,0.0,0.0017520133937204757,0.734783888398664,0.6977008932733975,-0.03708299512526658,False,0.5085714285714286,1.0,4,0.003133348637098721,0.0031449680323222505
234,S4,1644,-1.291722271523555,S3,1643,0.46499999999999997,2,-0.0019716610121509864,-0.0017520133937204757,-0.0002196476184305105,0.0019716610121509864,0.734783888398664,0.7048610557443636,-0.029922832654300402,False,0.5085714285714286,1.0,4,0.003108598815293088,0.0031179006235070254
234,S4,1644,-1.291722271523555,S3,1643,0.62,2,-0.0020448768849611566,-0.0017520133937204757,-0.0002928634912406807,0.0020448768849611566,0.734783888398664,0.7073188006581882,-0.027465087740475846,False,0.5085714285714286,1.0,4,0.003097837462862829,0.003106345700635155
234,S4,1644,-1.291722271523555,S3,1643,0.30999999999999994,2,-0.001898445139340816,-0.0017520133937204757,-0.00014643174562034033,0.001898445139340816,0.734783888398664,0.7032304512867391,-0.03155343711192493,False,0.5085714285714286,1.0,4,0.0030901124811921143,0.003099862848176521
5,S2,39,1.068731825035975,S4,41,0.46499999999999997,2,-0.0012834955719736522,-0.0009262454151805655,-0.0003572501567930867,0.0012834955719736522,0.7002695208916305,0.6652764014707638,-0.03499311942086669,True,0.0,1.0,9,0.003082515009733215,0.0033407658266239116
184,S2,1292,1.2802977332677983,S4,1294,0.15500000000000003,2,-0.0013663658037879303,-0.0013663658037879303,0.0,0.0013663658037879303,0.6840839009131192,0.6515786528520036,-0.032505248061115655,True,0.5348571428571428,1.0,5,0.0030803745592447884,0.003337618384614667
184,S2,1292,1.2802977332677983,S3,1293,0.15500000000000003,2,-0.0013663658037879303,-0.0013663658037879303,0.0,0.0013663658037879303,0.6840839009131192,0.6517759822116359,-0.03230791870148331,True,0.5348571428571428,1.0,5,0.003072012643962719,0.003328492691632853
234,S4,1644,-1.291722271523555,S1,1641,0.15500000000000003,2,-0.0017520133937204757,-0.0017520133937204757,0.0,0.0017520133937204757,0.734783888398664,0.6996917587344257,-0.03509212966423836,False,0.5085714285714286,1.0,4,0.0030629516343967634,0.0030737001839877174
234,S4,1644,-1.291722271523555,S3,1643,0.15500000000000003,2,-0.001825229266530646,-0.0017520133937204757,-7.321587281017019e-05,0.001825229266530646,0.734783888398664,0.7024740490959608,-0.03230983930270326,False,0.5085714285714286,1.0,4,0.0030407143549354594,0.0030505388541527986
218,S2,1530,1.45,S1,1529,0.62,2,-0.0018551656993006933,-0.0018551656993006933,0.0,0.0018551656993006933,0.7251732312104809,0.7083027161852378,-0.01687051502524317,True,0.6137142857142858,1.0,8,0.0030270550242966795,0.0032747347677855344
234,S4,1644,-1.291722271523555,S2,1642,0.15500000000000003,2,-0.0017520133937204757,-0.0017520133937204757,0.0,0.0017520133937204757,0.734783888398664,0.7070428008512468,-0.02774108754741722,False,0.5085714285714286,1.0,4,0.002999230100106186,0.0034286073312661874
234,S4,1644,-1.291722271523555,S1,1641,-0.31,2,-0.0017520133937204757,-0.0017520133937204757,-0.0,0.0017520133937204757,0.734783888398664,0.7111755087714391,-0.02360837962722495,True,0.5085714285714286,1.0,4,0.0029757125810585252,0.002982737756286039
234,S4,1644,-1.291722271523555,S3,1643,-0.31,2,-0.0016055816481001352,-0.0017520133937204757,0.00014643174562034035,0.0016055816481001352,0.734783888398664,0.7057473226700601,-0.029036565728603914,True,0.5085714285714286,1.0,4,0.00293825184886677,0.0029467835231604513
234,S4,1644,-1.291722271523555,,-1,0.0,1,-0.0017520133937204757,-0.0017520133937204757,0.0,0.0017520133937204757,0.734783888398664,0.7026282700104023,-0.03215561838826175,False,0.5085714285714286,1.0,4,0.0028453044189213753,0.0028544536712307024
5,S2,39,1.068731825035975,S4,41,0.30999999999999994,2,-0.0011644121863759566,-0.0009262454151805655,-0.0002381667711953911,0.0011644121863759566,0.7002695208916305,0.6683304755383801,-0.03193904535325043,True,0.0,1.0,9,0.002804679415718282,0.0030387282775462196
234,S4,1644,-1.291722271523555,S2,1642,0.30999999999999994,2,-0.0017520133937204757,-0.0017520133937204757,0.0,0.0017520133937204757,0.734783888398664,0.7124718097129047,-0.02231207868575935,False,0.5085714285714286,1.0,4,0.0027938224640235874,0.0031920639114651423
234,S4,1644,-1.291722271523555,S1,1641,-0.46499999999999997,2,-0.0017520133937204757,-0.0017520133937204757,-0.0,0.0017520133937204757,0.734783888398664,0.7166805453199118,-0.018103343078752276,True,0.5085714285714286,1.0,4,0.002757695517622053,0.002762687868428278
184,S1,1291,0.804795329546661,S2,1292,0.62,2,-0.0012973619818263452,-0.0006356824549976273,-0.0006616795268287179,0.0012973619818263452,0.6840839009131192,0.6583554940225513,-0.02572840689056788,True,0.6177142857142857,1.0,6,0.0027072010938138553,0.0030941495716732856
234,S4,1644,-1.291722271523555,S3,1643,-0.46499999999999997,2,-0.0015323657752899652,-0.0017520133937204757,0.0002196476184305105,0.0015323657752899652,0.734783888398664,0.7087142614161535,-0.026069626982510585,True,0.5085714285714286,1.0,4,0.0026945344443165434,0.002701558995102029
193,S2,1355,1.2235127166770998,S1,1354,0.62,2,-0.001239904471901912,-0.001239904471901912,0.0,0.001239904471901912,0.7546568287124052,0.7275923802223138,-0.027064448490091486,True,0.5994285714285714,1.0,9,0.002692205059986128,0.00291545067366346
193,S2,1355,1.2235127166770998,S4,1357,0.62,2,-0.001239904471901912,-0.001239904471901912,0.0,0.001239904471901912,0.7546568287124052,0.7281686718471645,-0.026488156865240753,True,0.5994285714285714,1.0,9,0.00266778445803543,0.002888839001544631
25,S4,181,1.1184345670560465,S2,179,0.62,2,-0.0012915048779139984,-0.0012915048779139984,0.0,0.0012915048779139984,0.6589957151025344,0.6343531446808838,-0.024642570421650634,True,0.0,1.0,4,0.0026538883935871265,0.0030328882126951636
193,S2,1355,1.2235127166770998,S3,1356,0.62,2,-0.001239904471901912,-0.001239904471901912,0.0,0.001239904471901912,0.7546568287124052,0.7294864739842959,-0.025170354728109356,True,0.5994285714285714,1.0,9,0.0026119420337263805,0.002827997695236452
8,S2,60,0.5575041707130394,S4,62,-0.62,2,-0.00021300745705515626,-0.00021300745705515626,-0.0,0.00021300745705515626,0.6961381056847362,0.6349478175213618,-0.06119028816337446,False,0.0,0.8846153846153846,8,0.0025521814889298837,0.0027732222298855825
234,S4,1644,-1.291722271523555,S2,1642,0.46499999999999997,2,-0.0017520133937204757,-0.0017520133937204757,0.0,0.0017520133937204757,0.734783888398664,0.7188913379507836,-0.015892550447880405,False,0.5085714285714286,1.0,4,0.0025509383292377902,0.0029126913597649806
8,S2,60,0.5575041707130394,S4,62,-0.46499999999999997,2,-0.00021300745705515626,-0.00021300745705515626,-0.0,0.00021300745705515626,0.6961381056847362,0.6354617149128031,-0.0606763907719331,False,0.0,0.8846153846153846,8,0.0025327380783452215,0.002751954284392219
234,S4,1644,-1.291722271523555,S1,1641,-0.62,2,-0.0017520133937204757,-0.0017520133937204757,-0.0,0.0017520133937204757,0.734783888398664,0.7229258447984088,-0.01185804360025522,True,0.5085714285714286,1.0,4,0.0025103616733152378,0.0025133384711326957
193,S2,1355,1.2235127166770998,S1,1354,0.46499999999999997,2,-0.001239904471901912,-0.001239904471901912,0.0,0.001239904471901912,0.7546568287124052,0.7319105591070476,-0.02274626960535764,True,0.5994285714285714,1.0,9,0.002509220398837685,0.0027161221743433523
130,S4,916,-0.6137556955930485,S2,914,0.62,2,-0.00034838054980618416,-0.00034838054980618416,0.0,0.00034838054980618416,0.9079054700334854,0.8519387987441345,-0.055966671289350955,False,0.496,1.0,5,0.002505188077391173,0.0028718980105175073
112,S1,787,1.0030055044688126,S3,789,0.62,2,-0.0010235249565157133,-0.0010235249565157133,0.0,0.0010235249565157133,0.7437214442229084,0.7106593121977259,-0.03306213202518249,True,0.6068571428571429,1.0,3,0.002501568096369211,0.0025098388138364252
193,S2,1355,1.2235127166770998,S4,1357,0.46499999999999997,2,-0.001239904471901912,-0.001239904471901912,0.0,0.001239904471901912,0.7546568287124052,0.7320932014929223,-0.022563627219482907,True,0.5994285714285714,1.0,9,0.0025014808502958714,0.002707695106311038
8,S2,60,0.5575041707130394,S1,59,0.15500000000000003,2,-0.00021300745705515626,-0.00021300745705515626,0.0,0.00021300745705515626,0.6961381056847362,0.643527700091791,-0.052610405592945164,True,0.0,0.8846153846153846,8,0.0024948671058093188,0.0027086321190704743
8,S2,60,0.5575041707130394,S3,61,-0.62,2,-0.00021300745705515626,-0.00021300745705515626,-0.0,0.00021300745705515626,0.6961381056847362,0.636527543546449,-0.05961056213828719,False,0.0,0.8846153846153846,8,0.0024924122388255013,0.002707851220152309
5,S2,39,1.068731825035975,S4,41,0.15500000000000003,2,-0.001045328800778261,-0.0009262454151805655,-0.0001190833855976956,0.001045328800778261,0.7002695208916305,0.6724711704483967,-0.027798350443233866,True,0.0,1.0,9,0.002480797802779398,0.0026867095323654003
8,S2,60,0.5575041707130394,S4,62,-0.31,2,-0.00021300745705515626,-0.00021300745705515626,-0.0,0.00021300745705515626,0.6961381056847362,0.6369391812506227,-0.059198924434113565,False,0.0,0.8846153846153846,8,0.0024768378439605516,0.0026908204942042947
8,S2,60,0.5575041707130394,S3,61,-0.46499999999999997,2,-0.00021300745705515626,-0.00021300745705515626,-0.0,0.00021300745705515626,0.6961381056847362,0.6370452443345105,-0.059092861350225734,False,0.0,0.8846153846153846,8,0.002472824925969039,0.0026864325604998786
193,S2,1355,1.2235127166770998,S3,1356,0.46499999999999997,2,-0.001239904471901912,-0.001239904471901912,0.0,0.001239904471901912,0.7546568287124052,0.7332955224137173,-0.021361306298687932,True,0.5994285714285714,1.0,9,0.002450531991493114,0.0026522279797747852
8,S2,60,0.5575041707130394,S1,59,0.30999999999999994,2,-0.00021300745705515626,-0.00021300745705515626,0.0,0.00021300745705515626,0.6961381056847362,0.6450441096230115,-0.05109399606172471,True,0.0,0.8846153846153846,8,0.0024306086089662107,0.0026384697644064718
218,S2,1530,1.45,S1,1529,0.46499999999999997,2,-0.0018551656993006933,-0.0018551656993006933,0.0,0.0018551656993006933,0.7251732312104809,0.7224101507053867,-0.0027630805050942175,True,0.6137142857142858,1.0,8,0.002429246504953131,0.002624311143344651
8,S2,60,0.5575041707130394,S3,61,-0.31,2,-0.00021300745705515626,-0.00021300745705515626,-0.0,0.00021300745705515626,0.6961381056847362,0.6382692987469999,-0.05786880693773633,False,0.0,0.8846153846153846,8,0.0024265125824616198,0.0026357988829805268
5,S2,39,1.068731825035975,S3,40,0.62,2,-0.0009262454151805655,-0.0009262454151805655,0.0,0.0009262454151805655,0.7002695208916305,0.6703978763743301,-0.0298716445173004,True,0.0,1.0,9,0.0024202366077723655,0.002621663552734429
234,S4,1644,-1.291722271523555,S3,1643,-0.62,2,-0.001459149902479795,-0.0017520133937204757,0.0002928634912406807,0.001459149902479795,0.734783888398664,0.7125960242762969,-0.022187864122367174,True,0.5085714285714286,1.0,4,0.0024145870774127678,0.0024199445304112937
8,S2,60,0.5575041707130394,S3,61,0.15500000000000003,2,-0.00021300745705515626,-0.00021300745705515626,0.0,0.00021300745705515626,0.6961381056847362,0.6455722349839988,-0.05056587070073737,True,0.0,0.8846153846153846,8,0.002408229072869219,0.002614039012289735
5,S2,39,1.068731825035975,S3,40,0.46499999999999997,2,-0.0009262454151805655,-0.0009262454151805655,0.0,0.0009262454151805655,0.7002695208916305,0.6710832342706545,-0.029186286620976,True,0.0,1.0,9,0.0023911942763238715,0.002590027147233426
8,S2,60,0.5575041707130394,S4,62,-0.15500000000000003,2,-0.00021300745705515626,-0.00021300745705515626,-0.0,0.00021300745705515626,0.6961381056847362,0.6393350670767963,-0.05680303860793989,False,0.0,0.8846153846153846,8,0.002386189024550106,0.0025917227675411494
130,S4,916,-0.6137556955930485,S1,913,-0.62,2,-0.00034838054980618416,-0.00034838054980618416,-0.0,0.00034838054980618416,0.9079054700334854,0.8579345100768709,-0.04997095995661449,True,0.496,1.0,5,0.0023848035857680387,0.0023967206782169194
112,S1,787,1.0030055044688126,S3,789,0.46499999999999997,2,-0.0010235249565157133,-0.0010235249565157133,0.0,0.0010235249565157133,0.7437214442229084,0.713741785479896,-0.02997965874301245,True,0.6068571428571429,1.0,3,0.0023794922904807735,0.002386625927165798
8,S2,60,0.5575041707130394,S4,62,0.15500000000000003,2,-0.00021300745705515626,-0.00021300745705515626,0.0,0.00021300745705515626,0.6961381056847362,0.6466475010056215,-0.0494906046791147,True,0.0,0.8846153846153846,8,0.002362664219290165,0.002564305762366947
8,S2,60,0.5575041707130394,S3,61,-0.15500000000000003,2,-0.00021300745705515626,-0.00021300745705515626,-0.0,0.00021300745705515626,0.6961381056847362,0.6401387148571517,-0.05599939082758454,False,0.0,0.8846153846153846,8,0.0023557828500508048,0.00255849309774356
8,S2,60,0.5575041707130394,S1,59,0.46499999999999997,2,-0.00021300745705515626,-0.00021300745705515626,0.0,0.00021300745705515626,0.6961381056847362,0.6470844959793226,-0.049053609705413614,True,0.0,0.8846153846153846,8,0.002344146371993713,0.002544096876605417
5,S2,39,1.068731825035975,S3,40,0.30999999999999994,2,-0.0009262454151805655,-0.0009262454151805655,0.0,0.0009262454151805655,0.7002695208916305,0.6724810188225904,-0.027788502069040155,True,0.0,1.0,9,0.00233196256327494,0.0025255181569605
130,S4,916,-0.6137556955930485,S2,914,0.46499999999999997,2,-0.00034838054980618416,-0.00034838054980618416,0.0,0.00034838054980618416,0.9079054700334854,0.85677622244968,-0.05112924758380544,False,0.496,1.0,5,0.002322163184007117,0.0026608013017937345
109,S2,767,-1.0944966519250197,S4,769,-0.31,2,-0.0009753061365721006,-0.0009753061365721006,-0.0,0.0009753061365721006,0.7380815683072779,0.7120670213107225,-0.026014546996555366,True,0.5554285714285714,1.0,3,0.0023179366081776866,0.002509883944481377
184,S2,1292,1.2802977332677983,S3,1293,-0.15500000000000003,2,-0.0013663658037879303,-0.0013663658037879303,-0.0,0.0013663658037879303,0.6840839009131192,0.6632144891487816,-0.020869411764337653,False,0.5348571428571428,1.0,5,0.002310090234441277,0.002500104157422635
109,S2,767,-1.0944966519250197,S4,769,-0.46499999999999997,2,-0.0009753061365721006,-0.0009753061365721006,-0.0,0.0009753061365721006,0.7380815683072779,0.7123334994570809,-0.02574806885019698,True,0.5554285714285714,1.0,3,0.0023066444837390155,0.0024975903396640027
184,S2,1292,1.2802977332677983,S4,1294,-0.15500000000000003,2,-0.0013663658037879303,-0.0013663658037879303,-0.0,0.0013663658037879303,0.6840839009131192,0.6635474473948302,-0.020536453518289033,False,0.5348571428571428,1.0,5,0.0022974926926103783,0.0024863878020233723
5,S2,39,1.068731825035975,S1,38,0.46499999999999997,2,-0.0009262454151805655,-0.0009262454151805655,0.0,0.0009262454151805655,0.7002695208916305,0.6733470899664235,-0.026922430925207075,True,0.0,1.0,9,0.002295262431340848,0.0024855571826285197
237,S4,1665,-0.2314122698956611,S2,1663,0.62,2,-2.8421684718695647e-05,-2.8421684718695647e-05,0.0,2.8421684718695647e-05,0.7636923658575034,0.7038820322394393,-0.05981033361806409,False,0.556,0.9615384615384616,4,0.0022945635852611437,0.0026314476891415293
184,S2,1292,1.2802977332677983,,-1,0.0,1,-0.0013663658037879303,-0.0013663658037879303,0.0,0.0013663658037879303,0.6840839009131192,0.6569535826598941,-0.027130318253225094,False,0.5348571428571428,1.0,5,0.0022887966243975836,0.0024786066986797663
109,S2,767,-1.0944966519250197,S4,769,-0.15500000000000003,2,-0.0009753061365721006,-0.0009753061365721006,-0.0,0.0009753061365721006,0.7380815683072779,0.7128302999129349,-0.025251268394342996,True,0.5554285714285714,1.0,3,0.00228559235377881,0.002474672865525371
193,S2,1355,1.2235127166770998,S4,1357,0.30999999999999994,2,-0.001239904471901912,-0.001239904471901912,0.0,0.001239904471901912,0.7546568287124052,0.7371914069230774,-0.017465421789327862,True,0.5994285714285714,1.0,9,0.0022854422335539487,0.0024725885631973546
109,S2,767,-1.0944966519250197,S3,768,0.62,2,-0.0009753061365721006,-0.0009753061365721006,0.0,0.0009753061365721006,0.7380815683072779,0.7063940925219692,-0.03168747578530873,False,0.5554285714285714,1.0,3,0.0022842226526097464,0.002474777639817752
193,S2,1355,1.2235127166770998,S1,1354,0.30999999999999994,2,-0.001239904471901912,-0.001239904471901912,0.0,0.001239904471901912,0.7546568287124052,0.7372285110629692,-0.017428317649436087,True,0.5994285714285714,1.0,9,0.0022838699298938798,0.0024708783574310745
5,S2,39,1.068731825035975,S1,38,0.30999999999999994,2,-0.0009262454151805655,-0.0009262454151805655,0.0,0.0009262454151805655,0.7002695208916305,0.6737771930537375,-0.026492327837893015,True,0.0,1.0,9,0.002277036630652206,0.0024657145532035406
8,S2,60,0.5575041707130394,S1,59,-0.15500000000000003,2,-0.00021300745705515626,-0.00021300745705515626,-0.0,0.00021300745705515626,0.6961381056847362,0.6422980128248311,-0.0538400928599051,False,0.0,0.8846153846153846,8,0.0022740853795840594,0.0024692354024956654
5,S2,39,1.068731825035975,S1,38,0.62,2,-0.0009262454151805655,-0.0009262454151805655,0.0,0.0009262454151805655,0.7002695208916305,0.67387848309563,-0.026391037796000494,True,0.0,1.0,9,0.002272744422180032,0.002461041825020646
234,S4,1644,-1.291722271523555,S2,1642,0.62,2,-0.0017520133937204757,-0.0017520133937204757,0.0,0.0017520133937204757,0.734783888398664,0.7262572893523073,-0.008526599046356775,False,0.5085714285714286,1.0,4,0.002272246084770863,0.0025925692332069263
8,S2,60,0.5575041707130394,S3,61,0.30999999999999994,2,-0.00021300745705515626,-0.00021300745705515626,0.0,0.00021300745705515626,0.6961381056847362,0.6490210798778039,-0.04711702580693233,True,0.0,0.8846153846153846,8,0.0022620828081839953,0.0024545603551561824
8,S2,60,0.5575041707130394,S1,59,-0.31,2,-0.00021300745705515626,-0.00021300745705515626,-0.0,0.00021300745705515626,0.6961381056847362,0.6427024422905594,-0.053435663394176824,False,0.0,0.8846153846153846,8,0.002258783709862337,0.0024525219640993733
109,S2,767,-1.0944966519250197,S3,768,0.46499999999999997,2,-0.0009753061365721006,-0.0009753061365721006,0.0,0.0009753061365721006,0.7380815683072779,0.7071095910854736,-0.030971977221804337,False,0.5554285714285714,1.0,3,0.0022571516213598453,0.002445273863517748
109,S2,767,-1.0944966519250197,S4,769,-0.62,2,-0.0009753061365721006,-0.0009753061365721006,-0.0,0.0009753061365721006,0.7380815683072779,0.7135293514572657,-0.024552216850012187,True,0.5554285714285714,1.0,3,0.0022559697481899367,0.0024424293463593113
193,S2,1355,1.2235127166770998,S3,1356,0.30999999999999994,2,-0.001239904471901912,-0.001239904471901912,0.0,0.001239904471901912,0.7546568287124052,0.7381150249412389,-0.01654180377116632,True,0.5994285714285714,1.0,9,0.002246303528420314,0.0024300208652091207
184,S1,1291,0.804795329546661,S2,1292,0.46499999999999997,2,-0.0011319421001191657,-0.0006356824549976273,-0.0004962596451215384,0.0011319421001191657,0.6840839009131192,0.6644284674973127,-0.019655433415806556,True,0.6177142857142857,1.0,6,0.0022436875141926917,0.0025628312403413525
5,S2,39,1.068731825035975,S3,40,0.15500000000000003,2,-0.0009262454151805655,-0.0009262454151805655,0.0,0.0009262454151805655,0.7002695208916305,0.6746631985488251,-0.025606322342805465,True,0.0,1.0,9,0.0022394917721315407,0.0024248443899078003
8,S2,60,0.5575041707130394,S1,59,0.62,2,-0.00021300745705515626,-0.00021300745705515626,0.0,0.00021300745705515626,0.6961381056847362,0.6495939412944097,-0.04654416439032649,True,0.0,0.8846153846153846,8,0.0022378075627620822,0.002428081111155162
23,S4,167,0.9492715155028438,S2,165,0.62,2,-0.0009093509190740285,-0.0009093509190740285,0.0,0.0009093509190740285,0.6915320709619289,0.6655199174568162,-0.026012153505112767,True,0.5811428571428572,1.0,8,0.0022356328210072886,0.0025552509290981155
112,S1,787,1.0030055044688126,S3,789,0.30999999999999994,2,-0.0010235249565157133,-0.0010235249565157133,0.0,0.0010235249565157133,0.7437214442229084,0.7176234701508734,-0.02609797407203507,True,0.6068571428571429,1.0,3,0.002225765156119122,0.0022315739522526055
5,S2,39,1.068731825035975,S1,38,0.15500000000000003,2,-0.0009262454151805655,-0.0009262454151805655,0.0,0.0009262454151805655,0.7002695208916305,0.6752181435994372,-0.02505137729219331,True,0.0,1.0,9,0.0022159757403151497,0.002399249229929188
8,S2,60,0.5575041707130394,S1,59,-0.46499999999999997,2,-0.00021300745705515626,-0.00021300745705515626,-0.0,0.00021300745705515626,0.6961381056847362,0.6438629829154184,-0.05227512276931778,False,0.0,0.8846153846153846,8,0.0022148744232126706,0.0024045689229680272
17,S1,122,0.7193038163823231,S2,123,0.62,2,-0.0004966154029543235,-0.0004966154029543235,0.0,0.0004966154029543235,0.6371997392368175,0.5998845836447629,-0.03731515559205456,True,0.5542857142857143,1.0,6,0.0022001951946957633,0.002517581993319788
109,S2,767,-1.0944966519250197,S3,768,0.30999999999999994,2,-0.0009753061365721006,-0.0009753061365721006,0.0,0.0009753061365721006,0.7380815683072779,0.7087927278399232,-0.029288840467354693,False,0.5554285714285714,1.0,3,0.0021934698056278925,0.0023758857622964793
130,S4,916,-0.6137556955930485,S1,913,-0.46499999999999997,2,-0.00034838054980618416,-0.00034838054980618416,-0.0,0.00034838054980618416,0.9079054700334854,0.8628068509593169,-0.04509861907416857,True,0.496,1.0,5,0.0021918432953323564,0.0022017282059170027
25,S4,181,1.1184345670560465,S2,179,0.46499999999999997,2,-0.0012915048779139984,-0.0012915048779139984,0.0,0.0012915048779139984,0.6589957151025344,0.6457314540700644,-0.013264261032470026,True,0.0,1.0,4,0.002171727708817417,0.0024790535134590723
