row,driver_target,driver_flat,driver_step,bridge_target,bridge_flat,bridge_step,action_count,public_delta_estimate,driver_public_delta,bridge_public_delta,public_utility,old_route_energy,new_route_energy,route_energy_delta,same_direction,driver_h088_alignment,driver_stability,source_support,solver_score,s2hub_score
94,S4,664,0.5520499426505647,S2,662,0.62,2,-0.0002737256663604338,-0.0002737256663604338,0.0,0.0002737256663604338,0.6656771403506413,0.6456793390044692,-0.019997801346172128,True,0.5885714285714285,1.0,6,0.0011885694632208126,0.0013576788285370506
138,S2,970,0.5124307660765172,S4,972,-0.62,2,-0.00017389196452059931,-0.00017389196452059931,-0.0,0.00017389196452059931,0.6949810052254028,0.6683072940020767,-0.02667371122332618,False,0.5017142857142857,1.0,8,0.001202712176995314,0.0013023938772626859
75,S2,529,0.4621920075805308,S4,531,0.62,2,-0.00013483288227936755,-0.00013483288227936755,0.0,0.00013483288227936755,0.6783920671325288,0.6569998297056866,-0.021392237426842153,True,0.5714285714285714,1.0,4,0.0010745522064396433,0.001162998987155006
185,S4,1301,0.5612026456839471,S2,1299,0.62,2,-0.000284239512254079,-0.000284239512254079,0.0,0.000284239512254079,0.7219377048502172,0.7070254701401399,-0.014912234710077299,True,0.6062857142857143,1.0,4,0.0009861702053717426,0.0011259105183023777
191,S3,1342,0.6122798999480583,S2,1341,0.62,2,-0.00034649164660654054,-0.00034649164660654054,0.0,0.00034649164660654054,0.7591871800972029,0.746485698439345,-0.012701481657857894,True,0.5828571428571429,1.0,6,0.0009700756835449606,0.001107290918670401
161,S1,1130,0.4040649299779903,S2,1131,0.62,2,-0.00013078585502653852,-0.00013078585502653852,0.0,0.00013078585502653852,0.6656427624430343,0.6477562496689714,-0.017886512774062946,True,0.4674285714285714,1.0,3,0.0009209516820926898,0.0010517627955846354
150,S2,1054,0.19012464553883,S4,1056,-0.62,2,-6.431204167635061e-06,-6.431204167635061e-06,-0.0,6.431204167635061e-06,0.7175970952198413,0.6937992478315975,-0.023797847388243754,False,0.0,1.0,6,0.0009075529595014244,0.0009824897593988505
129,S3,908,-0.6929612977845676,S2,907,-0.15500000000000003,2,-0.0004571918845227383,-0.0004571918845227383,-0.0,0.0004571918845227383,0.8456427230429656,0.839141580507131,-0.00650114253583467,True,0.6125714285714285,1.0,4,0.0008453033760289611,0.0009642723285746444
189,S3,1328,0.7128253364310151,S2,1327,0.15500000000000003,2,-0.00048677016957360405,-0.00048677016957360405,0.0,0.00048677016957360405,0.7409342680957336,0.7366795753791744,-0.004254692716559205,True,0.6091428571428571,1.0,7,0.0007869735939195955,0.0008975316067816107
100,S2,704,-0.4530631008592169,S3,705,0.62,2,-0.00012824917686398338,-0.00012824917686398338,0.0,0.00012824917686398338,0.6912375789171452,0.6772244021652037,-0.01401317675194147,False,0.4662857142857143,1.0,6,0.0006729070290592967,0.0007277579844187103
164,S1,1151,0.31713379590051394,S2,1152,0.62,2,-7.057599127644088e-05,-7.057599127644088e-05,0.0,7.057599127644088e-05,0.6503100557025875,0.6398396125348109,-0.010470443167776566,True,0.0,1.0,5,0.0005316508673659495,0.0006067165834990537
