flat_idx,row,target,sign,coef,stability,source_support,semantic_mean,base_mean,h088_alignment,listener_score,public_utility_base,magnitude_base,rank_seed_score
1279,182,S3,1,-0.004119075421733211,1.0,6,9.762675442548168e-06,1.796270670713444e-05,0.0,4.210953834115806,0.013201621769109967,3.204996368713014,0.05041690827666625
612,87,S1,-1,0.0014939672512023301,1.0,9,3.6142003012817707e-07,1.0296242476724366e-06,0.0,2.876729786124153,0.0018413730514813163,1.2325391001706345,0.0077429067322822434
936,133,S3,1,-0.0012735540595048035,1.0,9,5.769544817372452e-07,6.081610995101088e-07,0.0,3.379990088680229,0.0013587863376917152,1.0669247430454993,0.005713887310506928
1139,162,S3,-1,0.0012324309308809254,1.0,4,-1.0434290564035453e-06,-1.6855700043784501e-06,0.0,1.1306725352112676,0.0012768299847240065,1.03602559196672,0.0033606165197935848
181,25,S4,1,-0.0011547433492810483,1.0,4,-1.02795547523023e-06,-1.6163678940623174e-06,0.0,1.5750798122065728,0.001128937830344404,0.9776525935804601,0.0029713643694664706
922,131,S3,1,-0.001343291949568879,1.0,8,3.1617116904322e-07,2.578849865951592e-07,0.5411428571428571,2.0675743293091884,0.0015035795785653156,1.1193244916325746,0.0028013086557417636
39,5,S2,1,-0.000866677115327212,1.0,9,1.0436481940898937e-06,1.7791157580214547e-06,0.0,3.340666927490871,0.0006597189566813144,0.7612050035868767,0.0028004421555671293
397,56,S3,1,-0.0009875183914331087,1.0,6,3.3843507948057997e-07,3.9855745985929485e-07,0.0,3.1821647104851327,0.0008413685158697784,0.8520028823450727,0.0027460048773136595
1725,246,S1,-1,0.0009587681526366064,1.0,6,1.3357504331572118e-07,3.6803817217487704e-07,0.0,2.9677359154929577,0.0007961615434396145,0.8304004896806128,0.0025933293350882207
1530,218,S2,1,-0.0012794246202073747,1.0,8,5.979978371271614e-07,4.315967246857952e-07,0.6137142857142858,1.9815894282360829,0.0013706933641703444,1.0713357727539872,0.002395230986071762
1644,234,S4,-1,0.0013563390771717657,1.0,4,3.237536743638705e-06,-1.8924150607976843e-06,0.5085714285714286,1.2301281857813546,0.0015314802392661499,1.1291278597233871,0.0020565258303025876
242,34,S2,-1,0.0013778441472319135,1.0,4,-3.643991012048529e-07,-4.0195756322404893e-07,0.5222857142857142,0.15506825955734413,0.0015780261188696558,1.1452863678667196,0.0020314109288746885
1355,193,S2,1,-0.0010133972904420071,1.0,9,1.643255834594929e-05,6.940000500101108e-06,0.5994285714285714,3.2084094641925627,0.00088312284323498,0.8714478039010681,0.0019834687405506104
731,104,S1,-1,0.0006983398895303963,1.0,8,9.04546844606782e-08,4.404970579536044e-07,0.0,2.7979345657276995,0.000443249983908044,0.6347195549807568,0.0017175100243766424
167,23,S4,1,-0.0009579460715118279,1.0,8,1.980630601214501e-06,3.50753276862042e-06,0.5811428571428572,2.067664118041583,0.0007948871670227522,0.8297827932717166,0.0014686024566814158
1292,184,S2,1,-0.0010672250432721257,1.0,5,1.190621002087758e-06,1.8104222150613882e-06,0.5348571428571428,2.207187525150906,0.0009731950169429703,0.9118929724129616,0.0014086061911161524
139,19,S4,1,-0.0007135660394179728,1.0,9,6.890503712144923e-06,3.8206601608933555e-06,0.6,2.787137976004173,0.00046107797455365853,0.6461601997339186,0.0009445605562156951
787,112,S1,1,-0.0010204579655400472,1.0,3,-1.7488320872858854e-06,-2.5228747837361323e-06,0.6068571428571429,-0.088813413816231,0.0008946896473039452,0.8767530633468642,0.0009392624665939974
1525,217,S4,-1,0.0006926105269307461,1.0,8,1.451402294785068e-06,1.2217915641685354e-06,0.4417142857142857,2.0923280432595575,0.00043663180137468746,0.630414618890634,0.0009124747516537529
1413,201,S4,-1,0.0007981305832015519,1.0,6,1.86258925087043e-06,1.7644059696430491e-06,0.6011428571428571,2.0404035546613013,0.0005664336094042964,0.7097004191120627,0.0008561420782333852
1291,184,S1,1,-0.0007898684692364027,1.0,6,3.8375689971091223e-07,1.1541265146083741e-06,0.6177142857142857,1.607670981444221,0.0005556664816412826,0.703492420932396,0.0008143601475007283
1116,159,S1,1,-0.0005321340416800277,1.0,5,-1.0402024126542394e-06,-1.9089847554824553e-06,0.0,1.6115680751173709,0.0002713008698906528,0.5098355839707509,0.0007976245574785193
767,109,S2,-1,0.000891100155360654,1.0,3,3.973748694720218e-07,1.1464278576746085e-06,0.5554285714285714,1.4604679409792087,0.000694662490435969,0.7795560198896151,0.0007715006428033182
1328,189,S3,1,-0.0006828743939024004,1.0,7,2.382215008350941e-06,4.678892181510995e-06,0.6091428571428571,2.379192219986586,0.0004254983999769266,0.6230990703068313,0.0007113841379716587
122,17,S1,1,-0.0006904111887686181,1.0,6,1.8640312302437575e-06,4.643612351574796e-06,0.5542857142857143,2.276984965347641,0.0004341043732118212,0.6287620772572754,0.0006941109275155254
670,95,S3,1,-0.0006351748188065614,1.0,8,6.418942041073362e-07,7.710210254089011e-07,0.5845714285714285,2.0799657444668007,0.00037301181141353616,0.5872585001313388,0.0006706215190816804
482,68,S4,-1,0.000636182952097512,1.0,8,3.442460938967115e-06,6.973248819235687e-08,0.6165714285714285,2.1315859909456742,0.000374085750093724,0.588015992664301,0.0006675428991722813
60,8,S2,1,-0.00038207329782434263,0.8846153846153846,8,9.712061659767803e-07,1.7728009326987003e-06,0.0,3.518536091549296,0.00015171471300224801,0.3970827426731049,0.0005469408917093395
916,130,S4,-1,0.0005676208828816773,1.0,5,7.5623934140545886e-06,4.811907810935742e-06,0.496,2.4646544600938967,0.0003045284526277834,0.5364997339100075,0.0004904399195274692
1448,206,S4,-1,0.000507424535773696,1.0,8,8.396078243194664e-07,3.620489258598386e-07,0.5097142857142857,1.8865778085177733,0.00024928210793958384,0.49126932255944367,0.00048136677565810437
908,129,S3,-1,0.0006597653952455987,1.0,4,-7.197549332350879e-07,-4.229924468003957e-07,0.6125714285714285,-0.04000984238765917,0.0003996432557016943,0.6057354001613353,0.00047271618792039125
1403,200,S1,1,-0.0005776062217454249,1.0,6,1.1599547889326794e-06,2.308908941478985e-06,0.6188571428571429,2.0989575564498097,0.00031421924661200135,0.5440025311058558,0.00046563283998256165
1342,191,S3,1,-0.0005659040034401497,1.0,6,1.079344365431451e-06,2.151939968721086e-06,0.5828571428571429,2.1537659289067737,0.00030287731346725574,0.5352097027517992,0.00046308997813818007
1550,221,S1,-1,0.00048439834844973785,1.0,8,4.080306410475521e-07,8.150582762415347e-07,0.5131428571428571,1.9353891180415828,0.00022958925601517788,0.47396787530335793,0.00044103179372256677
1643,234,S3,1,-0.0004723604697430334,1.0,8,6.68838772488223e-07,9.98839761773555e-07,0.4771428571428571,2.1476994466800807,0.00021961117014743326,0.4649228379904502,0.00043879087764317313
766,109,S1,-1,0.0005416867336887024,1.0,6,2.9286468430259395e-06,4.3392425433539104e-06,0.6097142857142858,1.9310221551531412,0.0002800592448824117,0.5170132983972184,0.0004288664919481621
664,94,S4,1,-0.0004958349692895376,1.0,6,1.495590684792637e-06,4.618767680585675e-06,0.5885714285714285,1.9479198524480212,0.00023927068737800158,0.4825611386805636,0.0003692830602895926
1301,185,S4,1,-0.0005064828443701856,1.0,4,1.0759832245819782e-06,9.968655019271057e-06,0.6062857142857143,1.6319965459423205,0.00024846111211020887,0.4905617532202334,0.0003118100329969178
174,24,S4,-1,0.0003524358139271289,1.0,7,1.9658188681969264e-06,2.055119260584575e-06,0.4868571428571429,2.130455868544601,0.00013209776811934956,0.3748136906048449,0.0002444485015160919
970,138,S2,1,-0.00033934723680239257,1.0,8,4.637672235591935e-07,7.526658061432005e-08,0.5017142857142857,2.158027573775989,0.00012385467558447244,0.36497917811717745,0.00023995602699575442
257,36,S3,1,-0.0003303028032480766,1.0,8,1.0480429676759745e-06,7.814574354265662e-07,0.6034285714285714,2.0330266851106638,0.00011830896775405635,0.35818335960412495,0.00020983713095412245
1607,229,S2,1,-0.0004025138643972864,1.0,4,-1.013406813624648e-06,-1.522381028832479e-06,0.58,0.1941473004694836,0.00016601338286656843,0.4124414027704424,0.0002022903813448185
164,23,S1,1,-0.00030702138377227295,0.9615384615384616,8,3.376494502286465e-06,7.876708013964025e-06,0.5685714285714286,2.622228537894031,0.00010459915689229598,0.34069013567432926,0.00019622833642415663
1151,164,S1,1,-0.00022254326782182758,1.0,5,3.726725818907899e-07,5.965823097560161e-07,0.0,2.908413145539906,6.169230006681895e-05,0.2772148565563933,0.00018247226198244782
704,100,S2,-1,0.00028307133514241987,1.0,6,1.1495335822008215e-07,3.2931997608602525e-07,0.4662857142857143,1.6908021014978765,9.134556756693971e-05,0.3226945162814935,0.00015390762861862645
1130,161,S1,1,-0.00032367534354852946,1.0,3,-9.436539932813841e-07,-1.797457079735154e-06,0.4674285714285714,0.3478590207914148,0.00011432329984837283,0.3532036101206209,0.0001373162612177591
529,75,S2,1,-0.000291724824462428,1.0,4,8.268068719322444e-06,-4.0984550415273065e-06,0.5714285714285714,1.2369304996646548,9.603481643829597e-05,0.32919658659581963,0.00012673380577188354
1665,237,S4,-1,0.00012281839995567385,0.9615384615384616,4,8.47873171250064e-06,4.978258327166636e-06,0.556,2.137868661971831,2.4844129998859826e-05,0.20228345270599743,3.31341784158776e-05
965,137,S4,-1,6.119182883646911e-05,0.9230769230769231,4,1.6570339438653428e-06,-2.2175865589687415e-07,0.0,2.317198356807512,9.544603416429423e-06,0.15597839773569622,2.4095157970552098e-05
1042,148,S4,1,-3.283024045422122e-05,1.0,9,3.075415128902781e-06,2.632240818195468e-06,0.0,3.72436802295253,4.42118379774223e-06,0.13466802973640013,1.9180250108182204e-05
1061,151,S2,1,-3.3421656544055197e-05,1.0,8,9.66721687010888e-07,3.741621986362862e-08,0.0,3.0789410211267603,4.515680519900596e-06,0.13511240874455735,1.7603364330157515e-05
1054,150,S2,1,-3.3826251980159975e-05,1.0,6,1.833782913526222e-07,1.1930269882306613e-07,0.0,3.251409624413146,4.580629749027821e-06,0.13541641420144584,1.4910440511591635e-05
654,93,S1,1,-2.9794182220156366e-05,1.0,6,1.278437814591155e-07,1.6180437783417827e-07,0.0,3.3161181533646324,3.9443562122126975e-06,0.13238679226255992,1.2835348417135683e-05
1488,212,S2,1,-2.2166869129571407e-05,0.8846153846153846,8,1.9918544291283564e-07,1.2134848364947942e-06,0.5525714285714286,1.5247378101945002,2.807561913746125e-06,0.12665577160830238,4.762915886893724e-06
978,139,S3,1,-2.0881887790473906e-05,1.0,4,3.818395408600821e-05,3.384666399026588e-05,0.9948571428571428,2.100909942991281,2.6246499186372613e-06,0.12569026062071834,3.577543072930692e-06
950,135,S3,1,-2.0478247762636758e-05,1.0,4,1.7014160578949053e-05,1.7439486275925746e-05,0.9914285714285714,1.960618293091885,2.5677055001153558e-06,0.12538697303976465,2.8176504551359336e-06
