candidate_id,spec_name,target_group,value_modes,novelty_bonus,alpha,cap,selected_routes,selected_cells,changed_cells_vs_h057,changed_rows_vs_h057,q2_cells,posterior_delta_vs_h057,hard_delta_vs_h057,source_proxy_delta_vs_h057,responsibility_weighted_delta_vs_h057,max_positive_bad_cosine,source_agree_rate,h082_ratio,mean_bad_same_rank,mean_abs_prob_move_vs_h057,max_abs_prob_move_vs_h057,selected_subjects,selected_rows,route_templates,h087_score,file,resolved_path,Q1_changed_vs_h057,Q2_changed_vs_h057,Q3_changed_vs_h057,S1_changed_vs_h057,S2_changed_vs_h057,S3_changed_vs_h057,S4_changed_vs_h057,bad_cos_submission_h010_objectiv,bad_cos_submission_e216_maskfam,bad_cos_submission_e323_5508f966,bad_cos_submission_jepa_latent_q,bad_cos_submission_jepa_latent_r,bad_cos_submission_lejepa_target,bad_cos_submission_ordinal_q_con,path,rows,keys_match,duplicate_keys,nan_cells,min_prob,max_prob,changed_cells_vs_h057_validation,upload_safe,profile,h091_novelty,h091_score,mean_learned_latent_score,mean_learned_head_score,mean_action_h088_overlap,mean_action_h087_overlap,learned_head_mix,min_cells_for_root,root_uploadsafe_path,root_path,root_rows,root_keys_match,root_duplicate_keys,root_nan_cells,root_min_prob,root_max_prob,root_changed_cells_vs_h057_validation,root_upload_safe
h091_learned_public_transition_c820_r175_q115_452b5828,learned_public_transition_c820_r175_q115,all,"h085_hard_bridge,triad_consensus",learned_public_transition_head,1.22,2.2,119,820,820,119,115,-0.0005519808588560562,-0.00010783215017230034,-5.635654802981609e-07,-0.0005763514324785308,0.0,0.8609756097560975,0.7780487804878049,0.4363087108013937,0.007528121560195482,0.14049226132421377,10,"2,4,5,6,8,12,14,16,17,19,20,21,24,25,26,28,30,31,32,36,38,40,53,54,55,57,60,62,63,66,68,71,73,74,75,82,83,84,85,86,87,94,95,99,100,104,107,109,112,113,119,122,124,125,126,128,129,130,131,132,133,137,138,140,142,143,145,147,153,154,155,156,160,161,162,169,175,176,180,181,182,183,187,189,192,193,195,199,200,205,206,207,208,210,211,213,214,215,217,218,219,220,221,222,224,228,229,231,234,236,237,238,239,240,244,245,246,247,249",full_state:113;nonq2_full:3;q3_s_stage:1;q_subjective:2,0.6230850746694616,submission_h091_learned_public_transition_c820_r175_q115_452b5828.csv,/Users/kbsoo/Downloads/cl2/hitl/h091_learned_lifestyle_action_latent_hsjepa/submission_h091_learned_public_transition_c820_r175_q115_452b5828.csv,118,115,119,117,117,117,117,-0.4352737254231576,-0.43989602733943184,-0.4203271419099385,-0.360985797565504,-0.3636227817979394,-0.33106669988617976,-0.2887755938474038,/Users/kbsoo/Downloads/cl2/hitl/h091_learned_lifestyle_action_latent_hsjepa/submission_h091_learned_public_transition_c820_r175_q115_452b5828.csv,250,True,0,0,4.939277944527429e-06,0.999999,820,True,public,learned_public_transition_head,0.5716125786782751,0.7762763105754229,0.8649100885373335,0.9299719887955182,0.9143657462985194,public:4;q2:115,250,/Users/kbsoo/Downloads/cl2/submission_h091_learned_lifestyle_latent_452b5828_uploadsafe.csv,/Users/kbsoo/Downloads/cl2/submission_h091_learned_lifestyle_latent_452b5828_uploadsafe.csv,250,True,0,0,4.939277944527429e-06,0.999999,820,True
