law_name,action_space_policy,selection_policy,selection_param,policy_key,cells,raw_loss_sum,gain_sum,selected_cells,logloss,gain_per_cell,subject_count,active_subjects,positive_active_subjects,negative_active_subjects,no_action_subjects,active_subject_rate,no_action_subject_rate,positive_active_subject_rate,negative_active_subject_rate,mean_subject_gain_per_cell,std_subject_gain_per_cell,min_subject_gain_per_cell,mean_active_gain_per_cell,min_active_gain_per_cell,objective_name,objective_score,objective_rank
route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.06,route_tree_depth3_leaf24||episode_family_space_q90||topfrac||0.06,735,468.1928553809812,5.311534612966518,44,0.6297705044462785,0.007226577704716352,10,2,2,0,8,0.2,0.8,1.0,0.0,0.0073950262797796915,0.01677236890533493,0.0,0.03697513139889846,0.019288031017247843,full_oof_gain,0.007226577704716352,1
route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.08,route_tree_depth3_leaf24||episode_family_space_q90||topfrac||0.08,735,468.1928553809812,5.095548220394709,59,0.6300643634837911,0.006932718667203686,10,2,2,0,8,0.2,0.8,1.0,0.0,0.007150467026723178,0.017580254614280616,0.0,0.03575233513361589,0.012888757384069197,full_oof_gain,0.006932718667203686,2
route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.1,route_tree_depth3_leaf24||episode_family_space_q90||topfrac||0.1,735,468.1928553809812,4.68928549222274,74,0.6306171018894673,0.006379980261527537,10,2,2,0,8,0.2,0.8,1.0,0.0,0.0066228530940323094,0.017479002734021695,0.0,0.033114265470161545,0.007612618057160507,full_oof_gain,0.006379980261527537,3
route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.15,route_tree_depth3_leaf24||episode_family_space_q90||topfrac||0.15,735,468.1928553809812,4.306357251361693,77,0.6311380926933599,0.005858989457634956,10,2,2,0,8,0.2,0.8,1.0,0.0,0.006125543690316664,0.01751447822562494,0.0,0.030627718451583318,0.002639524020004051,full_oof_gain,0.005858989457634956,4
route_tree_depth3_leaf24,episode_family_space_q90,threshold,-0.02,route_tree_depth3_leaf24||episode_family_space_q90||threshold||-0.02,735,468.1928553809812,4.306357251361693,77,0.6311380926933599,0.005858989457634956,10,2,2,0,8,0.2,0.8,1.0,0.0,0.006125543690316664,0.01751447822562494,0.0,0.030627718451583318,0.002639524020004051,full_oof_gain,0.005858989457634956,5
route_tree_depth3_leaf24,episode_family_space_q70,topfrac,0.15,route_tree_depth3_leaf24||episode_family_space_q70||topfrac||0.15,735,468.1928553809812,3.9534310725853405,110,0.6316182643651644,0.005378817785830396,10,7,3,4,3,0.7,0.3,0.42857142857142855,0.5714285714285714,0.006112292292440069,0.019081284798333743,-0.013906819226147317,0.00873184613205724,-0.013906819226147317,full_oof_gain,0.005378817785830396,6
route_tree_depth3_leaf24,episode_family_space_q80,topfrac,0.15,route_tree_depth3_leaf24||episode_family_space_q80||topfrac||0.15,735,468.1928553809812,3.8887067443980063,110,0.6317063246756234,0.005290757475371438,10,6,3,3,4,0.6,0.4,0.5,0.5,0.005750038256019508,0.019937443602286133,-0.006335641774558956,0.009583397093365847,-0.006335641774558956,full_oof_gain,0.005290757475371438,7
route_tree_depth3_leaf24,episode_family_space_q80,topfrac,0.1,route_tree_depth3_leaf24||episode_family_space_q80||topfrac||0.1,735,468.1928553809812,3.8071377612978243,74,0.6318173028839229,0.00517977926707187,10,5,3,2,5,0.5,0.5,0.6,0.4,0.005501648765032593,0.01648337112724805,-0.006335641774558956,0.011003297530065187,-0.006335641774558956,full_oof_gain,0.00517977926707187,8
route_tree_depth3_leaf24,episode_rows_only_any_route_q90,topfrac,0.06,route_tree_depth3_leaf24||episode_rows_only_any_route_q90||topfrac||0.06,735,468.1928553809812,3.797453157441672,44,0.6318304792157,0.005166602935294792,10,2,2,0,8,0.2,0.8,1.0,0.0,0.005350530520871002,0.013751597689786246,0.0,0.02675265260435501,0.007440256118853015,full_oof_gain,0.005166602935294792,9
route_tree_depth3_leaf24,episode_rows_only_any_route_q90,topfrac,0.08,route_tree_depth3_leaf24||episode_rows_only_any_route_q90||topfrac||0.08,735,468.1928553809812,3.668727806766782,59,0.6320056157472305,0.004991466403764329,10,2,1,1,8,0.2,0.8,0.5,0.5,0.005300823851881247,0.017983823612906236,-0.005978412792870064,0.026504119259406232,-0.005978412792870064,full_oof_gain,0.004991466403764329,10
route_tree_depth2_leaf28,episode_family_space_q90,topfrac,0.15,route_tree_depth2_leaf28||episode_family_space_q90||topfrac||0.15,735,468.1928553809812,3.588259973482011,77,0.6321150957925159,0.004881986358478927,10,2,1,1,8,0.2,0.8,0.5,0.5,0.005192949822940453,0.01791888976865677,-0.006686414653758049,0.025964749114702267,-0.006686414653758049,full_oof_gain,0.004881986358478927,11
route_tree_depth2_leaf28,episode_family_space_q90,threshold,-0.02,route_tree_depth2_leaf28||episode_family_space_q90||threshold||-0.02,735,468.1928553809812,3.588259973482011,77,0.6321150957925159,0.004881986358478927,10,2,1,1,8,0.2,0.8,0.5,0.5,0.005192949822940453,0.01791888976865677,-0.006686414653758049,0.025964749114702267,-0.006686414653758049,full_oof_gain,0.004881986358478927,12
route_tree_depth2_leaf28,episode_family_space_q90,threshold,-0.01,route_tree_depth2_leaf28||episode_family_space_q90||threshold||-0.01,735,468.1928553809812,3.588259973482011,77,0.6321150957925159,0.004881986358478927,10,2,1,1,8,0.2,0.8,0.5,0.5,0.005192949822940453,0.01791888976865677,-0.006686414653758049,0.025964749114702267,-0.006686414653758049,full_oof_gain,0.004881986358478927,13
route_tree_depth3_leaf24,episode_family_space_q80,threshold,-0.02,route_tree_depth3_leaf24||episode_family_space_q80||threshold||-0.02,735,468.1928553809812,3.4894688148927244,147,0.6322495055320931,0.004747576618901666,10,6,2,4,4,0.6,0.4,0.3333333333333333,0.6666666666666666,0.00523154743848018,0.020054493763420413,-0.006335641774558956,0.0087192457308003,-0.006335641774558956,full_oof_gain,0.004747576618901666,14
route_tree_depth2_leaf28,episode_family_space_q90,topfrac,0.1,route_tree_depth2_leaf28||episode_family_space_q90||topfrac||0.1,735,468.1928553809812,3.311502296299065,74,0.6324916368499076,0.004505445301087163,10,2,1,1,8,0.2,0.8,0.5,0.5,0.004797581712679102,0.016740668508916035,-0.006686414653758049,0.02398790856339551,-0.006686414653758049,full_oof_gain,0.004505445301087163,15
route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.04,route_tree_depth3_leaf24||episode_family_space_q90||topfrac||0.04,735,468.1928553809812,3.1732978207986724,29,0.6326796701499082,0.004317412001086629,10,2,2,0,8,0.2,0.8,1.0,0.0,0.004340402290968482,0.008747675605576355,0.0,0.02170201145484241,0.019288031017247843,full_oof_gain,0.004317412001086629,16
route_tree_depth2_leaf28,unrestricted_route_law,topfrac,0.08,route_tree_depth2_leaf28||unrestricted_route_law||topfrac||0.08,735,468.1928553809812,3.0095814487265176,59,0.6329024135132717,0.004094668637723153,10,1,1,0,9,0.1,0.9,1.0,0.0,0.0033072323612379313,0.009921697083713795,0.0,0.033072323612379315,0.033072323612379315,full_oof_gain,0.004094668637723153,17
route_tree_depth2_leaf28,episode_veto_family_mismatch_q90,topfrac,0.08,route_tree_depth2_leaf28||episode_veto_family_mismatch_q90||topfrac||0.08,735,468.1928553809812,3.0095814487265176,59,0.6329024135132717,0.004094668637723153,10,1,1,0,9,0.1,0.9,1.0,0.0,0.0033072323612379313,0.009921697083713795,0.0,0.033072323612379315,0.033072323612379315,full_oof_gain,0.004094668637723153,18
route_tree_depth2_leaf28,unrestricted_route_law,topfrac,0.06,route_tree_depth2_leaf28||unrestricted_route_law||topfrac||0.06,735,468.1928553809812,2.964009598121823,44,0.6329644160311012,0.0040326661198936365,10,1,1,0,9,0.1,0.9,1.0,0.0,0.003257153404529476,0.009771460213588429,0.0,0.03257153404529476,0.03257153404529476,full_oof_gain,0.0040326661198936365,19
route_tree_depth2_leaf28,episode_veto_family_mismatch_q70,topfrac,0.06,route_tree_depth2_leaf28||episode_veto_family_mismatch_q70||topfrac||0.06,735,468.1928553809812,2.964009598121823,44,0.6329644160311012,0.0040326661198936365,10,1,1,0,9,0.1,0.9,1.0,0.0,0.003257153404529476,0.009771460213588429,0.0,0.03257153404529476,0.03257153404529476,full_oof_gain,0.0040326661198936365,20
