objective_name,heldout_subject,selected_policy_key,selected_law_name,selected_action_space_policy,selected_selection_policy,selected_selection_param,train_objective_score,train_gain_per_cell,train_active_subjects,train_negative_active_subjects,heldout_logloss,heldout_raw_logloss,heldout_gain_per_cell,heldout_selected_cells,heldout_active,heldout_positive,heldout_negative
negative_veto_balanced,id01,route_tree_depth3_leaf24||episode_family_space_q90||topfrac||0.06,route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.06,0.005599863288751839,0.007987270094686494,2,0,0.7119603257557133,0.7119603257557133,0.0,0,False,False,False
negative_veto_balanced,id02,route_tree_depth2_leaf28||episode_rows_only_any_route_q90||topfrac||0.1,route_tree_depth2_leaf28,episode_rows_only_any_route_q90,topfrac,0.1,0.0038473124727751865,0.0066486934930389254,1,0,0.5399246636407055,0.5112918196299426,-0.028632844010762788,35,True,False,True
negative_veto_balanced,id03,route_tree_depth3_leaf24||episode_family_space_q90||topfrac||0.06,route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.06,0.005435177307418096,0.007822584113352751,2,0,0.5230926247469448,0.5230926247469448,0.0,0,False,False,False
negative_veto_balanced,id04,route_tree_depth3_leaf24||episode_family_space_q90||topfrac||0.06,route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.06,0.0058603177483611815,0.008247724554295836,2,0,0.6480934473745413,0.6480934473745413,0.0,0,False,False,False
negative_veto_balanced,id05,route_tree_depth3_leaf24||episode_family_space_q90||topfrac||0.06,route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.06,0.005599863288751839,0.007987270094686494,2,0,0.6739179365405665,0.6739179365405665,0.0,0,False,False,False
negative_veto_balanced,id06,route_tree_depth3_leaf24||episode_family_space_q90||topfrac||0.06,route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.06,0.005684834247205951,0.008072241053140606,2,0,0.40970592512597476,0.40970592512597476,0.0,0,False,False,False
negative_veto_balanced,id07,route_tree_depth3_leaf24||episode_family_space_q90||topfrac||0.06,route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.06,0.005684834247205951,0.008072241053140606,2,0,0.6832798408105865,0.6832798408105865,0.0,0,False,False,False
negative_veto_balanced,id08,route_tree_depth3_leaf24||episode_family_space_q90||topfrac||0.06,route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.06,0.0058603177483611815,0.008247724554295836,2,0,0.698175893530711,0.698175893530711,0.0,0,False,False,False
negative_veto_balanced,id09,route_tree_depth2_leaf28||unrestricted_route_law||topfrac||0.08,route_tree_depth2_leaf28,unrestricted_route_law,topfrac,0.08,0.002834006515502821,0.0045256863890624326,1,0,0.7914494706427907,0.7914494706427907,0.0,0,False,False,False
negative_veto_balanced,id10,route_tree_depth3_leaf24||episode_family_space_q90||topfrac||0.06,route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.06,0.0054351773074180956,0.007822584113352751,2,0,0.722265053186046,0.722265053186046,0.0,0,False,False,False
coverage_first_controller,id01,route_tree_depth3_leaf24||episode_family_space_q80||topfrac||0.1,route_tree_depth3_leaf24,episode_family_space_q80,topfrac,0.1,0.0026871950898945465,0.005725019189921541,5,2,0.7119603257557133,0.7119603257557133,0.0,0,False,False,False
coverage_first_controller,id02,route_tree_depth2_leaf28||episode_rows_only_any_route_q80||threshold||-0.02,route_tree_depth2_leaf28,episode_rows_only_any_route_q80,threshold,-0.02,0.0022376258206466193,0.005354433521925802,5,2,0.5671644815883308,0.5112918196299426,-0.05587266195838817,63,True,False,True
coverage_first_controller,id03,route_tree_depth3_leaf24||episode_family_space_q80||topfrac||0.1,route_tree_depth3_leaf24,episode_family_space_q80,topfrac,0.1,0.0025691534571126587,0.005606977557139653,5,2,0.5230926247469448,0.5230926247469448,0.0,0,False,False,False
coverage_first_controller,id04,route_tree_depth3_leaf24||episode_family_space_q80||topfrac||0.15,route_tree_depth3_leaf24,episode_family_space_q80,topfrac,0.15,0.002924314694872538,0.006319352957425613,5,2,0.6500819810029379,0.6480934473745413,-0.001988533628396574,7,True,False,True
coverage_first_controller,id05,route_tree_depth3_leaf24||episode_veto_family_mismatch_q70||topfrac||0.1,route_tree_depth3_leaf24,episode_veto_family_mismatch_q70,topfrac,0.1,0.005031135433525419,0.006137483193016696,5,1,0.7612319061443454,0.6739179365405665,-0.08731396960377891,24,True,False,True
coverage_first_controller,id06,route_tree_depth3_leaf24||episode_veto_family_mismatch_q70||topfrac||0.02,route_tree_depth3_leaf24,episode_veto_family_mismatch_q70,topfrac,0.02,0.0038627957604103827,0.0026998613806687123,5,0,0.4168707273298014,0.40970592512597476,-0.0071648022038266436,1,True,False,True
coverage_first_controller,id07,route_tree_depth3_leaf24||episode_family_space_q80||topfrac||0.1,route_tree_depth3_leaf24,episode_family_space_q80,topfrac,0.1,0.004551455245420524,0.006527328537901009,4,1,0.6896154825851455,0.6832798408105865,-0.006335641774558956,7,True,False,True
coverage_first_controller,id08,route_tree_depth3_leaf24||episode_family_space_q80||topfrac||0.1,route_tree_depth3_leaf24,episode_family_space_q80,topfrac,0.1,0.004377249879319719,0.006375985543950841,4,1,0.7014615740692441,0.698175893530711,-0.0032856805385331617,7,True,False,True
coverage_first_controller,id09,route_tree_depth3_leaf24||episode_veto_family_mismatch_q70||topfrac||0.02,route_tree_depth3_leaf24,episode_veto_family_mismatch_q70,topfrac,0.02,0.001864085830531769,0.0018418331109554306,6,1,0.7914494706427907,0.7914494706427907,0.0,0,False,False,False
coverage_first_controller,id10,route_tree_depth3_leaf24||episode_family_space_q80||topfrac||0.1,route_tree_depth3_leaf24,episode_family_space_q80,topfrac,0.1,0.0021532054242918344,0.005570477339137113,4,2,0.721822488042765,0.722265053186046,0.00044256514328080136,7,True,True,False
minimax_active_gain,id01,route_tree_depth3_leaf24||episode_family_space_q90||topfrac||0.06,route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.06,0.015528736205036251,0.007987270094686494,2,0,0.7119603257557133,0.7119603257557133,0.0,0,False,False,False
minimax_active_gain,id02,route_tree_depth2_leaf28||unrestricted_route_law||topfrac||0.15,route_tree_depth2_leaf28,unrestricted_route_law,topfrac,0.15,0.0005994561637363076,0.003402798559796041,2,1,0.5112918196299426,0.5112918196299426,0.0,0,False,False,False
minimax_active_gain,id03,route_tree_depth3_leaf24||episode_family_space_q90||topfrac||0.06,route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.06,0.015364050223702509,0.007822584113352751,2,0,0.5230926247469448,0.5230926247469448,0.0,0,False,False,False
minimax_active_gain,id04,route_tree_depth3_leaf24||episode_family_space_q90||topfrac||0.06,route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.06,0.015789190664645594,0.008247724554295836,2,0,0.6480934473745413,0.6480934473745413,0.0,0,False,False,False
minimax_active_gain,id05,route_tree_depth3_leaf24||episode_family_space_q90||topfrac||0.06,route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.06,0.015528736205036251,0.007987270094686494,2,0,0.6739179365405665,0.6739179365405665,0.0,0,False,False,False
minimax_active_gain,id06,route_tree_depth3_leaf24||episode_family_space_q90||topfrac||0.06,route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.06,0.015613707163490363,0.008072241053140606,2,0,0.40970592512597476,0.40970592512597476,0.0,0,False,False,False
minimax_active_gain,id07,route_tree_depth3_leaf24||episode_family_space_q90||topfrac||0.06,route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.06,0.015613707163490363,0.008072241053140606,2,0,0.6832798408105865,0.6832798408105865,0.0,0,False,False,False
minimax_active_gain,id08,route_tree_depth3_leaf24||episode_family_space_q90||topfrac||0.06,route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.06,0.015789190664645594,0.008247724554295836,2,0,0.698175893530711,0.698175893530711,0.0,0,False,False,False
minimax_active_gain,id09,route_tree_depth3_leaf24||episode_family_space_q70||threshold||0.08,route_tree_depth3_leaf24,episode_family_space_q70,threshold,0.08,0.004039836671704865,0.0017376940604529841,2,0,0.7914494706427907,0.7914494706427907,0.0,0,False,False,False
minimax_active_gain,id10,route_tree_depth3_leaf24||episode_family_space_q90||topfrac||0.06,route_tree_depth3_leaf24,episode_family_space_q90,topfrac,0.06,0.015364050223702509,0.007822584113352751,2,0,0.722265053186046,0.722265053186046,0.0,0,False,False,False
