name,posterior,drift_v76,max_drift_v76,drift_v83,drift_v18,adj_linear,adj_quadratic,adj_sqrt,adjusted_mean,adjusted_robust,mean_Q1,mean_Q2,mean_Q3,mean_S1,mean_S2,mean_S3,mean_S4
repair_gq125_gs050,0.5981598418519076,0.012959209962711559,0.12955875383342655,0.00604365469516247,0.08404806724785165,0.5994905513211499,0.5990673336286347,0.5997712424547358,0.5994430424681735,0.5997712424547358,0.5103885807980791,0.5695071542597858,0.6124428397635868,0.6849496574825775,0.6470069060658478,0.6606438698471866,0.5536365852006447
repair_q1z_gq100_gs100,0.5981015434622778,0.014078767208062101,0.10648498420578384,0.004924097449811932,0.08392485231393289,0.5995472140620237,0.5991726061783367,0.5997811075213407,0.5995003092539003,0.5997811075213407,0.5105030629513035,0.5696821067498083,0.6128656580969091,0.6826123872110993,0.6439252486539999,0.6586408208969556,0.5530139220226873
repair_gq100_gs100,0.5980200329723966,0.015692579527329352,0.10648498420578384,0.003310285130544678,0.08366514666605528,0.5996314170177157,0.5993507150950924,0.5997932481003417,0.5995917934043833,0.5997932481003417,0.5104099954521731,0.5696821067498083,0.6128656580969091,0.6826123872110993,0.6439252486539999,0.6586408208969556,0.5530139220226873
repair_gq100_gs050,0.5982910680177624,0.01129560906432891,0.10648498420578384,0.007707255593545117,0.08438788842320716,0.5994509515281008,0.5989805214727453,0.5997954879723492,0.5994089869910652,0.5997954879723492,0.5104099954521731,0.5696821067498083,0.6128656580969091,0.6849496574825775,0.6470069060658478,0.6606438698471866,0.5536365852006447
shape_q010_s005,0.5982910680177624,0.01129560906432891,0.10648498420578384,0.007707255593545117,0.08438788842320716,0.5994509515281008,0.5989805214727453,0.5997954879723492,0.5994089869910652,0.5997954879723492,0.5104099954521731,0.5696821067498083,0.6128656580969091,0.6849496574825775,0.6470069060658478,0.6606438698471866,0.5536365852006447
repair_q1z_gq125_gs025,0.5984862486490314,0.008714395342420553,0.12955875383342655,0.010288469315453479,0.0849389035080066,0.5993810816237457,0.5988966040584651,0.5998076443449853,0.5993617766757321,0.5998076443449853,0.5105030629513035,0.5695071542597858,0.6124428397635868,0.6860646542466113,0.6484945999589251,0.6616147048274014,0.5539221134388445
repair_q1z_gq125_gs125,0.5979414098711991,0.017508112451979616,0.12955875383342655,0.005824366251633144,0.08339591021016413,0.5997392209334047,0.5995978063572661,0.5998143932454035,0.5997171401786915,0.5998143932454035,0.5105030629513035,0.5695071542597858,0.6124428397635868,0.6813943147329883,0.6423374962180749,0.6576115039280781,0.5526782119611442
repair_q1z_gq075_gs075,0.598381241269724,0.010612450991712105,0.08191126678387678,0.008390413666161925,0.08461432993808805,0.5994709750626925,0.5989898203803004,0.5998394581035708,0.5994334178488545,0.5998394581035708,0.5105030629513035,0.5698433696911056,0.6132544279861477,0.6837982044283594,0.6454827414293707,0.6596520895651227,0.5533336309011099
repair_q1z_gq100_gs025,0.5986178390678247,0.007449857121372405,0.10648498420578384,0.011553007536501625,0.08528061457193115,0.5993828236189229,0.5989177425670257,0.5998396056171876,0.599380057267712,0.5998396056171876,0.5105030629513035,0.5696821067498083,0.6128656580969091,0.6860646542466113,0.6484945999589251,0.6616147048274014,0.5539221134388445
repair_gq075_gs075,0.5983076088177531,0.011825362831249523,0.08191126678387678,0.007177501826624505,0.08438212310659199,0.5995218898072616,0.5990632482194197,0.5998469025324735,0.5994773468530515,0.5998469025324735,0.5104323018010036,0.5698433696911056,0.6132544279861477,0.6837982044283594,0.6454827414293707,0.6596520895651227,0.5533336309011099
repair_q1z_gq075_gs050,0.5985528751281549,0.00840277221405608,0.08191126678387678,0.010600092443817951,0.08505022584851817,0.5994157092503972,0.5989344070033878,0.5998504294661905,0.5994001819066584,0.5998504294661905,0.5105030629513035,0.5698433696911056,0.6132544279861477,0.6849496574825775,0.6470069060658478,0.6606438698471866,0.5536365852006447
repair_gq075_gs050,0.598479242676184,0.009615684053593497,0.08191126678387678,0.009387180604280529,0.0848180190170221,0.5994666239949663,0.5989788698099223,0.5998672902495109,0.5994375946847997,0.5998672902495109,0.5104323018010036,0.5698433696911056,0.6132544279861477,0.6849496574825775,0.6470069060658478,0.6606438698471866,0.5536365852006447
shape_half_v83,0.598479242676184,0.009615684053593497,0.08191126678387678,0.00938718060428053,0.0848180190170221,0.5994666239949663,0.5989788698099223,0.5998672902495109,0.5994375946847997,0.5998672902495109,0.5104323018010036,0.5698433696911056,0.6132544279861477,0.6849496574825775,0.6470069060658478,0.6606438698471866,0.5536365852006447
repair_gq125_gs025,0.5984051024120887,0.010727270339022306,0.12955875383342655,0.008275594318851724,0.08468108774869802,0.599506626367664,0.5990269215677322,0.5998711864702708,0.599468244801889,0.5998711864702708,0.5103885807980791,0.5695071542597858,0.6124428397635868,0.6860646542466113,0.6484945999589251,0.6616147048274014,0.5539221134388445
repair_q1z_gq100_gs125,0.5980730002899924,0.01624357423093147,0.10648498420578384,0.007088904472681292,0.08373762127408865,0.599740962928582,0.5994987682161521,0.5998770772384353,0.5997056027943898,0.5998770772384353,0.5105030629513035,0.5696821067498083,0.6128656580969091,0.6813943147329883,0.6423374962180749,0.6576115039280781,0.5526782119611442
repair_gq100_gs125,0.5979914898001113,0.017857386550198723,0.10648498420578384,0.005475092153414037,0.08347791562621103,0.5998251658842741,0.5997146332962253,0.5998830632449926,0.5998076208084974,0.5998830632449926,0.5104099954521731,0.5696821067498083,0.6128656580969091,0.6813943147329883,0.6423374962180749,0.6576115039280781,0.5526782119611442
repair_q1z_gq075_gs100,0.598281840082789,0.012799742677056525,0.08403974030169514,0.00620312198081751,0.08432748409136628,0.5995961747400121,0.599167135311002,0.5998832955927453,0.5995488685479199,0.5998832955927453,0.5105030629513035,0.5698433696911056,0.6132544279861477,0.6826123872110993,0.6439252486539999,0.6586408208969556,0.5530139220226873
repair_gq075_gs100,0.5982082076308182,0.014012654516593942,0.08403974030169514,0.004990210141280089,0.08409527725987022,0.5996470894845813,0.5992692347269947,0.5998838235044698,0.5996000492386818,0.5998838235044698,0.5104323018010036,0.5698433696911056,0.6132544279861477,0.6826123872110993,0.6439252486539999,0.6586408208969556,0.5530139220226873
shape_q0075_s010,0.5982082076308182,0.01401265451659394,0.08403974030169514,0.004990210141280089,0.08409527725987022,0.5996470894845813,0.5992692347269947,0.5998838235044698,0.5996000492386818,0.5998838235044698,0.5104323018010036,0.5698433696911056,0.6132544279861477,0.6826123872110993,0.6439252486539999,0.6586408208969556,0.5530139220226873
repair_gq100_gs025,0.5985363285779435,0.009063669440639657,0.10648498420578384,0.00993919521723437,0.08502090892405353,0.5994670265746149,0.5989802373855243,0.5998839449783407,0.5994437363128267,0.5998839449783407,0.5104099954521731,0.5696821067498083,0.6128656580969091,0.6860646542466113,0.6484945999589251,0.6616147048274014,0.5539221134388445
repair_q1z_gq075_gs025,0.5987981356883358,0.006170832590366829,0.08191126678387678,0.012832032067507203,0.08568324634936454,0.5994317842969114,0.5990039014797066,0.5999100879458612,0.5994485912408264,0.5999100879458612,0.5105030629513035,0.5698433696911056,0.6132544279861477,0.6860646542466113,0.6484945999589251,0.6616147048274014,0.5539221134388445
repair_gq125_gs125,0.5978602636342565,0.01952098744858137,0.12955875383342655,0.00381149125503139,0.08313809445085553,0.5998647656773233,0.5999194194472275,0.5998379852022272,0.5998740567755926,0.5999194194472275,0.5103885807980791,0.5695071542597858,0.6124428397635868,0.6813943147329883,0.6423374962180749,0.6576115039280781,0.5526782119611442
repair_gq075_gs025,0.5987245032363651,0.007383744429904246,0.08191126678387678,0.011619120227969782,0.08545103951786846,0.5994826990414805,0.599019107452813,0.5999408365084083,0.5994808810009006,0.5999408365084083,0.5104323018010036,0.5698433696911056,0.6132544279861477,0.6860646542466113,0.6484945999589251,0.6616147048274014,0.5539221134388445
repair_q1z_gq050_gs050,0.5987830246031141,0.007109911219586916,0.05590248279669291,0.011892953438287114,0.08552003622741884,0.599513101993063,0.5990561826516199,0.5999765903518409,0.599515291665508,0.5999765903518409,0.5105030629513035,0.5699912310453891,0.6136084550967094,0.6849496574825775,0.6470069060658478,0.6606438698471866,0.5536365852006447
repair_q1z_gq050_gs075,0.5986113907446832,0.00931958999724294,0.06452291279210509,0.009683274660631088,0.08508414031698874,0.5995683678053583,0.5990807217641283,0.59997790026565,0.5995423299450455,0.59997790026565,0.5105030629513035,0.5699912310453891,0.6136084550967094,0.6837982044283594,0.6454827414293707,0.6596520895651227,0.5533336309011099
repair_gq050_gs075,0.5985539344786643,0.010129843729345158,0.06452291279210509,0.008873020928528869,0.08490577252178899,0.5995941120057953,0.5991084211831859,0.5999786089145513,0.5995603807011775,0.5999786089145513,0.5104553526245342,0.5699912310453891,0.6136084550967094,0.6837982044283594,0.6454827414293707,0.6596520895651227,0.5533336309011099
repair_gq075_gs125,0.5981796644585328,0.01617746153946331,0.10250758541989546,0.007155017164149449,0.08390804622002598,0.5998408383511395,0.5995938500164387,0.5999800662924133,0.5998049182199972,0.5999800662924133,0.5104323018010036,0.5698433696911056,0.6132544279861477,0.6813943147329883,0.6423374962180749,0.6576115039280781,0.5526782119611442
repair_q1z_gq075_gs125,0.5982532969105037,0.014964549699925892,0.10250758541989546,0.00836792900368687,0.08414025305152206,0.5997899236065705,0.5994633737582592,0.5999848909615955,0.599746062775475,0.5999848909615955,0.5105030629513035,0.5698433696911056,0.6132544279861477,0.6813943147329883,0.6423374962180749,0.6576115039280781,0.5526782119611442
repair_gq050_gs050,0.5987255683370952,0.007920164951689134,0.05590248279669291,0.011082699706184893,0.0853416684322191,0.5995388461935,0.59906453274537,0.5999853096493935,0.5995295628627545,0.5999853096493935,0.5104553526245342,0.5699912310453891,0.6136084550967094,0.6849496574825775,0.6470069060658478,0.6606438698471866,0.5536365852006447
repair_q1z_gq050_gs025,0.599028285163295,0.004877971595897665,0.05590248279669291,0.014124893061976366,0.08615305672826522,0.5995291770395771,0.5991568624272554,0.6000169154073169,0.5995676516247165,0.6000169154073169,0.5105030629513035,0.5699912310453891,0.6136084550967094,0.6860646542466113,0.6484945999589251,0.6616147048274014,0.5539221134388445
repair_gq050_gs100,0.5984545332917294,0.012317135414689578,0.08403974030169514,0.006685729243184453,0.08461892667506722,0.599719311683115,0.5992743279383126,0.6000255077231336,0.5996730491148538,0.6000255077231336,0.5104553526245342,0.5699912310453891,0.6136084550967094,0.6826123872110993,0.6439252486539999,0.6586408208969556,0.5530139220226873
shape_q005_s010,0.5984545332917294,0.012317135414689578,0.08403974030169514,0.006685729243184453,0.08461892667506722,0.599719311683115,0.5992743279383126,0.6000255077231336,0.5996730491148538,0.6000255077231336,0.5104553526245342,0.5699912310453891,0.6136084550967094,0.6826123872110993,0.6439252486539999,0.6586408208969556,0.5530139220226873
repair_q1z_gq050_gs100,0.5985119895577482,0.01150688168258736,0.08403974030169514,0.0074959829752866735,0.08479729447026696,0.5996935674826779,0.5992274752292882,0.6000304136377563,0.5996504854499075,0.6000304136377563,0.5105030629513035,0.5699912310453891,0.6136084550967094,0.6826123872110993,0.6439252486539999,0.6586408208969556,0.5530139220226873
repair_gq050_gs025,0.5989708288972762,0.0056882253279998815,0.05590248279669291,0.013314639329874147,0.08597468893306548,0.5995549212400141,0.5991456682658487,0.6000384143677524,0.5995796679578718,0.6000384143677524,0.5104553526245342,0.5699912310453891,0.6136084550967094,0.6860646542466113,0.6484945999589251,0.6616147048274014,0.5539221134388445
repair_gq050_gs125,0.598425990119444,0.014481942437558947,0.10250758541989546,0.008850536266053812,0.08443169563522299,0.5999130605496733,0.5995592754824092,0.6001294333593357,0.599867256463806,0.6001294333593357,0.5104553526245342,0.5699912310453891,0.6136084550967094,0.6813943147329883,0.6423374962180749,0.6576115039280781,0.5526782119611442
repair_q1z_gq050_gs125,0.5984834463854629,0.013671688705456729,0.10250758541989546,0.009660789998156031,0.08461006343042272,0.5998873163492363,0.5994934663731439,0.6001385505798131,0.5998397777673978,0.6001385505798131,0.5105030629513035,0.5699912310453891,0.6136084550967094,0.6813943147329883,0.6423374962180749,0.6576115039280781,0.5526782119611442
repair_q1z_gq025_gs050,0.5990641198624698,0.005804003548701815,0.043981918271082554,0.013198861109172214,0.08608541191794386,0.5996601008292105,0.5992461490306084,0.6001425154278935,0.5996829217625708,0.6001425154278935,0.5105030629513035,0.570126067547141,0.6139271541766078,0.6849496574825775,0.6470069060658478,0.6606438698471866,0.5536365852006447
repair_gq025_gs050,0.5990311910169004,0.0062099246863138976,0.043981918271082554,0.01279293997156013,0.08598721458543016,0.5996688537762149,0.5992395721100621,0.6001466598111187,0.5996850285657985,0.6001466598111187,0.5104789933455467,0.570126067547141,0.6139271541766078,0.6849496574825775,0.6470069060658478,0.6606438698471866,0.5536365852006447
repair_q1z_gq025_gs025,0.5993093804226507,0.0035720639250125634,0.02855554036830532,0.015430800732861467,0.08671843241879022,0.5996761758757246,0.5993783288064535,0.6001553872538209,0.599736630645333,0.6001553872538209,0.5105030629513035,0.570126067547141,0.6139271541766078,0.6860646542466113,0.6484945999589251,0.6616147048274014,0.5539221134388445
repair_gq025_gs075,0.5988595571584696,0.008419603463969921,0.06452291279210509,0.010583261193904105,0.08555131867500004,0.5997241195885104,0.5992426190263429,0.6001584103854486,0.5997083830001007,0.6001584103854486,0.5104789933455467,0.570126067547141,0.6139271541766078,0.6837982044283594,0.6454827414293707,0.6596520895651227,0.5533336309011099
repair_q1z_gq025_gs075,0.5988924860040389,0.00801368232635784,0.06452291279210509,0.01098918233151619,0.08564951600751373,0.5997153666415058,0.5992395023165735,0.6001596426912267,0.5997048372164353,0.6001596426912267,0.5105030629513035,0.570126067547141,0.6139271541766078,0.6837982044283594,0.6454827414293707,0.6596520895651227,0.5533336309011099
repair_gq025_gs025,0.5992764515770814,0.003977985062624645,0.02855554036830532,0.015024879595249384,0.08662023508627652,0.5996849288227292,0.5993619605995821,0.60016923441391,0.5997387079454072,0.60016923441391,0.5104789933455467,0.570126067547141,0.6139271541766078,0.6860646542466113,0.6484945999589251,0.6616147048274014,0.5539221134388445
