file,resolved_path,candidate_id,family,score_name,target_group,k,alpha,curve,changed_cells_vs_h012,changed_cells_vs_e247,max_abs_prob_vs_h012,mean_abs_prob_vs_h012,cos_e247_to_h012,proj_e247_to_h012,phase_loss_delta_vs_e247,phase_loss_delta_vs_h012,changed_rows_vs_h012,changed_rows_vs_e247,max_abs_prob_vs_e247,mean_abs_prob_vs_e247
submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,/Users/kbsoo/Downloads/cl2/submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,anchor_h012_actual,anchor,anchor,all,1200,0.7,actual,0,1200,0.0,0.0,1.0,1.0,-0.007163306324397295,0.0,,,,
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a0.35_uniform_b12bb299.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a0.35_uniform_b12bb299.csv,cell_score_all_k120_a0.35_uniform,phase,cell_score,all,120,0.35,uniform,1200,120,0.14584520178974436,0.01975275664492689,0.9924756793041974,0.49250398700513404,-0.0030486720126609093,0.0041146343117363865,250.0,83.0,0.18587489923244194,0.0033942988854494412
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a0.35_consistency_63392b4b.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a0.35_consistency_63392b4b.csv,cell_score_all_k120_a0.35_consistency,phase,cell_score,all,120,0.35,consistency,1200,120,0.14584520178974436,0.019757998632090306,0.9924305546257878,0.4906651043729148,-0.0030449140582753994,0.0041183922661218965,250.0,83.0,0.18548212188039837,0.003389056898286024
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a0.35_score_soft_7c166aef.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a0.35_score_soft_7c166aef.csv,cell_score_all_k120_a0.35_score_soft,phase,cell_score,all,120,0.35,score_soft,1200,120,0.17711142927856366,0.020245232272652937,0.990824490699678,0.4548274164821967,-0.0027375268130138933,0.004425779511383402,250.0,83.0,0.1858248218421068,0.002901823257723396
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a0.35_target_route_dd87a034.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a0.35_target_route_dd87a034.csv,cell_score_all_k120_a0.35_target_route,phase,cell_score,all,120,0.35,target_route,1200,120,0.15645675438886808,0.01977106734785253,0.9895890594067731,0.5044175416165562,-0.0030306126553944555,0.004132693669002839,250.0,83.0,0.18479311972207713,0.0033759881825238002
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a0.5_uniform_39c93103.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a0.5_uniform_39c93103.csv,cell_score_all_k120_a0.5_uniform,phase,cell_score,all,120,0.5,uniform,1200,120,0.11248733227246266,0.0190877975958171,0.9924756793041976,0.7035771242930543,-0.0034355812292546487,0.0037277250951426462,250.0,83.0,0.212609203846032,0.004059257934559229
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a0.5_consistency_11535918.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a0.5_consistency_11535918.csv,cell_score_all_k120_a0.5_consistency,phase,cell_score,all,120,0.5,consistency,1200,120,0.11248733227246266,0.01909415286567996,0.9924305546257881,0.7009501491041696,-0.003432172733560833,0.003731133590836462,250.0,83.0,0.212609203846032,0.004052902664696369
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a0.5_score_soft_f388750d.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a0.5_score_soft_f388750d.csv,cell_score_all_k120_a0.5_score_soft,phase,cell_score,all,120,0.5,score_soft,1200,120,0.12558563179484084,0.019727237212158025,0.9908244906996784,0.6497534521174305,-0.003099058027395312,0.004064248297001983,250.0,83.0,0.1884530317744203,0.0034198183182183044
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a0.5_target_route_4b8e0ffc.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a0.5_target_route_4b8e0ffc.csv,cell_score_all_k120_a0.5_target_route,phase,cell_score,all,120,0.5,target_route,1200,120,0.11248733227246266,0.019111611164133447,0.9895890594067736,0.7205964880236491,-0.0034166458712134064,0.0037466604531838886,250.0,83.0,0.1977507708522106,0.004035444366242883
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a0.6_uniform_87b815ff.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a0.6_uniform_87b815ff.csv,cell_score_all_k120_a0.6_uniform,phase,cell_score,all,120,0.6,uniform,1200,120,0.11248733227246266,0.018696336811321292,0.9924756793041977,0.844292549151683,-0.003615032664432944,0.003548273659964351,250.0,83.0,0.2542045318355899,0.004450718719055038
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a0.6_consistency_a2cda2e1.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a0.6_consistency_a2cda2e1.csv,cell_score_all_k120_a0.6_consistency,phase,cell_score,all,120,0.6,consistency,1200,120,0.11248733227246266,0.01870366381070781,0.992430554625788,0.8411401789250168,-0.003611918952367762,0.0035513873720295335,250.0,83.0,0.2542045318355899,0.004443391719668524
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a0.6_score_soft_566c7c53.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a0.6_score_soft_566c7c53.csv,cell_score_all_k120_a0.6_score_soft,phase,cell_score,all,120,0.6,score_soft,1200,120,0.11248733227246266,0.019423581690680976,0.9908244906996788,0.7797041425409197,-0.00328368215989007,0.003879624164507225,250.0,83.0,0.20254046691749472,0.003723473839695354
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a0.6_target_route_ed448016.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a0.6_target_route_ed448016.csv,cell_score_all_k120_a0.6_target_route,phase,cell_score,all,120,0.6,target_route,1200,120,0.11248733227246266,0.01872359297245091,0.9895890594067748,0.864715785628361,-0.003596579968100508,0.0035667263562967873,250.0,83.0,0.23691054311586068,0.004423462557925421
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a0.7_uniform_8786c613.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a0.7_uniform_8786c613.csv,cell_score_all_k120_a0.7_uniform,phase,cell_score,all,120,0.7,uniform,1080,120,0.11248733227246266,0.01833384240059834,0.9924756793041977,0.9850079740103259,-0.0037461418164301866,0.0034171645079671092,250.0,83.0,0.2941102790287611,0.004813213129777998
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a0.7_consistency_139a5b2f.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a0.7_consistency_139a5b2f.csv,cell_score_all_k120_a0.7_consistency,phase,cell_score,all,120,0.7,consistency,1096,120,0.11248733227246266,0.018342235321626026,0.9924305546257879,0.9813302087458889,-0.0037434758731891395,0.003419830451208156,250.0,83.0,0.2941102790287611,0.00480482020875031
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a0.7_score_soft_d0583d39.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a0.7_score_soft_d0583d39.csv,cell_score_all_k120_a0.7_score_soft,phase,cell_score,all,120,0.7,score_soft,1199,120,0.11248733227246266,0.0191410630630384,0.9908244906996788,0.9096548329643721,-0.003436452687785574,0.003726853636611721,250.0,83.0,0.23592445729294176,0.004005992467337933
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a0.7_target_route_099233ef.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a0.7_target_route_099233ef.csv,cell_score_all_k120_a0.7_target_route,phase,cell_score,all,120,0.7,target_route,1200,120,0.11248733227246266,0.018509841480767317,0.9895890594067731,1.0088350832331991,-0.003728887894927464,0.003434418429469831,250.0,83.0,0.27479865914472856,0.0047827841559438
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a0.8_uniform_fbaa8a76.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a0.8_uniform_fbaa8a76.csv,cell_score_all_k120_a0.8_uniform,phase,cell_score,all,120,0.8,uniform,1200,120,0.11248733227246266,0.01867212996855319,0.9924756793041976,1.1257233988687505,-0.0038350746111878043,0.003328231713209491,250.0,83.0,0.3318701617649864,0.005151500697732855
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a0.8_consistency_684974c0.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a0.8_consistency_684974c0.csv,cell_score_all_k120_a0.8_consistency,phase,cell_score,all,120,0.8,consistency,1200,120,0.11248733227246266,0.01866259643198197,0.9924305546257883,1.1215202385666116,-0.0038330416987880514,0.0033302646256092427,250.0,83.0,0.3318701617649864,0.005141967161161632
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a0.8_score_soft_11037d05.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a0.8_score_soft_11037d05.csv,cell_score_all_k120_a0.8_score_soft,phase,cell_score,all,120,0.8,score_soft,1197,120,0.11248733227246266,0.01887593406327021,0.9908244906996769,1.0396055233878323,-0.0035623593680999496,0.0036009469562973454,250.0,83.0,0.2683892290938493,0.004271607941078541
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a0.8_target_route_a50e6116.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a0.8_target_route_a50e6116.csv,cell_score_all_k120_a0.8_target_route,phase,cell_score,all,120,0.8,target_route,1200,120,0.11248733227246266,0.018665553818657542,0.9895890594067793,1.1529543808376443,-0.0038196730146363577,0.0033436333097609378,250.0,83.0,0.31101220693220344,0.005118306948397438
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a0.95_uniform_a6f8f711.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a0.95_uniform_a6f8f711.csv,cell_score_all_k120_a0.95_uniform,phase,cell_score,all,120,0.95,uniform,1200,120,0.11248733227246266,0.019140493484811998,0.9924756793041978,1.3367965361573682,-0.003898390397000214,0.0032649159273970816,250.0,83.0,0.38375527262102915,0.005619864213991663
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a0.95_consistency_9902ad64.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a0.95_consistency_9902ad64.csv,cell_score_all_k120_a0.95_consistency,phase,cell_score,all,120,0.95,consistency,1200,120,0.11248733227246266,0.01912910701198594,0.9924305546257881,1.3318052832982028,-0.003897681639961613,0.0032656246844356817,250.0,83.0,0.38375527262102915,0.005608477741165607
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a0.95_score_soft_a54fdee9.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a0.95_score_soft_a54fdee9.csv,cell_score_all_k120_a0.95_score_soft,phase,cell_score,all,120,0.95,score_soft,1200,120,0.11248733227246266,0.018601571601386993,0.9908244906996819,1.2345315590230537,-0.00370726441505769,0.0034560419093396058,250.0,83.0,0.31481552693572534,0.004643299324525182
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a0.95_target_route_94d22f06.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a0.95_target_route_94d22f06.csv,cell_score_all_k120_a0.95_target_route,phase,cell_score,all,120,0.95,target_route,1200,120,0.11248733227246266,0.019104214953690406,0.9897474898470168,1.361445069850972,-0.0038868521167312957,0.0032764542076659992,250.0,83.0,0.36149999794474974,0.005583585682870068
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a1.1_uniform_3016d8d7.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a1.1_uniform_3016d8d7.csv,cell_score_all_k120_a1.1_uniform,phase,cell_score,all,120,1.1,uniform,1200,120,0.14167349807008378,0.019568131263132334,0.9922901637816405,1.4126741836965326,-0.0038869299964137626,0.0032763763279835324,250.0,83.0,0.42935371328534533,0.006047501992311995
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a1.1_consistency_2ecd4af7.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a1.1_consistency_2ecd4af7.csv,cell_score_all_k120_a1.1_consistency,phase,cell_score,all,120,1.1,consistency,1200,120,0.14167349807008378,0.019554702098473268,0.9923010704826016,1.412480334936527,-0.003888015471932095,0.003275290852465201,250.0,83.0,0.42935371328534533,0.00603407282765293
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a1.1_score_soft_0e870b6e.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a1.1_score_soft_0e870b6e.csv,cell_score_all_k120_a1.1_score_soft,phase,cell_score,all,120,1.1,score_soft,1200,120,0.11248733227246266,0.01861678474296953,0.9918733977708823,1.383940810310194,-0.003805470252443857,0.003357836071953438,250.0,83.0,0.35791853975233634,0.004987187730886102
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a1.1_target_route_917e1b94.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k120_a1.1_target_route_917e1b94.csv,cell_score_all_k120_a1.1_target_route,phase,cell_score,all,120,1.1,target_route,1200,120,0.11515285554466131,0.019530375369630783,0.9916019375965252,1.398471914774483,-0.003880328611699009,0.0032829777126982865,250.0,83.0,0.40675396091377647,0.006009746098810451
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k240_a0.35_uniform_20531c67.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k240_a0.35_uniform_20531c67.csv,cell_score_all_k240_a0.35_uniform,phase,cell_score,all,240,0.35,uniform,1200,240,0.14584520178974436,0.017910443132986346,0.995815820328554,0.49582457400828545,-0.0038371338153569984,0.0033261725090402965,250.0,135.0,0.18587489923244194,0.005236612397389983
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k240_a0.35_consistency_c7657adb.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k240_a0.35_consistency_c7657adb.csv,cell_score_all_k240_a0.35_consistency,phase,cell_score,all,240,0.35,consistency,1200,240,0.14584520178974436,0.017925226594888943,0.9957702562029301,0.4939622674623026,-0.0038299893199616286,0.0033333170044356664,250.0,135.0,0.18548212188039837,0.005221828935487389
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k240_a0.35_score_soft_5e3c5842.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k240_a0.35_score_soft_5e3c5842.csv,cell_score_all_k240_a0.35_score_soft,phase,cell_score,all,240,0.35,score_soft,1200,240,0.16147993553169937,0.01875757545066015,0.9951381026945706,0.47592970620215735,-0.0034707660715771597,0.0036925402528201353,250.0,135.0,0.1858499614442387,0.00438948007971618
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k240_a0.35_target_route_94533d54.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k240_a0.35_target_route_94533d54.csv,cell_score_all_k240_a0.35_target_route,phase,cell_score,all,240,0.35,target_route,1200,240,0.15645675438886808,0.017976386951122105,0.9929064959673325,0.5076710159235029,-0.003800057156171863,0.0033632491682254323,250.0,135.0,0.18479311972207713,0.005170668579254222
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k240_a0.5_uniform_87602919.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k240_a0.5_uniform_87602919.csv,cell_score_all_k240_a0.5_uniform,phase,cell_score,all,240,0.5,uniform,1200,240,0.08150107518272898,0.01647474103910791,0.9958158203285542,0.708320820011842,-0.004456349071455494,0.0027069572529418006,250.0,135.0,0.212609203846032,0.00667231449126842
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k240_a0.5_consistency_6c609374.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k240_a0.5_consistency_6c609374.csv,cell_score_all_k240_a0.5_consistency,phase,cell_score,all,240,0.5,consistency,1200,240,0.08150107518272898,0.016494809257992297,0.9957702562029304,0.7056603820890095,-0.004449182517488696,0.0027141238069085987,250.0,135.0,0.212609203846032,0.006652246272384035
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k240_a0.5_score_soft_a497668d.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k240_a0.5_score_soft_a497668d.csv,cell_score_all_k240_a0.5_score_soft,phase,cell_score,all,240,0.5,score_soft,1200,240,0.10343235248196159,0.017642739814139174,0.9951381026945714,0.6798995802887948,-0.004045868368462082,0.003117437955935213,250.0,135.0,0.19067792654679938,0.005504315716237156
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k240_a0.5_target_route_36c2b968.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k240_a0.5_target_route_36c2b968.csv,cell_score_all_k240_a0.5_target_route,phase,cell_score,all,240,0.5,target_route,1200,240,0.09635950817655037,0.016568073511725012,0.9929064959673326,0.7252443084621445,-0.004414863192322293,0.002748443132075002,250.0,135.0,0.1977507708522106,0.006578982018651317
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k240_a0.6_uniform_312960b3.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k240_a0.6_uniform_312960b3.csv,cell_score_all_k240_a0.6_uniform,phase,cell_score,all,240,0.6,uniform,1200,240,0.07376358244237308,0.01557560505894047,0.9958158203285539,0.849984984014228,-0.004756206503509919,0.002407099820887376,250.0,135.0,0.2542045318355899,0.00757145047143586
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k240_a0.6_consistency_18248537.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k240_a0.6_consistency_18248537.csv,cell_score_all_k240_a0.6_consistency,phase,cell_score,all,240,0.6,consistency,1200,240,0.07376358244237308,0.015599463795109401,0.9957702562029305,0.8467924585068246,-0.004749450960529052,0.002413855363868244,250.0,135.0,0.2542045318355899,0.007547591735266929
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k240_a0.6_score_soft_fcff7575.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k240_a0.6_score_soft_fcff7575.csv,cell_score_all_k240_a0.6_score_soft,phase,cell_score,all,240,0.6,score_soft,1200,240,0.07376358244237308,0.016949133008550884,0.9951381026945716,0.815879496346552,-0.004346401559950245,0.002816904764447051,250.0,135.0,0.2286335962904451,0.006197922521825447
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k240_a0.6_target_route_428b9616.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k240_a0.6_target_route_428b9616.csv,cell_score_all_k240_a0.6_target_route,phase,cell_score,all,240,0.6,target_route,1200,240,0.07376358244237308,0.015687419445296804,0.9929064959673337,0.8702931701545555,-0.004714486862353978,0.0024488194620433173,250.0,135.0,0.23691054311586068,0.007459636085079524
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k240_a0.7_uniform_aefc3b56.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k240_a0.7_uniform_aefc3b56.csv,cell_score_all_k240_a0.7_uniform,phase,cell_score,all,240,0.7,uniform,960,240,0.07376358244237308,0.014710268920646115,0.9958158203285542,0.9916491480166285,-0.004980485196632654,0.0021828211277646406,249.0,135.0,0.2941102790287611,0.008436786609730221
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k240_a0.7_consistency_3adff2a1.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k240_a0.7_consistency_3adff2a1.csv,cell_score_all_k240_a0.7_consistency,phase,cell_score,all,240,0.7,consistency,1006,240,0.07376358244237308,0.014738047674537744,0.9957702562029301,0.9879245349246646,-0.00497458724858836,0.002188719075808936,250.0,135.0,0.2941102790287611,0.008409007855838589
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k240_a0.7_score_soft_9647bea5.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k240_a0.7_score_soft_9647bea5.csv,cell_score_all_k240_a0.7_score_soft,phase,cell_score,all,240,0.7,score_soft,1198,240,0.07376358244237308,0.016282898975378043,0.9951381026945708,0.9518594124043351,-0.0045945157254392265,0.0025687905989580685,250.0,135.0,0.2654943034698627,0.0068641565549982875
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k240_a0.7_target_route_cc073b9f.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k240_a0.7_target_route_cc073b9f.csv,cell_score_all_k240_a0.7_target_route,phase,cell_score,all,240,0.7,target_route,1200,240,0.07376358244237308,0.015171318308236672,0.992906495967332,1.0153420318470927,-0.004940603132426838,0.0022227031919704577,250.0,135.0,0.27479865914472856,0.008306420184027568
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k240_a0.8_uniform_1cafb562.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k240_a0.8_uniform_1cafb562.csv,cell_score_all_k240_a0.8_uniform,phase,cell_score,all,240,0.8,uniform,1200,240,0.07376358244237308,0.015546656293814725,0.9958158203285544,1.133313312018811,-0.005135632050327398,0.0020276742740698976,250.0,135.0,0.3318701617649864,0.009273173982898836
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k240_a0.8_consistency_9e562d05.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k240_a0.8_consistency_9e562d05.csv,cell_score_all_k240_a0.8_consistency,phase,cell_score,all,240,0.8,consistency,1200,240,0.07376358244237308,0.015514843117097632,0.9957702562029306,1.1290566113423555,-0.005131073039057636,0.002032233285339659,250.0,135.0,0.3318701617649864,0.009241360806181743
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k240_a0.8_score_soft_ceda03d6.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k240_a0.8_score_soft_ceda03d6.csv,cell_score_all_k240_a0.8_score_soft,phase,cell_score,all,240,0.8,score_soft,1200,240,0.07376358244237308,0.015670076591672764,0.995138102694569,1.0878393284620824,-0.004795815000784834,0.0023674913236124604,250.0,135.0,0.30088446647204614,0.007507490560985562
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k240_a0.8_target_route_5f02e90e.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k240_a0.8_target_route_5f02e90e.csv,cell_score_all_k240_a0.8_target_route,phase,cell_score,all,240,0.8,target_route,1200,240,0.07376358244237308,0.015512295426635311,0.9929064959673384,1.160390893539237,-0.005099632539789635,0.0020636737846076603,250.0,135.0,0.31101220693220344,0.009124339838151021
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k240_a0.95_uniform_7331ee33.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k240_a0.95_uniform_7331ee33.csv,cell_score_all_k240_a0.95_uniform,phase,cell_score,all,240,0.95,uniform,1200,240,0.08964499359226819,0.01675350557901993,0.9958158203285542,1.3458095580230647,-0.005248325920617644,0.001914980403779651,250.0,135.0,0.38375527262102915,0.010480023268104044
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k240_a0.95_consistency_1f21e8fe.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k240_a0.95_consistency_1f21e8fe.csv,cell_score_all_k240_a0.95_consistency,phase,cell_score,all,240,0.95,consistency,1200,240,0.08964499359226819,0.016715414640420426,0.9957702562029304,1.3407547259693986,-0.005246711300013158,0.0019165950243841376,250.0,135.0,0.38375527262102915,0.01044193232950454
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k240_a0.95_score_soft_c665a253.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k240_a0.95_score_soft_c665a253.csv,cell_score_all_k240_a0.95_score_soft,phase,cell_score,all,240,0.95,score_soft,1200,240,0.07376358244237308,0.015415366965934832,0.9951381026945659,1.2918092025492416,-0.005017780192341241,0.002145526132056054,250.0,135.0,0.35054804935859507,0.008435166311331923
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k240_a0.95_target_route_5c9d6a25.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k240_a0.95_target_route_5c9d6a25.csv,cell_score_all_k240_a0.95_target_route,phase,cell_score,all,240,0.95,target_route,1200,240,0.07376358244237308,0.016577460399607707,0.9930658449182422,1.370275928684113,-0.005221919903072118,0.0019413864213251775,250.0,135.0,0.36149999794474974,0.010303978088691816
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k240_a1.1_uniform_7e8180b3.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_all_k240_a1.1_uniform_7e8180b3.csv,cell_score_all_k240_a1.1_uniform,phase,cell_score,all,240,1.1,uniform,1200,240,0.14167349807008378,0.01790957593344225,0.9956008845305288,1.423110314277865,-0.005227105849550572,0.0019362004748467235,250.0,135.0,0.42935371328534533,0.011636093622526366
