posterior_id,config_id,prior_kind,beta,method,temperature,top_k,weight_power,posterior_mae,posterior_p90_abs,posterior_spearman,best_world_mae,top100_world_mae,median_world_mae,ess,ess_rate,q_abs_shift_vs_base,q_max_abs_shift_vs_base,q_spearman_vs_base,mean_max_vector_posterior,row_vector_kl_from_prior,row_vector_kl_from_hs,posterior_score
none_b0_top5000_t0.00012,none_b0,none,0.0,topk,0.00012,5000,1.0,1.5015788095204453e-05,3.408505766493622e-05,0.9954887218045112,0.00014781740580298853,0.00026335422646951516,0.0014335162055880669,2909.2447875392036,0.04848741312565339,0.006535532939100627,0.0332593968586683,0.9991911133030918,0.09883858910883829,0.0191720701770267,1.3160586960914034,-1.6282496360741945e-05
none_b0_soft_t0.00012_p1.5,none_b0,none,0.0,soft,0.00012,0,1.5,1.4883346632412006e-05,3.5176279428810606e-05,0.993984962406015,0.00014781740580298853,0.00026335422646951516,0.0014335162055880669,1700.5719851088052,0.028342866418480085,0.008508523289163718,0.04617732222056037,0.9986389030837713,0.09964795103362811,0.02950571790116406,1.3255992014433458,-1.6081982006625943e-05
none_b0_soft_t8e-05_p1,none_b0,none,0.0,soft,8e-05,0,1.0,1.4883346632412094e-05,3.517627942881095e-05,0.993984962406015,0.00014781740580298853,0.00026335422646951516,0.0014335162055880669,1700.571985108806,0.028342866418480103,0.008508523289163714,0.04617732222056048,0.9986389030837713,0.0996479510336281,0.02950571790116405,1.3255992014433455,-1.6081982006625766e-05
none_b0_soft_t8e-05_p1.5,none_b0,none,0.0,soft,8e-05,0,1.5,1.5746722380545126e-05,3.103362975919318e-05,0.9894736842105262,0.00014781740580298853,0.00026335422646951516,0.0014335162055880669,399.0962697191632,0.006651604495319387,0.017295389487087344,0.08628868702084946,0.9945275385549369,0.10472913700062272,0.0955148740791654,1.389914740859551,-1.607381754807763e-05
hs_b0.1_top250_t0.0005,hs_b0.1,hs,0.1,topk,0.0005,250,1.0,2.594350737142332e-05,4.999810085243965e-05,0.9759398496240601,0.00013151513821918698,0.000260035023755434,0.0013983720282944073,248.8596136316363,0.004147660227193938,0.0244264821155319,0.1338810981568419,0.9906724459249772,0.12038630830571857,0.20773803892770254,1.3165302395378407,-1.559456140042917e-05
none_b0_soft_t0.00018_p2,none_b0,none,0.0,soft,0.00018,0,2.0,1.5505248497747324e-05,3.6259607596752025e-05,0.9954887218045112,0.00014781740580298853,0.00026335422646951516,0.0014335162055880669,2359.9762331904053,0.03933293721984009,0.007251615760419185,0.03895138230451767,0.9990074895563619,0.09917756866513665,0.022107781005632446,1.3184851687305754,-1.5249398475245123e-05
hs_b0.1_elite250,hs_b0.1,hs,0.1,elite,0.0,250,1.0,2.63542691082949e-05,5.0480279743856875e-05,0.9759398496240601,0.00013151513821918698,0.000260035023755434,0.0013983720282944073,250.0,0.004166666666666667,0.024369674255078515,0.12960683214235869,0.990696050532701,0.12030400000000004,0.20736435245710047,1.3158685244700496,-1.506325494070329e-05
none_b0_top500_t0.00025,none_b0,none,0.0,topk,0.00025,500,1.0,1.6622031233791847e-05,3.302270627103428e-05,0.9894736842105262,0.00014781740580298853,0.00026335422646951516,0.0014335162055880669,486.30575148694504,0.00810509585811575,0.01607924020278098,0.08923337303866946,0.9953221719122344,0.10308831298745859,0.11603944318724538,1.407680982132753,-1.4701239566870634e-05
none_b0_top500_t0.00012,none_b0,none,0.0,topk,0.00012,500,1.0,1.6461881049145093e-05,3.36733794274114e-05,0.9894736842105262,0.00014781740580298853,0.00026335422646951516,0.0014335162055880669,432.522475356909,0.00720870792261515,0.016969012304053583,0.09118756291027269,0.9948122350430679,0.10357688898525425,0.12496940617074187,1.4162468452854429,-1.4698721462423109e-05
none_b0_elite2500,none_b0,none,0.0,elite,0.0,2500,1.0,1.746964010561772e-05,3.110062414628558e-05,0.9984962406015038,0.00014781740580298853,0.00026335422646951516,0.0014335162055880669,2500.0,0.041666666666666664,0.006912347923851257,0.030660079183156608,0.9990983090232167,0.09899520000000035,0.02368291401121715,1.3211846356965393,-1.4695053481871036e-05
none_b0_top500_t0.0005,none_b0,none,0.0,topk,0.0005,500,1.0,1.692349055829557e-05,3.266926184550823e-05,0.9894736842105262,0.00014781740580298853,0.00026335422646951516,0.0014335162055880669,496.83362704286674,0.008280560450714446,0.015898421776467147,0.08776733749700155,0.9954109566631201,0.10296370942535754,0.11449076960289555,1.4063329075098054,-1.4488141348748421e-05
none_b0_top5000_t0.00025,none_b0,none,0.0,topk,0.00025,5000,1.0,1.6731968593011044e-05,3.5480547109786185e-05,0.9984962406015038,0.00014781740580298853,0.00026335422646951516,0.0014335162055880669,4480.4528650544025,0.07467421441757338,0.005187386189552665,0.02447484589173765,0.9994843833191325,0.09833416197510567,0.013063396425927708,1.3104500867690445,-1.4337744253602563e-05
none_b0_elite500,none_b0,none,0.0,elite,0.0,500,1.0,1.7207171979376473e-05,3.2278226313074704e-05,0.9894736842105262,0.00014781740580298853,0.00026335422646951516,0.0014335162055880669,500.0,0.008333333333333333,0.015828179822295067,0.08612711621304975,0.995424559664488,0.10287200000000005,0.11410828774440587,1.4061679306502632,-1.4302218810775901e-05
none_b0_soft_t0.00012_p1,none_b0,none,0.0,soft,0.00012,0,1.0,1.7317722895488028e-05,3.5978499160089015e-05,0.9984962406015038,0.00014781740580298853,0.00026335422646951516,0.0014335162055880669,4585.495861882168,0.07642493103136948,0.0052257107730818075,0.02604781813216317,0.9994717010820156,0.09852093729088647,0.01204348399691419,1.3087956590816856,-1.362750193854987e-05
none_b0_soft_t0.00018_p1.5,none_b0,none,0.0,soft,0.00018,0,1.5,1.7317722895488984e-05,3.597849916008936e-05,0.9984962406015038,0.00014781740580298853,0.00026335422646951516,0.0014335162055880669,4585.495861882171,0.07642493103136952,0.005225710773081808,0.02604781813216317,0.9994717010820156,0.09852093729088646,0.012043483996914177,1.3087956590816856,-1.3627501938548827e-05
none_b0_soft_t0.00025_p2,none_b0,none,0.0,soft,0.00025,0,2.0,1.7576820421262054e-05,3.603278270777264e-05,0.9984962406015038,0.00014781740580298853,0.00026335422646951516,0.0014335162055880669,4972.2526433200965,0.08287087738866827,0.005019232013501796,0.02462918937190528,0.9995119891279978,0.09845898785458218,0.011163345559305605,1.307940022126797,-1.3354833525854937e-05
none_b0_top1000_t0.00012,none_b0,none,0.0,topk,0.00012,1000,1.0,1.5953823762390306e-05,4.2539443245995755e-05,0.9894736842105262,0.00014781740580298853,0.00026335422646951516,0.0014335162055880669,816.7601745784009,0.013612669576306682,0.012314174713469364,0.06053861963016838,0.9971648387599256,0.10136400236527368,0.06775460367248448,1.3653576067451514,-1.2990262794531805e-05
none_b0_top1000_t0.00025,none_b0,none,0.0,topk,0.00025,1000,1.0,1.608735481537834e-05,4.306929312258463e-05,0.993984962406015,0.00014781740580298853,0.00026335422646951516,0.0014335162055880669,962.477544285967,0.01604129240476612,0.011321249463300336,0.052182054223801844,0.9975912368612079,0.10076957731609996,0.060035714199475225,1.3592588569316248,-1.2904720400216102e-05
none_b0_top5000_t0.0005,none_b0,none,0.0,topk,0.0005,5000,1.0,1.73974311018784e-05,3.8820584595631456e-05,0.9984962406015038,0.00014781740580298853,0.00026335422646951516,0.0014335162055880669,4876.863114278271,0.08128105190463784,0.004910774299372779,0.02466748723548956,0.9995324723739626,0.09822740722771911,0.01208422736255444,1.3096056321034744,-1.2837272373273884e-05
none_b0_top1000_t0.0005,none_b0,none,0.0,topk,0.0005,1000,1.0,1.6401518043218048e-05,4.297434025575774e-05,0.993984962406015,0.00014781740580298853,0.00026335422646951516,0.0014335162055880669,991.3800780254454,0.01652300130042409,0.011059485543465728,0.049603424590803025,0.9976844482613237,0.10061609367721427,0.05869584274506182,1.3586437282323665,-1.2614295389083119e-05
none_b0_elite1000,none_b0,none,0.0,elite,0.0,1000,1.0,1.673063529927764e-05,4.259338629989258e-05,0.993984962406015,0.00014781740580298853,0.00026335422646951516,0.0014335162055880669,1000.0,0.016666666666666666,0.010912819633141916,0.04766007918315662,0.9977242612570444,0.10052400000000002,0.05830063001862868,1.3589472549215482,-1.2380416621989817e-05
none_b0_elite5000,none_b0,none,0.0,elite,0.0,5000,1.0,1.7960707321807053e-05,4.073521295257112e-05,0.9984962406015038,0.00014781740580298853,0.00026335422646951516,0.0014335162055880669,5000.0,0.08333333333333333,0.004792381926929953,0.024748446482715403,0.9995524736458546,0.0981832,0.011794128109802082,1.309412712119495,-1.1795339064110317e-05
hs_b0.1_top500_t0.00012,hs_b0.1,hs,0.1,topk,0.00012,500,1.0,3.007063016917189e-05,5.0260823558370015e-05,0.9729323308270676,0.00013151513821918698,0.000260035023755434,0.0013983720282944073,430.2900547523823,0.007171500912539704,0.02073192133792716,0.11212881876581315,0.9938918123594254,0.1172817770668353,0.12143654838468004,1.2346203296932656,-1.1281457174318318e-05
hs_b0.1_soft_t8e-05_p1.5,hs_b0.1,hs,0.1,soft,8e-05,0,1.5,3.065183764799501e-05,4.8723124041101346e-05,0.9759398496240601,0.00013151513821918698,0.000260035023755434,0.0013983720282944073,332.82931263646867,0.005547155210607811,0.022988871639824198,0.11616006588479366,0.9923671270750065,0.12011436040863874,0.1016096955564402,1.2116432863765705,-1.1204975326692061e-05
none_b0_soft_t0.00025_p1.5,none_b0,none,0.0,soft,0.00025,0,1.5,1.9351699679078308e-05,4.6160187283434555e-05,0.9984962406015038,0.00014781740580298853,0.00026335422646951516,0.0014335162055880669,8171.863473091012,0.13619772455151685,0.003896744684808089,0.01954085774935399,0.9997012532934073,0.09814774363415982,0.0069556782055216005,1.3037719461513002,-9.048103124123206e-06
none_b0_soft_t0.00035_p2,none_b0,none,0.0,soft,0.00035,0,2.0,1.9637291957989335e-05,4.691048476036173e-05,0.9984962406015038,0.00014781740580298853,0.00026335422646951516,0.0014335162055880669,8792.499741369604,0.14654166235616006,0.0037516215301048976,0.01935365719817439,0.999722929967343,0.09811142242397944,0.006481104121116752,1.3032868675473774,-8.574936475980383e-06
hs_b0.1_top500_t0.00025,hs_b0.1,hs,0.1,topk,0.00025,500,1.0,3.148833145520217e-05,5.562608380137309e-05,0.9729323308270676,0.00013151513821918698,0.000260035023755434,0.0013983720282944073,486.35374351285,0.008105895725214167,0.019825006885702157,0.10257302952185343,0.9945001941419028,0.11671327965328528,0.11245984918969174,1.2262826002959215,-8.52244082753726e-06
none_b0_soft_t0.00018_p1,none_b0,none,0.0,soft,0.00018,0,1.0,1.97989563878378e-05,4.732981213712227e-05,0.9984962406015038,0.00014781740580298853,0.00026335422646951516,0.0014335162055880669,9160.535864953445,0.15267559774922407,0.003672026425816994,0.019245733162647993,0.9997340515497661,0.09809161966454934,0.006228971895813112,1.3030270325330793,-8.308440201941782e-06
hs_b0.1_top500_t0.0005,hs_b0.1,hs,0.1,topk,0.0005,500,1.0,3.2107722317116766e-05,5.756500346442222e-05,0.9729323308270676,0.00013151513821918698,0.000260035023755434,0.0013983720282944073,496.87319977216765,0.008281219996202795,0.019672214488782782,0.0990430635839783,0.9946429749254029,0.11660695265403671,0.11093880859061671,1.2250224583042977,-7.418320049860384e-06
hs_b0.1_soft_t0.00012_p2,hs_b0.1,hs,0.1,soft,0.00012,0,2.0,3.391759525358069e-05,5.356365074240151e-05,0.9729323308270676,0.00013151513821918698,0.000260035023755434,0.0013983720282944073,574.5030479816444,0.009575050799694073,0.019363832204927864,0.10179599996922062,0.9948208175273595,0.11715886091000839,0.06806609169161737,1.1782435628825245,-6.608785293901646e-06
hs_b0.1_elite500,hs_b0.1,hs,0.1,elite,0.0,500,1.0,3.266656413221823e-05,5.921472895286594e-05,0.9729323308270676,0.00013151513821918698,0.000260035023755434,0.0013983720282944073,500.0,0.008333333333333333,0.019611931590874862,0.0959622207838704,0.9947031808909738,0.11654400000000004,0.11055189776465138,1.224886523571814,-6.447046862647995e-06
none_b0_soft_t0.00035_p1.5,none_b0,none,0.0,soft,0.00035,0,1.5,2.1248871256195242e-05,4.977679309193414e-05,0.9984962406015038,0.00014781740580298853,0.00026335422646951516,0.0014335162055880669,12864.4724070349,0.21440787345058168,0.003067247141246894,0.018251226802528997,0.9998092963207206,0.09795423795919074,0.0044745193997825965,1.3011604502521499,-6.2467800948813726e-06
hs_b0.1_top1000_t0.00012,hs_b0.1,hs,0.1,topk,0.00012,1000,1.0,3.416042699044995e-05,5.453608657722837e-05,0.9729323308270676,0.00013151513821918698,0.000260035023755434,0.0013983720282944073,814.6931264204328,0.01357821877367388,0.017453841136300944,0.09288083902032085,0.9959814208546394,0.11583197890798658,0.066033779637809,1.1782286006236171,-6.122844598325667e-06
none_b0_soft_t0.00025_p1,none_b0,none,0.0,soft,0.00025,0,1.0,2.1683747361810143e-05,5.0251825453445306e-05,0.9984962406015038,0.00014781740580298853,0.00026335422646951516,0.0014335162055880669,13938.091165851905,0.23230151943086508,0.002939786386000844,0.01798543401192909,0.9998240429971528,0.09793059907160867,0.004136439291367604,1.3007840892825506,-5.6931458988886816e-06
none_b0_soft_t0.00055_p2,none_b0,none,0.0,soft,0.00055,0,2.0,2.2263361323903147e-05,5.079888376546498e-05,0.9984962406015038,0.00014781740580298853,0.00026335422646951516,0.0014335162055880669,15477.678496639668,0.2579613082773278,0.002785553941351721,0.01761641535001779,0.999841563911681,0.09790263898947746,0.0037320121119650026,1.3003235470093442,-4.976767358790755e-06
none_b0_soft_t0.00035_p1,none_b0,none,0.0,soft,0.00035,0,1.0,2.3634366826930096e-05,5.15890923734051e-05,0.9984962406015038,0.00014781740580298853,0.00026335422646951516,0.0014335162055880669,19641.42780842888,0.32735713014048134,0.0024739898547485534,0.016668188724869415,0.9998732291862187,0.09785248369149421,0.0029518657104855455,1.2993935669117187,-3.4082097037787816e-06
none_b0_soft_t0.00055_p1.5,none_b0,none,0.0,soft,0.00055,0,1.5,2.388515207995233e-05,5.164110169247582e-05,0.9984962406015038,0.00014781740580298853,0.00026335422646951516,0.0014335162055880669,20484.88159245127,0.34141469320752116,0.0024224397589092876,0.01648196081258213,0.9998783164089416,0.09784493787671228,0.0028320536581641544,1.2992445951123988,-3.1444221209888683e-06
hs_b0.1_top1000_t0.00025,hs_b0.1,hs,0.1,topk,0.00025,1000,1.0,3.665155281642515e-05,5.965291440803694e-05,0.9729323308270676,0.00013151513821918698,0.000260035023755434,0.0013983720282944073,962.8759850921799,0.016047933084869664,0.01680686536613212,0.08234122660403287,0.9963822150854225,0.11559471618718103,0.05863069608294403,1.1709361814626595,-2.352511814648323e-06
none_b0_soft_t0.00055_p1,none_b0,none,0.0,soft,0.00055,0,1.0,2.5909514904151264e-05,5.081016231819857e-05,0.9984962406015038,0.00014781740580298853,0.00026335422646951516,0.0014335162055880669,28264.164269461176,0.4710694044910196,0.0020609397801756944,0.01478709972966108,0.9999081076015934,0.09779559850969133,0.0020618276489056298,1.2982309352267343,-1.3277941403592425e-06
hs_b0.1_top1000_t0.0005,hs_b0.1,hs,0.1,topk,0.0005,1000,1.0,3.772175739758981e-05,6.176840279370679e-05,0.9729323308270676,0.00013151513821918698,0.000260035023755434,0.0013983720282944073,991.5044827322881,0.016525074712204803,0.016713148377079257,0.07841739827468763,0.9964394218240581,0.1155700883887343,0.057427332450001686,1.1697328223721768,-7.534351370662034e-07
hs_b0.1_elite1000,hs_b0.1,hs,0.1,elite,0.0,1000,1.0,3.8742776670587425e-05,6.286764175318944e-05,0.9729323308270676,0.00013151513821918698,0.000260035023755434,0.0013983720282944073,1000.0,0.016666666666666666,0.016715478264954235,0.07531682667146405,0.996458877285614,0.11557600000000003,0.05713656024785159,1.1694213729314007,5.423938758020784e-07
hs_b0.1_top2500_t0.00012,hs_b0.1,hs,0.1,topk,0.00012,2500,1.0,3.889491986324694e-05,6.260161629655682e-05,0.9729323308270676,0.00013151513821918698,0.000260035023755434,0.0013983720282944073,1776.4192864425872,0.029606988107376452,0.015180451427748166,0.07201871110579994,0.9972605386219953,0.1153056481790272,0.030833873960665458,1.1419016207818473,6.280307043034319e-07
hs_b0.1_soft_t8e-05_p1,hs_b0.1,hs,0.1,soft,8e-05,0,1.0,4.165840899276827e-05,6.031102298409194e-05,0.9729323308270676,0.00013151513821918698,0.000260035023755434,0.0013983720282944073,1665.0728490111255,0.027751214150185426,0.015363015151166082,0.07774332558954633,0.9971336711095833,0.11535748616050666,0.029052122095387566,1.13876916176705,2.818871505708546e-06
hs_b0.1_soft_t0.00012_p1.5,hs_b0.1,hs,0.1,soft,0.00012,0,1.5,4.165840899276836e-05,6.03110229840935e-05,0.9729323308270676,0.00013151513821918698,0.000260035023755434,0.0013983720282944073,1665.0728490111255,0.027751214150185426,0.015363015151166082,0.07774332558954644,0.9971336711095833,0.11535748616050666,0.02905212209538757,1.13876916176705,2.8188715057090272e-06
hs_b0.1_top100_t0.00012,hs_b0.1,hs,0.1,topk,0.00012,100,1.0,2.9537048754692522e-05,4.28679029121434e-05,0.9774436090225563,0.00013151513821918698,0.000260035023755434,0.0013983720282944073,91.39266771799026,0.001523211128633171,0.037121047254801594,0.20467343182188852,0.9786058118655989,0.1312536631608696,0.44940051678824217,1.5680497787479772,3.308113192328548e-06
hs_b0.1_top2500_t0.00025,hs_b0.1,hs,0.1,topk,0.00025,2500,1.0,4.236829401128841e-05,6.481566093806054e-05,0.9729323308270676,0.00013151513821918698,0.000260035023755434,0.0013983720282944073,2343.366368625738,0.039056106143762294,0.014636719959907847,0.06275791116458518,0.9975742786006392,0.11524590872274493,0.024670059709895307,1.135414450793079,4.65491601272084e-06
hs_b0.1_top2500_t0.0005,hs_b0.1,hs,0.1,topk,0.0005,2500,1.0,4.376672594521465e-05,6.547335873590966e-05,0.9729323308270676,0.00013151513821918698,0.000260035023755434,0.0013983720282944073,2463.8395511884682,0.0410639925198078,0.01455750649826455,0.0653370979096034,0.9976301642130614,0.11527222704821537,0.02369171857354567,1.134256541287761,6.217772396109356e-06
hs_b0.1_top100_t0.00025,hs_b0.1,hs,0.1,topk,0.00025,100,1.0,3.1928213749476184e-05,5.2254921125924686e-05,0.9759398496240601,0.00013151513821918698,0.000260035023755434,0.0013983720282944073,98.39895887505789,0.0016399826479176313,0.0358323860921615,0.19775314609684946,0.9801194886347558,0.13019931073927565,0.4351925003397729,1.555733598139394,6.354610327230485e-06
hs_b0.1_soft_t0.00018_p2,hs_b0.1,hs,0.1,soft,0.00018,0,2.0,4.4609684488697546e-05,6.657387036474241e-05,0.9729323308270676,0.00013151513821918698,0.000260035023755434,0.0013983720282944073,2349.6343404787604,0.03916057234131267,0.014649828782015756,0.0712559707671907,0.9974915815746572,0.11514720258521155,0.021592124621017506,1.1309564437654462,7.335858846800449e-06
hs_b0.1_elite2500,hs_b0.1,hs,0.1,elite,0.0,2500,1.0,4.501101891906485e-05,6.597451236059639e-05,0.9729323308270676,0.00013151513821918698,0.000260035023755434,0.0013983720282944073,2500.0,0.041666666666666664,0.014543450755840877,0.06776047029617238,0.9976629567743891,0.11533120000000045,0.023434441604708738,1.133816117363294,7.587353776131239e-06
none_b0_soft_t8e-05_p2,none_b0,none,0.0,soft,8e-05,0,2.0,2.0390894295637015e-05,4.719562359509766e-05,0.9819548872180449,0.00014781740580298853,0.00026335422646951516,0.0014335162055880669,100.7003164522397,0.0016783386075373283,0.03488815665693588,0.14081151845142692,0.9791988427728354,0.13018871832818,0.24878701632880246,1.5415366313926318,7.736525592629706e-06
hs_b0.1_soft_t8e-05_p2,hs_b0.1,hs,0.1,soft,8e-05,0,2.0,2.7017828826438484e-05,4.819537401124005e-05,0.9774436090225563,0.00013151513821918698,0.000260035023755434,0.0013983720282944073,68.39602606924554,0.0011399337678207589,0.04477697331973993,0.17167567869600728,0.9713480879393033,0.15599330601328976,0.29531521559051627,1.4035184719643679,7.869921451034856e-06
hs_b0.1_top100_t0.0005,hs_b0.1,hs,0.1,topk,0.0005,100,1.0,3.288643276864178e-05,5.5810954289224264e-05,0.9759398496240601,0.00013151513821918698,0.000260035023755434,0.0013983720282944073,99.6400589207969,0.0016606676486799483,0.0355495376424387,0.19546344087912887,0.9804389716395525,0.13003158363303174,0.43255756805256307,1.5538533679452307,7.89156262578622e-06
hs_b0.1_top5000_t0.00012,hs_b0.1,hs,0.1,topk,0.00012,5000,1.0,4.568828677825078e-05,6.681101910256567e-05,0.9729323308270676,0.00013151513821918698,0.000260035023755434,0.0013983720282944073,2905.8829401232606,0.04843138233538768,0.014245885607423589,0.06356764994559283,0.9976944330032113,0.11496934841180023,0.01884446463427272,1.128239388400897,8.47374832080949e-06
none_b0_elite100,none_b0,none,0.0,elite,0.0,100,1.0,2.0699227618397112e-05,5.061750498422877e-05,0.9894736842105262,0.00014781740580298853,0.00026335422646951516,0.0014335162055880669,100.0,0.0016666666666666668,0.03346142615025499,0.1450568827782447,0.9803890890378798,0.11668,0.4551173347331447,1.7450002511696552,8.77465649603326e-06
none_b0_top100_t0.0005,none_b0,none,0.0,topk,0.0005,100,1.0,2.109722780891006e-05,5.11238863249627e-05,0.9894736842105262,0.00014781740580298853,0.00026335422646951516,0.0014335162055880669,99.69381830968541,0.0016615636384947569,0.033557988177407946,0.14430384198093077,0.9804532783858527,0.11674898349840043,0.45578067321141524,1.745865182660205,9.375797444308335e-06
hs_b0.1_elite100,hs_b0.1,hs,0.1,elite,0.0,100,1.0,3.374703738443317e-05,5.86694075618191e-05,0.9729323308270676,0.00013151513821918698,0.000260035023755434,0.0013983720282944073,100.0,0.0016666666666666668,0.03541346664825789,0.19360683214235874,0.9805005405410394,0.12988000000000002,0.4316822795150281,1.553666455177066,9.497096041805242e-06
none_b0_top100_t0.00025,none_b0,none,0.0,topk,0.00025,100,1.0,2.1610277199193925e-05,5.1525886886242064e-05,0.9894736842105262,0.00014781740580298853,0.00026335422646951516,0.0014335162055880669,98.68155719095093,0.001644692619849182,0.03377292047734085,0.1458731898010186,0.9803203201025021,0.11682087867550474,0.45787567246185035,1.7481605858827889,1.0242412254595659e-05
none_b0_top100_t0.00012,none_b0,none,0.0,topk,0.00012,100,1.0,2.3183813823902075e-05,5.166661057952431e-05,0.9834586466165413,0.00014781740580298853,0.00026335422646951516,0.0014335162055880669,93.34441563652047,0.0015557402606086745,0.03477847319611101,0.15042628658180618,0.979180774343654,0.11740912369824967,0.4687524482458992,1.7594549955381922,1.3426016694991384e-05
hs_b0.1_top5000_t0.00025,hs_b0.1,hs,0.1,topk,0.00025,5000,1.0,5.171235533231221e-05,7.761750452814493e-05,0.9729323308270676,0.00013151513821918698,0.000260035023755434,0.0013983720282944073,4482.762947457279,0.07471271579095465,0.013762395383433497,0.059076115275491836,0.9979697433666465,0.1148537520785761,0.012954870474308268,1.1213133236586479,1.7199438231265738e-05
hs_b0.1_soft_t0.00018_p1.5,hs_b0.1,hs,0.1,soft,0.00018,0,1.5,5.1036945550107705e-05,8.072863289506679e-05,0.9729323308270676,0.00013151513821918698,0.000260035023755434,0.0013983720282944073,4652.320334908404,0.0775386722484734,0.013787859848142113,0.062439672991036865,0.9979471233223949,0.11494092419554164,0.011672423244707712,1.1201103935842123,1.73018105407917e-05
hs_b0.1_soft_t0.00012_p1,hs_b0.1,hs,0.1,soft,0.00012,0,1.0,5.1036945550108315e-05,8.072863289506697e-05,0.9729323308270676,0.00013151513821918698,0.000260035023755434,0.0013983720282944073,4652.320334908404,0.0775386722484734,0.013787859848142113,0.062439672991036754,0.9979471233223949,0.11494092419554164,0.011672423244707708,1.1201103935842123,1.730181054079235e-05
hs_b0.1_soft_t0.00025_p2,hs_b0.1,hs,0.1,soft,0.00025,0,2.0,5.186037915822245e-05,8.222298435837262e-05,0.9729323308270676,0.00013151513821918698,0.000260035023755434,0.0013983720282944073,5051.9089635894115,0.08419848272649019,0.01372409211746898,0.06241417188854542,0.9979837504471756,0.1149296038261871,0.010816104562628319,1.1191288580625482,1.8498832014732906e-05
