decision,selected_candidate_id,selected_file,selected_resolved_path,root_uploadsafe_path,worldview,candidate_id,spec_name,source_candidate,expansion,max_seed_rows,max_cells,max_per_subject,min_cell_action_gain,min_route_action_gain,max_same_rank,require_outside_h069,allow_negative_q061,companion_scale,seed_rows,selected_routes,selected_cells,changed_cells_vs_h057,changed_rows_vs_h057,outside_h069_cells,outside_h070_cells,seed_target_cells,companion_cells,public_action_pred_delta_vs_h057,posterior_delta_vs_h057,responsibility_weighted_delta_vs_h057,max_positive_bad_cosine,sum_h076_public_contrib,sum_h076_value_gain,mean_h076_public_action_gain,mean_h076_value_gain,mean_seed_public_gain,mean_h074_bad_opp_rank,mean_h074_bad_same_rank,mean_shortcut_energy,mean_public_score,mean_invariant_score,mean_private_safe_score,mean_abs_prob_move_vs_h057,max_abs_prob_move_vs_h057,h050_null_selected,selected_subjects,selected_rows,route_templates,policy_templates,target_templates,bad_cos_submission_h010_objective_,bad_cos_submission_e216_maskfam_je,bad_cos_submission_e323_5508f966_u,bad_cos_submission_jepa_latent_q2_,bad_cos_submission_jepa_latent_res,bad_cos_submission_lejepa_targetwi,bad_cos_submission_ordinal_q_const,Q1_changed_vs_h057,Q2_changed_vs_h057,Q3_changed_vs_h057,S1_changed_vs_h057,S2_changed_vs_h057,S3_changed_vs_h057,S4_changed_vs_h057,hash,action_rank,responsibility_rank,posterior_rank,same_avoid_rank,bad_avoid_rank,shortcut_avoid_rank,row_state_scale_rank,companion_ratio,outside_h069_ratio,posterior_violation,h078_score,file,resolved_path,path,rows,keys_match,duplicate_keys,nan_cells,min_prob,max_prob,changed_cells_vs_h057_validation,upload_safe
promote_rowstate_cascade_diagnostic,h078_route_cascade_soft_d02ba5ca,submission_h078_route_cascade_soft_d02ba5ca.csv,/Users/kbsoo/Downloads/cl2/hitl/h078_hardtail_rowstate_cascade_jepa/submission_h078_route_cascade_soft_d02ba5ca.csv,/Users/kbsoo/Downloads/cl2/submission_h078_hardtail_rowstate_d02ba5ca_uploadsafe.csv,row-state cascade did not clear the full big-bet gate but is the best falsification sensor,h078_route_cascade_soft_d02ba5ca,h077_conflict_cell_top16_123f6665_route_cascade_soft,h077_conflict_cell_top16_123f6665,route_cascade_soft,14,88,4,4e-05,0.00016,0.84,False,True,0.92,14,13,14,14,13,13,14,13,1,-0.0035971021024093276,8.071699526329297e-05,6.112915026516273e-05,0.002681115295989623,-0.0036094488993539636,-0.14191809076408077,0.0002578177785252831,-0.010137006483148626,0.0003237509802865428,0.21616326530612245,0.6156326530612245,0.5648632653061224,0.11536285714285707,0.4174028571428571,0.057778218367346916,0.0006181650824368415,0.09618954117190065,0,6,"4,12,60,69,80,82,86,100,122,158,164,177,200",q2_hardtail:2;q2_s3_tail:5;s14_edge:1;s23_core:1;s_stage:4,objective_stage_edge:7;q2_tail_stage_soft:7,Q2:5;S1:3;S2:3;S3:3,0.0008517311985707764,0.0009393237563179873,0.0011562828410865088,0.0024044967606107227,0.0009390879142557373,0.002681115295989623,0.002600031716259489,0,5,0,3,3,3,0,d02ba5ca,0.875,0.25,0.25,0.25,0.25,0.5,0.875,0.07142857142857142,0.9285714285714286,8.071699526329297e-05,0.5515485334948854,submission_h078_route_cascade_soft_d02ba5ca.csv,/Users/kbsoo/Downloads/cl2/hitl/h078_hardtail_rowstate_cascade_jepa/submission_h078_route_cascade_soft_d02ba5ca.csv,/Users/kbsoo/Downloads/cl2/submission_h078_hardtail_rowstate_d02ba5ca_uploadsafe.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,14,True
