decision,selected_candidate_id,root_uploadsafe_path,worldview,h098_feature_set,h098_alpha,route_basis_feature_set,route_basis_k_basis,route_basis_alpha,route_basis_n_x_features,route_basis_loo_mae,route_basis_loo_rmse,route_basis_weighted_loo_mae,route_basis_weighted_loo_rmse,route_basis_loo_spearman,route_basis_loo_pair_acc,route_basis_h088_loo_pred,route_basis_h088_loo_error,route_basis_h088_loo_abs_error,route_basis_h088_sign_ok,route_basis_base_loo_abs_error,route_basis_full_fit_weighted_mae,route_basis_route_basis_rank_score,candidate_id,spec_name,mode,target_group,fit_feature_set,fit_alpha,k,alpha,cap,selected_cells,changed_cells_vs_h057,changed_rows_vs_h057,model_pred_delta_vs_h057,posterior_delta_vs_h057,hard_diag_delta_vs_h057,anti_h088_direction_rate,h057_positive_align_rate,selected_toxic_mean,selected_conflict_rate,selected_safe_cell_mean,mean_bad_same_rank,cos_h088_direction,cos_h057_vs_h042_direction,cos_h057_vs_h050_direction,max_positive_bad_cosine,mean_abs_prob_move_vs_h057,max_abs_prob_move_vs_h057,selected_subjects,selected_rows,h097_score,file,resolved_path,Q1_changed_vs_h057,Q2_changed_vs_h057,Q3_changed_vs_h057,S1_changed_vs_h057,S2_changed_vs_h057,S3_changed_vs_h057,S4_changed_vs_h057,bad_cos_submission_h010_objectiv,bad_cos_submission_e216_maskfam,bad_cos_submission_e323_5508f966,bad_cos_submission_jepa_latent_q,bad_cos_submission_jepa_latent_r,bad_cos_submission_lejepa_target,bad_cos_submission_ordinal_q_con,path,rows,keys_match,duplicate_keys,nan_cells,min_prob,max_prob,changed_cells_vs_h057_validation,upload_safe,route_basis_pred_delta_vs_h057,route_basis_k,selected_basis_actions,mean_h100_action_score,mean_route_basis_action_delta,mean_assignment_route_score,mean_h099_route_score,basis_specs,h100_score,root_path,root_rows,root_keys_match,root_duplicate_keys,root_nan_cells,root_min_prob,root_max_prob,root_changed_cells_vs_h057_validation,root_upload_safe
promote_h100_route_action_basis_equation,h100_routebasis_conflict_c80_r30_amp100_6c8e0c6b,/Users/kbsoo/Downloads/cl2/submission_h100_route_basis_6c8e0c6b_uploadsafe.csv,route-action public equation selects H057/H088 conflict assignments directly,state_core,0.1,signed_meta,40,0.1,45,0.0004773202472775891,0.0007288846230528228,0.00021650893124031332,0.0002932850021972715,0.8971515758942554,0.8763636363636363,0.0008528716074458096,0.00010626360744577217,0.00010626360744577217,1.0,0.000148814415384847,4.025219920324909e-05,4.8992935458841826e-05,h100_routebasis_conflict_c80_r30_amp100_6c8e0c6b,routebasis_conflict_c80_r30_amp100,route_basis,conflict,state_core,0.1,80,1.0,2.0,28,28,24,-4.549879436063157e-05,2.303789738790005e-05,3.960696995320572e-05,1.0,1.0,0.6415795918367345,1.0,0.029634983673469367,0.5838571428571429,-0.053927369612854104,0.20695289088948396,0.1955362130662229,0.0,0.00025138478429412254,0.08787799286653208,10,"0,3,10,35,56,61,70,78,98,101,110,135,136,139,143,144,146,149,151,164,196,216,226,235",0.38981397540195356,submission_h100_routebasis_conflict_c80_r30_amp100_6c8e0c6b.csv,/Users/kbsoo/Downloads/cl2/hitl/h100_route_action_basis_equation_hsjepa/submission_h100_routebasis_conflict_c80_r30_amp100_6c8e0c6b.csv,6,0,12,2,2,1,5,-0.029604327079125595,-0.035181558516157105,-0.040795363826401136,-0.02510341037475754,-0.04614046558514218,-0.0403114517841164,-0.05343129326273391,/Users/kbsoo/Downloads/cl2/hitl/h100_route_action_basis_equation_hsjepa/submission_h100_routebasis_conflict_c80_r30_amp100_6c8e0c6b.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,28,True,-0.0010313707687829715,40,24,0.6997655416367802,-4.105226104560503e-05,0.3896669308574879,0.5930311432790255,"basis_conflict_a052,basis_objective_a042,basis_q2_counter_a050",0.7582719409988296,/Users/kbsoo/Downloads/cl2/submission_h100_route_basis_6c8e0c6b_uploadsafe.csv,250,True,0,0,4.939277944527429e-06,0.9999967514907456,28,True
