split,feature_set,target,logloss,auc,uses_public_score,uses_train_labels,core_representation_frozen,evaluated_rows,probe_calibration_shrink
chronological_holdout,raw_plus_subject_relative_world_model,Q2,0.7305076327479163,0.5394420394420394,False,True,True,131,
chronological_holdout,raw_plus_subject_relative_world_model,Q3,0.6532648735669623,0.5732016210739614,False,True,True,131,
chronological_holdout,raw_plus_subject_relative_world_model,S1,0.5899402804130236,0.6523035230352304,False,True,True,131,
chronological_holdout,raw_plus_subject_relative_world_model,S2,0.699966906215326,0.5990196078431372,False,True,True,131,
chronological_holdout,raw_plus_subject_relative_world_model,S3,0.7698175488389807,0.5171727227476357,False,True,True,131,
chronological_holdout,raw_plus_subject_relative_world_model,S4,0.7209243364175466,0.580327868852459,False,True,True,131,
chronological_holdout,raw_plus_subject_relative_world_model,all,0.6965853234299821,0.5807461787912949,False,True,True,131,
chronological_holdout,absolute_world_model_full_calibrated10,Q1,0.6935680785602999,0.6,False,True,True,131,0.1
chronological_holdout,absolute_world_model_full_calibrated10,Q2,0.6745950668945799,0.5822510822510822,False,True,True,131,0.1
chronological_holdout,absolute_world_model_full_calibrated10,Q3,0.6551922443373553,0.5886524822695035,False,True,True,131,0.1
chronological_holdout,absolute_world_model_full_calibrated10,S1,0.6171986710593387,0.5666666666666667,False,True,True,131,0.1
chronological_holdout,absolute_world_model_full_calibrated10,S2,0.6674300643294587,0.6247549019607843,False,True,True,131,0.1
chronological_holdout,absolute_world_model_full_calibrated10,S3,0.6597081563471988,0.6202090592334495,False,True,True,131,0.1
chronological_holdout,absolute_world_model_full_calibrated10,S4,0.6881610976514116,0.592271662763466,False,True,True,131,0.1
chronological_holdout,absolute_world_model_full_calibrated10,all,0.6651219113113775,0.5964008364492789,False,True,True,131,0.1
chronological_holdout,absolute_world_model_predicted_calibrated10,Q1,0.6924986999576006,0.6312206572769953,False,True,True,131,0.1
chronological_holdout,absolute_world_model_predicted_calibrated10,Q2,0.677545153787103,0.5343915343915343,False,True,True,131,0.1
chronological_holdout,absolute_world_model_predicted_calibrated10,Q3,0.6581535044668049,0.5326747720364742,False,True,True,131,0.1
chronological_holdout,absolute_world_model_predicted_calibrated10,S1,0.617371821809205,0.5886178861788618,False,True,True,131,0.1
chronological_holdout,absolute_world_model_predicted_calibrated10,S2,0.6731098989954842,0.5786764705882353,False,True,True,131,0.1
chronological_holdout,absolute_world_model_predicted_calibrated10,S3,0.6608892104032033,0.6286709805873569,False,True,True,131,0.1
chronological_holdout,absolute_world_model_predicted_calibrated10,S4,0.6896994764723535,0.5824355971896955,False,True,True,131,0.1
chronological_holdout,absolute_world_model_predicted_calibrated10,all,0.6670382522702506,0.5823839854641647,False,True,True,131,0.1
chronological_holdout,existing_cohort_human_state_calibrated10,Q1,0.6935810720137998,0.6453051643192488,False,True,True,131,0.1
chronological_holdout,existing_cohort_human_state_calibrated10,Q2,0.6774306803120721,0.5591630591630591,False,True,True,131,0.1
chronological_holdout,existing_cohort_human_state_calibrated10,Q3,0.6552343811289479,0.6337386018237082,False,True,True,131,0.1
chronological_holdout,existing_cohort_human_state_calibrated10,S1,0.6111920004786614,0.7018970189701897,False,True,True,131,0.1
chronological_holdout,existing_cohort_human_state_calibrated10,S2,0.6741848301994127,0.5389705882352942,False,True,True,131,0.1
chronological_holdout,existing_cohort_human_state_calibrated10,S3,0.6713939908628765,0.42185166749626685,False,True,True,131,0.1
chronological_holdout,existing_cohort_human_state_calibrated10,S4,0.6876809658740844,0.6166276346604216,False,True,True,131,0.1
chronological_holdout,existing_cohort_human_state_calibrated10,all,0.667242560124265,0.5882219620954555,False,True,True,131,0.1
chronological_holdout,hybrid_absolute_relative_world_model_calibrated10,Q1,0.6933437060445431,0.6112676056338028,False,True,True,131,0.1
chronological_holdout,hybrid_absolute_relative_world_model_calibrated10,Q2,0.6780168940009207,0.5367965367965368,False,True,True,131,0.1
chronological_holdout,hybrid_absolute_relative_world_model_calibrated10,Q3,0.6584111436355543,0.5050658561296859,False,True,True,131,0.1
chronological_holdout,hybrid_absolute_relative_world_model_calibrated10,S1,0.6210811249072833,0.5211382113821138,False,True,True,131,0.1
chronological_holdout,hybrid_absolute_relative_world_model_calibrated10,S2,0.6705559897437415,0.5681372549019609,False,True,True,131,0.1
chronological_holdout,hybrid_absolute_relative_world_model_calibrated10,S3,0.6667814483460047,0.5007466401194623,False,True,True,131,0.1
chronological_holdout,hybrid_absolute_relative_world_model_calibrated10,S4,0.6941675110132801,0.4967213114754098,False,True,True,131,0.1
chronological_holdout,hybrid_absolute_relative_world_model_calibrated10,all,0.6689082596701896,0.5342676309198532,False,True,True,131,0.1
chronological_holdout,prior_only_calibrated10,Q1,0.6982052575551428,0.5,False,True,True,131,0.1
chronological_holdout,prior_only_calibrated10,Q2,0.6802989069682592,0.5,False,True,True,131,0.1
chronological_holdout,prior_only_calibrated10,Q3,0.6597778995914756,0.5,False,True,True,131,0.1
chronological_holdout,prior_only_calibrated10,S1,0.6215678419963218,0.5,False,True,True,131,0.1
chronological_holdout,prior_only_calibrated10,S2,0.6755821939568336,0.5,False,True,True,131,0.1
chronological_holdout,prior_only_calibrated10,S3,0.6669120962706943,0.5,False,True,True,131,0.1
chronological_holdout,prior_only_calibrated10,S4,0.6934406862131552,0.5,False,True,True,131,0.1
chronological_holdout,prior_only_calibrated10,all,0.6708264117931261,0.5,False,True,True,131,0.1
