source_file,row,mode,flat_idx,target,source_move,pos_frac,mean_benefit,min_benefit,frontier_benefit,no_pre_benefit,h088_penalty
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,4,no_pre_safe,33,S3,0.10379801575600056,0.9,4.793723711042779e-06,-2.017431157705129e-06,-2.017431157705129e-06,5.6361130504628805e-06,0.8605714285714285
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,4,no_pre_safe,34,S4,0.01570435408944093,1.0,1.1143225547722746e-05,2.2623100800808e-07,2.2623100800808e-07,1.0386900625849526e-05,0.6508571428571429
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,4,q_route,28,Q1,-0.04766745323996163,0.7,7.665746372594814e-06,-1.3148410072367027e-05,6.731543057453319e-06,9.79583455209975e-06,0.6005714285714285
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,4,s_route,32,S2,0.14454575060993047,0.9,3.167070757051488e-05,-6.068502216976375e-06,-6.068502216976375e-06,1.080148497339093e-05,0.916
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,4,s_route,33,S3,0.10379801575600056,0.9,4.793723711042779e-06,-2.017431157705129e-06,-2.017431157705129e-06,5.6361130504628805e-06,0.8605714285714285
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,4,s_route,34,S4,0.01570435408944093,1.0,1.1143225547722746e-05,2.2623100800808e-07,2.2623100800808e-07,1.0386900625849526e-05,0.6508571428571429
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,5,consensus_any,35,Q1,-0.2933762782366036,0.9,1.526434501051747e-05,-6.853620835431627e-05,7.301495295334234e-07,4.313595377191225e-05,0.9337142857142857
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,5,consensus_any,39,S2,0.0002927162396262062,0.8,5.558040759111092e-08,-1.1049564765515102e-08,-9.059307803108162e-09,1.7154511412125922e-08,0.0
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,5,frontier_safe,35,Q1,-0.2933762782366036,0.9,1.526434501051747e-05,-6.853620835431627e-05,7.301495295334234e-07,4.313595377191225e-05,0.9337142857142857
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,5,no_pre_safe,35,Q1,-0.2933762782366036,0.9,1.526434501051747e-05,-6.853620835431627e-05,7.301495295334234e-07,4.313595377191225e-05,0.9337142857142857
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,5,no_pre_safe,39,S2,0.0002927162396262062,0.8,5.558040759111092e-08,-1.1049564765515102e-08,-9.059307803108162e-09,1.7154511412125922e-08,0.0
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,5,q_route,35,Q1,-0.2933762782366036,0.9,1.526434501051747e-05,-6.853620835431627e-05,7.301495295334234e-07,4.313595377191225e-05,0.9337142857142857
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,5,s_route,39,S2,0.0002927162396262062,0.8,5.558040759111092e-08,-1.1049564765515102e-08,-9.059307803108162e-09,1.7154511412125922e-08,0.0
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,6,consensus_any,45,S1,0.023743312985626597,0.9,2.5128246482056502e-06,-2.97627555194896e-06,5.910012443371032e-07,4.99995392822548e-06,0.5045714285714286
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,6,consensus_any,47,S3,0.09758778498654297,0.9,3.503560891584514e-06,-1.7034044469950351e-06,-1.7034044469950351e-06,3.9160056746528925e-06,0.7417142857142857
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,6,consensus_any,48,S4,0.08165067119386993,1.0,1.2514387881639526e-05,2.266568906897442e-08,2.266568906897442e-08,1.708191354473395e-05,0.7565714285714286
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,6,frontier_safe,45,S1,0.023743312985626597,0.9,2.5128246482056502e-06,-2.97627555194896e-06,5.910012443371032e-07,4.99995392822548e-06,0.5045714285714286
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,6,frontier_safe,48,S4,0.08165067119386993,1.0,1.2514387881639526e-05,2.266568906897442e-08,2.266568906897442e-08,1.708191354473395e-05,0.7565714285714286
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,6,no_pre_safe,45,S1,0.023743312985626597,0.9,2.5128246482056502e-06,-2.97627555194896e-06,5.910012443371032e-07,4.99995392822548e-06,0.5045714285714286
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,6,no_pre_safe,47,S3,0.09758778498654297,0.9,3.503560891584514e-06,-1.7034044469950351e-06,-1.7034044469950351e-06,3.9160056746528925e-06,0.7417142857142857
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,6,no_pre_safe,48,S4,0.08165067119386993,1.0,1.2514387881639526e-05,2.266568906897442e-08,2.266568906897442e-08,1.708191354473395e-05,0.7565714285714286
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,6,s_route,45,S1,0.023743312985626597,0.9,2.5128246482056502e-06,-2.97627555194896e-06,5.910012443371032e-07,4.99995392822548e-06,0.5045714285714286
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,6,s_route,47,S3,0.09758778498654297,0.9,3.503560891584514e-06,-1.7034044469950351e-06,-1.7034044469950351e-06,3.9160056746528925e-06,0.7417142857142857
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,6,s_route,48,S4,0.08165067119386993,1.0,1.2514387881639526e-05,2.266568906897442e-08,2.266568906897442e-08,1.708191354473395e-05,0.7565714285714286
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,8,consensus_any,60,S2,0.012154331750764524,0.9,2.408369695284216e-06,-4.0116801630352673e-07,-4.0116801630352673e-07,7.339213354198161e-07,0.0
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,8,no_pre_safe,60,S2,0.012154331750764524,0.9,2.408369695284216e-06,-4.0116801630352673e-07,-4.0116801630352673e-07,7.339213354198161e-07,0.0
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,8,s_route,60,S2,0.012154331750764524,0.9,2.408369695284216e-06,-4.0116801630352673e-07,-4.0116801630352673e-07,7.339213354198161e-07,0.0
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,12,consensus_any,88,S2,0.07394271114704457,0.9,1.4300637494616319e-05,-2.310103664235382e-06,-2.310103664235382e-06,4.13962054641022e-06,0.9274285714285714
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,12,consensus_any,90,S4,0.0789301257117907,0.9,9.625808344986098e-06,-1.1757515450812945e-06,5.119215977922569e-07,1.4512666817485852e-05,0.0
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,12,frontier_safe,90,S4,0.0789301257117907,0.9,9.625808344986098e-06,-1.1757515450812945e-06,5.119215977922569e-07,1.4512666817485852e-05,0.0
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,12,no_pre_safe,88,S2,0.07394271114704457,0.9,1.4300637494616319e-05,-2.310103664235382e-06,-2.310103664235382e-06,4.13962054641022e-06,0.9274285714285714
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,12,no_pre_safe,90,S4,0.0789301257117907,0.9,9.625808344986098e-06,-1.1757515450812945e-06,5.119215977922569e-07,1.4512666817485852e-05,0.0
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,12,s_route,88,S2,0.07394271114704457,0.9,1.4300637494616319e-05,-2.310103664235382e-06,-2.310103664235382e-06,4.13962054641022e-06,0.9274285714285714
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,12,s_route,90,S4,0.0789301257117907,0.9,9.625808344986098e-06,-1.1757515450812945e-06,5.119215977922569e-07,1.4512666817485852e-05,0.0
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,14,consensus_any,98,Q1,-0.11374113958447762,0.9,3.29383929476054e-05,-4.293565532851631e-06,1.2652618955363187e-05,1.1887901058678182e-05,0.8251428571428572
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,14,consensus_any,100,Q3,-0.11286576505389145,0.9,2.8738574932586756e-05,-4.629568709657187e-06,2.201981873724654e-05,7.496812364395444e-06,0.6702857142857143
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,14,consensus_any,103,S3,0.17927236686836467,0.9,8.424427653824931e-06,-3.492111227753252e-06,-3.492111227753252e-06,9.853416636989786e-06,0.9188571428571428
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,14,frontier_safe,98,Q1,-0.11374113958447762,0.9,3.29383929476054e-05,-4.293565532851631e-06,1.2652618955363187e-05,1.1887901058678182e-05,0.8251428571428572
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,14,frontier_safe,100,Q3,-0.11286576505389145,0.9,2.8738574932586756e-05,-4.629568709657187e-06,2.201981873724654e-05,7.496812364395444e-06,0.6702857142857143
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,14,no_pre_safe,98,Q1,-0.11374113958447762,0.9,3.29383929476054e-05,-4.293565532851631e-06,1.2652618955363187e-05,1.1887901058678182e-05,0.8251428571428572
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,14,no_pre_safe,100,Q3,-0.11286576505389145,0.9,2.8738574932586756e-05,-4.629568709657187e-06,2.201981873724654e-05,7.496812364395444e-06,0.6702857142857143
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,14,no_pre_safe,103,S3,0.17927236686836467,0.9,8.424427653824931e-06,-3.492111227753252e-06,-3.492111227753252e-06,9.853416636989786e-06,0.9188571428571428
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,14,q_route,98,Q1,-0.11374113958447762,0.9,3.29383929476054e-05,-4.293565532851631e-06,1.2652618955363187e-05,1.1887901058678182e-05,0.8251428571428572
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,14,q_route,100,Q3,-0.11286576505389145,0.9,2.8738574932586756e-05,-4.629568709657187e-06,2.201981873724654e-05,7.496812364395444e-06,0.6702857142857143
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,14,s_route,103,S3,0.17927236686836467,0.9,8.424427653824931e-06,-3.492111227753252e-06,-3.492111227753252e-06,9.853416636989786e-06,0.9188571428571428
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,16,consensus_any,116,S2,0.10375213650127246,0.9,2.7673333520125577e-05,-5.009183014652097e-06,-5.009183014652097e-06,8.481280959740183e-06,0.8462857142857143
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,16,consensus_any,117,S3,0.1060401052429838,0.9,4.713609274805999e-06,-1.9217391253028246e-06,-1.9217391253028246e-06,5.55814288014817e-06,0.8828571428571429
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,16,no_pre_safe,116,S2,0.10375213650127246,0.9,2.7673333520125577e-05,-5.009183014652097e-06,-5.009183014652097e-06,8.481280959740183e-06,0.8462857142857143
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,16,no_pre_safe,117,S3,0.1060401052429838,0.9,4.713609274805999e-06,-1.9217391253028246e-06,-1.9217391253028246e-06,5.55814288014817e-06,0.8828571428571429
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,16,s_route,116,S2,0.10375213650127246,0.9,2.7673333520125577e-05,-5.009183014652097e-06,-5.009183014652097e-06,8.481280959740183e-06,0.8462857142857143
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,16,s_route,117,S3,0.1060401052429838,0.9,4.713609274805999e-06,-1.9217391253028246e-06,-1.9217391253028246e-06,5.55814288014817e-06,0.8828571428571429
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,17,consensus_any,123,S2,0.05783712055798318,0.9,1.2156511539927882e-05,-2.03358936096153e-06,-2.03358936096153e-06,3.934218601487797e-06,0.776
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,17,no_pre_safe,123,S2,0.05783712055798318,0.9,1.2156511539927882e-05,-2.03358936096153e-06,-2.03358936096153e-06,3.934218601487797e-06,0.776
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,17,s_route,123,S2,0.05783712055798318,0.9,1.2156511539927882e-05,-2.03358936096153e-06,-2.03358936096153e-06,3.934218601487797e-06,0.776
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,19,consensus_any,136,S1,0.16412630231231096,0.9,2.9778203996185394e-05,-5.561424115908104e-06,8.509747284168894e-07,4.175569980623087e-05,0.9062857142857143
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,19,consensus_any,137,S2,0.023278969440428787,0.9,6.068132033250416e-06,-9.901121891919566e-07,-9.901121891919566e-07,1.7998600885236353e-06,0.6302857142857143
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,19,consensus_any,138,S3,0.16275875246671068,0.9,6.388594086450576e-06,-3.068806465465431e-06,-3.068806465465431e-06,7.054041905263958e-06,0.82
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,19,consensus_any,139,S4,0.005391555462198883,1.0,8.893750860590104e-07,1.1228691619280957e-08,1.1228691619280957e-08,1.140015154076504e-06,0.6
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,19,frontier_safe,136,S1,0.16412630231231096,0.9,2.9778203996185394e-05,-5.561424115908104e-06,8.509747284168894e-07,4.175569980623087e-05,0.9062857142857143
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,19,frontier_safe,139,S4,0.005391555462198883,1.0,8.893750860590104e-07,1.1228691619280957e-08,1.1228691619280957e-08,1.140015154076504e-06,0.6
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,19,no_pre_safe,136,S1,0.16412630231231096,0.9,2.9778203996185394e-05,-5.561424115908104e-06,8.509747284168894e-07,4.175569980623087e-05,0.9062857142857143
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,19,no_pre_safe,137,S2,0.023278969440428787,0.9,6.068132033250416e-06,-9.901121891919566e-07,-9.901121891919566e-07,1.7998600885236353e-06,0.6302857142857143
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,19,no_pre_safe,138,S3,0.16275875246671068,0.9,6.388594086450576e-06,-3.068806465465431e-06,-3.068806465465431e-06,7.054041905263958e-06,0.82
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,19,no_pre_safe,139,S4,0.005391555462198883,1.0,8.893750860590104e-07,1.1228691619280957e-08,1.1228691619280957e-08,1.140015154076504e-06,0.6
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,19,s_route,136,S1,0.16412630231231096,0.9,2.9778203996185394e-05,-5.561424115908104e-06,8.509747284168894e-07,4.175569980623087e-05,0.9062857142857143
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,19,s_route,137,S2,0.023278969440428787,0.9,6.068132033250416e-06,-9.901121891919566e-07,-9.901121891919566e-07,1.7998600885236353e-06,0.6302857142857143
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,19,s_route,138,S3,0.16275875246671068,0.9,6.388594086450576e-06,-3.068806465465431e-06,-3.068806465465431e-06,7.054041905263958e-06,0.82
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,19,s_route,139,S4,0.005391555462198883,1.0,8.893750860590104e-07,1.1228691619280957e-08,1.1228691619280957e-08,1.140015154076504e-06,0.6
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,20,consensus_any,144,S2,0.14388730805835792,0.9,3.750712356238266e-05,-6.1198833540791874e-06,-6.1198833540791874e-06,1.1124935048438014e-05,0.9142857142857143
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,20,consensus_any,145,S3,0.08733706881649539,0.9,3.4281479362107427e-06,-1.646735167214304e-06,-1.646735167214304e-06,3.7852301887143567e-06,0.8657142857142858
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,20,no_pre_safe,144,S2,0.14388730805835792,0.9,3.750712356238266e-05,-6.1198833540791874e-06,-6.1198833540791874e-06,1.1124935048438014e-05,0.9142857142857143
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,20,no_pre_safe,145,S3,0.08733706881649539,0.9,3.4281479362107427e-06,-1.646735167214304e-06,-1.646735167214304e-06,3.7852301887143567e-06,0.8657142857142858
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,20,s_route,144,S2,0.14388730805835792,0.9,3.750712356238266e-05,-6.1198833540791874e-06,-6.1198833540791874e-06,1.1124935048438014e-05,0.9142857142857143
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,20,s_route,145,S3,0.08733706881649539,0.9,3.4281479362107427e-06,-1.646735167214304e-06,-1.646735167214304e-06,3.7852301887143567e-06,0.8657142857142858
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,21,consensus_any,147,Q1,-0.07028949787103445,0.9,3.0723827114350273e-06,-1.78876080881208e-05,3.542214039691207e-07,9.340406083075998e-06,0.7411428571428571
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,21,consensus_any,149,Q3,0.06688030358714714,0.7,1.8524220084159136e-05,-2.271827515775038e-05,-2.271827515775038e-05,1.1345976537612871e-06,0.684
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,21,consensus_any,152,S3,0.04980393434627639,0.9,2.854978974097951e-06,-1.1057518339940185e-06,-1.1057518339940185e-06,2.7164568500433504e-06,0.6674285714285715
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,21,frontier_safe,147,Q1,-0.07028949787103445,0.9,3.0723827114350273e-06,-1.78876080881208e-05,3.542214039691207e-07,9.340406083075998e-06,0.7411428571428571
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,21,no_pre_safe,147,Q1,-0.07028949787103445,0.9,3.0723827114350273e-06,-1.78876080881208e-05,3.542214039691207e-07,9.340406083075998e-06,0.7411428571428571
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,21,no_pre_safe,149,Q3,0.06688030358714714,0.7,1.8524220084159136e-05,-2.271827515775038e-05,-2.271827515775038e-05,1.1345976537612871e-06,0.684
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,21,no_pre_safe,152,S3,0.04980393434627639,0.9,2.854978974097951e-06,-1.1057518339940185e-06,-1.1057518339940185e-06,2.7164568500433504e-06,0.6674285714285715
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,21,q_route,147,Q1,-0.07028949787103445,0.9,3.0723827114350273e-06,-1.78876080881208e-05,3.542214039691207e-07,9.340406083075998e-06,0.7411428571428571
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,21,q_route,149,Q3,0.06688030358714714,0.7,1.8524220084159136e-05,-2.271827515775038e-05,-2.271827515775038e-05,1.1345976537612871e-06,0.684
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,21,s_route,152,S3,0.04980393434627639,0.9,2.854978974097951e-06,-1.1057518339940185e-06,-1.1057518339940185e-06,2.7164568500433504e-06,0.6674285714285715
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,23,consensus_any,163,Q3,-0.07026189585744924,0.9,5.314736141607568e-06,-7.634625398896722e-06,1.9477747533068896e-05,3.113357206106199e-06,0.712
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,23,consensus_any,164,S1,0.05571828061336963,0.9,1.0635250182462311e-05,-8.486494153941008e-07,2.475310124419504e-07,1.4482966653389666e-05,0.5685714285714286
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,23,consensus_any,166,S3,0.09586669632845113,0.9,4.677061990085456e-06,-2.064765115694704e-06,-2.064765115694704e-06,4.714991668065654e-06,0.9085714285714286
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,23,consensus_any,167,S4,0.02513999206846536,0.7,2.8783893218762373e-06,-1.54431186713243e-06,-2.6786297481183934e-08,4.804386825667154e-06,0.5811428571428572
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,23,frontier_safe,163,Q3,-0.07026189585744924,0.9,5.314736141607568e-06,-7.634625398896722e-06,1.9477747533068896e-05,3.113357206106199e-06,0.712
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,23,frontier_safe,164,S1,0.05571828061336963,0.9,1.0635250182462311e-05,-8.486494153941008e-07,2.475310124419504e-07,1.4482966653389666e-05,0.5685714285714286
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,23,no_pre_safe,163,Q3,-0.07026189585744924,0.9,5.314736141607568e-06,-7.634625398896722e-06,1.9477747533068896e-05,3.113357206106199e-06,0.712
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,23,no_pre_safe,164,S1,0.05571828061336963,0.9,1.0635250182462311e-05,-8.486494153941008e-07,2.475310124419504e-07,1.4482966653389666e-05,0.5685714285714286
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,23,no_pre_safe,166,S3,0.09586669632845113,0.9,4.677061990085456e-06,-2.064765115694704e-06,-2.064765115694704e-06,4.714991668065654e-06,0.9085714285714286
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,23,no_pre_safe,167,S4,0.02513999206846536,0.7,2.8783893218762373e-06,-1.54431186713243e-06,-2.6786297481183934e-08,4.804386825667154e-06,0.5811428571428572
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,23,q_route,163,Q3,-0.07026189585744924,0.9,5.314736141607568e-06,-7.634625398896722e-06,1.9477747533068896e-05,3.113357206106199e-06,0.712
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,23,s_route,164,S1,0.05571828061336963,0.9,1.0635250182462311e-05,-8.486494153941008e-07,2.475310124419504e-07,1.4482966653389666e-05,0.5685714285714286
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,23,s_route,166,S3,0.09586669632845113,0.9,4.677061990085456e-06,-2.064765115694704e-06,-2.064765115694704e-06,4.714991668065654e-06,0.9085714285714286
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,23,s_route,167,S4,0.02513999206846536,0.7,2.8783893218762373e-06,-1.54431186713243e-06,-2.6786297481183934e-08,4.804386825667154e-06,0.5811428571428572
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,24,consensus_any,168,Q1,-0.03851727538829164,0.8,8.58362785896445e-07,-4.094117906871653e-07,-5.9157904819562e-09,5.224107148946714e-07,0.7742857142857142
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,24,consensus_any,172,S2,0.16316412692934512,0.9,1.9447060562655977e-05,-3.4177163499831946e-06,-3.4177163499831946e-06,6.0012196450491044e-06,0.9045714285714286
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,24,consensus_any,173,S3,0.01529123015928091,0.9,3.4742126923552166e-07,-1.491874474620923e-07,-1.491874474620923e-07,4.343894935727112e-07,0.6605714285714286
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,24,consensus_any,174,S4,-0.004095580790483111,0.7,4.7311144654218096e-07,-8.098940521851277e-08,-6.474051492786953e-08,4.010595674687581e-08,0.4868571428571429
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,24,no_pre_safe,168,Q1,-0.03851727538829164,0.8,8.58362785896445e-07,-4.094117906871653e-07,-5.9157904819562e-09,5.224107148946714e-07,0.7742857142857142
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,24,no_pre_safe,172,S2,0.16316412692934512,0.9,1.9447060562655977e-05,-3.4177163499831946e-06,-3.4177163499831946e-06,6.0012196450491044e-06,0.9045714285714286
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,24,no_pre_safe,173,S3,0.01529123015928091,0.9,3.4742126923552166e-07,-1.491874474620923e-07,-1.491874474620923e-07,4.343894935727112e-07,0.6605714285714286
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,24,no_pre_safe,174,S4,-0.004095580790483111,0.7,4.7311144654218096e-07,-8.098940521851277e-08,-6.474051492786953e-08,4.010595674687581e-08,0.4868571428571429
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,24,q_route,168,Q1,-0.03851727538829164,0.8,8.58362785896445e-07,-4.094117906871653e-07,-5.9157904819562e-09,5.224107148946714e-07,0.7742857142857142
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,24,s_route,172,S2,0.16316412692934512,0.9,1.9447060562655977e-05,-3.4177163499831946e-06,-3.4177163499831946e-06,6.0012196450491044e-06,0.9045714285714286
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,24,s_route,173,S3,0.01529123015928091,0.9,3.4742126923552166e-07,-1.491874474620923e-07,-1.491874474620923e-07,4.343894935727112e-07,0.6605714285714286
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,24,s_route,174,S4,-0.004095580790483111,0.7,4.7311144654218096e-07,-8.098940521851277e-08,-6.474051492786953e-08,4.010595674687581e-08,0.4868571428571429
