source_file,row,subject_id,sleep_date,lifelog_date,mode,flat_indices,targets,n_cells,n_targets,route_benefit,route_min_benefit,route_h088_penalty,route_score,all_full_pred_delta,no_pre_h_pred_delta,no_bad_pred_delta,frontier_only_pred_delta,no_human_social_pred_delta,no_subject_pred_delta,no_row_order_pred_delta,no_base_prob_pred_delta,structural_only_pred_delta,human_social_only_pred_delta,robust_positive_variant_count,robust_mean_pred_delta,robust_min_pred_delta,robust_max_pred_delta
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,131,id06,2024-07-10,2024-07-09,q_route,"917,919","Q1,Q3",2,2,0.0003089604979429107,-3.482461855401958e-06,0.7568571428571429,3.5004244746263664,-0.0004380680772074726,-0.00012620534698584566,-0.00035698860014688274,-6.876240358548523e-05,-0.0005187637354812354,-0.0005382884999844334,-1.3410002461341154e-05,-0.0004993087235134935,-0.0005187637354812354,-1.1045854581681736e-05,10,-0.00030896049794291064,-0.0005382884999844334,-1.1045854581681736e-05
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,131,id06,2024-07-10,2024-07-09,q_route,917,Q1,1,1,0.00030275281242232575,1.4353080508789978e-05,0.9508571428571428,3.2972912676721995,-0.0004298464236248367,-0.00012626798880716516,-0.00034664522879197573,-6.125526002002416e-05,-0.0005060716927190716,-0.0005306831666559526,-1.4353080508789978e-05,-0.000491805273939286,-0.0005060716927190716,-1.4528316437083695e-05,10,-0.00030275281242232575,-0.0005306831666559526,-1.4353080508789978e-05
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,138,id06,2024-07-18,2024-07-17,no_pre_safe,"966,968,970","Q1,Q3,S2",3,3,0.00024298999386750328,-1.1437627927786062e-05,0.7874285714285715,2.9980053371169832,-0.000347580324618393,-7.701629509919701e-05,-0.00031435389600317787,-4.057709594993126e-05,-0.00043278858523790445,-0.0004033094487854486,-3.3951308016711827e-06,-0.0003854742165825791,-0.00043278858523790445,7.383639641173775e-06,9,-0.0002429899938675033,-0.00043278858523790445,7.383639641173775e-06
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,138,id06,2024-07-18,2024-07-17,consensus_any,"966,968,970","Q1,Q3,S2",3,3,0.00024298999386750328,-1.1437627927786062e-05,0.7874285714285715,2.9980053371169832,-0.000347580324618393,-7.701629509919701e-05,-0.00031435389600317787,-4.057709594993126e-05,-0.00043278858523790445,-0.0004033094487854486,-3.3951308016711827e-06,-0.0003854742165825791,-0.00043278858523790445,7.383639641173775e-06,9,-0.0002429899938675033,-0.00043278858523790445,7.383639641173775e-06
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,98,id04,2024-10-19,2024-10-18,frontier_safe,687,Q2,1,1,0.00017482228324647368,5.5302388190995604e-05,0.0,2.9705010744295923,-0.00021036025174774002,-0.00010169152136496217,-0.0001947635437498448,-9.852386294131935e-05,-9.872986537960178e-05,-0.00027643899413700687,-5.5302388190995604e-05,-0.0001896372184433225,-9.872986537960178e-05,-0.000424045321130342,10,-0.00017482228324647368,-0.000424045321130342,-5.5302388190995604e-05
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,98,id04,2024-10-19,2024-10-18,consensus_any,687,Q2,1,1,0.00017482228324647368,5.5302388190995604e-05,0.0,2.9705010744295923,-0.00021036025174774002,-0.00010169152136496217,-0.0001947635437498448,-9.852386294131935e-05,-9.872986537960178e-05,-0.00027643899413700687,-5.5302388190995604e-05,-0.0001896372184433225,-9.872986537960178e-05,-0.000424045321130342,10,-0.00017482228324647368,-0.000424045321130342,-5.5302388190995604e-05
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,98,id04,2024-10-19,2024-10-18,no_pre_safe,687,Q2,1,1,0.00017482228324647368,5.5302388190995604e-05,0.0,2.9705010744295923,-0.00021036025174774002,-0.00010169152136496217,-0.0001947635437498448,-9.852386294131935e-05,-9.872986537960178e-05,-0.00027643899413700687,-5.5302388190995604e-05,-0.0001896372184433225,-9.872986537960178e-05,-0.000424045321130342,10,-0.00017482228324647368,-0.000424045321130342,-5.5302388190995604e-05
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,98,id04,2024-10-19,2024-10-18,frontier_safe,687,Q2,1,1,0.00017482228324647368,5.5302388190995604e-05,0.0,2.9705010744295923,-0.00021036025174774002,-0.00010169152136496217,-0.0001947635437498448,-9.852386294131935e-05,-9.872986537960178e-05,-0.00027643899413700687,-5.5302388190995604e-05,-0.0001896372184433225,-9.872986537960178e-05,-0.000424045321130342,10,-0.00017482228324647368,-0.000424045321130342,-5.5302388190995604e-05
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,98,id04,2024-10-19,2024-10-18,q_route,687,Q2,1,1,0.00017482228324647368,5.5302388190995604e-05,0.0,2.9705010744295923,-0.00021036025174774002,-0.00010169152136496217,-0.0001947635437498448,-9.852386294131935e-05,-9.872986537960178e-05,-0.00027643899413700687,-5.5302388190995604e-05,-0.0001896372184433225,-9.872986537960178e-05,-0.000424045321130342,10,-0.00017482228324647368,-0.000424045321130342,-5.5302388190995604e-05
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,98,id04,2024-10-19,2024-10-18,q_route,687,Q2,1,1,0.00017482228324647368,5.5302388190995604e-05,0.0,2.9705010744295923,-0.00021036025174774002,-0.00010169152136496217,-0.0001947635437498448,-9.852386294131935e-05,-9.872986537960178e-05,-0.00027643899413700687,-5.5302388190995604e-05,-0.0001896372184433225,-9.872986537960178e-05,-0.000424045321130342,10,-0.00017482228324647368,-0.000424045321130342,-5.5302388190995604e-05
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,98,id04,2024-10-19,2024-10-18,consensus_any,687,Q2,1,1,0.00017482228324647368,5.5302388190995604e-05,0.0,2.9705010744295923,-0.00021036025174774002,-0.00010169152136496217,-0.0001947635437498448,-9.852386294131935e-05,-9.872986537960178e-05,-0.00027643899413700687,-5.5302388190995604e-05,-0.0001896372184433225,-9.872986537960178e-05,-0.000424045321130342,10,-0.00017482228324647368,-0.000424045321130342,-5.5302388190995604e-05
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,98,id04,2024-10-19,2024-10-18,no_pre_safe,687,Q2,1,1,0.00017482228324647368,5.5302388190995604e-05,0.0,2.9705010744295923,-0.00021036025174774002,-0.00010169152136496217,-0.0001947635437498448,-9.852386294131935e-05,-9.872986537960178e-05,-0.00027643899413700687,-5.5302388190995604e-05,-0.0001896372184433225,-9.872986537960178e-05,-0.000424045321130342,10,-0.00017482228324647368,-0.000424045321130342,-5.5302388190995604e-05
submission_h075_antibad_transport_f6863945_uploadsafe.csv,194,id08,2024-09-09,2024-09-08,q_route,1359,Q2,1,1,0.0002568018168084802,-0.00021538301566943443,0.0,2.9483873401389027,-0.00036830564449179395,-0.0002149653524806804,-0.0003108833591406971,-2.1849448477042453e-05,-0.0005488969048892985,-0.0002041495435210174,-0.00018371273532088103,-0.000381741290543527,-0.0005488969048892985,0.00021538301566943443,9,-0.0002568018168084802,-0.0005488969048892985,0.00021538301566943443
submission_h075_antibad_transport_f6863945_uploadsafe.csv,194,id08,2024-09-09,2024-09-08,no_pre_safe,1359,Q2,1,1,0.0002568018168084802,-0.00021538301566943443,0.0,2.9483873401389027,-0.00036830564449179395,-0.0002149653524806804,-0.0003108833591406971,-2.1849448477042453e-05,-0.0005488969048892985,-0.0002041495435210174,-0.00018371273532088103,-0.000381741290543527,-0.0005488969048892985,0.00021538301566943443,9,-0.0002568018168084802,-0.0005488969048892985,0.00021538301566943443
submission_h075_antibad_transport_f6863945_uploadsafe.csv,194,id08,2024-09-09,2024-09-08,frontier_safe,1359,Q2,1,1,0.0002568018168084802,-0.00021538301566943443,0.0,2.9483873401389027,-0.00036830564449179395,-0.0002149653524806804,-0.0003108833591406971,-2.1849448477042453e-05,-0.0005488969048892985,-0.0002041495435210174,-0.00018371273532088103,-0.000381741290543527,-0.0005488969048892985,0.00021538301566943443,9,-0.0002568018168084802,-0.0005488969048892985,0.00021538301566943443
submission_h075_antibad_transport_f6863945_uploadsafe.csv,194,id08,2024-09-09,2024-09-08,consensus_any,1359,Q2,1,1,0.0002568018168084802,-0.00021538301566943443,0.0,2.9483873401389027,-0.00036830564449179395,-0.0002149653524806804,-0.0003108833591406971,-2.1849448477042453e-05,-0.0005488969048892985,-0.0002041495435210174,-0.00018371273532088103,-0.000381741290543527,-0.0005488969048892985,0.00021538301566943443,9,-0.0002568018168084802,-0.0005488969048892985,0.00021538301566943443
submission_h075_antibad_transport_f6863945_uploadsafe.csv,98,id04,2024-10-19,2024-10-18,consensus_any,687,Q2,1,1,0.00016863080169606464,5.334380653984893e-05,0.0,2.9318800407853116,-0.00020291016247165337,-9.809002865664125e-05,-0.0001878658253044259,-9.503455558102029e-05,-9.523326226573928e-05,-0.0002666486693555838,-5.334380653984893e-05,-0.00018292105321850751,-9.523326226573928e-05,-0.0004090273913014868,10,-0.00016863080169606464,-0.0004090273913014868,-5.334380653984893e-05
submission_h075_antibad_transport_f6863945_uploadsafe.csv,98,id04,2024-10-19,2024-10-18,frontier_safe,687,Q2,1,1,0.00016863080169606464,5.334380653984893e-05,0.0,2.9318800407853116,-0.00020291016247165337,-9.809002865664125e-05,-0.0001878658253044259,-9.503455558102029e-05,-9.523326226573928e-05,-0.0002666486693555838,-5.334380653984893e-05,-0.00018292105321850751,-9.523326226573928e-05,-0.0004090273913014868,10,-0.00016863080169606464,-0.0004090273913014868,-5.334380653984893e-05
submission_h075_antibad_transport_f6863945_uploadsafe.csv,98,id04,2024-10-19,2024-10-18,q_route,687,Q2,1,1,0.00016863080169606464,5.334380653984893e-05,0.0,2.9318800407853116,-0.00020291016247165337,-9.809002865664125e-05,-0.0001878658253044259,-9.503455558102029e-05,-9.523326226573928e-05,-0.0002666486693555838,-5.334380653984893e-05,-0.00018292105321850751,-9.523326226573928e-05,-0.0004090273913014868,10,-0.00016863080169606464,-0.0004090273913014868,-5.334380653984893e-05
submission_h075_antibad_transport_f6863945_uploadsafe.csv,98,id04,2024-10-19,2024-10-18,no_pre_safe,687,Q2,1,1,0.00016863080169606464,5.334380653984893e-05,0.0,2.9318800407853116,-0.00020291016247165337,-9.809002865664125e-05,-0.0001878658253044259,-9.503455558102029e-05,-9.523326226573928e-05,-0.0002666486693555838,-5.334380653984893e-05,-0.00018292105321850751,-9.523326226573928e-05,-0.0004090273913014868,10,-0.00016863080169606464,-0.0004090273913014868,-5.334380653984893e-05
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,138,id06,2024-07-18,2024-07-17,q_route,"966,968","Q1,Q3",2,2,0.00024297105142833514,-1.1437627927786062e-05,0.9302857142857144,2.867897365213724,-0.0003475610841182904,-7.699363512710228e-05,-0.00031433164408147755,-4.0582593026548866e-05,-0.0004327683792381179,-0.00040328802210384335,-3.3755070906055305e-06,-0.0003854547170191548,-0.0004327683792381179,7.413446759906876e-06,9,-0.0002429710514283352,-0.0004327683792381179,7.413446759906876e-06
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,138,id06,2024-07-18,2024-07-17,no_pre_safe,"966,968,970","Q1,Q3,S2",3,3,0.00018122856571952235,-1.095396268574772e-05,0.7874285714285715,2.6464488619155295,-0.00025932858038551365,-5.254907115839489e-05,-0.00024199974963988916,-2.7851017685496264e-05,-0.0003279174859293907,-0.00029587744472966813,-1.8195588232145216e-06,-0.0002850199186136622,-0.0003279174859293907,7.994655699396972e-06,9,-0.00018122856571952233,-0.0003279174859293907,7.994655699396972e-06
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,138,id06,2024-07-18,2024-07-17,consensus_any,"966,968,970","Q1,Q3,S2",3,3,0.00018122856571952235,-1.095396268574772e-05,0.7874285714285715,2.6464488619155295,-0.00025932858038551365,-5.254907115839489e-05,-0.00024199974963988916,-2.7851017685496264e-05,-0.0003279174859293907,-0.00029587744472966813,-1.8195588232145216e-06,-0.0002850199186136622,-0.0003279174859293907,7.994655699396972e-06,9,-0.00018122856571952233,-0.0003279174859293907,7.994655699396972e-06
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,138,id06,2024-07-18,2024-07-17,frontier_safe,966,Q1,1,1,0.00018583785264777644,4.024181167879187e-06,0.8954285714285715,2.63271686807772,-0.00026530637910269323,-7.690730951429484e-05,-0.0002131917005800727,-3.9516904575732684e-05,-0.0003121980982290794,-0.00032593694148592755,-5.617066811237012e-06,-0.00030348184678176865,-0.0003121980982290794,-4.024181167879187e-06,10,-0.00018583785264777647,-0.00032593694148592755,-4.024181167879187e-06
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,98,id04,2024-10-19,2024-10-18,consensus_any,687,Q2,1,1,0.00011887915260760213,3.760562396987701e-05,0.0,2.6215407306121232,-0.00014304497118846322,-6.915023452817428e-05,-0.00013243920974989447,-6.699622680009717e-05,-6.713630845812921e-05,-0.00018797851601316467,-3.760562396987701e-05,-0.0001289533085414593,-6.713630845812921e-05,-0.0002883508183686326,10,-0.0001188791526076021,-0.0002883508183686326,-3.760562396987701e-05
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,98,id04,2024-10-19,2024-10-18,q_route,687,Q2,1,1,0.00011887915260760213,3.760562396987701e-05,0.0,2.6215407306121232,-0.00014304497118846322,-6.915023452817428e-05,-0.00013243920974989447,-6.699622680009717e-05,-6.713630845812921e-05,-0.00018797851601316467,-3.760562396987701e-05,-0.0001289533085414593,-6.713630845812921e-05,-0.0002883508183686326,10,-0.0001188791526076021,-0.0002883508183686326,-3.760562396987701e-05
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,98,id04,2024-10-19,2024-10-18,no_pre_safe,687,Q2,1,1,0.00011887915260760213,3.760562396987701e-05,0.0,2.6215407306121232,-0.00014304497118846322,-6.915023452817428e-05,-0.00013243920974989447,-6.699622680009717e-05,-6.713630845812921e-05,-0.00018797851601316467,-3.760562396987701e-05,-0.0001289533085414593,-6.713630845812921e-05,-0.0002883508183686326,10,-0.0001188791526076021,-0.0002883508183686326,-3.760562396987701e-05
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,98,id04,2024-10-19,2024-10-18,frontier_safe,687,Q2,1,1,0.00011887915260760213,3.760562396987701e-05,0.0,2.6215407306121232,-0.00014304497118846322,-6.915023452817428e-05,-0.00013243920974989447,-6.699622680009717e-05,-6.713630845812921e-05,-0.00018797851601316467,-3.760562396987701e-05,-0.0001289533085414593,-6.713630845812921e-05,-0.0002883508183686326,10,-0.0001188791526076021,-0.0002883508183686326,-3.760562396987701e-05
submission_h075_antibad_transport_f6863945_uploadsafe.csv,91,id04,2024-09-25,2024-09-24,no_pre_safe,638,Q2,1,1,0.00010877876471118541,5.3269188948768864e-05,0.0,2.5905965800666637,-0.0001237956215394942,-6.681837362397091e-05,-0.00011711370377728732,-5.3269188948768864e-05,-0.00012514450570415552,-0.00017543307276634548,-5.863611704357579e-05,-9.123437263121435e-05,-0.00012514450570415552,-0.0001511981853728862,10,-0.00010877876471118541,-0.00017543307276634548,-5.3269188948768864e-05
submission_h075_antibad_transport_f6863945_uploadsafe.csv,91,id04,2024-09-25,2024-09-24,consensus_any,638,Q2,1,1,0.00010877876471118541,5.3269188948768864e-05,0.0,2.5905965800666637,-0.0001237956215394942,-6.681837362397091e-05,-0.00011711370377728732,-5.3269188948768864e-05,-0.00012514450570415552,-0.00017543307276634548,-5.863611704357579e-05,-9.123437263121435e-05,-0.00012514450570415552,-0.0001511981853728862,10,-0.00010877876471118541,-0.00017543307276634548,-5.3269188948768864e-05
submission_h075_antibad_transport_f6863945_uploadsafe.csv,91,id04,2024-09-25,2024-09-24,q_route,638,Q2,1,1,0.00010877876471118541,5.3269188948768864e-05,0.0,2.5905965800666637,-0.0001237956215394942,-6.681837362397091e-05,-0.00011711370377728732,-5.3269188948768864e-05,-0.00012514450570415552,-0.00017543307276634548,-5.863611704357579e-05,-9.123437263121435e-05,-0.00012514450570415552,-0.0001511981853728862,10,-0.00010877876471118541,-0.00017543307276634548,-5.3269188948768864e-05
submission_h075_antibad_transport_f6863945_uploadsafe.csv,91,id04,2024-09-25,2024-09-24,frontier_safe,638,Q2,1,1,0.00010877876471118541,5.3269188948768864e-05,0.0,2.5905965800666637,-0.0001237956215394942,-6.681837362397091e-05,-0.00011711370377728732,-5.3269188948768864e-05,-0.00012514450570415552,-0.00017543307276634548,-5.863611704357579e-05,-9.123437263121435e-05,-0.00012514450570415552,-0.0001511981853728862,10,-0.00010877876471118541,-0.00017543307276634548,-5.3269188948768864e-05
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,14,id01,2024-09-02,2024-09-01,no_pre_safe,"98,99,100,103","Q1,Q2,Q3,S3",4,4,0.00011968680391965438,-4.629568709657187e-06,0.7897142857142858,2.5888872871794324,-0.00013623073551446098,-5.450190214321499e-05,-3.957439078151461e-05,-4.0663805872463745e-05,-9.703094309905124e-05,-0.00017436765447489039,-8.393586282198956e-05,-0.00014586073063199633,-9.703094309905124e-05,-0.0003276710707579106,10,-0.00011968680391965436,-0.0003276710707579106,-3.957439078151461e-05
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,14,id01,2024-09-02,2024-09-01,consensus_any,"98,99,100,103","Q1,Q2,Q3,S3",4,4,0.00011968680391965438,-4.629568709657187e-06,0.7897142857142858,2.5888872871794324,-0.00013623073551446098,-5.450190214321499e-05,-3.957439078151461e-05,-4.0663805872463745e-05,-9.703094309905124e-05,-0.00017436765447489039,-8.393586282198956e-05,-0.00014586073063199633,-9.703094309905124e-05,-0.0003276710707579106,10,-0.00011968680391965436,-0.0003276710707579106,-3.957439078151461e-05
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,187,id08,2024-08-09,2024-08-08,no_pre_safe,"1309,1310,1312,1314,1315","Q1,Q2,S1,S3,S4",5,5,0.0001416537583785451,-9.114073244763004e-06,0.5636571428571429,2.5810323495129435,-0.0001987599867574895,-0.00011155770982312132,-0.0001205083164494657,-9.987731198100941e-06,-0.0002715955002588074,-0.00013701740283463928,-8.989549711869866e-05,-0.00021331220626574283,-0.0002715955002588074,7.692267179422014e-06,9,-0.00014165375837854512,-0.0002715955002588074,7.692267179422014e-06
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,187,id08,2024-08-09,2024-08-08,consensus_any,"1309,1310,1312,1314,1315","Q1,Q2,S1,S3,S4",5,5,0.0001416537583785451,-9.114073244763004e-06,0.5636571428571429,2.5810323495129435,-0.0001987599867574895,-0.00011155770982312132,-0.0001205083164494657,-9.987731198100941e-06,-0.0002715955002588074,-0.00013701740283463928,-8.989549711869866e-05,-0.00021331220626574283,-0.0002715955002588074,7.692267179422014e-06,9,-0.00014165375837854512,-0.0002715955002588074,7.692267179422014e-06
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,91,id04,2024-09-25,2024-09-24,consensus_any,638,Q2,1,1,0.00010524086164158996,5.153667040439042e-05,0.0,2.5674852510445265,-0.00011976931263067445,-6.464518357371366e-05,-0.00011330471648840382,-5.153667040439042e-05,-0.00012107432590344476,-0.00016972731568869784,-5.672904539196792e-05,-8.826708055135313e-05,-0.00012107432590344476,-0.000146280639879809,10,-0.00010524086164158998,-0.00016972731568869784,-5.153667040439042e-05
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,91,id04,2024-09-25,2024-09-24,q_route,638,Q2,1,1,0.00010524086164158996,5.153667040439042e-05,0.0,2.5674852510445265,-0.00011976931263067445,-6.464518357371366e-05,-0.00011330471648840382,-5.153667040439042e-05,-0.00012107432590344476,-0.00016972731568869784,-5.672904539196792e-05,-8.826708055135313e-05,-0.00012107432590344476,-0.000146280639879809,10,-0.00010524086164158998,-0.00016972731568869784,-5.153667040439042e-05
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,91,id04,2024-09-25,2024-09-24,no_pre_safe,638,Q2,1,1,0.00010524086164158996,5.153667040439042e-05,0.0,2.5674852510445265,-0.00011976931263067445,-6.464518357371366e-05,-0.00011330471648840382,-5.153667040439042e-05,-0.00012107432590344476,-0.00016972731568869784,-5.672904539196792e-05,-8.826708055135313e-05,-0.00012107432590344476,-0.000146280639879809,10,-0.00010524086164158998,-0.00016972731568869784,-5.153667040439042e-05
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,91,id04,2024-09-25,2024-09-24,frontier_safe,638,Q2,1,1,0.00010524086164158996,5.153667040439042e-05,0.0,2.5674852510445265,-0.00011976931263067445,-6.464518357371366e-05,-0.00011330471648840382,-5.153667040439042e-05,-0.00012107432590344476,-0.00016972731568869784,-5.672904539196792e-05,-8.826708055135313e-05,-0.00012107432590344476,-0.000146280639879809,10,-0.00010524086164158998,-0.00016972731568869784,-5.153667040439042e-05
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,194,id08,2024-09-09,2024-09-08,q_route,1359,Q2,1,1,0.00017462523542976694,-0.00014646045065521579,0.0,2.5489033912944556,-0.0002504478382544205,-0.00014617643968686304,-0.00021140068421567453,-1.4857624964388905e-05,-0.0003732498953247239,-0.00013882168959429217,-0.0001249246600181994,-0.000259584077569599,-0.0003732498953247239,0.00014646045065521579,9,-0.00017462523542976697,-0.0003732498953247239,0.00014646045065521579
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,194,id08,2024-09-09,2024-09-08,consensus_any,1359,Q2,1,1,0.00017462523542976694,-0.00014646045065521579,0.0,2.5489033912944556,-0.0002504478382544205,-0.00014617643968686304,-0.00021140068421567453,-1.4857624964388905e-05,-0.0003732498953247239,-0.00013882168959429217,-0.0001249246600181994,-0.000259584077569599,-0.0003732498953247239,0.00014646045065521579,9,-0.00017462523542976697,-0.0003732498953247239,0.00014646045065521579
