candidate_id,family,op,score_signal,strength,group,k,cap,reverse,file,basename,changed_rows,changed_cells,mean_abs_prob_delta,max_abs_prob_delta,mean_s4_before,mean_s4_after,std_s4_before,std_s4_after,mean_delta,worst_delta,subject5_delta,dateblock5_delta,max_abs_prob_delta_local,changed_rows_local,promotion_decision,pred_delta_vs_current_mean,pred_delta_vs_current_p10,pred_delta_vs_current_p90,pred_beats_current_rate,incremental_bad_axis_vs_current,strict_promote_gate,info_sensor_gate,below_resolution_gate,block_gate,bad_axis_abs_load,mean_abs_move_vs_a2c8,mean_abs_move_vs_raw05,changed_rows_vs_current,changed_cells_vs_current,l1_logit_delta_vs_current,max_abs_prob_delta_vs_current,cos_delta_with_h003_tiny,l1_ratio_to_h003_tiny,local_robust_gate,jackpot_shape_gate,jackpot_score,h009_decision,decision_rank
qrank_delta_pos_dateblock_s0.6,qrank_dateblock,quantile,delta_pos,0.6,dateblock,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_delta_pos_dateblock_s0_6_297a8cc6.csv,submission_h009_qrank_delta_pos_dateblock_s0_6_297a8cc6.csv,189,189,0.029752376498846683,0.17880760108871419,0.5654989620215859,0.5656749052203136,0.19884730451707244,0.19585220309803336,-0.005859275564110311,-0.004672955089009334,-0.004672955089009334,-0.007045596039211288,0.14984146149217303,371,below_selector_resolution,-0.000586957574392989,-0.003552436940204396,0.0015427400642152246,0.3611111111111111,0.00030645304800400175,False,False,True,False,0.19986671787042878,0.060414082428056806,0.06365197122902613,189,189,35.35012282837882,0.17880760108871419,0.13745457534293531,2.6105530105828745,True,True,-0.6916663121882358,local_only_high_risk,2
modelblend_s1_cap0.09,model_blend,model_blend,delta_pos,1.0,global,0,0.09,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_modelblend_s1_cap0_09_60cb0e0e.csv,submission_h009_modelblend_s1_cap0_09_60cb0e0e.csv,250,250,0.017702843513575168,0.02249618225119504,0.5654989620215859,0.5619317674515448,0.19884730451707244,0.19371411324773885,-0.004762240928062489,-0.0038210776829831206,-0.0038210776829831206,-0.005703404173141857,0.022496165210797836,450,below_selector_resolution,-7.75036893133832e-05,-0.0007824806420461734,0.0005435817116378425,0.3888888888888889,-0.011741829141644955,False,False,True,False,0.18781843568077983,0.05120954943746256,0.05460486089505625,250,250,21.37001226983616,0.02249618225119504,0.24797664432359662,1.5781430276227473,True,True,-0.5683239299021295,local_only_high_risk,2
modelblend_s0.75_cap0.09,model_blend,model_blend,delta_pos,0.75,global,0,0.09,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_modelblend_s0_75_cap0_09_33ed1de1.csv,submission_h009_modelblend_s0_75_cap0_09_33ed1de1.csv,250,250,0.017353367528682384,0.02249618225119504,0.5654989620215859,0.5618471509876775,0.19884730451707244,0.19378882272770823,-0.004648164228479024,-0.003696762969196743,-0.003696762969196743,-0.005599565487761304,0.022496165210797836,450,below_selector_resolution,-7.200619015545262e-05,-0.0007560592225468285,0.000540735245084711,0.375,-0.011732619760244062,False,False,True,False,0.18782764506218072,0.051075004681906906,0.054452173194832476,250,250,20.97472749831802,0.02249618225119504,0.24973741931062987,1.5489518461568705,True,True,-0.5513303564635744,local_only_high_risk,2
modelblend_s0.35_cap0.09,model_blend,model_blend,delta_pos,0.35,global,0,0.09,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_modelblend_s0_35_cap0_09_3807b202.csv,submission_h009_modelblend_s0_35_cap0_09_3807b202.csv,250,250,0.015745702899429996,0.02249618225119504,0.5654989620215859,0.5618724940869003,0.19884730451707244,0.19392344043320492,-0.004217033361520406,-0.0038372773837707097,-0.0038372773837707097,-0.004596789339270102,0.022496165210797836,450,below_selector_resolution,-4.78093467804543e-05,-0.0006310192781528508,0.0005142791481335921,0.3888888888888889,-0.011587844651321594,False,False,True,False,0.1879724201711032,0.050294608426330746,0.05369682279434705,250,250,19.157093025628342,0.02249618225119504,0.25357456160908787,1.4147222943146918,True,True,-0.5482543201469138,local_only_high_risk,2
qrank_delta_pos_dateblock_s0.35,qrank_dateblock,quantile,delta_pos,0.35,dateblock,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_delta_pos_dateblock_s0_35_404461b1.csv,submission_h009_qrank_delta_pos_dateblock_s0_35_404461b1.csv,189,189,0.01730644369444124,0.10165649696622159,0.5654989620215859,0.5656656920516762,0.19884730451707244,0.196003890742916,-0.004419864318441158,-0.0037502595536907934,-0.0037502595536907934,-0.005089469083191522,0.08571179480023372,371,below_selector_resolution,-0.00025826266975418146,-0.0017726335058018045,0.0008770814831158352,0.3611111111111111,0.00017876427800228578,False,False,True,False,0.19973902910042707,0.05227665823741602,0.055558128370734434,189,189,20.620904983220964,0.10165649696622159,0.1374545753428608,1.5228225895066756,True,True,-0.5458333516352556,local_only_high_risk,2
modelblend_s0.5_cap0.09,model_blend,model_blend,delta_pos,0.5,global,0,0.09,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_modelblend_s0_5_cap0_09_e8b4c3e3.csv,submission_h009_modelblend_s0_5_cap0_09_e8b4c3e3.csv,250,250,0.01665944866385246,0.02249618225119504,0.5654989620215859,0.5618263288548081,0.19884730451707244,0.19382892253486525,-0.004415368092452188,-0.003678225948608227,-0.003678225948608227,-0.005152510236296148,0.022496165210797836,450,below_selector_resolution,-6.322184470089129e-05,-0.0006870421941376698,0.0005303045783485987,0.3888888888888889,-0.011532488273496677,False,False,True,False,0.1880277765489281,0.0507687603570526,0.0541483282262184,250,250,20.19327761117421,0.02249618225119504,0.2515589572220907,1.4912429559952438,True,True,-0.540217119545455,local_only_high_risk,2
modelblend_s0.2_cap0.14,model_blend,model_blend,delta_pos,0.2,global,0,0.14,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_modelblend_s0_2_cap0_14_b8012c9d.csv,submission_h009_modelblend_s0_2_cap0_14_b8012c9d.csv,250,250,0.017624569622795395,0.03498514937825048,0.5654989620215859,0.5608473514933516,0.19884730451707244,0.19220875709548488,-0.003739422176501972,-0.0035290289601873637,-0.0035290289601873637,-0.00394981539281658,0.034985685923604126,450,below_selector_resolution,-6.069854198510696e-05,-0.0008401824890813294,0.0007129618767020175,0.3888888888888889,-0.014390983018026993,False,False,True,False,0.1851692818043978,0.05224495690546083,0.05563070710316525,250,250,21.878636185296354,0.034985149378250535,0.2624440676103424,1.61570413314437,True,True,-0.496731062572779,local_only_high_risk,2
modelblend_s0.2_cap0.09,model_blend,model_blend,delta_pos,0.2,global,0,0.09,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_modelblend_s0_2_cap0_09_0fc5e2a7.csv,submission_h009_modelblend_s0_2_cap0_09_0fc5e2a7.csv,250,250,0.013582180414784387,0.022496143806047142,0.5654989620215859,0.562139428716089,0.19884730451707244,0.19412380478902472,-0.003368574682235559,-0.003120409497908816,-0.003120409497908816,-0.003616739866562302,0.022496158873843652,450,below_selector_resolution,-2.979904376430557e-05,-0.0005268509490443248,0.0004756794557637747,0.3611111111111111,-0.010773541443090506,False,False,True,False,0.18878672337933428,0.04935070855699811,0.05274558509510671,250,250,16.689088307420896,0.022496143806047142,0.25663439102161983,1.2324638852413037,True,True,-0.4428822267803892,local_only_high_risk,2
modelblend_s1_cap0.05,model_blend,model_blend,delta_pos,1.0,global,0,0.05,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_modelblend_s1_cap0_05_1ed8b8b8.csv,submission_h009_modelblend_s1_cap0_05_1ed8b8b8.csv,250,250,0.010047667469753494,0.012499303246396809,0.5654989620215859,0.5635364320497213,0.19884730451707244,0.1958720091100358,-0.0030134851123282957,-0.002467005700325653,-0.002467005700325653,-0.0035599645243309386,0.012499290240014005,450,below_selector_resolution,-2.677412779959502e-05,-0.00027868008766877573,0.0002284333195343539,0.3611111111111111,-0.006409111079610397,False,False,True,False,0.19315115374281439,0.04698167754228622,0.050338540981115995,250,250,12.147900620177209,0.012499303246396865,0.24634775133591333,0.8971040550616255,True,True,-0.3653914222590285,local_only_high_risk,2
modelblend_s0.75_cap0.05,model_blend,model_blend,delta_pos,0.75,global,0,0.05,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_modelblend_s0_75_cap0_05_b581cf4a.csv,submission_h009_modelblend_s0_75_cap0_05_b581cf4a.csv,250,250,0.009942018012546246,0.012499303246396809,0.5654989620215859,0.5635361036675992,0.19884730451707244,0.19585933977149955,-0.0029296792637209523,-0.0023811068942980462,-0.0023811068942980462,-0.0034782516331438584,0.012499290240014005,450,below_selector_resolution,-2.5912748867826113e-05,-0.0002759634993674891,0.00022783366199294528,0.3611111111111111,-0.006552928707985073,False,False,True,False,0.1930073361144397,0.046954620174024006,0.050311258403175366,250,250,12.0284374184377,0.012499303246396865,0.24742074105130796,0.8882818786163267,True,True,-0.3534477831040108,local_only_high_risk,2
modelblend_s0.5_cap0.05,model_blend,model_blend,delta_pos,0.5,global,0,0.05,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_modelblend_s0_5_cap0_05_92a2a1fc.csv,submission_h009_modelblend_s0_5_cap0_05_92a2a1fc.csv,250,250,0.009745033532249809,0.012499303246396809,0.5654989620215859,0.5635193939585286,0.19884730451707244,0.19586770052093064,-0.002820674387780331,-0.002312753339673068,-0.002312753339673068,-0.0033285954358875935,0.012499279928671503,450,below_selector_resolution,-2.5755263676928558e-05,-0.00027209060383188836,0.00022513634516684912,0.375,-0.006527651485586705,False,False,True,False,0.19303261333683808,0.0469148978066154,0.05027393539200699,250,250,11.802264991370915,0.012499303246396865,0.24846450102889062,0.8715793875597458,True,True,-0.3422736867421813,local_only_high_risk,2
qrank_teacher_rank_dateblock_s0.35,qrank_dateblock,quantile,teacher_rank,0.35,dateblock,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_teacher_rank_dateblock_s0_35_7e41aedd.csv,submission_h009_qrank_teacher_rank_dateblock_s0_35_7e41aedd.csv,195,195,0.018955188668296985,0.13174125498694933,0.5654989620215859,0.5657014482198361,0.19884730451707244,0.1954689771095831,-0.002499384671907856,-0.0024292853669946046,-0.0024292853669946046,-0.0025694839768211075,0.09237368282932806,383,below_selector_resolution,-0.00025110478672057555,-0.0018979264868599498,0.0009708876405567265,0.3611111111111111,0.002228038938397292,False,False,True,False,0.20178830376082207,0.052810490611840386,0.056139477631454035,195,195,22.207348564584287,0.13174125498694933,0.13421575121790683,1.6399790443103668,True,True,-0.3360966808194352,local_only_high_risk,2
modelblend_s0.35_cap0.05,model_blend,model_blend,delta_pos,0.35,global,0,0.05,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_modelblend_s0_35_cap0_05_28a43352.csv,submission_h009_modelblend_s0_35_cap0_05_28a43352.csv,250,250,0.009463295171150332,0.012499303246396809,0.5654989620215859,0.5634926841353763,0.19884730451707244,0.19591611519874755,-0.002701514677130201,-0.0021975240989919875,-0.0021975240989919875,-0.003205505255268415,0.012499279928671503,450,below_selector_resolution,-2.3768076767268036e-05,-0.0002639773015455513,0.00022620484609362927,0.3888888888888889,-0.006417845929928251,False,False,True,False,0.19314241889249653,0.04683227008181688,0.05019103469097477,250,250,11.481169298535217,0.012499303246396865,0.25053771544559306,0.84786695714792,True,True,-0.3259700736041283,local_only_high_risk,2
modelblend_s0.2_cap0.05,model_blend,model_blend,delta_pos,0.2,global,0,0.05,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_modelblend_s0_2_cap0_05_f530fb95.csv,submission_h009_modelblend_s0_2_cap0_05_f530fb95.csv,250,250,0.00877434728452942,0.012499302256558764,0.5654989620215859,0.563499052341999,0.19884730451707244,0.19599098061835601,-0.0024849591329064724,-0.0022634776260396228,-0.0022634776260396228,-0.002706440639773322,0.012499279928671503,450,below_selector_resolution,-1.5993654307805474e-05,-0.00024512250677893296,0.0002222445303960154,0.375,-0.006439369748401758,False,False,True,False,0.19312089507402302,0.046629257874527534,0.04997402579838451,250,250,10.70322775578828,0.01249930225655882,0.25333324776455185,0.7904171529043789,True,True,-0.32390335889931626,local_only_high_risk,2
modelblend_s0.1_cap0.14,model_blend,model_blend,delta_pos,0.1,global,0,0.14,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_modelblend_s0_1_cap0_14_b77451e1.csv,submission_h009_modelblend_s0_1_cap0_14_b77451e1.csv,250,250,0.010801393457574329,0.034964862074901126,0.5654989620215859,0.5620413398543002,0.19884730451707244,0.19418797629017942,-0.0021768965307414345,-0.0020492996547331055,-0.0020492996547331055,-0.0023044934067497636,0.03497783318940606,450,below_selector_resolution,-6.43363616532381e-06,-0.00045264645297652875,0.00040758370230691053,0.3611111111111111,-0.010095856398019742,False,False,True,False,0.18946440842440504,0.04860719705553515,0.05205089349399328,250,250,13.805754616262806,0.034964862074901126,0.2646096306568435,1.0195340607959673,True,True,-0.28856897450121355,local_only_high_risk,2
modelblend_s0.1_cap0.09,model_blend,model_blend,delta_pos,0.1,global,0,0.09,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_modelblend_s0_1_cap0_09_9bb5a080.csv,submission_h009_modelblend_s0_1_cap0_09_9bb5a080.csv,250,250,0.009755625172095005,0.02249300192523812,0.5654989620215859,0.5627289938872873,0.19884730451707244,0.1948109012038697,-0.002084548013007115,-0.0019537538597010906,-0.0019537538597010906,-0.002215342166313139,0.022479183363695032,450,below_selector_resolution,3.1447264843661576e-06,-0.00036304394061636807,0.0003893321885592139,0.3611111111111111,-0.00881408856663543,False,False,True,False,0.19074617625578935,0.04776414742024457,0.051207843858702695,250,250,12.288777914121614,0.02249300192523812,0.26646625508215216,0.907507629770964,True,True,-0.2754537883046497,local_only_high_risk,2
reverse_tailswap_teacher_rank_k50,reverse_control,tail_swap,teacher_rank,1.0,global,50,0.0,True,hitl/h009_s4_mobility_rank_jackpot/submission_h009_reverse_tailswap_teacher_rank_k50_6fc8bab1.csv,submission_h009_reverse_tailswap_teacher_rank_k50_6fc8bab1.csv,99,99,0.08322745892294586,0.717719703163692,0.5654989620215859,0.5654989620215859,0.19884730451707244,0.19884730451707244,0.01501893815804567,0.026745148842074573,0.0032927274740167656,0.026745148842074573,0.5756956414842298,100,below_selector_resolution,-0.002058095869455009,-0.012774201274564051,0.006886938533569077,0.4722222222222222,0.09492693908787364,False,False,True,True,0.2944872039102984,0.10282543079725173,0.1058058491194594,99,99,105.80132287567511,0.7177197031636922,0.01818798957346238,7.813267390828217,False,False,3.824034074101774,reverse_control,3
reverse_qrank_teacher_rank_s0.6,reverse_control,quantile,teacher_rank,0.6,global,0,0.0,True,hitl/h009_s4_mobility_rank_jackpot/submission_h009_reverse_qrank_teacher_rank_s0_6_8f99e4ea.csv,submission_h009_reverse_qrank_teacher_rank_s0_6_8f99e4ea.csv,249,249,0.1197960775018548,0.5203652763100934,0.5654989620215859,0.5709604082555181,0.19884730451707244,0.16586683315223524,0.0231813441469223,0.04627917711254004,8.351118130456303e-05,0.04627917711254004,0.4837375427482822,450,below_selector_resolution,-0.0022876576654481816,-0.018457258633595024,0.007049778988538616,0.3611111111111111,0.06987428068160856,False,False,True,True,0.26943454550403334,0.12322465161304015,0.12601623302717027,249,249,146.68947482693605,0.5203652763100934,0.04048573526092667,10.832795461260934,False,False,6.103816563991043,reverse_control,3
reverse_tailswap_teacher_rank_k100,reverse_control,tail_swap,teacher_rank,1.0,global,100,0.0,True,hitl/h009_s4_mobility_rank_jackpot/submission_h009_reverse_tailswap_teacher_rank_k100_b6562c77.csv,submission_h009_reverse_tailswap_teacher_rank_k100_b6562c77.csv,198,198,0.15647921265746353,0.7383840410553238,0.5654989620215859,0.5654989620215859,0.19884730451707244,0.19884730451707244,0.028813935596483764,0.05578910438947582,0.0018387668034917093,0.05578910438947582,0.6824688397679468,198,below_selector_resolution,-0.003130205979498339,-0.02332614179279451,0.010095723645371639,0.3611111111111111,0.10329900325439645,False,False,True,True,0.30285926807682123,0.1511305757411111,0.15391921073707854,198,198,193.96862707651457,0.7383840410553238,0.03551517559568845,14.324289220480882,False,False,7.301778808116999,reverse_control,3
reverse_qrank_plus_prob_s0.6,reverse_control,quantile,plus_prob,0.6,global,0,0.0,True,hitl/h009_s4_mobility_rank_jackpot/submission_h009_reverse_qrank_plus_prob_s0_6_ddfdaad9.csv,submission_h009_reverse_qrank_plus_prob_s0_6_ddfdaad9.csv,250,250,0.176735595875455,0.5409472953426443,0.5654989620215859,0.5767958868881593,0.19884730451707244,0.09704731618015087,0.026524804319145834,0.06094230716588522,-0.007892698527593556,0.06094230716588522,0.4893321721889062,450,below_selector_resolution,-0.004725824762616669,-0.027157604403740435,0.008350956717735511,0.3888888888888889,0.14649392041072978,False,False,True,True,0.34605418523315457,0.1573089567746697,0.16039518354597745,250,250,206.41175745801706,0.5409472953426443,0.0359114693233554,15.24319554610273,False,False,7.706057122453988,reverse_control,3
reverse_qrank_consensus_s0.6,reverse_control,quantile,consensus,0.6,global,0,0.0,True,hitl/h009_s4_mobility_rank_jackpot/submission_h009_reverse_qrank_consensus_s0_6_90159d1b.csv,submission_h009_reverse_qrank_consensus_s0_6_90159d1b.csv,249,249,0.14515575013998372,0.5429803307478743,0.5654989620215859,0.5720786454526734,0.19884730451707244,0.14437782755232337,0.030869837423695645,0.06324043863030437,-0.0015007637829130838,0.06324043863030437,0.4911682984902355,449,below_selector_resolution,-0.003212777178566957,-0.022158804285604922,0.007367941637776164,0.3611111111111111,0.10702315252623645,False,False,True,True,0.30658341734866124,0.13902176775259528,0.14198691994233664,249,249,174.63487644177812,0.5429803307478743,0.025641074065872998,12.896521029394107,False,False,8.107070247416729,reverse_control,3
reverse_tailswap_consensus_k50,reverse_control,tail_swap,consensus,1.0,global,50,0.0,True,hitl/h009_s4_mobility_rank_jackpot/submission_h009_reverse_tailswap_consensus_k50_e66d3dcc.csv,submission_h009_reverse_tailswap_consensus_k50_e66d3dcc.csv,100,100,0.09354340673483429,0.7778293931043198,0.5654989620215859,0.5654989620215859,0.19884730451707244,0.19884730451707244,0.04278446591584467,0.0690813243460453,0.01648760748564404,0.0690813243460453,0.753268736600385,100,below_selector_resolution,-0.0022242313271433325,-0.013829391289607263,0.007579442605010535,0.4722222222222222,0.09769959595547761,False,False,True,True,0.2972598607779024,0.10765592681188652,0.11057207551707929,100,100,113.99367490031483,0.7778293931043198,0.012378316220100665,8.418260175308982,False,False,9.173203678688939,reverse_control,3
