candidate_id,family,op,score_signal,strength,group,k,cap,reverse,file,basename,changed_rows,changed_cells,mean_abs_prob_delta,max_abs_prob_delta,mean_s4_before,mean_s4_after,std_s4_before,std_s4_after
qrank_delta_pos_subject_s1,qrank_subject,quantile,delta_pos,1.0,subject,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_delta_pos_subject_s1_e5fde68c.csv,submission_h009_qrank_delta_pos_subject_s1_e5fde68c.csv,242,242,0.08276714147822498,0.3758907643761463,0.5654989620215859,0.5654989620215859,0.19884730451707244,0.19884730451707244
qrank_teacher_rank_subject_s0.6,qrank_subject,quantile,teacher_rank,0.6,subject,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_teacher_rank_subject_s0_6_0302afd3.csv,submission_h009_qrank_teacher_rank_subject_s0_6_0302afd3.csv,242,242,0.05041222660804216,0.24177481243392973,0.5654989620215859,0.5659722275619445,0.19884730451707244,0.19267413812990405
qrank_plus_prob_subject_s0.6,qrank_subject,quantile,plus_prob,0.6,subject,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_plus_prob_subject_s0_6_bafc0a50.csv,submission_h009_qrank_plus_prob_subject_s0_6_bafc0a50.csv,238,238,0.04677287701999915,0.21977047389686855,0.5654989620215859,0.5660120695940707,0.19884730451707244,0.19370358311049182
qrank_human_state_subject_s0.6,qrank_subject,quantile,human_state,0.6,subject,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_human_state_subject_s0_6_81cb6503.csv,submission_h009_qrank_human_state_subject_s0_6_81cb6503.csv,242,242,0.05184422790502394,0.24177481243392973,0.5654989620215859,0.5659575932857458,0.19884730451707244,0.19220971835924486
qrank_delta_pos_subject_s0.35,qrank_subject,quantile,delta_pos,0.35,subject,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_delta_pos_subject_s0_35_a4ae7b8b.csv,submission_h009_qrank_delta_pos_subject_s0_35_a4ae7b8b.csv,242,242,0.0289094878491368,0.12659269464860523,0.5654989620215859,0.5660045661716153,0.19884730451707244,0.19326087511148496
qrank_consensus_subject_s0.35,qrank_subject,quantile,consensus,0.35,subject,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_consensus_subject_s0_35_4eaca577.csv,submission_h009_qrank_consensus_subject_s0_35_4eaca577.csv,243,243,0.0280622292858492,0.13112979105356648,0.5654989620215859,0.5659353531749739,0.19884730451707244,0.19351383335944897
tailswap_plus_prob_k125_s1,tail_swap,tail_swap,plus_prob,1.0,global,125,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_tailswap_plus_prob_k125_s1_3591550d.csv,submission_h009_tailswap_plus_prob_k125_s1_3591550d.csv,248,248,0.11658844806969633,0.5551419230578039,0.5654989620215859,0.5654989620215859,0.19884730451707244,0.19884730451707244
qrank_teacher_rank_subject_s0.35,qrank_subject,quantile,teacher_rank,0.35,subject,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_teacher_rank_subject_s0_35_3778b1c9.csv,submission_h009_qrank_teacher_rank_subject_s0_35_3778b1c9.csv,242,242,0.029278879586737763,0.145237439358888,0.5654989620215859,0.5659233944822242,0.19884730451707244,0.1929830978740355
qrank_teacher_rank_subject_s0.85,qrank_subject,quantile,teacher_rank,0.85,subject,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_teacher_rank_subject_s0_85_9003aad8.csv,submission_h009_qrank_teacher_rank_subject_s0_85_9003aad8.csv,242,242,0.07141775024159489,0.32476472938717116,0.5654989620215859,0.5657582937402527,0.19884730451707244,0.19564437259583395
qrank_plus_prob_global_s0.35,qrank_global,quantile,plus_prob,0.35,global,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_plus_prob_global_s0_35_1308cf23.csv,submission_h009_qrank_plus_prob_global_s0_35_1308cf23.csv,248,248,0.04086247682202681,0.20390501663271798,0.5654989620215859,0.567243805344837,0.19884730451707244,0.18841847922741137
tailswap_plus_prob_k125_s0.75,tail_swap,tail_swap,plus_prob,0.75,global,125,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_tailswap_plus_prob_k125_s0_75_427e4634.csv,submission_h009_tailswap_plus_prob_k125_s0_75_427e4634.csv,248,248,0.08799937686161051,0.4438368261282358,0.5654989620215859,0.5667495960392599,0.19884730451707244,0.19070223902925662
qrank_human_state_subject_s0.35,qrank_subject,quantile,human_state,0.35,subject,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_human_state_subject_s0_35_1211e4f2.csv,submission_h009_qrank_human_state_subject_s0_35_1211e4f2.csv,242,242,0.030088040744337935,0.145237439358888,0.5654989620215859,0.5659118316535023,0.19884730451707244,0.19255425509306678
qrank_human_state_subject_s0.85,qrank_subject,quantile,human_state,0.85,subject,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_human_state_subject_s0_85_0b5ad0d5.csv,submission_h009_qrank_human_state_subject_s0_85_0b5ad0d5.csv,242,242,0.07347279902972116,0.32476472938717116,0.5654989620215859,0.5657495255245064,0.19884730451707244,0.19540565954466604
qrank_low_energy_subject_s0.6,qrank_subject,quantile,low_energy,0.6,subject,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_low_energy_subject_s0_6_2b616a91.csv,submission_h009_qrank_low_energy_subject_s0_6_2b616a91.csv,246,246,0.05019531125864552,0.2312599501403272,0.5654989620215859,0.5658535102356059,0.19884730451707244,0.19278073752181607
qrank_human_state_global_s0.35,qrank_global,quantile,human_state,0.35,global,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_human_state_global_s0_35_186c9bc8.csv,submission_h009_qrank_human_state_global_s0_35_186c9bc8.csv,250,250,0.08546945285864244,0.27614169966845503,0.5654989620215859,0.5713333069799655,0.19884730451707244,0.14576099900216805
tailswap_consensus_k100_s0.5,tail_swap,tail_swap,consensus,0.5,global,100,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_tailswap_consensus_k100_s0_5_40090639.csv,submission_h009_tailswap_consensus_k100_s0_5_40090639.csv,199,199,0.07515768967364989,0.32521825826307255,0.5654989620215859,0.5701406923331647,0.19884730451707244,0.17637208458028175
qrank_low_energy_subject_s0.35,qrank_subject,quantile,low_energy,0.35,subject,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_low_energy_subject_s0_35_61cc5e9c.csv,submission_h009_qrank_low_energy_subject_s0_35_61cc5e9c.csv,246,246,0.02913967255205918,0.1384096208310992,0.5654989620215859,0.5658096724234983,0.19884730451707244,0.19311826708831512
tailswap_plus_prob_k125_s0.5,tail_swap,tail_swap,plus_prob,0.5,global,125,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_tailswap_plus_prob_k125_s0_5_135bd875.csv,submission_h009_tailswap_plus_prob_k125_s0_5_135bd875.csv,248,248,0.058621128235256746,0.2988913681844665,0.5654989620215859,0.567326785712402,0.19884730451707244,0.18748269428682796
modelblend_s0.5_cap0.14,model_blend,model_blend,delta_pos,0.5,global,0,0.14,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_modelblend_s0_5_cap0_14_66767de0.csv,submission_h009_modelblend_s0_5_cap0_14_66767de0.csv,250,250,0.024125265448794175,0.03498514937825048,0.5654989620215859,0.5598330513401636,0.19884730451707244,0.19163989027436157
tailswap_plus_prob_k100_s1,tail_swap,tail_swap,plus_prob,1.0,global,100,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_tailswap_plus_prob_k100_s1_d1ce5b10.csv,submission_h009_tailswap_plus_prob_k100_s1_d1ce5b10.csv,197,197,0.09415604788527727,0.5551419230578039,0.5654989620215859,0.5654989620215859,0.19884730451707244,0.19884730451707244
qrank_plus_prob_subject_s0.35,qrank_subject,quantile,plus_prob,0.35,subject,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_plus_prob_subject_s0_35_94a9e381.csv,submission_h009_qrank_plus_prob_subject_s0_35_94a9e381.csv,238,238,0.0271736842439347,0.13112979105356648,0.5654989620215859,0.5659921731881553,0.19884730451707244,0.19398284635098462
tailswap_plus_prob_k75_s1,tail_swap,tail_swap,plus_prob,1.0,global,75,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_tailswap_plus_prob_k75_s1_32a80ffb.csv,submission_h009_tailswap_plus_prob_k75_s1_32a80ffb.csv,150,150,0.06539949392258163,0.5551419230578039,0.5654989620215859,0.5654989620215859,0.19884730451707244,0.19884730451707244
tailswap_plus_prob_k100_s0.75,tail_swap,tail_swap,plus_prob,0.75,global,100,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_tailswap_plus_prob_k100_s0_75_468bbf7b.csv,submission_h009_tailswap_plus_prob_k100_s0_75_468bbf7b.csv,197,197,0.07110235897315721,0.4438368261282358,0.5654989620215859,0.5665278469589833,0.19884730451707244,0.19258836326556167
modelblend_s0.75_cap0.14,model_blend,model_blend,delta_pos,0.75,global,0,0.14,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_modelblend_s0_75_cap0_14_d3a87c6d.csv,submission_h009_modelblend_s0_75_cap0_14_d3a87c6d.csv,250,250,0.025888584955481235,0.03498514937825048,0.5654989620215859,0.559709748644357,0.19884730451707244,0.1914964748443135
modelblend_s1_cap0.14,model_blend,model_blend,delta_pos,1.0,global,0,0.14,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_modelblend_s1_cap0_14_325be5f3.csv,submission_h009_modelblend_s1_cap0_14_325be5f3.csv,250,250,0.026710651362480194,0.03498514937825048,0.5654989620215859,0.5597652667172477,0.19884730451707244,0.19147719267517074
qrank_teacher_rank_subject_s1,qrank_subject,quantile,teacher_rank,1.0,subject,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_teacher_rank_subject_s1_97024dd2.csv,submission_h009_qrank_teacher_rank_subject_s1_97024dd2.csv,242,242,0.08385285160738414,0.3667208935540156,0.5654989620215859,0.565498962021586,0.19884730451707244,0.19884730451707244
modelblend_s0.35_cap0.14,model_blend,model_blend,delta_pos,0.35,global,0,0.14,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_modelblend_s0_35_cap0_14_6489dfeb.csv,submission_h009_modelblend_s0_35_cap0_14_6489dfeb.csv,250,250,0.021981086491472693,0.03498514937825048,0.5654989620215859,0.5600995221487747,0.19884730451707244,0.19176974278462544
tailswap_consensus_k100_s0.75,tail_swap,tail_swap,consensus,0.75,global,100,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_tailswap_consensus_k100_s0_75_0b3f47af.csv,submission_h009_tailswap_consensus_k100_s0_75_0b3f47af.csv,199,199,0.1135139696634528,0.475855659461774,0.5654989620215859,0.5688615140590382,0.19884730451707244,0.18261723506061378
tailswap_consensus_k75_s0.5,tail_swap,tail_swap,consensus,0.5,global,75,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_tailswap_consensus_k75_s0_5_54b2a3cb.csv,submission_h009_tailswap_consensus_k75_s0_5_54b2a3cb.csv,149,149,0.05340208497835996,0.30540015944352744,0.5654989620215859,0.5691840376884733,0.19884730451707244,0.18384290848672677
tailswap_plus_prob_k50_s1,tail_swap,tail_swap,plus_prob,1.0,global,50,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_tailswap_plus_prob_k50_s1_fb03fd8f.csv,submission_h009_tailswap_plus_prob_k50_s1_fb03fd8f.csv,98,98,0.04709538834069495,0.5551419230578039,0.5654989620215859,0.5654989620215859,0.19884730451707244,0.19884730451707244
tailswap_plus_prob_k75_s0.75,tail_swap,tail_swap,plus_prob,0.75,global,75,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_tailswap_plus_prob_k75_s0_75_e89983f9.csv,submission_h009_tailswap_plus_prob_k75_s0_75_e89983f9.csv,150,150,0.04945319997668057,0.4438368261282358,0.5654989620215859,0.5661998476056626,0.19884730451707244,0.1953075608765433
qrank_delta_pos_dateblock_s0.6,qrank_dateblock,quantile,delta_pos,0.6,dateblock,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_delta_pos_dateblock_s0_6_297a8cc6.csv,submission_h009_qrank_delta_pos_dateblock_s0_6_297a8cc6.csv,189,189,0.029752376498846683,0.17880760108871419,0.5654989620215859,0.5656749052203136,0.19884730451707244,0.19585220309803336
tailswap_consensus_k75_s0.75,tail_swap,tail_swap,consensus,0.75,global,75,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_tailswap_consensus_k75_s0_75_09415cfb.csv,submission_h009_tailswap_consensus_k75_s0_75_09415cfb.csv,149,149,0.08048805992264974,0.4306171536091789,0.5654989620215859,0.5682049457695088,0.19884730451707244,0.18801331581005876
tailswap_consensus_k125_s0.5,tail_swap,tail_swap,consensus,0.5,global,125,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_tailswap_consensus_k125_s0_5_5e9b0935.csv,submission_h009_tailswap_consensus_k125_s0_5_5e9b0935.csv,249,249,0.10600239046534131,0.35259370577106175,0.5654989620215859,0.5691344171651392,0.19884730451707244,0.16230100922442983
tailswap_plus_prob_k100_s0.5,tail_swap,tail_swap,plus_prob,0.5,global,100,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_tailswap_plus_prob_k100_s0_5_f69351ae.csv,submission_h009_tailswap_plus_prob_k100_s0_5_f69351ae.csv,197,197,0.04739083628511763,0.2988913681844665,0.5654989620215859,0.5670197439252074,0.19884730451707244,0.19005867303435003
qrank_delta_pos_dateblock_s0.85,qrank_dateblock,quantile,delta_pos,0.85,dateblock,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_delta_pos_dateblock_s0_85_b43b945f.csv,submission_h009_qrank_delta_pos_dateblock_s0_85_b43b945f.csv,189,189,0.0421423209756365,0.25966331682801774,0.5654989620215859,0.5655916193523743,0.19884730451707244,0.19728178495561022
tailswap_plus_prob_k50_s0.75,tail_swap,tail_swap,plus_prob,0.75,global,50,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_tailswap_plus_prob_k50_s0_75_26e4202c.csv,submission_h009_tailswap_plus_prob_k50_s0_75_26e4202c.csv,98,98,0.03558982555014852,0.4438368261282358,0.5654989620215859,0.5659512981112859,0.19884730451707244,0.19647802444049403
modelblend_s0.35_cap0.09,model_blend,model_blend,delta_pos,0.35,global,0,0.09,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_modelblend_s0_35_cap0_09_3807b202.csv,submission_h009_modelblend_s0_35_cap0_09_3807b202.csv,250,250,0.015745702899429996,0.02249618225119504,0.5654989620215859,0.5618724940869003,0.19884730451707244,0.19392344043320492
modelblend_s1_cap0.09,model_blend,model_blend,delta_pos,1.0,global,0,0.09,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_modelblend_s1_cap0_09_60cb0e0e.csv,submission_h009_modelblend_s1_cap0_09_60cb0e0e.csv,250,250,0.017702843513575168,0.02249618225119504,0.5654989620215859,0.5619317674515448,0.19884730451707244,0.19371411324773885
qrank_delta_pos_dateblock_s0.35,qrank_dateblock,quantile,delta_pos,0.35,dateblock,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_delta_pos_dateblock_s0_35_404461b1.csv,submission_h009_qrank_delta_pos_dateblock_s0_35_404461b1.csv,189,189,0.01730644369444124,0.10165649696622159,0.5654989620215859,0.5656656920516762,0.19884730451707244,0.196003890742916
modelblend_s0.75_cap0.09,model_blend,model_blend,delta_pos,0.75,global,0,0.09,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_modelblend_s0_75_cap0_09_33ed1de1.csv,submission_h009_modelblend_s0_75_cap0_09_33ed1de1.csv,250,250,0.017353367528682384,0.02249618225119504,0.5654989620215859,0.5618471509876775,0.19884730451707244,0.19378882272770823
modelblend_s0.5_cap0.09,model_blend,model_blend,delta_pos,0.5,global,0,0.09,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_modelblend_s0_5_cap0_09_e8b4c3e3.csv,submission_h009_modelblend_s0_5_cap0_09_e8b4c3e3.csv,250,250,0.01665944866385246,0.02249618225119504,0.5654989620215859,0.5618263288548081,0.19884730451707244,0.19382892253486525
tailswap_plus_prob_k75_s0.5,tail_swap,tail_swap,plus_prob,0.5,global,75,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_tailswap_plus_prob_k75_s0_5_be708aee.csv,submission_h009_tailswap_plus_prob_k75_s0_5_be708aee.csv,150,150,0.03302577817274739,0.2988913681844665,0.5654989620215859,0.5665749746750404,0.19884730451707244,0.19374312279495792
tailswap_teacher_rank_k125_s0.5,tail_swap,tail_swap,teacher_rank,0.5,global,125,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_tailswap_teacher_rank_k125_s0_5_501bc708.csv,submission_h009_tailswap_teacher_rank_k125_s0_5_501bc708.csv,250,250,0.12596538804152008,0.42570014435520526,0.5654989620215859,0.5722941188570237,0.19884730451707244,0.13980784702479826
modelblend_s0.2_cap0.14,model_blend,model_blend,delta_pos,0.2,global,0,0.14,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_modelblend_s0_2_cap0_14_b8012c9d.csv,submission_h009_modelblend_s0_2_cap0_14_b8012c9d.csv,250,250,0.017624569622795395,0.03498514937825048,0.5654989620215859,0.5608473514933516,0.19884730451707244,0.19220875709548488
qrank_human_state_subject_s1,qrank_subject,quantile,human_state,1.0,subject,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_human_state_subject_s1_3b77b88e.csv,submission_h009_qrank_human_state_subject_s1_3b77b88e.csv,242,242,0.08626798310848867,0.3667208935540156,0.5654989620215859,0.565498962021586,0.19884730451707244,0.19884730451707244
qrank_low_energy_subject_s0.85,qrank_subject,quantile,low_energy,0.85,subject,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_low_energy_subject_s0_85_a58ad4ec.csv,submission_h009_qrank_low_energy_subject_s0_85_a58ad4ec.csv,246,246,0.07114024193021734,0.3123182464992216,0.5654989620215859,0.5656976895538272,0.19884730451707244,0.19568872959259992
modelblend_s0.2_cap0.09,model_blend,model_blend,delta_pos,0.2,global,0,0.09,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_modelblend_s0_2_cap0_09_0fc5e2a7.csv,submission_h009_modelblend_s0_2_cap0_09_0fc5e2a7.csv,250,250,0.013582180414784387,0.022496143806047142,0.5654989620215859,0.562139428716089,0.19884730451707244,0.19412380478902472
qrank_delta_pos_dateblock_s1,qrank_dateblock,quantile,delta_pos,1.0,dateblock,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_delta_pos_dateblock_s1_4fa5c2f4.csv,submission_h009_qrank_delta_pos_dateblock_s1_4fa5c2f4.csv,189,189,0.049504362652131435,0.30742033952590586,0.5654989620215859,0.5654989620215859,0.19884730451707244,0.19884730451707244
tailswap_plus_prob_k50_s0.5,tail_swap,tail_swap,plus_prob,0.5,global,50,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_tailswap_plus_prob_k50_s0_5_a2828055.csv,submission_h009_tailswap_plus_prob_k50_s0_5_a2828055.csv,98,98,0.02374015810454393,0.2988913681844665,0.5654989620215859,0.5662266448169487,0.19884730451707244,0.1954138082731753
tailswap_teacher_rank_k100_s0.5,tail_swap,tail_swap,teacher_rank,0.5,global,100,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_tailswap_teacher_rank_k100_s0_5_ebc93f60.csv,submission_h009_tailswap_teacher_rank_k100_s0_5_ebc93f60.csv,200,200,0.09880873601719276,0.42570014435520526,0.5654989620215859,0.5712543744992328,0.19884730451707244,0.15453747091538944
tailswap_consensus_k50_s0.5,tail_swap,tail_swap,consensus,0.5,global,50,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_tailswap_consensus_k50_s0_5_395c1d14.csv,submission_h009_tailswap_consensus_k50_s0_5_395c1d14.csv,97,97,0.03141036906615016,0.27199852507672423,0.5654989620215859,0.567274714718066,0.19884730451707244,0.19065569501543841
tailswap_consensus_k75_s1,tail_swap,tail_swap,consensus,1.0,global,75,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_tailswap_consensus_k75_s1_9bfc4a43.csv,submission_h009_tailswap_consensus_k75_s1_9bfc4a43.csv,149,149,0.10653290963226283,0.5224719387763188,0.5654989620215859,0.5654989620215859,0.19884730451707244,0.19884730451707244
tailswap_plus_prob_k35_s1,tail_swap,tail_swap,plus_prob,1.0,global,35,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_tailswap_plus_prob_k35_s1_9ed025c9.csv,submission_h009_tailswap_plus_prob_k35_s1_9ed025c9.csv,68,68,0.035373530218877465,0.5551419230578039,0.5654989620215859,0.5654989620215859,0.19884730451707244,0.19884730451707244
modelblend_s1_cap0.05,model_blend,model_blend,delta_pos,1.0,global,0,0.05,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_modelblend_s1_cap0_05_1ed8b8b8.csv,submission_h009_modelblend_s1_cap0_05_1ed8b8b8.csv,250,250,0.010047667469753494,0.012499303246396809,0.5654989620215859,0.5635364320497213,0.19884730451707244,0.1958720091100358
tailswap_consensus_k50_s0.75,tail_swap,tail_swap,consensus,0.75,global,50,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_tailswap_consensus_k50_s0_75_54633373.csv,submission_h009_tailswap_consensus_k50_s0_75_54633373.csv,97,97,0.0473190413133377,0.40929768977440784,0.5654989620215859,0.5667930015441371,0.19884730451707244,0.19288592929574966
qrank_teacher_rank_dateblock_s0.35,qrank_dateblock,quantile,teacher_rank,0.35,dateblock,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_teacher_rank_dateblock_s0_35_7e41aedd.csv,submission_h009_qrank_teacher_rank_dateblock_s0_35_7e41aedd.csv,195,195,0.018955188668296985,0.13174125498694933,0.5654989620215859,0.5657014482198361,0.19884730451707244,0.1954689771095831
