candidate_id,basename,file,decision,jackpot_score,worst_delta,pred_delta_vs_current_mean,pred_delta_vs_current_p90
reverse_tailswap_teacher_rank_k50,submission_h009_reverse_tailswap_teacher_rank_k50_6fc8bab1.csv,hitl/h009_s4_mobility_rank_jackpot/submission_h009_reverse_tailswap_teacher_rank_k50_6fc8bab1.csv,reverse_control,3.824034074101774,0.026745148842074573,-0.002058095869455009,0.006886938533569077
reverse_qrank_teacher_rank_s0.6,submission_h009_reverse_qrank_teacher_rank_s0_6_8f99e4ea.csv,hitl/h009_s4_mobility_rank_jackpot/submission_h009_reverse_qrank_teacher_rank_s0_6_8f99e4ea.csv,reverse_control,6.103816563991043,0.04627917711254004,-0.0022876576654481816,0.007049778988538616
