feature_set,target,neighbor_match_rate,random_match_rate,lift
calendar_rhythm,Q1,0.5542222222222223,0.4902222222222223,0.064
calendar_rhythm,Q2,0.5493333333333333,0.5266666666666666,0.022666666666666724
calendar_rhythm,Q3,0.568,0.520888888888889,0.04711111111111099
calendar_rhythm,S1,0.6342222222222222,0.5702222222222222,0.06400000000000006
calendar_rhythm,S2,0.6213333333333334,0.5524444444444444,0.068888888888889
calendar_rhythm,S3,0.5982222222222222,0.5426666666666666,0.05555555555555558
calendar_rhythm,S4,0.5777777777777777,0.5124444444444445,0.06533333333333324
calendar_rhythm,all,0.5861587301587302,0.5307936507936508,0.055365079365079395
raw_lifelog_pca,Q1,0.54,0.5053333333333333,0.034666666666666734
raw_lifelog_pca,Q2,0.5551111111111111,0.5044444444444445,0.05066666666666664
raw_lifelog_pca,Q3,0.5635555555555556,0.5244444444444445,0.039111111111111097
raw_lifelog_pca,S1,0.6111111111111112,0.5737777777777777,0.03733333333333344
raw_lifelog_pca,S2,0.6164444444444444,0.5351111111111111,0.08133333333333326
raw_lifelog_pca,S3,0.6275555555555555,0.5528888888888889,0.07466666666666666
raw_lifelog_pca,S4,0.5502222222222222,0.5008888888888889,0.04933333333333323
raw_lifelog_pca,all,0.5805714285714285,0.5281269841269841,0.052444444444444405
predicted_prototype_grammar,Q1,0.4906666666666667,0.4951111111111111,-0.0044444444444444176
predicted_prototype_grammar,Q2,0.5111111111111112,0.4982222222222222,0.012888888888889005
predicted_prototype_grammar,Q3,0.5306666666666667,0.5262222222222223,0.004444444444444473
predicted_prototype_grammar,S1,0.5644444444444444,0.5648888888888889,-0.0004444444444444695
predicted_prototype_grammar,S2,0.5404444444444444,0.5551111111111111,-0.014666666666666717
predicted_prototype_grammar,S3,0.5626666666666666,0.5404444444444445,0.022222222222222143
predicted_prototype_grammar,S4,0.5071111111111112,0.5164444444444444,-0.009333333333333194
predicted_prototype_grammar,all,0.5295873015873015,0.5280634920634921,0.0015238095238093718
predicted_prototype_grammar_energy,Q1,0.492,0.5004444444444445,-0.008444444444444477
predicted_prototype_grammar_energy,Q2,0.5137777777777778,0.5057777777777779,0.007999999999999896
predicted_prototype_grammar_energy,Q3,0.5355555555555556,0.5342222222222222,0.0013333333333334085
predicted_prototype_grammar_energy,S1,0.5595555555555556,0.5657777777777777,-0.006222222222222129
predicted_prototype_grammar_energy,S2,0.5608888888888889,0.5622222222222222,-0.0013333333333332975
predicted_prototype_grammar_energy,S3,0.5519999999999999,0.5408888888888889,0.011111111111111072
predicted_prototype_grammar_energy,S4,0.5102222222222222,0.5097777777777778,0.0004444444444444695
predicted_prototype_grammar_energy,all,0.532,0.5313015873015873,0.0006984126984127537
observed_prototype_upper_bound,Q1,0.5044444444444445,0.4924444444444444,0.012000000000000066
observed_prototype_upper_bound,Q2,0.5057777777777778,0.5097777777777778,-0.0040000000000000036
observed_prototype_upper_bound,Q3,0.5306666666666667,0.5324444444444445,-0.001777777777777767
observed_prototype_upper_bound,S1,0.5666666666666667,0.5804444444444444,-0.013777777777777778
observed_prototype_upper_bound,S2,0.5435555555555556,0.5408888888888889,0.002666666666666706
observed_prototype_upper_bound,S3,0.5706666666666667,0.5457777777777778,0.02488888888888885
observed_prototype_upper_bound,S4,0.5182222222222223,0.4986666666666667,0.019555555555555548
observed_prototype_upper_bound,all,0.5342857142857143,0.5286349206349207,0.005650793650793573
prototype_full_observed_predicted,Q1,0.5062222222222222,0.49333333333333335,0.012888888888888894
prototype_full_observed_predicted,Q2,0.5146666666666666,0.5142222222222222,0.0004444444444443585
prototype_full_observed_predicted,Q3,0.5266666666666666,0.5191111111111112,0.007555555555555427
prototype_full_observed_predicted,S1,0.5657777777777777,0.5577777777777778,0.007999999999999896
prototype_full_observed_predicted,S2,0.5488888888888889,0.5768888888888889,-0.028000000000000025
prototype_full_observed_predicted,S3,0.5657777777777778,0.5693333333333335,-0.003555555555555645
prototype_full_observed_predicted,S4,0.5062222222222222,0.4955555555555556,0.010666666666666658
prototype_full_observed_predicted,all,0.5334603174603175,0.5323174603174604,0.0011428571428571122
