target_view,rows,prototype_count,context_feature_count,cross_entropy,prior_cross_entropy,cross_entropy_lift_vs_prior,accuracy,prior_accuracy,accuracy_lift_vs_prior,mean_energy,mean_prior_energy,uses_public_score,uses_label_as_pretext
calendar_rhythm,700,3,16,0.7256853725954018,0.7196581363654451,-0.006027236229956712,0.7328571428571429,0.6957142857142857,0.037142857142857144,0.7256853725954018,0.7196581363654451,False,False
phone_behavior,700,3,16,0.6663936090788769,0.764233156928924,0.09783954785004711,0.7114285714285714,0.7157142857142857,-0.004285714285714337,0.6663936090788769,0.764233156928924,False,False
body_activity_sleep,700,3,16,0.9834947586982156,1.023918254536118,0.0404234958379025,0.5214285714285715,0.4828571428571429,0.03857142857142859,0.9834947586982156,1.023918254536118,False,False
app_social_context,700,3,16,0.8717404039469155,1.0200736816702989,0.14833327772338334,0.6371428571428571,0.4757142857142857,0.16142857142857142,0.8717404039469155,1.0200736816702989,False,False
mobility_environment,700,3,16,0.9115249150272015,0.995237849281774,0.08371293425457249,0.5785714285714286,0.5342857142857143,0.04428571428571437,0.9115249150272015,0.995237849281774,False,False
