perm,real_top1200_sum,perm_top1200_sum,real_minus_perm
0,9.470154133829496,5.767025097990374,3.7031290358391216
1,9.470154133829496,5.46524744536022,4.004906688469276
2,9.470154133829496,4.9928538276912064,4.477300306138289
3,9.470154133829496,5.385932759902562,4.084221373926934
4,9.470154133829496,3.8902174738338635,5.579936659995632
5,9.470154133829496,4.676565528080506,4.79358860574899
6,9.470154133829496,3.896215618904022,5.573938514925474
7,9.470154133829496,4.878867081109397,4.591287052720099
8,9.470154133829496,4.616332174460543,4.853821959368953
9,9.470154133829496,3.8024771453288735,5.667676988500622
10,9.470154133829496,5.824421286373105,3.645732847456391
11,9.470154133829496,5.491824090946798,3.978330042882698
12,9.470154133829496,4.680400694178076,4.78975343965142
13,9.470154133829496,4.735321416587045,4.734832717242451
14,9.470154133829496,5.046184817575735,4.4239693162537606
15,9.470154133829496,4.204343043786796,5.2658110900427
16,9.470154133829496,4.519451215686038,4.950702918143458
17,9.470154133829496,5.618842200255597,3.851311933573899
18,9.470154133829496,5.324097364033161,4.146056769796335
19,9.470154133829496,4.641689583451274,4.8284645503782215
20,9.470154133829496,4.011598566415595,5.458555567413901
21,9.470154133829496,5.752302369851683,3.717851763977813
22,9.470154133829496,4.092807971160368,5.377346162669128
23,9.470154133829496,5.604525636269309,3.865628497560187
24,9.470154133829496,5.261906429673264,4.208247704156232
25,9.470154133829496,5.7564727057612375,3.7136814280682584
26,9.470154133829496,3.881622195365769,5.588531938463727
27,9.470154133829496,5.029482173326466,4.44067196050303
28,9.470154133829496,4.8744394819697066,4.595714651859789
29,9.470154133829496,4.888257073024427,4.581897060805069
30,9.470154133829496,3.923839972111976,5.54631416171752
31,9.470154133829496,5.0274746206055205,4.442679513223975
32,9.470154133829496,5.050977543044582,4.419176590784914
33,9.470154133829496,4.267424339790986,5.20272979403851
34,9.470154133829496,4.457782895139063,5.012371238690433
35,9.470154133829496,5.452002664138788,4.018151469690708
36,9.470154133829496,4.654165010033324,4.815989123796172
37,9.470154133829496,4.229844395049745,5.240309738779751
38,9.470154133829496,4.623969334197759,4.846184799631737
39,9.470154133829496,4.210092973849063,5.260061159980433
40,9.470154133829496,6.008679589977315,3.461474543852181
41,9.470154133829496,5.365056204176257,4.105097929653239
42,9.470154133829496,3.2309649460203733,6.239189187809123
43,9.470154133829496,4.019132376346935,5.451021757482561
44,9.470154133829496,3.91052155952581,5.559632574303686
45,9.470154133829496,4.26082209152139,5.209332042308106
46,9.470154133829496,4.993037578287781,4.4771165555417145
47,9.470154133829496,5.43025514386337,4.039898989966126
48,9.470154133829496,4.830825340606186,4.63932879322331
49,9.470154133829496,5.0276177437145115,4.442536390114984
50,9.470154133829496,4.504056132896228,4.966098000933268
51,9.470154133829496,4.486988202996935,4.983165930832561
52,9.470154133829496,5.622853766063483,3.847300367766013
53,9.470154133829496,4.37654590080232,5.093608233027176
54,9.470154133829496,4.691730394947208,4.778423738882288
55,9.470154133829496,5.114872984295283,4.355281149534213
56,9.470154133829496,4.353667000787909,5.116487133041587
57,9.470154133829496,4.206454000111462,5.263700133718034
58,9.470154133829496,4.870288368392828,4.599865765436668
59,9.470154133829496,4.338745940565085,5.131408193264411
60,9.470154133829496,5.57874926076158,3.8914048730679163
61,9.470154133829496,4.991248357303606,4.47890577652589
62,9.470154133829496,4.468465506973781,5.001688626855715
63,9.470154133829496,5.538897762546753,3.9312563712827426
64,9.470154133829496,4.74561742128013,4.724536712549366
65,9.470154133829496,4.652363310778696,4.8177908230507995
66,9.470154133829496,4.457582967930568,5.012571165898928
67,9.470154133829496,4.301101910397348,5.169052223432148
68,9.470154133829496,5.928641838618994,3.5415122952105023
69,9.470154133829496,4.822407404626748,4.647746729202748
70,9.470154133829496,4.6186383874340775,4.851515746395418
71,9.470154133829496,4.80320160982332,4.6669525240061756
72,9.470154133829496,5.242167230655586,4.2279869031739095
73,9.470154133829496,4.887889982532645,4.582264151296851
74,9.470154133829496,5.847350700402965,3.6228034334265313
75,9.470154133829496,4.455395722444365,5.014758411385131
76,9.470154133829496,5.267739014212714,4.202415119616782
77,9.470154133829496,5.098656984766389,4.3714971490631065
78,9.470154133829496,5.256199781048248,4.213954352781248
79,9.470154133829496,5.076686222205901,4.393467911623595
80,9.470154133829496,5.35487210097257,4.115282032856926
81,9.470154133829496,4.822007885157896,4.6481462486716
82,9.470154133829496,5.677852527876594,3.792301605952902
83,9.470154133829496,4.7224042581404175,4.747749875689078
84,9.470154133829496,5.082631298666437,4.387522835163059
85,9.470154133829496,4.590229189555425,4.879924944274071
86,9.470154133829496,5.501079602890753,3.9690745309387427
87,9.470154133829496,5.0447154001484495,4.425438733681046
88,9.470154133829496,5.343101103265463,4.127053030564033
89,9.470154133829496,5.158711297068654,4.3114428367608415
90,9.470154133829496,4.730597328812811,4.739556805016685
91,9.470154133829496,5.263566497380652,4.206587636448844
92,9.470154133829496,3.6179388832087866,5.852215250620709
93,9.470154133829496,3.7904737017229566,5.679680432106539
94,9.470154133829496,3.658231126153817,5.811923007675679
95,9.470154133829496,4.495309891024831,4.974844242804665
96,9.470154133829496,4.546892817156457,4.923261316673039
97,9.470154133829496,4.887244891341499,4.582909242487997
98,9.470154133829496,5.342169773490484,4.127984360339012
99,9.470154133829496,5.146797395513765,4.323356738315731
100,9.470154133829496,4.918633241132307,4.551520892697189
101,9.470154133829496,5.567260240898155,3.902893892931341
102,9.470154133829496,5.034477749703191,4.435676384126305
103,9.470154133829496,6.475810810809641,2.994343323019855
104,9.470154133829496,4.741679636948924,4.728474496880572
105,9.470154133829496,5.9599421594725825,3.5102119743569133
106,9.470154133829496,4.539996224324028,4.930157909505468
107,9.470154133829496,4.456290846793714,5.0138632870357815
108,9.470154133829496,5.8852786219857744,3.5848755118437214
109,9.470154133829496,4.7596233247143385,4.710530809115157
110,9.470154133829496,4.647617642310379,4.8225364915191165
111,9.470154133829496,4.35136863223322,5.1187855015962755
112,9.470154133829496,5.827071238239703,3.643082895589793
113,9.470154133829496,5.057862629588944,4.412291504240552
114,9.470154133829496,5.5862586864625365,3.8838954473669594
115,9.470154133829496,4.761659965574739,4.708494168254757
116,9.470154133829496,5.2744187902726996,4.195735343556796
117,9.470154133829496,4.6927763878487285,4.777377745980767
118,9.470154133829496,4.480201283233434,4.989952850596062
119,9.470154133829496,3.411851593343779,6.058302540485717
120,9.470154133829496,4.7774280779475395,4.692726055881956
121,9.470154133829496,3.8827030746118276,5.587451059217669
122,9.470154133829496,3.2798694590551314,6.1902846747743645
123,9.470154133829496,5.555973069499883,3.914181064329613
124,9.470154133829496,4.772751708255202,4.697402425574294
125,9.470154133829496,5.710522819777712,3.7596313140517843
126,9.470154133829496,5.033303171918955,4.436850961910541
127,9.470154133829496,4.324080370135995,5.146073763693501
128,9.470154133829496,4.999404117690162,4.470750016139334
129,9.470154133829496,4.568244126115012,4.901910007714484
130,9.470154133829496,4.284905982442918,5.185248151386578
131,9.470154133829496,4.1664413249991785,5.303712808830317
132,9.470154133829496,5.37131039943271,4.098843734396786
133,9.470154133829496,4.109574964129825,5.360579169699671
134,9.470154133829496,4.917045999834474,4.553108133995022
135,9.470154133829496,4.52130305944326,4.948851074386236
136,9.470154133829496,4.790474460609342,4.6796796732201535
137,9.470154133829496,4.634622770282041,4.835531363547455
138,9.470154133829496,4.6750354859614225,4.795118647868073
139,9.470154133829496,6.158234329448498,3.311919804380998
140,9.470154133829496,4.915593729767168,4.554560404062328
141,9.470154133829496,6.206627292365937,3.263526841463559
142,9.470154133829496,4.555109575713973,4.915044558115523
143,9.470154133829496,4.75113465242494,4.719019481404556
144,9.470154133829496,4.127060076610292,5.343094057219204
145,9.470154133829496,4.6323557190408815,4.837798414788614
146,9.470154133829496,4.508176114126403,4.961978019703093
147,9.470154133829496,5.051906711101742,4.418247422727754
148,9.470154133829496,5.624612358343212,3.845541775486284
149,9.470154133829496,4.652081576757309,4.8180725570721865
150,9.470154133829496,4.523906544269304,4.946247589560192
151,9.470154133829496,5.136342503897955,4.333811629931541
152,9.470154133829496,5.253112599344085,4.217041534485411
153,9.470154133829496,5.697214443367824,3.772939690461672
154,9.470154133829496,3.9739622241711032,5.496191909658393
155,9.470154133829496,4.335621499911081,5.134532633918415
156,9.470154133829496,4.66346443444265,4.806689699386846
157,9.470154133829496,4.811248275603376,4.65890585822612
158,9.470154133829496,4.945932797031363,4.524221336798133
159,9.470154133829496,4.088682845550251,5.381471288279245
160,9.470154133829496,4.754982834997189,4.715171298832307
161,9.470154133829496,4.481503561783766,4.98865057204573
162,9.470154133829496,5.340608996422202,4.129545137407294
163,9.470154133829496,5.140948212548274,4.329205921281222
164,9.470154133829496,4.242385408708893,5.227768725120603
165,9.470154133829496,4.734576821162037,4.735577312667459
166,9.470154133829496,4.321988117389541,5.148166016439955
167,9.470154133829496,4.9140977407031174,4.5560563931263784
168,9.470154133829496,4.824978922228233,4.645175211601263
169,9.470154133829496,4.747854714356737,4.722299419472759
170,9.470154133829496,4.419117569358537,5.051036564470959
171,9.470154133829496,4.748830173985271,4.7213239598442245
172,9.470154133829496,3.8888938822063808,5.581260251623116
173,9.470154133829496,4.628443312691252,4.841710821138244
174,9.470154133829496,5.133139572743627,4.337014561085869
175,9.470154133829496,4.485424389376266,4.9847297444532295
176,9.470154133829496,5.101624822507943,4.368529311321553
177,9.470154133829496,4.305334206408373,5.164819927421123
178,9.470154133829496,4.921350957838738,4.5488031759907575
179,9.470154133829496,4.925561254966781,4.544592878862715
180,9.470154133829496,5.525525011093092,3.944629122736404
181,9.470154133829496,4.589125477438057,4.881028656391439
182,9.470154133829496,4.604358989837971,4.865795143991525
183,9.470154133829496,5.658921021226303,3.811233112603193
184,9.470154133829496,5.2617928100970195,4.208361323732476
185,9.470154133829496,4.610996942055743,4.859157191773753
186,9.470154133829496,5.120380505930932,4.349773627898564
187,9.470154133829496,5.198178979483814,4.271975154345682
188,9.470154133829496,4.841111916596856,4.62904221723264
189,9.470154133829496,4.880046012377754,4.590108121451742
190,9.470154133829496,3.9506014194265955,5.5195527144029
191,9.470154133829496,4.537715288132109,4.932438845697387
192,9.470154133829496,5.344896739988349,4.125257393841147
193,9.470154133829496,4.643524011016402,4.826630122813094
194,9.470154133829496,5.064850412325075,4.405303721504421
195,9.470154133829496,5.278819303389833,4.191334830439663
196,9.470154133829496,5.444939033024534,4.025215100804962
197,9.470154133829496,4.257735617196868,5.212418516632628
198,9.470154133829496,4.878330955629515,4.591823178199981
199,9.470154133829496,5.327197479303164,4.142956654526332
200,9.470154133829496,4.445749305868376,5.02440482796112
201,9.470154133829496,4.892793907155963,4.577360226673533
202,9.470154133829496,4.545043800337921,4.925110333491575
203,9.470154133829496,4.9252308039704085,4.544923329859087
204,9.470154133829496,5.375249923477783,4.094904210351713
205,9.470154133829496,4.666350267202545,4.803803866626951
206,9.470154133829496,4.552481852678529,4.917672281150967
207,9.470154133829496,5.049167203254967,4.420986930574529
208,9.470154133829496,4.462410695891353,5.007743437938143
209,9.470154133829496,5.645039106384756,3.82511502744474
210,9.470154133829496,4.596190640479959,4.873963493349537
211,9.470154133829496,4.190095816299159,5.280058317530337
212,9.470154133829496,4.201045428268008,5.269108705561488
213,9.470154133829496,5.3515779658580716,4.118576167971424
214,9.470154133829496,5.819467565894148,3.650686567935348
215,9.470154133829496,5.751006189411202,3.719147944418294
216,9.470154133829496,4.813858377463789,4.656295756365707
217,9.470154133829496,4.671405966352069,4.798748167477427
218,9.470154133829496,4.738022614008509,4.732131519820987
219,9.470154133829496,4.527609994009268,4.942544139820228
220,9.470154133829496,4.873824021790975,4.596330112038521
221,9.470154133829496,5.675113142527242,3.795040991302254
222,9.470154133829496,5.076029874990735,4.394124258838761
223,9.470154133829496,5.023725014599198,4.446429119230298
224,9.470154133829496,4.519525750009591,4.950628383819905
225,9.470154133829496,4.581393008787318,4.888761125042178
226,9.470154133829496,5.184011875239939,4.286142258589557
227,9.470154133829496,4.573170945805488,4.896983188024008
228,9.470154133829496,4.355758425256863,5.114395708572633
229,9.470154133829496,5.5345112969228865,3.9356428369066094
230,9.470154133829496,5.1075088544142515,4.362645279415244
231,9.470154133829496,5.00148476914072,4.468669364688776
232,9.470154133829496,4.690024590460726,4.78012954336877
233,9.470154133829496,5.552902160462033,3.9172519733674624
234,9.470154133829496,4.311866586147431,5.158287547682065
235,9.470154133829496,5.186170454883658,4.283983678945838
236,9.470154133829496,3.5335384397860143,5.936615694043482
237,9.470154133829496,5.283636280875434,4.186517852954062
238,9.470154133829496,4.48518063200229,4.984973501827206
239,9.470154133829496,5.148551676443859,4.321602457385637
240,9.470154133829496,4.123000403455087,5.3471537303744086
241,9.470154133829496,5.244739047394932,4.225415086434564
242,9.470154133829496,4.731966241014245,4.738187892815251
243,9.470154133829496,5.326482969371863,4.143671164457633
244,9.470154133829496,6.308499911972015,3.1616542218574812
245,9.470154133829496,4.69425039738508,4.775903736444416
246,9.470154133829496,4.329722215187929,5.140431918641567
247,9.470154133829496,4.8472892411131205,4.622864892716375
248,9.470154133829496,4.50730596322321,4.962848170606286
249,9.470154133829496,4.638948731636473,4.831205402193023
250,9.470154133829496,5.503403187974573,3.9667509458549226
251,9.470154133829496,5.572616457119867,3.8975376767096286
252,9.470154133829496,5.115288878608715,4.354865255220781
253,9.470154133829496,4.4264373025051045,5.043716831324391
254,9.470154133829496,4.702263544509752,4.767890589319744
255,9.470154133829496,5.078138237582939,4.392015896246557
256,9.470154133829496,5.843328663565284,3.6268254702642118
257,9.470154133829496,4.6641288890579915,4.806025244771504
258,9.470154133829496,5.344967079921997,4.125187053907499
259,9.470154133829496,5.5237639751485865,3.9463901586809094
260,9.470154133829496,5.722745565626656,3.7474085682028395
261,9.470154133829496,4.9782114098524275,4.491942723977068
262,9.470154133829496,5.247452907498019,4.222701226331477
263,9.470154133829496,4.464842063429474,5.005312070400022
264,9.470154133829496,4.062672270788848,5.407481863040648
265,9.470154133829496,4.41301589136606,5.057138242463436
266,9.470154133829496,4.842781756055446,4.62737237777405
267,9.470154133829496,4.353819538473609,5.1163345953558865
268,9.470154133829496,5.126361845213384,4.343792288616112
269,9.470154133829496,5.291090851522161,4.179063282307335
270,9.470154133829496,4.29434157504107,5.175812558788426
271,9.470154133829496,4.1395904350913835,5.330563698738112
272,9.470154133829496,5.672724633650251,3.797429500179245
273,9.470154133829496,4.625591355289863,4.844562778539633
274,9.470154133829496,4.350230017456592,5.1199241163729035
275,9.470154133829496,3.383269180794981,6.086884953034515
276,9.470154133829496,4.3718317343758,5.0983223994536955
277,9.470154133829496,5.519998625063623,3.9501555087658726
278,9.470154133829496,4.897106085383353,4.573048048446143
279,9.470154133829496,5.702282379700022,3.767871754129474
280,9.470154133829496,4.703172248154251,4.766981885675245
281,9.470154133829496,4.1394811231386734,5.3306730106908224
282,9.470154133829496,5.253529094088053,4.216625039741443
283,9.470154133829496,4.843134464473856,4.62701966935564
284,9.470154133829496,5.744154768125011,3.725999365704485
285,9.470154133829496,4.281576367009995,5.188577766819501
286,9.470154133829496,4.947157523052544,4.522996610776952
287,9.470154133829496,4.847692257238571,4.622461876590925
288,9.470154133829496,5.137813423769864,4.332340710059632
289,9.470154133829496,5.624471802029693,3.845682331799803
290,9.470154133829496,5.418440287243331,4.051713846586165
291,9.470154133829496,5.044078262386309,4.426075871443187
292,9.470154133829496,5.464507569515444,4.005646564314052
293,9.470154133829496,4.822830371198961,4.647323762630535
294,9.470154133829496,4.206192260386404,5.263961873443092
295,9.470154133829496,4.5555195857829105,4.914634548046585
296,9.470154133829496,4.471871824378324,4.998282309451172
297,9.470154133829496,5.253394784501307,4.216759349328189
298,9.470154133829496,4.4688304659779465,5.001323667851549
299,9.470154133829496,5.342559270025843,4.127594863803653
