feature_set,perm_pred_selected,perm_pred_h012,perm_selected_minus_h012
geometry,0.5763708446003898,0.5763999899932969,-2.914539290710394e-05
geometry,0.5759526628829004,0.5765339325022898,-0.000581269619389424
geometry,0.5690308556831113,0.5683201815497003,0.0007106741334109712
geometry,0.5770497325814035,0.5763688113620756,0.0006809212193278347
geometry,0.5774905180703509,0.5783097365424577,-0.000819218472106753
geometry,0.5763146606405698,0.576082112203985,0.00023254843658482294
geometry,0.5774806381370594,0.5768912609988931,0.0005893771381663138
geometry,0.5777746542383876,0.5784209806622265,-0.0006463264238388833
geometry,0.5769710903930249,0.5770631314538869,-9.204106086202479e-05
geometry,0.5761382401405829,0.5762255193186411,-8.727917805817498e-05
geometry,0.5688453691038193,0.5683494606749545,0.0004959084288648219
geometry,0.5757722169654848,0.5763964043548668,-0.0006241873893820804
geometry,0.5800336742999499,0.5798038857628846,0.0002297885370653452
geometry,0.5777635131590518,0.5781643850535564,-0.00040087189450455085
geometry,0.5768177792346919,0.5763105937181883,0.0005071855165036387
geometry,0.5768932043631159,0.5775965433282783,-0.0007033389651623922
geometry,0.5765558324526635,0.5761422666166413,0.00041356583602225605
geometry,0.5760234885008259,0.5764489962998297,-0.0004255077990038547
geometry,0.579542038570059,0.5796247308421489,-8.269227208990149e-05
geometry,0.5803254507728941,0.5800598657235605,0.0002655850493336054
geometry,0.5770422376722862,0.5766027078066542,0.0004395298656320046
geometry,0.5762954110507045,0.5764092510568184,-0.00011384000611391887
geometry,0.5759783998735649,0.5762312756787368,-0.00025287580517185937
geometry,0.5788244782434796,0.5781484221210064,0.0006760561224732342
geometry,0.5780484884576679,0.5781463899443376,-9.790148666977139e-05
geometry,0.580554129326624,0.5809836372779847,-0.0004295079513607636
geometry,0.5806028707043998,0.5811721185275847,-0.0005692478231849041
geometry,0.5765763018142467,0.5764665502939421,0.00010975152030456847
geometry,0.5773409707346936,0.576479220054651,0.0008617506800425723
geometry,0.5777148124635265,0.5777655160977919,-5.070363426540325e-05
geometry,0.5799260888481086,0.5801472056233012,-0.0002211167751926535
geometry,0.5769127079565216,0.576364078385922,0.0005486295705996458
geometry,0.5778004629172833,0.5780379647717495,-0.00023750185446624883
geometry,0.5772402099265083,0.5771863144102218,5.3895516286428524e-05
geometry,0.5688917109193488,0.5683780013236489,0.0005137095956998516
geometry,0.5762803621439391,0.5763975258571512,-0.0001171637132121317
geometry,0.5804251880386504,0.581188594694183,-0.0007634066555326502
geometry,0.5767550381816839,0.5772220258406522,-0.0004669876589682431
geometry,0.5787698385285795,0.5782433260125814,0.0005265125159981121
geometry,0.5761912000101616,0.576113460794512,7.773921564957487e-05
geometry,0.576067282612443,0.5764914069925104,-0.0004241243800674477
geometry,0.5777204532379381,0.5778533882579835,-0.00013293502004541047
geometry,0.5764963867163282,0.5764710657723869,2.5320943941253837e-05
geometry,0.5756855530542124,0.5761303591305288,-0.00044480607631636193
