file,resolved_path,source_file,source_rank,top_k,alpha,veto_lambda,cell_score_sum,pred_gain_sum,public_bad_energy_mean,public_good_energy_mean,q2_share,mean_abs_delta_prob,max_abs_delta_prob,changed_cells,changed_rows,pred_public_median,pred_public_p10,pred_public_p90,pred_public_min,pred_public_max,support_better_than_h012,support_better_than_0567,n_predictions,resolved_path_h024,source,mean_abs_prob_move_h012,max_abs_prob_move_h012,changed_cells_h012_1e4,changed_rows_h012_1e4,bad_axis_abs_load,good_axis_abs_load,bad_to_good_load_ratio,state_h015_cell_score_w_h012,state_h023_combined_score_w_h012,state_h015_direction_agree,state_h023_direction_agree,risk_width,decoder_score,h026_variant_score
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_11_k400_a0p35_v2p0_h018_hard_label_world_combined_all_k1750_a1_uploadsafe.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_11_k400_a0p35_v2p0_h018_hard_label_world_combined_all_k1750_a1_uploadsafe.csv,submission_h018_hard_label_world_combined_all_k1750_a1_uploadsafe.csv,11,400,0.35,2.0,426.9257926776465,14.797576808115174,4.252197407752066e-05,3.851401500143678e-05,0.3325,0.0007757070286695926,0.011308240929821411,400,215,0.5746662737703754,0.5658444677023412,0.6004158514970406,0.5255525231079551,0.6041927303730693,0.13333333333333333,0.11666666666666667,60,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_11_k400_a0p35_v2p0_h018_hard_label_world_combined_all_k1750_a1_uploadsafe.csv,h026_public_private_calibration_veto_jepa,0.0007757070286695892,0.011308240929821356,396,214,14.503543609331189,3.9768379418065027,3.647003930739974,0.6439201511057804,0.5640417241841241,0.719243047022398,0.7509285541425088,0.03457138379469937,0.588022709474279,2.2020231880334777
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a0p35_v0p75_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a0p35_v0p75_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,400,0.35,0.75,504.9193722038377,10.393187555944333,8.747964592207473e-07,4.929668151126109e-06,0.2775,0.00013455600640383667,0.002381392688333983,399,218,0.5746387749698967,0.5612098089412746,0.5990858857901357,0.5250950398062326,0.6046800489681254,0.15,0.11666666666666667,60,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a0p35_v0p75_h015_direct_all_a0.1_35c68bc9.csv,h026_public_private_calibration_veto_jepa,0.0001345560064038331,0.002381392688333983,354,213,14.37328051392833,3.929013313396252,3.658241742593073,0.3439662690386655,0.5674469760558783,0.9999999999999937,0.8651901263565818,0.03787607684886107,0.5891532864769056,2.1268966231565423
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a0p55_v0p75_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a0p55_v0p75_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,400,0.55,0.75,504.9193722038377,10.393187555944333,8.747964592207473e-07,4.929668151126109e-06,0.2775,0.00021118837452045004,0.0037359968958780576,399,218,0.5746527848437657,0.5612435177520474,0.5990961018296194,0.5251652988551484,0.6046793741114487,0.15,0.11666666666666667,60,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a0p55_v0p75_h015_direct_all_a0.1_35c68bc9.csv,h026_public_private_calibration_veto_jepa,0.00021118837452044746,0.0037359968958780576,372,215,14.381023275721395,3.9318513130638286,3.6575704743162465,0.3439662690386652,0.5674469760558798,0.9999999999999959,0.8651901263565465,0.03785258407757197,0.5891588389369264,2.0898552752896324
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a0p75_v0p75_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a0p75_v0p75_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,400,0.75,0.75,504.9193722038377,10.393187555944333,8.747964592207473e-07,4.929668151126109e-06,0.2775,0.0002876358942377945,0.005086084699192139,400,218,0.5746620171502768,0.5612702250756355,0.5991047678700518,0.5252360788355726,0.6046787007862038,0.15,0.11666666666666667,60,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a0p75_v0p75_h015_direct_all_a0.1_35c68bc9.csv,h026_public_private_calibration_veto_jepa,0.00028763589423779173,0.005086084699192195,380,216,14.38876603751446,3.9346893127314035,3.6569001743797376,0.3439662690386628,0.5674469760558789,0.999999999999997,0.8651901263565233,0.03783454279441634,0.5891615221893554,2.066039988228613
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a1p0_v0p75_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a1p0_v0p75_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,400,1.0,0.75,504.9193722038377,10.393187555944333,8.747964592207473e-07,4.929668151126109e-06,0.2775,0.00038293762094455394,0.006767327469852535,400,218,0.5746713990990711,0.5612999338263158,0.599116812514657,0.525342164893556,0.6046778612752967,0.15,0.11666666666666667,60,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a1p0_v0p75_h015_direct_all_a0.1_35c68bc9.csv,h026_public_private_calibration_veto_jepa,0.00038293762094455063,0.006767327469852591,385,216,14.398444489755796,3.9382368123158775,3.6560636579984473,0.34396626903866667,0.5674469760558802,0.999999999999998,0.8651901263565615,0.03781687868834116,0.5891644289202899,2.0416832018421003
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k240_a0p35_v1p25_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k240_a0p35_v1p25_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,240,0.35,1.25,470.00142909376945,9.25770356581047,6.063387411955333e-07,3.833452881156133e-06,0.36666666666666664,7.727963991231133e-05,0.0019781153819984354,240,164,0.5746073626258592,0.56100989655036,0.5989432300385997,0.5251417538779345,0.6046594365988859,0.16666666666666666,0.11666666666666667,60,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k240_a0p35_v1p25_h015_direct_all_a0.1_35c68bc9.csv,h026_public_private_calibration_veto_jepa,7.727963991230693e-05,0.0019781153819984354,211,156,14.365072130751471,3.9285993150746625,3.656537858664756,0.3682168602146495,0.5667909135727031,0.9999999999999881,0.8674959413959995,0.037933333488239684,0.5891388175972757,1.9977980428875555
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k240_a0p55_v1p25_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k240_a0p55_v1p25_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,240,0.55,1.25,470.00142909376945,9.25770356581047,6.063387411955333e-07,3.833452881156133e-06,0.36666666666666664,0.00012127955311968297,0.0030616983844862222,240,164,0.574617003524483,0.5610310854198612,0.5989433933607006,0.5251991675703038,0.6046591169624628,0.16666666666666666,0.11666666666666667,60,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k240_a0p55_v1p25_h015_direct_all_a0.1_35c68bc9.csv,h026_public_private_calibration_veto_jepa,0.00012127955311967912,0.0030616983844862222,221,161,14.368124387872049,3.9312007442727612,3.654894603169174,0.3682168602146541,0.5667909135727051,0.9999999999999923,0.8674959413960157,0.03791230794083933,0.589140524414886,1.9734363370488959
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a0p35_v1p25_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a0p35_v1p25_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,400,0.35,1.25,632.6240676353032,10.156492334697836,5.925057922434279e-07,4.929668151126109e-06,0.2775,0.00013195625840066818,0.0022356586736931305,399,220,0.5746636896568755,0.561143810751412,0.5991621395751932,0.5251006349352251,0.6047769573013577,0.15,0.11666666666666667,60,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a0p35_v1p25_h015_direct_all_a0.1_35c68bc9.csv,h026_public_private_calibration_veto_jepa,0.00013195625840066466,0.0022356586736931305,352,212,14.372551813373898,3.9286761027491264,3.6583702585352365,0.3433477878801575,0.5688973511693175,0.9999999999999936,0.8635675010996832,0.0380183288237812,0.5892280343356863,1.9466966498812432
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a0p55_v1p25_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a0p55_v1p25_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,400,0.55,1.25,632.6240676353032,10.156492334697836,5.925057922434279e-07,4.929668151126109e-06,0.2775,0.0002071094556301253,0.0035092214958273305,399,220,0.5746777373781733,0.5611769863091426,0.5991719573087405,0.5251699260603923,0.6047762804417537,0.15,0.11666666666666667,60,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a0p55_v1p25_h015_direct_all_a0.1_35c68bc9.csv,h026_public_private_calibration_veto_jepa,0.00020710945563012277,0.0035092214958273305,370,215,14.379878174850143,3.9313214106183465,3.6577722015688865,0.34334778788015746,0.5688973511693187,0.9999999999999959,0.8635675010996473,0.03799497099959792,0.5892336974985816,1.9095091620361748
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k240_a0p75_v0p75_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k240_a0p75_v0p75_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,240,0.75,0.75,393.6552803043235,9.38487916106569,8.920642099392857e-07,4.313090640587496e-06,0.36666666666666664,0.0001609812065551612,0.004112455061221487,240,166,0.5745390767426426,0.5610393506405896,0.5984019163529618,0.5252602465940095,0.6037520158979688,0.15,0.11666666666666667,60,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k240_a0p75_v0p75_h015_direct_all_a0.1_35c68bc9.csv,h026_public_private_calibration_veto_jepa,0.0001609812065551572,0.004112455061221487,225,163,14.369744654288276,3.9339016574933847,3.652797121469385,0.37038685443321157,0.5650132082352445,0.9999999999999944,0.8479967618454776,0.037362565712372175,0.5888719537344872,1.8990678905483485
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a0p75_v1p25_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a0p75_v1p25_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,400,0.75,1.25,632.6240676353032,10.156492334697836,5.925057922434279e-07,4.929668151126109e-06,0.2775,0.0002820824534459644,0.0047798909101164355,400,220,0.5746867066906292,0.5612031626962672,0.5991802271303208,0.5252397397658523,0.6047756050884957,0.15,0.11666666666666667,60,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a0p75_v1p25_h015_direct_all_a0.1_35c68bc9.csv,h026_public_private_calibration_veto_jepa,0.0002820824534459618,0.0047798909101164355,378,216,14.387204536326388,3.9339667184875644,3.6571749489025813,0.34334778788015524,0.5688973511693179,0.999999999999997,0.8635675010996239,0.037977064434053576,0.5892361904746637,1.886460340708425
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k240_a1p0_v0p75_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k240_a1p0_v0p75_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,240,1.0,0.75,393.6552803043235,9.38487916106569,8.920642099392857e-07,4.313090640587496e-06,0.36666666666666664,0.0002142852463200478,0.005381144238719715,240,166,0.5745455935128423,0.5610614025626955,0.5984021326405713,0.5253411925159139,0.6037516335049327,0.15,0.11666666666666667,60,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k240_a1p0_v0p75_h015_direct_all_a0.1_35c68bc9.csv,h026_public_private_calibration_veto_jepa,0.00021428524632004315,0.005381144238719826,229,163,14.373082645454218,3.937186605331853,3.6505972621006006,0.37038685443321456,0.5650132082352458,0.999999999999996,0.8479967618455373,0.03734073007787575,0.5888700580818339,1.884370817402889
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a1p0_v1p25_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a1p0_v1p25_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,400,1.0,1.25,632.6240676353032,10.156492334697836,5.925057922434279e-07,4.929668151126109e-06,0.2775,0.0003755475588456238,0.0063641396146800755,400,220,0.5746957622064182,0.5612322110284714,0.5991917794327354,0.5253446202956102,0.6047747630075725,0.15,0.11666666666666667,60,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a1p0_v1p25_h015_direct_all_a0.1_35c68bc9.csv,h026_public_private_calibration_veto_jepa,0.0003755475588456205,0.0063641396146800755,383,216,14.396362488171706,3.937273353324092,3.656429511646929,0.34334778788015907,0.568897351169319,0.9999999999999978,0.8635675010996618,0.037959568404263955,0.589238861476987,1.863054705289048
